secteur,valeur,date,heure
"Centre-ville",10,"2023-12-28",2
"Est",13,"2023-12-28",2
"Nord",11,"2023-12-28",2
"Ouest",13,"2023-12-28",2
"Centre-ville",10,"2023-12-28",1
"Est",13,"2023-12-28",1
"Nord",11,"2023-12-28",1
"Ouest",12,"2023-12-28",1
"Centre-ville",10,"2023-12-28",0
"Est",13,"2023-12-28",0
"Nord",11,"2023-12-28",0
"Ouest",12,"2023-12-28",0
"Centre-ville",10,"2023-12-27",23
"Est",13,"2023-12-27",23
"Nord",11,"2023-12-27",23
"Ouest",13,"2023-12-27",23
"Centre-ville",12,"2023-12-27",22
"Est",13,"2023-12-27",22
"Nord",12,"2023-12-27",22
"Ouest",13,"2023-12-27",22
"Centre-ville",11,"2023-12-27",21
"Est",14,"2023-12-27",21
"Nord",11,"2023-12-27",21
"Ouest",12,"2023-12-27",21
"Centre-ville",11,"2023-12-27",20
"Est",13,"2023-12-27",20
"Nord",11,"2023-12-27",20
"Ouest",13,"2023-12-27",20
"Centre-ville",11,"2023-12-27",19
"Est",13,"2023-12-27",19
"Nord",12,"2023-12-27",19
"Ouest",14,"2023-12-27",19
"Centre-ville",12,"2023-12-27",18
"Est",13,"2023-12-27",18
"Nord",13,"2023-12-27",18
"Ouest",15,"2023-12-27",18
"Centre-ville",14,"2023-12-27",17
"Est",11,"2023-12-27",17
"Nord",15,"2023-12-27",17
"Ouest",17,"2023-12-27",17
"Centre-ville",18,"2023-12-27",16
"Est",13,"2023-12-27",16
"Nord",17,"2023-12-27",16
"Ouest",19,"2023-12-27",16
"Centre-ville",24,"2023-12-27",15
"Est",16,"2023-12-27",15
"Nord",21,"2023-12-27",15
"Est",11,"2023-11-23",18
"Nord",17,"2023-11-23",18
"Ouest",13,"2023-11-23",18
"Centre-ville",14,"2023-11-23",17
"Est",11,"2023-11-23",17
"Nord",20,"2023-11-23",17
"Ouest",14,"2023-11-23",17
"Centre-ville",15,"2023-11-23",16
"Est",13,"2023-11-23",16
"Nord",18,"2023-11-23",16
"Ouest",16,"2023-11-23",16
"Centre-ville",15,"2023-11-23",15
"Est",14,"2023-11-23",15
"Nord",18,"2023-11-23",15
"Ouest",16,"2023-11-23",15
"Centre-ville",14,"2023-11-23",14
"Est",12,"2023-11-23",14
"Nord",17,"2023-11-23",14
"Ouest",16,"2023-11-23",14
"Centre-ville",13,"2023-11-23",13
"Est",13,"2023-11-23",13
"Nord",17,"2023-11-23",13
"Ouest",16,"2023-11-23",13
"Centre-ville",11,"2023-11-23",12
"Est",12,"2023-11-23",12
"Nord",14,"2023-11-23",12
"Ouest",14,"2023-11-23",12
"Centre-ville",12,"2023-11-23",11
"Est",12,"2023-11-23",11
"Nord",12,"2023-11-23",11
"Ouest",13,"2023-11-23",11
"Centre-ville",11,"2023-11-23",10
"Est",12,"2023-11-23",10
"Nord",11,"2023-11-23",10
"Ouest",13,"2023-11-23",10
"Centre-ville",11,"2023-11-23",9
"Est",11,"2023-11-23",9
"Nord",10,"2023-11-23",9
"Ouest",12,"2023-11-23",9
"Centre-ville",12,"2023-11-23",8
"Est",11,"2023-11-23",8
"Nord",10,"2023-11-23",8
"Ouest",14,"2023-11-23",8
"Centre-ville",11,"2023-11-23",7
"Est",9,"2023-11-23",7
"Nord",9,"2023-11-23",7
"Ouest",14,"2023-11-23",7
"Centre-ville",11,"2023-11-23",6
"Est",9,"2023-11-23",6
"Nord",9,"2023-11-23",6
"Ouest",12,"2023-11-23",6
"Centre-ville",11,"2023-11-23",5
"Est",12,"2023-11-23",5
"Nord",10,"2023-11-23",5
"Ouest",12,"2023-11-23",5
"Centre-ville",12,"2023-11-23",4
"Est",16,"2023-11-23",4
"Nord",10,"2023-11-23",4
"Ouest",12,"2023-11-23",4
"Centre-ville",14,"2023-11-23",3
"Est",19,"2023-11-23",3
"Nord",13,"2023-11-23",3
"Ouest",12,"2023-11-23",3
"Centre-ville",17,"2023-11-23",2
"Est",18,"2023-11-23",2
"Nord",16,"2023-11-23",2
"Ouest",13,"2023-11-23",2
"Centre-ville",18,"2023-11-23",1
"Est",18,"2023-11-23",1
"Nord",18,"2023-11-23",1
"Ouest",15,"2023-11-23",1
"Centre-ville",21,"2023-11-23",0
"Est",19,"2023-11-23",0
"Nord",19,"2023-11-23",0
"Ouest",17,"2023-11-23",0
"Centre-ville",22,"2023-11-22",23
"Est",19,"2023-11-22",23
"Nord",21,"2023-11-22",23
"Ouest",18,"2023-11-22",23
"Centre-ville",24,"2023-11-22",22
"Est",19,"2023-11-22",22
"Nord",20,"2023-11-22",22
"Ouest",20,"2023-11-22",22
"Centre-ville",30,"2023-11-22",21
"Est",20,"2023-11-22",21
"Nord",21,"2023-11-22",21
"Ouest",19,"2023-11-22",21
"Centre-ville",36,"2023-11-22",20
"Est",22,"2023-11-22",20
"Nord",21,"2023-11-22",20
"Ouest",19,"2023-11-22",20
"Centre-ville",41,"2023-11-22",19
"Est",23,"2023-11-22",19
"Nord",22,"2023-11-22",19
"Ouest",19,"2023-11-22",19
"Centre-ville",32,"2023-11-22",18
"Est",21,"2023-11-22",18
"Nord",22,"2023-11-22",18
"Ouest",19,"2023-11-22",18
"Centre-ville",21,"2023-11-22",17
"Est",18,"2023-11-22",17
"Nord",20,"2023-11-22",17
"Ouest",16,"2023-11-22",17
"Centre-ville",10,"2023-11-22",16
"Est",14,"2023-11-22",16
"Nord",15,"2023-11-22",16
"Ouest",12,"2023-11-22",16
"Centre-ville",8,"2023-11-22",15
"Est",12,"2023-11-22",15
"Nord",8,"2023-11-22",15
"Ouest",9,"2023-11-22",15
"Centre-ville",14,"2023-11-22",14
"Est",13,"2023-11-22",14
"Nord",12,"2023-11-22",14
"Ouest",15,"2023-11-22",14
"Centre-ville",14,"2023-11-22",13
"Est",13,"2023-11-22",13
"Nord",9,"2023-11-22",13
"Ouest",17,"2023-11-22",13
"Centre-ville",15,"2023-11-22",12
"Est",12,"2023-11-22",12
"Nord",11,"2023-11-22",12
"Ouest",17,"2023-11-22",12
"Centre-ville",12,"2023-11-22",11
"Est",12,"2023-11-22",11
"Nord",12,"2023-11-22",11
"Ouest",17,"2023-11-22",11
"Centre-ville",13,"2023-11-22",10
"Est",12,"2023-11-22",10
"Nord",9,"2023-11-22",10
"Ouest",17,"2023-11-22",10
"Centre-ville",13,"2023-11-22",9
"Est",12,"2023-11-22",9
"Nord",9,"2023-11-22",9
"Ouest",16,"2023-11-22",9
"Centre-ville",14,"2023-11-22",8
"Est",13,"2023-11-22",8
"Nord",10,"2023-11-22",8
"Ouest",15,"2023-11-22",8
"Centre-ville",14,"2023-11-22",7
"Est",15,"2023-11-22",7
"Nord",10,"2023-11-22",7
"Ouest",17,"2023-11-22",7
"Centre-ville",15,"2023-11-22",6
"Est",16,"2023-11-22",6
"Nord",12,"2023-11-22",6
"Ouest",17,"2023-11-22",6
"Centre-ville",15,"2023-11-22",5
"Est",16,"2023-11-22",5
"Nord",14,"2023-11-22",5
"Ouest",18,"2023-11-22",5
"Centre-ville",15,"2023-11-22",4
"Est",15,"2023-11-22",4
"Nord",14,"2023-11-22",4
"Ouest",17,"2023-11-22",4
"Centre-ville",14,"2023-11-22",3
"Est",14,"2023-11-22",3
"Nord",14,"2023-11-22",3
"Ouest",17,"2023-11-22",3
"Centre-ville",15,"2023-11-22",2
"Est",14,"2023-11-22",2
"Nord",13,"2023-11-22",2
"Ouest",17,"2023-11-22",2
"Centre-ville",15,"2023-11-22",1
"Est",13,"2023-11-22",1
"Nord",14,"2023-11-22",1
"Ouest",18,"2023-11-22",1
"Centre-ville",15,"2023-11-22",0
"Est",14,"2023-11-22",0
"Nord",14,"2023-11-22",0
"Ouest",18,"2023-11-22",0
"Centre-ville",17,"2023-11-21",23
"Est",16,"2023-11-21",23
"Nord",16,"2023-11-21",23
"Ouest",18,"2023-11-21",23
"Centre-ville",17,"2023-11-21",22
"Est",16,"2023-11-21",22
"Nord",16,"2023-11-21",22
"Ouest",18,"2023-11-21",22
"Centre-ville",17,"2023-11-21",21
"Est",16,"2023-11-21",21
"Nord",16,"2023-11-21",21
"Ouest",19,"2023-11-21",21
"Centre-ville",16,"2023-11-21",20
"Est",14,"2023-11-21",20
"Nord",14,"2023-11-21",20
"Ouest",18,"2023-11-21",20
"Centre-ville",14,"2023-11-21",19
"Est",14,"2023-11-21",19
"Nord",14,"2023-11-21",19
"Ouest",16,"2023-11-21",19
"Centre-ville",14,"2023-11-21",18
"Est",14,"2023-11-21",18
"Nord",12,"2023-11-21",18
"Ouest",16,"2023-11-21",18
"Centre-ville",14,"2023-11-21",17
"Est",14,"2023-11-21",17
"Nord",13,"2023-11-21",17
"Ouest",15,"2023-11-21",17
"Centre-ville",14,"2023-11-21",16
"Est",15,"2023-11-21",16
"Nord",15,"2023-11-21",16
"Ouest",14,"2023-11-21",16
"Centre-ville",14,"2023-11-21",15
"Est",15,"2023-11-21",15
"Nord",15,"2023-11-21",15
"Ouest",15,"2023-11-21",15
"Centre-ville",14,"2023-11-21",14
"Est",15,"2023-11-21",14
"Nord",15,"2023-11-21",14
"Ouest",16,"2023-11-21",14
"Centre-ville",15,"2023-11-21",13
"Est",14,"2023-11-21",13
"Nord",15,"2023-11-21",13
"Ouest",16,"2023-11-21",13
"Centre-ville",14,"2023-11-21",12
"Est",15,"2023-11-21",12
"Nord",14,"2023-11-21",12
"Ouest",15,"2023-11-21",12
"Centre-ville",12,"2023-11-21",11
"Est",14,"2023-11-21",11
"Ouest",10,"2023-10-17",20
"Centre-ville",12,"2023-10-17",19
"Est",12,"2023-10-17",19
"Nord",6,"2023-10-17",19
"Ouest",10,"2023-10-17",19
"Centre-ville",12,"2023-10-17",18
"Est",12,"2023-10-17",18
"Nord",7,"2023-10-17",18
"Ouest",11,"2023-10-17",18
"Centre-ville",12,"2023-10-17",17
"Est",11,"2023-10-17",17
"Nord",9,"2023-10-17",17
"Ouest",11,"2023-10-17",17
"Centre-ville",13,"2023-10-17",16
"Est",12,"2023-10-17",16
"Nord",10,"2023-10-17",16
"Ouest",11,"2023-10-17",16
"Centre-ville",13,"2023-10-17",15
"Est",12,"2023-10-17",15
"Nord",11,"2023-10-17",15
"Ouest",12,"2023-10-17",15
"Centre-ville",12,"2023-10-17",14
"Est",13,"2023-10-17",14
"Nord",10,"2023-10-17",14
"Ouest",13,"2023-10-17",14
"Centre-ville",12,"2023-10-17",13
"Est",14,"2023-10-17",13
"Nord",12,"2023-10-17",13
"Ouest",12,"2023-10-17",13
"Centre-ville",12,"2023-10-17",12
"Est",13,"2023-10-17",12
"Nord",12,"2023-10-17",12
"Ouest",11,"2023-10-17",12
"Centre-ville",10,"2023-10-17",11
"Est",12,"2023-10-17",11
"Nord",12,"2023-10-17",11
"Ouest",10,"2023-10-17",11
"Centre-ville",12,"2023-10-17",10
"Est",11,"2023-10-17",10
"Nord",11,"2023-10-17",10
"Ouest",12,"2023-10-17",10
"Centre-ville",9,"2023-10-17",9
"Est",11,"2023-10-17",9
"Nord",8,"2023-10-17",9
"Ouest",11,"2023-10-17",9
"Centre-ville",9,"2023-10-17",8
"Est",11,"2023-10-17",8
"Nord",7,"2023-10-17",8
"Ouest",11,"2023-10-17",8
"Centre-ville",9,"2023-10-17",7
"Est",10,"2023-10-17",7
"Nord",7,"2023-10-17",7
"Ouest",11,"2023-10-17",7
"Centre-ville",9,"2023-10-17",6
"Est",10,"2023-10-17",6
"Nord",7,"2023-10-17",6
"Ouest",9,"2023-10-17",6
"Centre-ville",8,"2023-10-17",5
"Est",10,"2023-10-17",5
"Nord",6,"2023-10-17",5
"Ouest",10,"2023-10-17",5
"Centre-ville",8,"2023-10-17",4
"Est",10,"2023-10-17",4
"Nord",6,"2023-10-17",4
"Ouest",7,"2023-10-17",4
"Centre-ville",8,"2023-10-17",3
"Est",10,"2023-10-17",3
"Nord",6,"2023-10-17",3
"Ouest",8,"2023-10-17",3
"Centre-ville",7,"2023-10-17",2
"Est",9,"2023-10-17",2
"Nord",8,"2023-10-17",2
"Ouest",10,"2023-10-17",2
"Centre-ville",8,"2023-10-17",1
"Est",8,"2023-10-17",1
"Nord",8,"2023-10-17",1
"Ouest",11,"2023-10-17",1
"Centre-ville",10,"2023-10-17",0
"Est",9,"2023-10-17",0
"Nord",8,"2023-10-17",0
"Ouest",12,"2023-10-17",0
"Centre-ville",12,"2023-10-16",23
"Est",10,"2023-10-16",23
"Nord",10,"2023-10-16",23
"Ouest",13,"2023-10-16",23
"Centre-ville",12,"2023-10-16",22
"Est",12,"2023-10-16",22
"Nord",12,"2023-10-16",22
"Ouest",14,"2023-10-16",22
"Centre-ville",13,"2023-10-16",21
"Est",13,"2023-10-16",21
"Nord",13,"2023-10-16",21
"Ouest",16,"2023-10-16",21
"Centre-ville",13,"2023-10-16",20
"Est",13,"2023-10-16",20
"Nord",13,"2023-10-16",20
"Ouest",15,"2023-10-16",20
"Centre-ville",9,"2023-10-16",19
"Est",13,"2023-10-16",19
"Nord",11,"2023-10-16",19
"Ouest",10,"2023-10-16",19
"Centre-ville",9,"2023-10-16",18
"Est",11,"2023-10-16",18
"Nord",9,"2023-10-16",18
"Ouest",10,"2023-10-16",18
"Centre-ville",12,"2023-10-16",17
"Est",14,"2023-10-16",17
"Nord",12,"2023-10-16",17
"Ouest",15,"2023-10-16",17
"Centre-ville",13,"2023-10-16",16
"Est",14,"2023-10-16",16
"Nord",13,"2023-10-16",16
"Ouest",16,"2023-10-16",16
"Centre-ville",14,"2023-10-16",15
"Est",14,"2023-10-16",15
"Nord",14,"2023-10-16",15
"Ouest",16,"2023-10-16",15
"Centre-ville",14,"2023-10-16",14
"Est",14,"2023-10-16",14
"Nord",13,"2023-10-16",14
"Ouest",16,"2023-10-16",14
"Centre-ville",14,"2023-10-16",13
"Est",14,"2023-10-16",13
"Nord",13,"2023-10-16",13
"Ouest",16,"2023-10-16",13
"Centre-ville",14,"2023-10-16",12
"Est",14,"2023-10-16",12
"Nord",13,"2023-10-16",12
"Ouest",16,"2023-10-16",12
"Centre-ville",13,"2023-10-16",11
"Est",14,"2023-10-16",11
"Nord",12,"2023-10-16",11
"Ouest",15,"2023-10-16",11
"Centre-ville",12,"2023-10-16",10
"Est",13,"2023-10-16",10
"Nord",12,"2023-10-16",10
"Ouest",15,"2023-10-16",10
"Centre-ville",11,"2023-10-16",9
"Est",12,"2023-10-16",9
"Nord",11,"2023-10-16",9
"Ouest",13,"2023-10-16",9
"Centre-ville",9,"2023-10-16",8
"Est",10,"2023-10-16",8
"Nord",9,"2023-10-16",8
"Ouest",12,"2023-10-16",8
"Centre-ville",8,"2023-10-16",7
"Est",9,"2023-10-16",7
"Nord",5,"2023-10-16",7
"Ouest",12,"2023-10-16",7
"Centre-ville",9,"2023-10-16",6
"Est",10,"2023-10-16",6
"Nord",8,"2023-10-16",6
"Ouest",12,"2023-10-16",6
"Centre-ville",10,"2023-10-16",5
"Est",9,"2023-10-16",5
"Nord",8,"2023-10-16",5
"Ouest",12,"2023-10-16",5
"Centre-ville",10,"2023-10-16",4
"Est",9,"2023-10-16",4
"Nord",8,"2023-10-16",4
"Ouest",12,"2023-10-16",4
"Centre-ville",10,"2023-10-16",3
"Est",9,"2023-10-16",3
"Nord",9,"2023-10-16",3
"Ouest",10,"2023-10-16",3
"Centre-ville",10,"2023-10-16",2
"Est",9,"2023-10-16",2
"Nord",9,"2023-10-16",2
"Ouest",8,"2023-10-16",2
"Centre-ville",9,"2023-10-16",1
"Est",8,"2023-10-16",1
"Nord",8,"2023-10-16",1
"Ouest",8,"2023-10-16",1
"Centre-ville",12,"2023-10-16",0
"Est",12,"2023-10-16",0
"Nord",11,"2023-10-16",0
"Ouest",14,"2023-10-16",0
"Centre-ville",16,"2023-10-15",23
"Est",13,"2023-10-15",23
"Nord",13,"2023-10-15",23
"Ouest",12,"2023-10-15",23
"Centre-ville",10,"2023-10-15",22
"Est",10,"2023-10-15",22
"Nord",9,"2023-10-15",22
"Ouest",11,"2023-10-15",22
"Centre-ville",8,"2023-10-15",21
"Est",9,"2023-10-15",21
"Nord",7,"2023-10-15",21
"Ouest",11,"2023-10-15",21
"Centre-ville",8,"2023-10-15",20
"Est",9,"2023-10-15",20
"Nord",7,"2023-10-15",20
"Ouest",11,"2023-10-15",20
"Centre-ville",8,"2023-10-15",19
"Est",8,"2023-10-15",19
"Nord",7,"2023-10-15",19
"Ouest",13,"2023-10-15",19
"Centre-ville",9,"2023-10-15",18
"Est",8,"2023-10-15",18
"Nord",7,"2023-10-15",18
"Ouest",12,"2023-10-15",18
"Centre-ville",11,"2023-10-15",17
"Est",11,"2023-10-15",17
"Nord",9,"2023-10-15",17
"Ouest",12,"2023-10-15",17
"Centre-ville",11,"2023-10-15",16
"Est",11,"2023-10-15",16
"Nord",10,"2023-10-15",16
"Ouest",13,"2023-10-15",16
"Centre-ville",12,"2023-10-15",15
"Est",12,"2023-10-15",15
"Nord",11,"2023-10-15",15
"Ouest",14,"2023-10-15",15
"Centre-ville",13,"2023-10-15",14
"Est",12,"2023-10-15",14
"Nord",12,"2023-10-15",14
"Ouest",14,"2023-10-15",14
"Centre-ville",12,"2023-10-15",13
"Est",13,"2023-10-15",13
"Nord",12,"2023-10-15",13
"Ouest",14,"2023-10-15",13
"Centre-ville",12,"2023-10-15",12
"Est",16,"2024-07-06",0
"Nord",15,"2024-07-06",0
"Ouest",20,"2024-07-06",0
"Centre-ville",19,"2024-07-05",23
"Est",17,"2024-07-05",23
"Nord",15,"2024-07-05",23
"Ouest",18,"2024-07-05",23
"Centre-ville",20,"2024-07-05",22
"Est",16,"2024-07-05",22
"Nord",17,"2024-07-05",22
"Ouest",19,"2024-07-05",22
"Centre-ville",21,"2024-07-05",21
"Est",15,"2024-07-05",21
"Nord",19,"2024-07-05",21
"Ouest",22,"2024-07-05",21
"Centre-ville",25,"2024-07-05",20
"Est",17,"2024-07-05",20
"Nord",22,"2024-07-05",20
"Ouest",25,"2024-07-05",20
"Centre-ville",25,"2024-07-05",19
"Est",20,"2024-07-05",19
"Nord",24,"2024-07-05",19
"Ouest",29,"2024-07-05",19
"Centre-ville",27,"2024-07-05",18
"Est",22,"2024-07-05",18
"Nord",25,"2024-07-05",18
"Ouest",39,"2024-07-05",18
"Centre-ville",27,"2024-07-05",17
"Est",25,"2024-07-05",17
"Nord",28,"2024-07-05",17
"Ouest",39,"2024-07-05",17
"Centre-ville",27,"2024-07-05",16
"Est",24,"2024-07-05",16
"Nord",27,"2024-07-05",16
"Ouest",41,"2024-07-05",16
"Centre-ville",26,"2024-07-05",15
"Est",26,"2024-07-05",15
"Nord",29,"2024-07-05",15
"Ouest",40,"2024-07-05",15
"Centre-ville",25,"2024-07-05",14
"Est",24,"2024-07-05",14
"Nord",28,"2024-07-05",14
"Ouest",34,"2024-07-05",14
"Centre-ville",24,"2024-07-05",13
"Est",23,"2024-07-05",13
"Nord",24,"2024-07-05",13
"Ouest",29,"2024-07-05",13
"Centre-ville",20,"2024-07-05",12
"Est",19,"2024-07-05",12
"Nord",20,"2024-07-05",12
"Ouest",24,"2024-07-05",12
"Centre-ville",16,"2024-07-05",11
"Est",14,"2024-07-05",11
"Nord",14,"2024-07-05",11
"Ouest",18,"2024-07-05",11
"Centre-ville",16,"2024-07-05",10
"Est",12,"2024-07-05",10
"Nord",13,"2024-07-05",10
"Ouest",13,"2024-07-05",10
"Centre-ville",18,"2024-07-05",9
"Est",12,"2024-07-05",9
"Nord",14,"2024-07-05",9
"Ouest",13,"2024-07-05",9
"Centre-ville",19,"2024-07-05",8
"Est",12,"2024-07-05",8
"Nord",13,"2024-07-05",8
"Ouest",13,"2024-07-05",8
"Centre-ville",20,"2024-07-05",7
"Est",12,"2024-07-05",7
"Nord",11,"2024-07-05",7
"Ouest",11,"2024-07-05",7
"Centre-ville",16,"2024-07-05",6
"Est",12,"2024-07-05",6
"Nord",11,"2024-07-05",6
"Ouest",12,"2024-07-05",6
"Centre-ville",15,"2024-07-05",5
"Est",13,"2024-07-05",5
"Nord",14,"2024-07-05",5
"Ouest",15,"2024-07-05",5
"Centre-ville",21,"2024-07-05",4
"Est",15,"2024-07-05",4
"Nord",18,"2024-07-05",4
"Ouest",20,"2024-07-05",4
"Centre-ville",22,"2024-07-05",3
"Est",20,"2024-07-05",3
"Nord",21,"2024-07-05",3
"Ouest",19,"2024-07-05",3
"Centre-ville",22,"2024-07-05",2
"Est",21,"2024-07-05",2
"Nord",21,"2024-07-05",2
"Ouest",19,"2024-07-05",2
"Centre-ville",23,"2024-07-05",1
"Est",22,"2024-07-05",1
"Nord",22,"2024-07-05",1
"Ouest",20,"2024-07-05",1
"Centre-ville",23,"2024-07-05",0
"Est",23,"2024-07-05",0
"Nord",22,"2024-07-05",0
"Ouest",23,"2024-07-05",0
"Centre-ville",22,"2024-07-04",23
"Est",23,"2024-07-04",23
"Nord",24,"2024-07-04",23
"Ouest",20,"2024-07-04",23
"Centre-ville",22,"2024-07-04",22
"Est",23,"2024-07-04",22
"Nord",23,"2024-07-04",22
"Ouest",19,"2024-07-04",22
"Centre-ville",24,"2024-07-04",21
"Est",25,"2024-07-04",21
"Nord",25,"2024-07-04",21
"Ouest",22,"2024-07-04",21
"Centre-ville",23,"2024-07-04",20
"Est",24,"2024-07-04",20
"Nord",25,"2024-07-04",20
"Ouest",23,"2024-07-04",20
"Centre-ville",26,"2024-07-04",19
"Est",25,"2024-07-04",19
"Nord",25,"2024-07-04",19
"Ouest",25,"2024-07-04",19
"Centre-ville",28,"2024-07-04",18
"Est",26,"2024-07-04",18
"Nord",26,"2024-07-04",18
"Ouest",25,"2024-07-04",18
"Centre-ville",30,"2024-07-04",17
"Est",27,"2024-07-04",17
"Nord",27,"2024-07-04",17
"Ouest",26,"2024-07-04",17
"Centre-ville",29,"2024-07-04",16
"Est",26,"2024-07-04",16
"Nord",26,"2024-07-04",16
"Ouest",28,"2024-07-04",16
"Centre-ville",29,"2024-07-04",15
"Est",27,"2024-07-04",15
"Nord",26,"2024-07-04",15
"Ouest",29,"2024-07-04",15
"Centre-ville",31,"2024-07-04",14
"Est",28,"2024-07-04",14
"Nord",28,"2024-07-04",14
"Ouest",28,"2024-07-04",14
"Centre-ville",31,"2024-07-04",13
"Est",29,"2024-07-04",13
"Nord",26,"2024-07-04",13
"Ouest",30,"2024-07-04",13
"Est",22,"2024-11-01",0
"Nord",23,"2024-11-01",0
"Ouest",25,"2024-11-01",0
"Centre-ville",26,"2024-10-31",23
"Est",24,"2024-10-31",23
"Nord",24,"2024-10-31",23
"Ouest",26,"2024-10-31",23
"Centre-ville",24,"2024-10-31",22
"Est",22,"2024-10-31",22
"Nord",23,"2024-10-31",22
"Ouest",25,"2024-10-31",22
"Centre-ville",23,"2024-10-31",21
"Est",23,"2024-10-31",21
"Nord",22,"2024-10-31",21
"Ouest",23,"2024-10-31",21
"Centre-ville",24,"2024-10-31",20
"Centre-ville",25,"2024-11-01",0
"Est",24,"2024-10-31",20
"Nord",24,"2024-10-31",20
"Ouest",24,"2024-10-31",20
"Centre-ville",25,"2024-10-31",19
"Est",25,"2024-10-31",19
"Nord",25,"2024-10-31",19
"Ouest",26,"2024-10-31",19
"Centre-ville",24,"2024-10-31",18
"Est",25,"2024-10-31",18
"Nord",25,"2024-10-31",18
"Ouest",26,"2024-10-31",18
"Centre-ville",24,"2024-10-31",17
"Est",26,"2024-10-31",17
"Nord",25,"2024-10-31",17
"Ouest",26,"2024-10-31",17
"Centre-ville",25,"2024-10-31",16
"Est",27,"2024-10-31",16
"Nord",26,"2024-10-31",16
"Ouest",27,"2024-10-31",16
"Centre-ville",28,"2024-10-31",15
"Est",29,"2024-10-31",15
"Nord",27,"2024-10-31",15
"Ouest",27,"2024-10-31",15
"Centre-ville",28,"2024-10-31",14
"Est",29,"2024-10-31",14
"Nord",28,"2024-10-31",14
"Ouest",28,"2024-10-31",14
"Centre-ville",28,"2024-10-31",13
"Est",29,"2024-10-31",13
"Nord",28,"2024-10-31",13
"Ouest",28,"2024-10-31",13
"Centre-ville",27,"2024-10-31",12
"Est",28,"2024-10-31",12
"Nord",27,"2024-10-31",12
"Ouest",28,"2024-10-31",12
"Centre-ville",26,"2024-10-31",11
"Est",26,"2024-10-31",11
"Nord",25,"2024-10-31",11
"Ouest",27,"2024-10-31",11
"Centre-ville",24,"2024-10-31",10
"Est",25,"2024-10-31",10
"Nord",24,"2024-10-31",10
"Ouest",26,"2024-10-31",10
"Centre-ville",24,"2024-10-31",9
"Est",24,"2024-10-31",9
"Nord",23,"2024-10-31",9
"Ouest",24,"2024-10-31",9
"Centre-ville",23,"2024-10-31",8
"Est",22,"2024-10-31",8
"Nord",21,"2024-10-31",8
"Ouest",23,"2024-10-31",8
"Centre-ville",23,"2024-10-31",7
"Est",23,"2024-10-31",7
"Nord",21,"2024-10-31",7
"Ouest",23,"2024-10-31",7
"Centre-ville",23,"2024-10-31",6
"Est",23,"2024-10-31",6
"Nord",23,"2024-10-31",6
"Ouest",25,"2024-10-31",6
"Centre-ville",25,"2024-10-31",5
"Est",24,"2024-10-31",5
"Nord",24,"2024-10-31",5
"Ouest",14,"2024-10-15",1
"Centre-ville",12,"2024-10-15",0
"Est",13,"2024-10-15",0
"Nord",12,"2024-10-15",0
"Ouest",15,"2024-10-15",0
"Centre-ville",12,"2024-10-14",23
"Est",14,"2024-10-14",23
"Nord",13,"2024-10-14",23
"Ouest",15,"2024-10-14",23
"Centre-ville",11,"2024-10-14",22
"Est",12,"2024-10-14",22
"Nord",13,"2024-10-14",22
"Ouest",15,"2024-10-14",22
"Centre-ville",7,"2024-10-14",21
"Est",8,"2024-10-14",21
"Nord",8,"2024-10-14",21
"Ouest",14,"2024-10-14",21
"Centre-ville",7,"2024-10-14",20
"Est",6,"2024-10-14",20
"Nord",7,"2024-10-14",20
"Ouest",10,"2024-10-14",20
"Centre-ville",6,"2024-10-14",19
"Est",6,"2024-10-14",19
"Nord",6,"2024-10-14",19
"Ouest",6,"2024-10-14",19
"Centre-ville",7,"2024-10-14",18
"Est",9,"2024-10-14",18
"Nord",7,"2024-10-14",18
"Ouest",7,"2024-10-14",18
"Centre-ville",9,"2024-10-14",17
"Est",10,"2024-10-14",17
"Nord",9,"2024-10-14",17
"Ouest",10,"2024-10-14",17
"Centre-ville",10,"2024-10-14",16
"Est",11,"2024-10-14",16
"Nord",10,"2024-10-14",16
"Ouest",12,"2024-10-14",16
"Centre-ville",10,"2024-10-14",15
"Est",12,"2024-10-14",15
"Nord",10,"2024-10-14",15
"Ouest",14,"2024-10-14",15
"Centre-ville",10,"2024-10-14",14
"Est",12,"2024-10-14",14
"Nord",11,"2024-10-14",14
"Ouest",14,"2024-10-14",14
"Centre-ville",11,"2024-10-14",13
"Est",12,"2024-10-14",13
"Nord",11,"2024-10-14",13
"Ouest",13,"2024-10-14",13
"Centre-ville",13,"2024-10-14",12
"Est",12,"2024-10-14",12
"Nord",11,"2024-10-14",12
"Ouest",12,"2024-10-14",12
"Centre-ville",11,"2024-10-14",11
"Est",12,"2024-10-14",11
"Nord",10,"2024-10-14",11
"Ouest",12,"2024-10-14",11
"Centre-ville",10,"2024-10-14",10
"Est",13,"2024-10-14",10
"Nord",9,"2024-10-14",10
"Ouest",10,"2024-10-14",10
"Centre-ville",8,"2024-10-14",9
"Est",10,"2024-10-14",9
"Nord",8,"2024-10-14",9
"Ouest",9,"2024-10-14",9
"Centre-ville",8,"2024-10-14",8
"Est",10,"2024-10-14",8
"Nord",8,"2024-10-14",8
"Ouest",9,"2024-10-14",8
"Centre-ville",8,"2024-10-14",7
"Est",10,"2024-10-14",7
"Nord",8,"2024-10-14",7
"Ouest",9,"2024-10-14",7
"Centre-ville",8,"2024-10-14",6
"Est",9,"2024-10-14",6
"Nord",8,"2024-10-14",6
