id_dis,arr_1,arr_2,ID_TRC,id_stt,sens_releve,date_releve,type_dis,configuration,codification,longueur,geometry
2831,Ahuntsic-Cartierville,,4015998.0,81-05497B,S-N,2023-11-13,glissiere,gauche,GR/BC,19,"LINESTRING Z (-73.66044229485586 45.570630922531116 19.2516223622403, -73.66043329207487 45.5706453623225 20.0251328102443, -73.6604932625181 45.570712237421226 19.5597886440533, -73.66056028930097 45.570775901289075 17.9787510014091)"
2832,Ville-Marie,,1381463.0,,E-O,2024-03-15,glissiere,gauche,GSR/W/B,4,"LINESTRING Z (-73.54430495922591 45.48942257386682 13.290699999997742, -73.54431049970552 45.48943121900809 13.241377484637896, -73.54431735270956 45.4894374793142 13.19999999999709, -73.54432455100589 45.48944254699876 13.1878021414217, -73.54433317585554 45.48944623872737 13.175199999997858)"
2834,Ville-Marie,,4007995.0,,S-N,2023-12-15,glissiere,droite,GR/BC,91,"LINESTRING Z (-73.55272046519096 45.495018077419346 10.6362999999983, -73.5526887324733 45.49513965207593 0, -73.55270886301112 45.49519919449318 0, -73.55270150862138 45.49522942366098 0, -73.55263455082 45.49548748491785 0, -73.55255000574756 45.49582113214226 0)"
2835,Ahuntsic-Cartierville,,4015999.0,81-05497B,S-N,2023-11-13,glissiere,gauche,GR/BC,71,"LINESTRING Z (-73.66052792388544 45.570848473468985 16.9336589871641, -73.66043695241008 45.570752455699896 19.4654537777389, -73.66039198369079 45.57077036964239 20.1515468368325, -73.66036508953216 45.57083843214146 20.4304635096808, -73.6603177368214 45.570951484244546 20.4761507564114, -73.66025766383304 45.57110359106541 18.1451625639862, -73.6602024616395 45.57123628069697 19.1250393432998)"
2836,Ahuntsic-Cartierville,,4015997.0,81-05497B,S-N,2023-11-13,glissiere,droite,GR/BC,61,"LINESTRING Z (-73.66028317563891 45.57061631551654 19.7698720302085, -73.66026454658869 45.570680238092535 20.1642839602462, -73.66024299742375 45.570732766433345 20.5534745191566, -73.66014113967758 45.57098309282794 20.9421470089422, -73.66007552091503 45.571147574230416 19.9604743356597)"
2838,Ahuntsic-Cartierville,,1040171.0,,E-O,2023-11-13,glissiere,gauche,GSR/W/BE,12,"LINESTRING Z (-73.63072756295355 45.55041444533115 42.5486759702104, -73.63077858220839 45.55040645448631 42.5346085765091, -73.63087397482879 45.55039175401275 41.8483968850571)"
2839,Le Sud-Ouest,,4014725.0,,O-E,2024-03-15,glissiere,droite,GSR/W/AE,21,"LINESTRING Z (-73.54251611732722 45.488475067796564 17.656000000002678, -73.54234968398696 45.48844555485493 18.260800000003655, -73.54225813511893 45.48842702251519 18.2855231088043)"
2840,Ahuntsic-Cartierville,,1040170.0,,E-O,2023-11-13,glissiere,droite,GSR/W/B,12,"LINESTRING Z (-73.63078491911986 45.55057190643454 42.67859999999928, -73.63083385391097 45.550558488541704 42.472099999999045, -73.63085326579983 45.55055234975361 42.432199999995646, -73.6309009114092 45.550540699517995 42.39890000000014, -73.63092334419412 45.55053464491615 42.42080000000715)"
2841,Le Sud-Ouest,,4008497.0,,S-N,2024-03-15,glissiere,droite,GR/BC,46,"LINESTRING Z (-73.54225813511893 45.4884270225152 18.2855231088043, -73.54203065475227 45.48838590272517 18.057540977616, -73.54187224506747 45.4883580478173 17.6667757072482, -73.54168338390636 45.48832352005919 17.0947221553416)"
2842,Ahuntsic-Cartierville,,1060244.0,81-05497B,E-O,2023-11-11,glissiere,gauche,GSR/BC,117,"LINESTRING Z (-73.65880654392441 45.570521649403105 19.6724883696312, -73.66008321246748 45.57107212396546 18.5285554390116)"
2845,Ahuntsic-Cartierville,,4003344.0,,N-S,2023-11-13,glissiere,droite,GR/BC,2,"LINESTRING Z (-73.65865645109201 45.57034521064298 19.90549804496, -73.6586635486263 45.5703316344606 19.8742344824478)"
2846,Le Sud-Ouest,,1600185.0,,N-S,2024-03-15,glissiere,gauche,GSR/W/AE,42,"LINESTRING Z (-73.54010587948609 45.48702715894088 16.6169037474989, -73.54003087851497 45.48702235363873 16.5920447151747, -73.53996443009873 45.48704424279997 16.4825070794863, -73.53972886211935 45.48713877667398 15.8222188208563, -73.53962183467713 45.48717484610455 15.9099703872102)"
2847,Le Sud-Ouest,,1604458.0,,N-S,2024-03-15,glissiere,droite,GR/W/BE,16,"LINESTRING Z (-73.53797360181048 45.48587150764924 13.97, -73.53795728057811 45.48583670703404 14.15, -73.53793065216456 45.48576926342897 14.610000000000582, -73.53792059940311 45.48573449672022 14.690000000002328)"
2848,Ville-Marie,,4014975.0,,O-E,2023-12-15,glissiere,droite,GSR/T/A,9,"LINESTRING Z (-73.55250251518994 45.496059711662376 16.82, -73.55239986693951 45.4960238939497 17.040200000003097)"
2849,Le Sud-Ouest,,1600236.0,,O-E,2024-03-15,glissiere,droite,GSR/W/B,4,"LINESTRING Z (-73.53960097710358 45.48703254543689 15.7138898386239, -73.53955596467847 45.4870460070372 15.6233488937573)"
2850,Ville-Marie,,4014975.0,,O-E,2023-12-15,glissiere,droite,GR/BC,86,"LINESTRING Z (-73.55240544846517 45.496026306620095 17.6715751025341, -73.5514994620323 45.495584110879534 17.8328789728427)"
2851,Ville-Marie,,4014973.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55088091359832 45.49507399112075 15.56, -73.55089012021583 45.49503936100493 15.5)"
2852,Ville-Marie,,4014974.0,,O-E,2023-12-15,glissiere,gauche,GR/BC,12,"LINESTRING Z (-73.55268506825243 45.49634628509278 14.9251825197819, -73.55266099719474 45.49631487851017 15.0178740171945, -73.55263016315197 45.49628365839062 15.38342606912, -73.55258881957316 45.49625899989738 15.7139082628878)"
2853,Ville-Marie,,4014973.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55087803604924 45.4950753872024 0, -73.55087148983615 45.49510902630345 0)"
2854,Ville-Marie,,4014975.0,,O-E,2023-12-15,glissiere,droite,GSR/T/A,9,"LINESTRING Z (-73.55239061282973 45.4961727744863 16.89, -73.55230641887565 45.49612229961639 17.8223599985574)"
2856,Le Sud-Ouest,,4014719.0,,O-E,2024-03-15,glissiere,droite,GSR/W/B,11,"LINESTRING Z (-73.54083505660246 45.488062171848085 12.969722285215, -73.54069480035776 45.48803544349731 12.6991116255933)"
2857,Ville-Marie,,4014973.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55086161916304 45.4951643256499 15.556991227863, -73.55086780047897 45.49512827554878 15.4711361640065)"
2859,Ville-Marie,,4014975.0,,N-S,2023-12-15,glissiere,droite,GSR/T/A,48,"LINESTRING Z (-73.55149946203227 45.495584110879534 17.83289999999397, -73.55127573445675 45.49546918821243 13.57, -73.5512019640259 45.49543193175899 11.25, -73.55112929973207 45.49538681912033 9.17, -73.55106286218759 45.495336790510684 3.47, -73.55103622243003 45.4953073955104 0)"
2860,Ville-Marie,,1381474.0,,E-O,2024-03-15,glissiere,droite,GR/BC,53,"LINESTRING Z (-73.54186388344509 45.489005414321426 13.151199999992969, -73.54191574056415 45.48902772862723 13.135500000003958, -73.54197397368037 45.489043764327576 0, -73.54203381731966 45.48905582724459 0, -73.54209490085307 45.4890664408875 13.16, -73.54251556837609 45.489145129534435 13.710000000006403)"
2861,Ville-Marie,,4014973.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55086017893059 45.49520817425781 15.6381436024764, -73.55086794397587 45.49517670060005 15.6435374391448)"
2862,Le Sud-Ouest,,4014719.0,,O-E,2024-03-15,glissiere,gauche,GSR/W/AE,23,"LINESTRING Z (-73.54095976515016 45.488149990823786 13.0548114358103, -73.54071958072458 45.48813188115282 13.1275589926802, -73.54067124713538 45.488124315423285 13.0455009563381)"
2863,Ville-Marie,,4014975.0,,O-E,2023-12-15,glissiere,droite,GR/BC,86,"LINESTRING Z (-73.55140677376588 45.495676150485686 17.0862565343787, -73.55158997423611 45.495770394219555 18.361571521398, -73.55189806053694 45.49592029765801 19.4258472014534, -73.55224173597315 45.496087756912246 18.6100152982059, -73.55230641887565 45.49612229961639 17.8223599985574)"
2864,Le Sud-Ouest,,4014727.0,,O-E,2024-03-15,glissiere,droite,GSR/W,146,"LINESTRING Z (-73.54168338390636 45.488323520059176 17.0947221553416, -73.54147088922878 45.488293320476025 16.550300000002608, -73.54128129696875 45.48826299254548 15.843900000007125, -73.54109091977037 45.48823396762243 15.205100000006496, -73.5409035956507 45.48819669520015 14.608800000001793, -73.54072012030446 45.4881503615712 13.962199999994482, -73.54049556330901 45.48808681567611 13.666400000001886, -73.54032199153174 45.488025374971635 13.450899999996182, -73.54018023055433 45.48795765989397 13.471399999994901, -73.5399653358206 45.48784581928457 13.44100000000617)"
2865,Ville-Marie,,1381474.0,,E-O,2024-03-15,glissiere,droite,GSR/W/BE,55,"LINESTRING Z (-73.54179024051626 45.489024028925485 14.1202229552724, -73.54193143432846 45.4890488456103 14.3430060634734, -73.54216798713426 45.48909054173667 14.1028996579205, -73.54233369036348 45.48911931581288 14.2083036758281, -73.5424752965639 45.48914561777763 14.1252714826759)"
2866,Ville-Marie,,4008722.0,,S-N,2024-03-15,glissiere,droite,GR/BC,12,"LINESTRING Z (-73.54435509560027 45.49063115054451 12.9935357321182, -73.5443976508654 45.49073487467148 13.1865673449209)"
2868,Ahuntsic-Cartierville,,4003343.0,,O-E,2023-11-11,glissiere,mediane,GR/BC,18,"LINESTRING Z (-73.65679367471053 45.56951805081723 22.7646846950409, -73.65659426422296 45.5694328841055 22.8967531787717)"
2869,Le Sud-Ouest,,4016655.0,,S-N,2024-03-15,glissiere,gauche,GR/BC,16,"LINESTRING Z (-73.53956770117416 45.487304899015236 14.6385588598323, -73.53961828862276 45.48744378790183 13.9166518104663)"
2870,Le Sud-Ouest,,1604458.0,,N-S,2024-03-15,glissiere,gauche,GR/BC,79,"LINESTRING Z (-73.53821190007332 45.486623051412394 14.42, -73.53816906057159 45.486553915337076 14.420000000463624, -73.5380449569178 45.48634890293798 14.420000028887268, -73.53796927399262 45.48619820397335 14.420000646566487, -73.53792526854438 45.48609411764961 14.420025468020267, -73.53789277433202 45.486014252207205 14.42096311772514, -73.53787679332687 45.48595744807922 14.46)"
2871,Le Sud-Ouest,,4014721.0,,N-S,2024-03-15,glissiere,droite,GSR/W/B,8,"LINESTRING Z (-73.54013188143848 45.487777767927106 13.1271980643241, -73.54019918323492 45.487828939139845 13.2139111026525)"
2872,Le Sud-Ouest,,1370070.0,,N-S,2024-03-15,glissiere,droite,GSR/W/AE,19,"LINESTRING Z (-73.53849954187356 45.486671807452105 13.42, -73.53838780791767 45.486519357191035 13.45)"
2873,Ville-Marie,,4014975.0,,O-E,2023-12-15,glissiere,gauche,GSR/T/A,25,"LINESTRING Z (-73.55140677376588 45.49567615048566 17.0862565343787, -73.55114650657025 45.495552828156285 15.951000000000931)"
2874,Ville-Marie,,1381474.0,,E-O,2024-03-15,glissiere,droite,GSR/W/AE,11,"LINESTRING Z (-73.54175925057584 45.48893506071234 12.913199999995413, -73.54186388344509 45.48900541432139 13.1511880837182)"
2877,Ville-Marie,,4014973.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55088976921989 45.49547087409729 15.4180510592323, -73.55088914484003 45.495434522320195 15.4465341798752)"
2878,Le Sud-Ouest,,4014720.0,,N-S,2024-03-15,glissiere,gauche,GSR/W/BE,8,"LINESTRING Z (-73.54006776953182 45.487861682588644 13.4722579845776, -73.5399992316531 45.48781226643373 13.4087241077874)"
2879,Rosemont-La Petite-Patrie,,1140308.0,,E-O,2024-03-14,glissiere,droite,GSR/W/A,6,"LINESTRING Z (-73.60873964523535 45.53602408946445 60.5931725290967, -73.60868898288263 45.53606933453708 60.8862226583751)"
2880,Le Sud-Ouest,,4014718.0,,O-E,2024-03-15,glissiere,gauche,GSR/W/A,19,"LINESTRING Z (-73.54030346447597 45.488115775769 13.6582302155497, -73.54043441709392 45.48816211269509 13.8620543875772, -73.54052224917122 45.48819101079963 13.9445493715375)"
2881,Ville-Marie,,4008722.0,,S-N,2024-03-15,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.54448566602811 45.49099888141012 13.4729927498607, -73.54444035263259 45.491005250613235 13.5467310782079)"
2882,Le Sud-Ouest,,1370070.0,,N-S,2024-03-15,glissiere,gauche,GSR/W/A,4,"LINESTRING Z (-73.5382342551931 45.48665085820261 0, -73.53821190007332 45.486623051412394 14.42)"
2884,Ville-Marie,,4008722.0,,S-N,2024-03-15,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.54452164308029 45.491206571953185 13.9408959083695, -73.54455354751974 45.491179363417814 13.8445899817404)"
2885,Le Sud-Ouest,,4016656.0,,N-S,2024-03-15,glissiere,gauche,GR/BC,149,"LINESTRING Z (-73.5382342551931 45.48665085820262 0, -73.5383570355316 45.486812564314114 0, -73.53844135208064 45.486911353867384 0, -73.53864107475502 45.48710769509558 0, -73.53878995077487 45.48724351093982 0, -73.53893885329248 45.487379934031544 0, -73.53919019532128 45.48756331213685 0, -73.5394067619067 45.487702541295256 0)"
2888,Ahuntsic-Cartierville,,4012456.0,,O-E,2023-11-11,glissiere,droite,GSR/W/B,6,"LINESTRING Z (-73.65391987885361 45.568084828751196 33.0513548509195, -73.65397042606271 45.56810376254827 33.3154138300144, -73.65395825769843 45.56811026508761 33.1266302318783)"
2889,Ville-Marie,,1380422.0,,E-O,2023-12-16,glissiere,gauche,GR/BC,178,"LINESTRING Z (-73.56628099717969 45.507180964497124 27.5417507674365, -73.5663620489858 45.5072174940925 27.245966173527, -73.5664266168969 45.50724874543493 27.3783703646167, -73.56651653140565 45.50728976788962 27.1717060053413, -73.56656491884243 45.50731177333314 27.1108571824169, -73.56664210134068 45.50734864261832 27.2852530157912, -73.56676557670121 45.50740754849243 27.2712670222096, -73.5668523599357 45.507449468121166 27.4160133744161, -73.56698555808323 45.50750985292548 27.2643671135129, -73.56713760185707 45.507583751499155 27.6365466152524, -73.56722717153575 45.50762368294078 27.4603444139082, -73.56737243967046 45.50768991929578 27.607035572467, -73.56756109774079 45.507778285994085 27.9998000480036, -73.56777343317415 45.50787601696865 28.3538578397881, -73.56788731629757 45.50793107896659 28.8112332276196, -73.56810358535921 45.508027614598454 29.3263557818387, -73.56819582222323 45.50805401599114 30.6024043283217)"
2891,Ville-Marie,,1380535.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55631735419337 45.500040298077685 15.38017178615257, -73.55635975765945 45.50005696575621 15.076043855586036)"
2892,Ville-Marie,,1381371.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,10,"LINESTRING Z (-73.55637809769807 45.50008934568542 15.445990077267648, -73.55627426868607 45.500041550750566 15.578607132368461)"
2894,Ville-Marie,,1381371.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55611048689539 45.500465587383424 15.1619531105269, -73.55613658434584 45.5004348990804 15.203932053447)"
2895,Ville-Marie,,1381371.0,,N-S,2023-12-15,glissiere,gauche,GR/BC,4,"LINESTRING Z (-73.55608330261482 45.50050313770701 15.1082338071186, -73.55610751763722 45.50047112260013 15.2307640895841)"
2896,Rosemont-La Petite-Patrie,,1624677.0,,O-E,2023-11-26,glissiere,gauche,GR/BC,285,"LINESTRING Z (-73.60187465679586 45.53240114393224 65.0984729826435, -73.60182405573595 45.53239804446909 65.0023803089355, -73.6016807388484 45.532339293910525 65.0032327034604, -73.60131002683504 45.53217860616037 65.0430105223715, -73.60072406437331 45.53191064164344 65.4048772571076, -73.60046691087294 45.53178279215803 65.3655850984422, -73.60002117254727 45.53159155683838 66.1779206068906, -73.5995058850112 45.5313666388977 66.2980470302043, -73.59890360522868 45.53106273339405 66.0858024466596, -73.59887422944126 45.531032335272464 66.9209003229376, -73.59888790365898 45.53098953799145 66.6174275154792)"
2897,Ahuntsic-Cartierville,,1060262.0,81-05073A,E-O,2023-11-13,glissiere,gauche,GSR/T/A,140,"LINESTRING Z (-73.66120413574053 45.57472138271361 15.4726116760977, -73.66131785937164 45.57474499713106 15.2505195734596, -73.66130401110516 45.574782377006194 15.1315628532544, -73.66137464513308 45.5747973323882 15.2194007208326, -73.6613921247545 45.57476203494085 15.3468139885339, -73.66153412624881 45.57479338094053 15.2077556442972, -73.66154624199358 45.57482508291332 14.666588203927, -73.66159854468218 45.57483933666801 15.3113392260256, -73.661613866114 45.57481226716487 15.434626118376, -73.66177364697988 45.574847809146995 15.3092670844552, -73.66177683977898 45.574872067421246 14.8682047944487, -73.66184709996368 45.57488783791785 15.2197623397731, -73.66185817059768 45.57486523391663 15.2549860082345, -73.6618934184799 45.57487529924833 15.2332032698281, -73.66188486409949 45.57489523232077 15.1994640285916, -73.66210631194578 45.574937645087225 15.3998241218778, -73.66213888540669 45.574887111884095 15.4576692567071, -73.66262886496823 45.574992208211576 15.5062098740542)"
2898,Ahuntsic-Cartierville,,1060262.0,81-05073A,E-O,2023-11-13,glissiere,droite,GSR/T/A,8,"LINESTRING Z (-73.66199195743916 45.57497359670212 14.9832600840488, -73.66208537900138 45.57499264558197 15.2140694020784)"
2899,Ahuntsic-Cartierville,,1060262.0,81-05073B,E-O,2023-11-13,glissiere,droite,GSR/T/A,7,"LINESTRING Z (-73.66186278100358 45.57494197925141 15.3278292052096, -73.66195283571247 45.57496426956125 15.0895466731322)"
2900,Ahuntsic-Cartierville,,1060262.0,81-05073C,E-O,2023-11-13,glissiere,droite,GSR/T/A,34,"LINESTRING Z (-73.66147777766169 45.57490273211012 15.0138882869973, -73.66148846929387 45.574906801143065 15.0505110192821, -73.66150071858756 45.574885429267916 14.9323035959868, -73.66156013243466 45.57489540751132 15.1239370929712, -73.66155857021604 45.57491136586735 15.3106266078922, -73.6617352044272 45.5749571442388 15.0854727023598, -73.66174992299234 45.57492453701599 15.0628850343827, -73.6618191314589 45.57493491253183 15.1648622374536)"
2901,Rosemont-La Petite-Patrie,,1624677.0,,N-S,2023-11-28,glissiere,droite,GR/BC,12,"LINESTRING Z (-73.59874600703965 45.53097661630695 66.075406307606, -73.59884271199506 45.530893737765616 66.2353648433747)"
2902,Le Plateau-Mont-Royal,,1240240.0,,N-S,2023-11-26,glissiere,gauche,GSR/W/A,16,"LINESTRING Z (-73.58494306997117 45.52136751064748 58.921392918387, -73.58504148723418 45.52141427829315 59.1504848251389, -73.58508900332212 45.521363446051836 59.5862963996902)"
2903,Ahuntsic-Cartierville,,1060262.0,81-05073E,E-O,2023-11-13,glissiere,droite,GSR/T/A,25,"LINESTRING Z (-73.66116770068321 45.57482077355509 15.1887795416608, -73.66134896882346 45.57485305877341 15.0947460453969, -73.66137613012481 45.57487837158764 14.9312548191646, -73.66146018680688 45.57489851776507 14.956063421731)"
2904,Rosemont-La Petite-Patrie,,1624677.0,,O-E,2023-11-26,glissiere,droite,GR/BC,8,"LINESTRING Z (-73.59883647823852 45.53109390764043 65.835166561716, -73.59874905505872 45.531058136696856 66.0069333615248)"
