ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,SUPERFICIE,SHAPE.STArea(),SHAPE.STLength() 
2440,86042,,8651.05424946,8651.054249455,410.12676367482
2441,86042,,772.5,772.5,106.089915108687
2442,86042,,1640,1640,194.679664282043
2443,86042,,884,884,133.885248281145
2444,86042,,1206,1206,144.231824776408
2445,86042,,2446,2446,229.651677613844
2446,86042,,6610,6610,478.179905302589
2447,86042,,5542.5,5542.5,558.247675805463
2448,86042,,4826,4826,390.787848325151
2449,86042,,11049.5,11049.5,607.448984662969
2450,86042,,1288.5,1288.5,160.07508964027
2451,86042,,1160.5,1160.5,191.112861294469
2452,86042,,616,616,92.5398641271748
2453,86042,,1983,1983,177.828221257274
2454,86042,,4637,4637,363.929845446253
2455,86042,,12343.5,12343.5,958.991739600736
2456,86042,Lac du Portage,1089,1089,157.959610584048
2457,86042,,45232,45232,1161.70550623798
2458,86042,,4871,4871,472.055209693852
2459,86042,,3469,3469,285.630956225189
2460,86042,,13934,13934,1479.78648042063
2461,86042,,4960,4960,295.717780778249
2462,86042,,11946.5,11946.5,561.865388577205
2463,86042,,1159.5,1159.5,147.089482115055
2464,86042,,193406.9997,193406.9997,2154.56252854415
2465,86042,Lac Montanier,304482,304482,4239.1274599078
2466,86042,,202819,202819,3060.42420057614
2467,86042,,744.5,744.5,138.722931427245
2468,86042,,2803,2803,248.867754159255
2469,86042,,74,74,40.8331487568731
2470,86042,,945.5,945.5,135.402934221132
2471,86042,,2658,2658,237.811459696654
2472,86042,,1052.0002,1052.0002,165.404260183512
2473,86042,,652,652,103.123951890643
2474,86042,,3024,3024,246.300418001434
2475,86042,,1726.5,1726.5,274.809942204321
2476,86042,,669.5,669.5,127.352364854792
2477,86042,Cours d'eau Samuel,6852.1764429,6852.1764429,681.534786479054
2478,86042,Cours d'eau Samuel,2.85206482,2.85206482,8.71414319839883
2479,86042,Cours d'eau Samuel,2203.29452656,2203.29452656,338.409692298398
2480,86042,,9970,9970,540.698208396535
2481,86042,,786.5,786.5,120.170192252793
2482,86042,,861,861,134.155808344101
2483,86042,Lac Rochette,254159.49370519,254159.49370519,3120.12004458959
2484,86042,,1103.5,1103.5,138.993350206815
2485,86042,,4177,4177,339.509220855414
2486,86042,,4115.5,4115.5,396.37712593564
2487,86042,Lac Kennedy,52937,52937,1366.43673029391
2488,86042,,1777.5,1777.5,166.024673649868
2489,86042,,617.5,617.5,136.535360897103
2490,86042,,1336,1336,194.970644710587
2491,86042,,669,669,110.567770925095
2492,86042,,3049,3049,242.365834856478
2493,86042,,2012.5,2012.5,191.895777015031
2494,86042,,1227,1227,164.848798493386
2495,86042,,1113.5,1113.5,152.564629552832
2496,86042,,2715.9998,2715.9998,300.974086511359
2497,86042,,983.5,983.5,116.077956829272
2498,86042,,3778.5,3778.5,325.643064062555
2499,86042,,648,648,94.4307312600036
2500,86042,,5033.0004,5033.0004,419.242739701585
2501,86042,,1100.5,1100.5,166.527948605801
2502,86042,,2306,2306,213.362284251881
2503,86042,,5266.5,5266.5,309.708524453924
2504,86042,,875.5,875.5,127.711197057017
2505,86042,,1221.5,1221.5,135.750895807036
2506,86042,,1231.5,1231.5,148.718427462323
2507,86042,,2294,2294,231.325779422038
2508,86042,,7998,7998,529.563065857132
2509,86042,,3913.45678318,3913.456783175,527.200324293038
2510,86042,,846,846,116.498050507027
2511,86042,,12984.5,12984.5,620.288230046887
2512,86042,,990.5,990.5,155.249424523263
2513,86042,,3520.5,3520.5,291.707039172996
2514,86042,,1948.5,1948.5,244.960369800127
2515,86042,,1816.5,1816.5,214.404079957953
2516,86042,Lac LoÃ¯s,1738428.03503986,1738428.05838564,14986.6507631322
2517,86042,,651.5,651.5,102.594329617361
2518,86042,,1594,1594,178.62174185316
2519,86042,,3980.50005,3980.50005,367.309801120042
2520,86042,,722.5,722.5,110.476781470958
2521,86042,,1877,1877,168.485852446628
2522,86042,,1659.5,1659.5,214.108504241796
2523,86042,,1657,1657,167.930543574825
2524,86042,,10984,10984,436.744478207003
2525,86042,,930,930,176.787043247949
2526,86042,,1417,1417,224.462347667712
2527,86042,,7639.5,7639.5,401.119348160075
2528,86042,,39539.0005,39539.0005,2453.44833141839
2529,86042,,1809,1809,218.883247578542
2530,86042,,1152.5,1152.5,157.191705976509
2531,86042,,1980.5,1980.5,201.078751937699
2532,86042,,7498.5,7498.5,329.94064508747
2533,86042,,7093.5,7093.5,513.895728010787
2534,86042,,1138,1138,135.934965688647
2535,86042,Baies aux Galets,263983.5,263983.5,4122.4830416239
2536,86042,,9174,9174,491.985965016151
2537,86042,,2457.5,2457.5,241.033549338536
2538,86042,Lac Desandrouins,362980.8976852,362980.897685205,2434.07023770612
2539,86042,,2008.96390103,2008.96390103,210.965306086573
2540,86042,,3386.96480043,3386.96480043,318.821538020751
2541,86042,,2569.5,2569.5,236.414266074757
2542,86042,,1339.5,1339.5,202.223713603231
2543,86042,,4336.5,4336.5,465.294429074469
2544,86042,,202651,202651,3393.09490697157
2545,86042,,1434,1434,155.16473329461
2546,86042,,4416.5,4416.5,422.675066944747
2547,86042,,643,643,110.533205338808
2548,86042,,694.5,694.5,110.70472008489
2549,86042,,618.5,618.5,101.89875318081
2550,86042,,3065,3065,224.870774565271
2551,86042,,1392.5,1392.5,195.893198705924
2552,86042,,7717,7717,543.159532667636
2553,86042,,4337.5,4337.5,415.709346542021
2554,86042,,3611,3611,334.812927663997
2555,86042,,3351,3351,277.526246633303
2556,86042,Lac Ãvain,1995151.00124587,1995151.00124587,8097.74937976385
2557,86042,,1228.5,1228.5,146.648102404763
2558,86042,,4265.5,4265.5,261.160483740604
2559,86042,,1234.5,1234.5,220.10847686779
2560,86042,Lac Senaka,462849.5996422,462849.5996422,4267.12774402983
2561,86042,,2324,2324,287.902196951723
2562,86042,,1358,1358,177.089604897679
2563,86042,,48630.5002,48630.5002,1204.40206853019
2564,86042,,2474.50065,2474.50065,302.476458836544
2565,86042,,1257.5,1257.5,165.482345341517
2566,86042,,1601,1601,193.842710137666
2567,86042,,865.50045,865.50045,118.337558852155
2568,86042,,6645,6645,586.153148683657
2569,86042,,1693.5,1693.5,234.403793832587
2570,86042,,18522.99865,18522.99865,556.685202900278
2571,86042,,1454.5,1454.5,251.157744132309
2572,86042,,1060.5,1060.5,158.315264784001
2573,86042,,4352.5,4352.5,347.340448287125
2574,86042,,9012.5,9012.5,533.355986098063
2575,86042,Lac des Montagnes,73692.00045,73692.00045,1854.92572552817
2576,86042,,645,645,107.560255386372
2577,86042,,1666.5,1666.5,168.710323880848
2578,86042,,1035,1035,156.755564949484
2579,86042,,1234,1234,165.594523888942
2580,86042,,2151.5,2151.5,194.695538355709
2581,86042,,2045,2045,233.084394910164
2582,86042,,1749,1749,225.453926651588
2583,86042,,6495.5,6495.5,451.105735892135
2584,86042,,1929,1929,196.464755437534
2585,86042,,1865,1865,203.657482696103
2586,86042,,2316.5,2316.5,214.350131243673
2587,86042,,2213,2213,296.70026524649
2588,86042,,13104.49985,13104.49985,906.612625971521
2589,86042,,1467,1467,184.779998684374
2590,86042,,14012,14012,449.93394611404
2591,86042,,4552.5,4552.5,293.824266541848
2592,86042,,5400.5,5400.5,406.346517182179
2593,86042,,744,744,121.782266872719
2594,86042,,1694,1694,192.031707484836
2595,86042,,3096,3096,304.962919469781
2596,86042,,3593.5002,3593.5002,237.674183979843
2597,86042,,947.9997,947.9997,124.587823634834
2598,86042,,3294,3294,289.114976433529
2599,86042,,921.5,921.5,120.699417444025
2600,86042,,2458.5,2458.5,261.660533494609
2601,86042,,4979.5,4979.5,309.082203353128
2602,86042,,1376,1376,154.340809988824
2603,86042,,4912.5,4912.5,568.375247059898
2604,86042,,1590,1590,166.371014877597
2605,86042,,920,920,110.857668397275
2606,86042,,1134.5,1134.5,159.121523371391
2607,86042,,1332,1332,172.112555798385
2608,86042,,8637.5,8637.5,499.323520087637
2609,86042,,68856.49975,68856.49975,1517.57090241963
2610,86042,,7212.9999,7212.9999,527.819892443391
2611,86042,,1245.5,1245.5,171.124311518608
2612,86042,,840,840,122.44052963787
2613,86042,,1554,1554,175.778467988457
2614,86042,,2895.5,2895.5,291.927521268229
2615,86042,,2249,2249,275.027619294159
2616,86042,,6272.5,6272.5,352.636120244872
2617,86042,,2770.5,2770.5,360.716895966126
2618,86042,,1271.5,1271.5,149.878882241376
2619,86042,,961,961,120.697341805228
2620,86042,,1848,1848,271.783402218452
2621,86042,,8310.5,8310.5,415.33134948186
2622,86042,,2665.5,2665.5,257.082039781708
2623,86042,,796.5,796.5,109.990867746654
2624,86042,,12626,12626,696.82579447479
2625,86042,,16122.99995,16122.99995,904.509499285213
2626,86042,,5628.49995,5628.49995,440.511012527749
2627,86042,,677.5,677.5,128.249793049853
2628,86042,Baie Destor,1617034.96424336,1617034.96424336,8675.56267530701
2629,86042,,1185.5,1185.5,135.723555803141
2630,86042,,10006.5,10006.5,707.767984154278
2631,86042,,5263.5,5263.5,516.093070914183
2632,86042,,3029.5,3029.5,277.593724621789
2633,86042,,9243.0006,9243.0006,553.053687893191
2634,86042,,9738,9738,767.441816577671
2635,86042,,5099,5099,737.909509945161
2636,86042,,2052,2052,225.640243554903
2637,86042,,6708,6708,415.256197037026
2638,86042,,1117.5,1117.5,135.219499918038
2639,86042,,3478.5,3478.5,362.880386144802
2640,86042,,4712,4712,433.529174072468
2641,86042,,838,838,129.790442928103
2642,86042,,2488.5,2488.5,213.395421497557
2643,86042,,4422,4422,318.146443648308
2644,86042,,4005,4005,274.172474525936
2645,86042,,983,983,176.489194260662
2646,86042,,11588.5,11588.5,452.793415756337
2647,86042,,1942,1942,223.201533738987
2648,86042,,1711.02100064,1711.02100064,157.623228443292
2649,86042,,7068,7068,577.418245323125
2650,86042,,1272.5,1272.5,138.228961473623
2651,86042,,8446.5,8446.5,514.357995237721
2652,86042,,11185.5,11185.5,613.289253896718
2653,86042,,896,896,184.16845521529
2654,86042,,4161,4161,333.686522674024
2655,86042,,1257.5,1257.5,148.583100520888
2656,86042,,29352.5,29352.5,987.028606617766
2657,86042,,13041.5,13041.5,569.402336490107
2658,86042,,1723.0001,1723.0001,216.879778498784
2659,86042,,1077.5,1077.5,155.370867143508
2660,86042,,25147.55040143,25147.550401425,899.854497020081
2661,86042,,5188.02430004,5188.02430004,666.519655813429
2662,86042,,3635.48029953,3635.480299525,315.681958904601
2663,86042,,3210.95560001,3210.95560001,283.021638477759
2664,86042,,4009.01739967,4009.01739967,341.484262388281
2665,86042,,4185.50594955,4185.50594955,360.6190967578
2666,86042,,1178.99410037,1178.99410037,195.147504391073
2667,86042,,551.17387364,551.17387364,94.8257856076998
2668,86042,,1972.49829993,1972.498299935,245.109961530899
2669,86042,,4796.51287998,4796.512879975,472.700830427264
2670,86042,,5264.5,5264.5,317.507598724695
2671,86042,,4233.5,4233.5,325.130037782403
2672,86042,,32100.00015,32100.00015,962.549614425806
2673,86042,,2415.9999,2415.9999,228.495893664923
2674,86042,,826.5,826.5,144.501607655677
2675,86042,,6787.00015,6787.00015,639.016413289153
2676,86042,,15352.49161525,15352.491615255,692.870035508546
2677,86042,,648.5,648.5,124.030732033976
2678,86042,,674,674,105.429459283792
2679,86042,,4561.5002,4561.5002,375.664628684999
2680,86042,,1868,1868,265.227043674403
2681,86042,,6643,6643,409.045916291478
2682,86042,,2458,2458,210.39728831297
2683,86042,,727.5,727.5,140.771537968007
2684,86042,,3614,3614,303.814446068583
2685,86042,,1401.5,1401.5,183.520961864886
2686,86042,,10123.5,10123.5,778.597847753325
2687,86042,,2691.5,2691.5,214.100605721086
2688,86042,,853,853,157.22482400241
2689,86042,,1343,1343,181.382162378898
2690,86042,,971.5,971.5,121.615207882954
2691,86042,,3642,3642,398.076484048635
2692,86042,,3984.00055,3984.00055,279.397633373341
2693,86042,,931.5,931.5,126.880042949128
2694,86042,,2285,2285,196.238566097748
2695,86042,,722.5,722.5,107.742918704241
2696,86042,,751.5,751.5,123.793135201593
2697,86042,,14464.49964976,14464.49964976,732.590999081784
2698,86042,,667.5,667.5,108.976899735978
2699,86042,,1141.5,1141.5,158.775614297269
2700,86042,,2405.5,2405.5,213.596032924988
2701,86042,,1020,1020,135.010313095055
2702,86042,Ruisseau Sault,13719,13719,887.693722512165
2703,86042,,4224.5,4224.5,306.377132041693
2704,86042,,3307,3307,316.473173942529
2705,86042,,14443.5,14443.5,489.924502147485
2706,86042,,2003,2003,215.849243026154
2707,86042,,2720.50213664,2720.50213664,385.207871866418
2708,86042,,3515.5,3515.5,247.250994637504
2709,86042,,5332,5332,290.117926117239
2710,86042,,1872.5,1872.5,173.255825980894
2711,86042,,10479.5,10479.5,485.117025989805
2712,86042,,3574,3574,241.088709448224
2713,86042,,605.5,605.5,106.097620208575
2714,86042,,786.5,786.5,112.755338443636
2715,86042,,1159,1159,131.028761136366
2716,86042,,1550,1550,170.420422544778
2717,86042,,1534,1534,182.466807056166
2718,86042,,1557,1557,182.356281433687
2719,86042,,1017,1017,182.391247264551
2720,86042,,1371,1371,152.926342351812
2721,86042,,1380.5,1380.5,174.484890133331
2722,86042,,2700.5,2700.5,366.127549362696
2723,86042,,815,815,135.950144054849
2724,86042,,1207,1207,139.852934532882
2725,86042,,4633.4991,4633.4991,351.63312004902
2726,86042,,1709,1709,175.136246450613
2727,86042,,734.5,734.5,114.360201801202
2728,86042,Lac Clarice,465920.2235946,465920.2235946,5095.96835658017
2729,86042,,716,716,145.34254930598
2730,86042,,6762.48939955,6762.48939955,446.423503776024
2731,86042,,3397.49729976,3397.49729976,317.071081673599
2732,86042,,768.49140046,768.491400465,118.190834585638
2733,86042,,5665.5,5665.5,482.13658058986
2734,86042,,20367.5,20367.5,741.041940060638
2735,86042,,2972,2972,300.31426202245
2736,86042,,4233.44903805,4233.449038055,327.18519100453
2737,86042,,4127.5,4127.5,268.910388264341
2738,86042,,6951,6951,396.444616822335
2739,86042,,1690.5,1690.5,156.957995071515
2740,86042,,1139,1139,130.547499433563
2741,86042,,14851.5,14851.5,1001.5549869284
2742,86042,,1340,1340,205.580864164331
2743,86042,,101999,101999,2070.27573747744
2744,86042,,2765,2765,303.052201536577
2745,86042,,881.5,881.5,124.231400765608
2746,86042,Lac Lassus,221226.50117431,221226.50117431,2556.665013717
2747,86042,,2234.5,2234.5,253.859402844773
2748,86042,,998.5,998.5,140.160849817427
2749,86042,,3157.5,3157.5,251.388193908771
2750,86042,,7688.5,7688.5,797.083574179002
2751,86042,,2842.5,2842.5,267.124497921801
2752,86042,,5634.5,5634.5,418.147010481803
2753,86042,,6882.9118611,6882.911861105,513.014494533045
2754,86042,,4905,4905,403.603181704813
2755,86042,,2337.5,2337.5,270.435360510157
2756,86042,,1396.5,1396.5,148.875575281963
2757,86042,,4931.5,4931.5,358.001385289855
2758,86042,,2556.5,2556.5,718.663438888976
2759,86042,,2806,2806,284.551830061294
2760,86042,,2719.5,2719.5,250.830706442114
2761,86042,,3808.5,3808.5,295.19465712432
2762,86042,,4988,4988,377.506263249938
2763,86042,Lac Clair,416415.91981455,416415.91981455,3305.44174094065
2764,86042,,3259.5,3259.5,268.774645847792
2765,86042,Ruisseau Dunn,1335,1335,154.292028047951
2766,86042,,1445.5,1445.5,145.054429669814
2767,86042,,1531.5,1531.5,157.653547137558
2768,86042,,1310.5,1310.5,226.530649825116
2769,86042,,1557,1557,165.28581052279
2770,86042,,1713.5,1713.5,180.37520056127
2771,86042,,980.5,980.5,132.327037085846
2772,86042,,1119,1119,172.565556648734
2773,86042,,1064,1064,176.359820479935
2774,86042,,849,849,124.672703290001
2775,86042,,1612,1612,159.453704490689
2776,86042,,3755.5,3755.5,333.717540371006
2777,86042,,14743.5,14743.5,973.731880725937
2778,86042,,4700,4700,924.48017848576
2779,86042,,728.5,728.5,120.727144820787
2780,86042,,958,958,129.713910154958
2781,86042,,1388.5,1388.5,161.275701710498
2782,86042,,2801.5,2801.5,280.116281300298
2783,86042,,800.5,800.5,136.887506539788
2784,86042,,1413.9999,1413.9999,271.549414904068
2785,86042,,980.5,980.5,137.807443804549
2786,86042,,3243,3243,257.884685455464
2787,86042,,3966.63524026,3966.635240265,274.676924712347
2788,86042,,1060.5001,1060.5001,135.642379074182
2789,86042,,1580.5,1580.5,149.639977931793
2790,86042,,3489.5004,3489.5004,326.535356406765
2791,86042,,9765.5,9765.5,562.102445427808
2792,86042,,1514.5,1514.5,193.452242626011
2793,86042,,844.5,844.5,137.148757896641
2794,86042,,773.5,773.5,109.841812319302
2795,86042,,2560,2560,232.773491055327
2796,86042,,9274,9274,477.915297584434
2797,86042,,1443,1443,157.260067118352
2798,86042,,711,711,105.769231262529
2799,86042,,608,608,96.7760171813695
2800,86042,,1322.4997,1322.4997,171.694006440118
2801,86042,,2999,2999,229.839542022127
2802,86042,,1546.49945,1546.49945,204.664375223665
2803,86042,,6218,6218,882.579633348549
2804,86042,,1788,1788,187.713604836193
2805,86042,,2153.5,2153.5,198.240419036402
2806,86042,,1348,1348,251.259585499191
2807,86042,,3211,3211,371.063455121227
2808,86042,,9592,9592,642.274892499107
2809,86042,,3611.5002,3611.5002,258.112599360402
2810,86042,,2788.5,2788.5,270.238988652501
2811,86042,,890.5,890.5,141.155909668747
2812,86042,,2072,2072,242.814278318806
2813,86042,,735,735,122.087915182301
2814,86042,,1473.5,1473.5,213.411954021802
2815,86042,,2247,2247,187.530999589073
2816,86042,,3011.5,3011.5,238.535049912876
2817,86042,,25847,25847,1292.02425790107
2818,86042,,4507,4507,319.590209354852
2819,86042,,713,713,106.417421362833
2820,86042,,6333.5,6333.5,523.362247722305
