TransactionID,DateChargement,IdenfiantSecteur,NomSecteur,IdentifiantArrondissement,ArrondissementCode,Arrondissement,IdentifiantDepot,NomDepot,DateDechargement,volume,TypeTransaction,IdentifiantContrat,NumeroContrat
2981798,2024-12-27T22:55:44,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T22:55:44,55.00,"BARCODE",,
2981803,2024-12-27T22:56:43,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T22:56:43,55.00,"BARCODE",,
2981806,2024-12-27T22:57:23,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T22:57:23,55.00,"BARCODE",,
2981808,2024-12-27T22:57:50,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T22:57:50,30.00,"BARCODE",,
2981812,2024-12-27T23:01:14,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:01:14,55.00,"BARCODE",,
2981817,2024-12-27T23:04:02,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:04:02,55.00,"BARCODE",,
2981821,2024-12-27T23:04:54,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:04:54,55.00,"BARCODE",,
2981822,2024-12-27T23:05:48,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:05:48,30.00,"BARCODE",,
2981825,2024-12-27T23:06:48,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:06:48,55.00,"BARCODE",,
2981833,2024-12-27T23:09:50,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:09:50,30.00,"BARCODE",,
2981834,2024-12-27T23:10:13,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:10:13,55.00,"BARCODE",,
2981839,2024-12-27T23:10:46,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:10:46,55.00,"BARCODE",,
2981840,2024-12-27T23:11:18,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-27T23:11:18,30.00,"BARCODE",,
2981843,2024-12-27T23:11:27,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:11:27,55.00,"BARCODE",,
2981844,2024-12-27T23:11:57,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:11:57,55.00,"BARCODE",,
2981845,2024-12-27T23:12:54,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:12:54,55.00,"BARCODE",,
2981847,2024-12-27T23:13:18,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:13:18,55.00,"BARCODE",,
2981857,2024-12-27T23:16:43,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:16:43,55.00,"BARCODE",,
2981859,2024-12-27T23:17:53,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:17:53,55.00,"BARCODE",,
2981861,2024-12-27T23:19:27,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:19:27,55.00,"BARCODE",,
2981866,2024-12-27T23:22:22,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-27T23:22:22,55.00,"BARCODE",,
2981868,2024-12-27T23:25:23,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:25:23,55.00,"BARCODE",,
2981871,2024-12-27T23:25:25,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:25:25,30.00,"BARCODE",,
2981872,2024-12-27T23:27:00,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:27:00,55.00,"BARCODE",,
2981878,2024-12-27T23:30:25,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-27T23:30:25,30.00,"BARCODE",,
2981884,2024-12-27T23:33:32,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:33:32,30.00,"BARCODE",,
2981885,2024-12-27T23:35:33,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:35:33,30.00,"BARCODE",,
2981887,2024-12-27T23:36:05,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:36:05,55.00,"BARCODE",,
2981891,2024-12-27T23:36:12,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-27T23:36:12,55.00,"BARCODE",,
2981893,2024-12-27T23:38:18,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:38:18,55.00,"BARCODE",,
2981899,2024-12-27T23:41:22,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:41:22,55.00,"BARCODE",,
2981901,2024-12-27T23:43:29,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:43:29,55.00,"BARCODE",,
2981903,2024-12-27T23:44:34,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:44:34,55.00,"BARCODE",,
2981906,2024-12-27T23:44:52,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-27T23:44:52,55.00,"BARCODE",,
2981907,2024-12-27T23:46:25,,,16,"LAS","LaSalle",43,"Angrignon (LAS)",2024-12-27T23:46:25,30.00,"BARCODE",,
2981910,2024-12-27T23:47:54,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:47:54,55.00,"BARCODE",,
2981913,2024-12-27T23:49:03,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:49:03,30.00,"BARCODE",,
2981916,2024-12-27T23:50:26,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:50:26,55.00,"BARCODE",,
2981917,2024-12-27T23:51:14,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:51:14,55.00,"BARCODE",,
2981919,2024-12-27T23:52:18,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:52:18,55.00,"BARCODE",,
2981920,2024-12-27T23:53:10,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:53:10,55.00,"BARCODE",,
2981921,2024-12-27T23:53:45,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:53:45,30.00,"BARCODE",,
2981922,2024-12-27T23:54:27,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-27T23:54:27,55.00,"BARCODE",,
2981926,2024-12-27T23:56:36,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:56:36,55.00,"BARCODE",,
2981930,2024-12-27T23:56:09,,,16,"LAS","LaSalle",43,"Angrignon (LAS)",2024-12-27T23:56:09,30.00,"BARCODE",,
2981936,2024-12-27T23:59:18,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:59:18,55.00,"BARCODE",,
2981937,2024-12-27T23:59:49,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-27T23:59:49,55.00,"BARCODE",,
2981938,2024-12-28T00:01:33,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:01:33,30.00,"BARCODE",,
2981939,2024-12-28T00:01:51,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:01:51,30.00,"BARCODE",,
2981941,2024-12-28T00:03:00,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:03:00,55.00,"BARCODE",,
2981944,2024-12-28T00:04:12,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:04:12,55.00,"BARCODE",,
2981946,2024-12-28T00:04:42,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:04:42,55.00,"BARCODE",,
2981951,2024-12-28T00:07:16,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:07:16,55.00,"BARCODE",,
2981952,2024-12-28T00:07:10,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:07:10,55.00,"BARCODE",,
2981959,2024-12-28T00:10:52,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:10:52,30.00,"BARCODE",,
2981960,2024-12-28T00:11:23,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:11:23,55.00,"BARCODE",,
2981961,2024-12-28T00:11:56,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:11:56,30.00,"BARCODE",,
2981964,2024-12-28T00:13:15,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:13:15,55.00,"BARCODE",,
2981969,2024-12-28T00:16:40,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:16:40,55.00,"BARCODE",,
2981970,2024-12-28T00:19:06,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:19:06,55.00,"BARCODE",,
2981971,2024-12-28T00:18:44,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-28T00:18:44,30.00,"BARCODE",,
2981973,2024-12-28T00:19:35,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:19:35,55.00,"BARCODE",,
2981976,2024-12-28T00:21:48,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:21:48,30.00,"BARCODE",,
2981979,2024-12-28T00:25:29,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:25:29,55.00,"BARCODE",,
2981980,2024-12-28T00:26:14,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:26:14,55.00,"BARCODE",,
2981983,2024-12-28T00:29:28,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:29:28,55.00,"BARCODE",,
2981984,2024-12-28T00:30:03,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:30:03,55.00,"BARCODE",,
2981987,2024-12-28T00:31:21,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:31:21,30.00,"BARCODE",,
2981989,2024-12-28T00:33:38,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-28T00:33:38,55.00,"BARCODE",,
2981991,2024-12-28T00:34:26,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:34:26,55.00,"BARCODE",,
2981995,2024-12-28T00:37:40,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:37:40,30.00,"BARCODE",,
2981997,2024-12-28T00:38:22,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:38:22,55.00,"BARCODE",,
2982003,2024-12-28T00:44:23,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",58,"St-Michel - Charland (VSP)",2024-12-28T00:44:23,30.00,"BARCODE",,
2982006,2024-12-28T00:47:05,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T00:47:05,55.00,"BARCODE",,
2982009,2024-12-28T00:48:40,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:48:40,55.00,"BARCODE",,
2982015,2024-12-28T00:51:51,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:51:51,55.00,"BARCODE",,
2982018,2024-12-28T00:54:14,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:54:14,55.00,"BARCODE",,
2982028,2024-12-28T00:59:06,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T00:59:06,55.00,"BARCODE",,
2982030,2024-12-28T01:00:18,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:00:18,55.00,"BARCODE",,
2982031,2024-12-28T01:00:22,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:00:22,55.00,"BARCODE",,
2982038,2024-12-28T01:03:12,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:03:12,55.00,"BARCODE",,
2982040,2024-12-28T01:02:59,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:02:59,55.00,"BARCODE",,
2982041,2024-12-28T01:03:41,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:03:41,55.00,"BARCODE",,
2982047,2024-12-28T01:05:24,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:05:24,55.00,"BARCODE",,
2982050,2024-12-28T01:08:21,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:08:21,55.00,"BARCODE",,
2982057,2024-12-28T01:11:00,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:11:00,55.00,"BARCODE",,
2982058,2024-12-28T01:11:09,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:11:09,55.00,"BARCODE",,
2982060,2024-12-28T01:11:43,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:11:43,55.00,"BARCODE",,
2982066,2024-12-28T01:15:32,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:15:32,30.00,"BARCODE",,
2982068,2024-12-28T01:16:38,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:16:38,55.00,"BARCODE",,
2982071,2024-12-28T01:18:53,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:18:53,55.00,"BARCODE",,
2982077,2024-12-28T01:20:48,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:20:48,55.00,"BARCODE",,
2982085,2024-12-28T01:22:41,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:22:41,30.00,"BARCODE",,
2982091,2024-12-28T01:26:48,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:26:48,55.00,"BARCODE",,
2982092,2024-12-28T01:28:00,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:28:00,55.00,"BARCODE",,
2982093,2024-12-28T01:28:41,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:28:41,55.00,"BARCODE",,
2982097,2024-12-28T01:28:15,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:28:15,55.00,"BARCODE",,
2982103,2024-12-28T01:31:53,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:31:53,30.00,"BARCODE",,
2982107,2024-12-28T01:32:38,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:32:38,55.00,"BARCODE",,
2982110,2024-12-28T01:34:09,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:34:09,55.00,"BARCODE",,
2982111,2024-12-28T01:33:21,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:33:21,55.00,"BARCODE",,
2982112,2024-12-28T01:34:21,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:34:21,55.00,"BARCODE",,
2982128,2024-12-28T01:41:33,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:41:33,30.00,"BARCODE",,
2982132,2024-12-28T01:43:01,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:43:01,55.00,"BARCODE",,
2982139,2024-12-28T01:45:40,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:45:40,55.00,"BARCODE",,
2982140,2024-12-28T01:45:18,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:45:18,55.00,"BARCODE",,
2982141,2024-12-28T01:45:57,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:45:57,55.00,"BARCODE",,
2982142,2024-12-28T01:47:07,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:47:07,55.00,"BARCODE",,
2982144,2024-12-28T01:48:00,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:48:00,55.00,"BARCODE",,
2982151,2024-12-28T01:50:02,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T01:50:02,55.00,"BARCODE",,
2982154,2024-12-28T01:51:43,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:51:43,55.00,"BARCODE",,
2982157,2024-12-28T01:53:43,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T01:53:43,55.00,"BARCODE",,
2982179,2024-12-28T02:06:47,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:06:47,55.00,"BARCODE",,
2982180,2024-12-28T02:07:20,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T02:07:20,30.00,"BARCODE",,
2982189,2024-12-28T02:13:30,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T02:13:30,30.00,"BARCODE",,
2982195,2024-12-28T02:16:17,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:16:17,55.00,"BARCODE",,
2982201,2024-12-28T02:20:34,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:20:34,55.00,"BARCODE",,
2982227,2024-12-28T02:33:41,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:33:41,55.00,"BARCODE",,
2982233,2024-12-28T02:37:11,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:37:11,55.00,"BARCODE",,
2982235,2024-12-28T02:38:05,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T02:38:05,55.00,"BARCODE",,
2982236,2024-12-28T02:39:01,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:39:01,55.00,"BARCODE",,
2982245,2024-12-28T02:45:17,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T02:45:17,30.00,"BARCODE",,
2982288,2024-12-28T03:12:38,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T03:12:38,55.00,"BARCODE",,
2982319,2024-12-28T03:44:45,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T03:44:45,30.00,"BARCODE",,
2982322,2024-12-28T03:46:23,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T03:46:23,30.00,"BARCODE",,
2982331,2024-12-28T03:55:30,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T03:55:30,55.00,"BARCODE",,
2982343,2024-12-28T04:10:45,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T04:10:45,55.00,"BARCODE",,
2982349,2024-12-28T04:18:11,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T04:18:11,55.00,"BARCODE",,
2982371,2024-12-28T05:20:32,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T05:20:32,55.00,"BARCODE",,
2982375,2024-12-28T05:33:30,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T05:33:30,55.00,"BARCODE",,
2982377,2024-12-28T05:39:49,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T05:39:49,55.00,"BARCODE",,
2982379,2024-12-28T06:08:56,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T06:08:56,30.00,"BARCODE",,
2982381,2024-12-28T06:21:18,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T06:21:18,55.00,"BARCODE",,
2982383,2024-12-28T06:34:54,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T06:34:54,55.00,"BARCODE",,
2982385,2024-12-28T07:21:13,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T07:21:13,55.00,"BARCODE",,
2982387,2024-12-28T07:23:23,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T07:23:23,30.00,"BARCODE",,
2982389,2024-12-28T07:26:29,,,9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-28T07:26:29,55.00,"BARCODE",,
2983049,2024-12-28T22:24:21,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T22:24:21,55.00,"BARCODE",,
2983054,2024-12-28T22:31:51,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T22:31:51,55.00,"BARCODE",,
2983074,2024-12-28T22:49:38,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T22:49:38,55.00,"BARCODE",,
2983081,2024-12-28T22:58:59,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-28T22:58:59,55.00,"BARCODE",,
2983181,2024-12-29T01:37:02,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T01:37:02,55.00,"BARCODE",,
2983236,2024-12-29T02:54:24,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T02:54:24,55.00,"BARCODE",,
2983246,2024-12-29T04:15:52,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T04:15:52,55.00,"BARCODE",,
2983248,2024-12-29T04:39:19,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T04:39:19,55.00,"BARCODE",,
2983250,2024-12-29T04:48:44,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T04:48:44,55.00,"BARCODE",,
2983251,2024-12-29T05:15:34,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T05:15:34,55.00,"BARCODE",,
2983252,2024-12-29T05:21:40,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T05:21:40,55.00,"BARCODE",,
2983253,2024-12-29T05:30:51,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T05:30:51,55.00,"BARCODE",,
2983254,2024-12-29T05:39:26,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T05:39:26,55.00,"BARCODE",,
2983255,2024-12-29T06:00:43,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:00:43,55.00,"BARCODE",,
2983256,2024-12-29T06:27:40,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:27:40,55.00,"BARCODE",,
2983257,2024-12-29T06:29:18,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:29:18,55.00,"BARCODE",,
2983258,2024-12-29T06:30:37,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:30:37,55.00,"BARCODE",,
2983259,2024-12-29T06:40:57,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:40:57,55.00,"BARCODE",,
2983260,2024-12-29T06:53:01,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T06:53:01,55.00,"BARCODE",,
2983261,2024-12-29T07:12:22,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-29T07:12:22,55.00,"BARCODE",,
2983262,2024-12-30T06:52:17,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T06:52:17,25.00,"BARCODE",,
2983263,2024-12-30T06:56:48,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T06:56:48,30.00,"BARCODE",,
2983264,2024-12-30T07:02:02,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T07:02:02,25.00,"BARCODE",,
2983265,2024-12-30T07:11:11,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T07:11:11,30.00,"BARCODE",,
2983269,2024-12-30T07:59:06,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T07:59:06,25.00,"BARCODE",,
2983272,2024-12-30T08:12:41,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T08:12:41,30.00,"BARCODE",,
2983273,2024-12-30T08:20:42,,,24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-30T08:20:42,25.00,"BARCODE",,
