ï»¿id,municipalite,arrondissement,secteur,nom_rue,type,longueur,geom 
5748842,94068,La Baie,La Baie,Sentier du Lac-Rond,Rue,568,"LINESTRING (-70.79830559230142 48.26781842478805,-70.79830930042154 48.26772665756005,-70.7982900426789 48.26762475421409,-70.79819911830302 48.26745336947393,-70.7980648600504 48.267270203211424,-70.79792568125538 48.267115934926885,-70.79783107970624 48.267041414874605,-70.79770772432072 48.26698226182362,-70.79746585990958 48.26689481227461,-70.79737701135126 48.26686134034491,-70.79721994721737 48.266804169886726,-70.79693197015082 48.266613056573135,-70.7968617084007 48.266553261837096,-70.79668121618373 48.26643501114477,-70.79624882144039 48.26616052740048,-70.7961538065738 48.26608881857327,-70.79580741357205 48.26599057914874,-70.79572688566533 48.265980630146466,-70.79470321986835 48.265635915581484,-70.79448914504599 48.2655280187358,-70.79371109691934 48.26527131355318,-70.79331389803477 48.265145027789345,-70.79251260424289 48.264792446467986)"
2780727,94068,La Baie,La Baie,3e Rue,Rue,84,"LINESTRING (-70.88019330030353 48.32619634545544,-70.87976660430519 48.32549340716687)"
2776008,94068,La Baie,La Baie,Rue Bagot,ArtÃ¨re Principale,141,"LINESTRING (-70.88625220703156 48.33748434441629,-70.88735562188158 48.33726557803316,-70.88803851697737 48.33705786014787)"
36689,94068,La Baie,La Baie,AllÃ©e AccÃ¨s,AccÃ¨s,113,"LINESTRING (-70.83840598517743 48.32478541883347,-70.83825099254456 48.32469501648778,-70.83815670990664 48.32465258212308,-70.83809163355161 48.32465277342212,-70.83803183942067 48.32467086070259,-70.83781781038873 48.324796867584105,-70.8377539520218 48.3248252989573,-70.83767960985315 48.32483033981085,-70.83759169392181 48.324813375274765,-70.83752540570417 48.32478670384769,-70.83746524900845 48.32474968029298,-70.83742573696854 48.32471052932661,-70.83741726359371 48.32467886474074,-70.83742838625442 48.324642320988794,-70.83745187090955 48.32460091928814,-70.83749499695097 48.32456152587417,-70.83753812292602 48.32452213244394)"
2780708,94068,La Baie,La Baie,6e Rue,Rue,85,"LINESTRING (-70.89012547992996 48.329732066010635,-70.89061400838908 48.33042254976903)"
2780632,94068,La Baie,La Baie,Rue des Ãrables,Collectrice,72,"LINESTRING (-70.89453165517635 48.34443783639481,-70.8938978044401 48.344926366531624)"
34875,94068,La Baie,La Baie,Rue Charles-Ãmile-Leblanc,Rue,76,"LINESTRING (-70.99151177450989 48.341954768459736,-70.99198956659133 48.34217352652642,-70.99214356454365 48.342181600930815,-70.99225454890083 48.342144010554044,-70.99236175298353 48.34205403907411)"
2780833,94068,La Baie,La Baie,Rue des Rosiers,Rue,90,"LINESTRING (-70.88761470477648 48.354688073779585,-70.88788000625406 48.354597954130426,-70.88816727489575 48.35444964800863,-70.88855100195316 48.35417800868495)"
2774843,94068,La Baie,La Baie,Rue Coulombe,Rue,266,"LINESTRING (-70.84674001429786 48.318565129663796,-70.84596142078475 48.31885209756728,-70.84589273787242 48.31886465739872,-70.8458149182274 48.318847991657634,-70.84576294652899 48.3188109666836,-70.84567542390137 48.318723138866,-70.8456387583468 48.31867960833938,-70.84561222564555 48.31863292013844,-70.84525847397909 48.318014007723896,-70.84497940617125 48.317467767513634,-70.84496275883323 48.317416869988975,-70.84496601640284 48.31736482089222,-70.84495742970272 48.31735085826523,-70.84493909982942 48.31734200827029,-70.84492238932461 48.31734334092851,-70.84491041562585 48.31735122860318,-70.84490654092544 48.31736714522492,-70.84491325557087 48.31737684941056,-70.84492991259594 48.31739178617404)"
2774580,94068,La Baie,La Baie,Sentier du Phare,Rue,622,"LINESTRING (-70.88916975387065 48.41209067645451,-70.88867884117585 48.41263167348101,-70.88863933089088 48.41269411012498,-70.88863975388571 48.41274961522303,-70.88865541643905 48.4127954400174,-70.88869844705276 48.41285986340834,-70.88883905517248 48.413001551636164,-70.8888837329277 48.41311467925092,-70.88888206180229 48.413341806909344,-70.88891501355671 48.41342325638003,-70.88898136967076 48.41353404422264,-70.88900764813297 48.41363307404037,-70.88899958610469 48.41369143908119,-70.88899417973009 48.41387496811188,-70.88903470731908 48.41405720861867,-70.88905292263173 48.41410302471829,-70.88907723704659 48.414167511233984,-70.88926690873109 48.41449424357463,-70.88947661545325 48.41477049808655,-70.88955986750356 48.414976382520464,-70.88963296417685 48.415078085825776,-70.89036945346922 48.4159254580438,-70.89032051198677 48.4162008891957,-70.89019339745639 48.41649017963911,-70.89015095082286 48.416613796639176,-70.89018183518071 48.416681250177,-70.89034906943172 48.41681929091512,-70.89037701557766 48.416913216991176,-70.8902161253989 48.417014013635374,-70.89016321968585 48.417216393819565)"
36692,94068,La Baie,La Baie,Route de l'Anse-Ã -Benjamin,Route Rurale,125,"LINESTRING (-70.86683912609112 48.357213674551346,-70.8664971040676 48.35714363965429,-70.86629436538588 48.35710224496168,-70.86613638143608 48.357062662763,-70.86609623401246 48.35703859321703,-70.86606336981893 48.35700716771579,-70.86591613652199 48.356932354088976,-70.86566002723282 48.356812424686666,-70.86538847782741 48.35668526495245)"
2774538,94068,La Baie,La Baie,Rue du Coteau,Rue,60,"LINESTRING (-70.89723479262058 48.3252211439538,-70.89644647577875 48.325335436998415)"
36475,94068,La Baie,La Baie,Rue Saguenay,Rue,249,"LINESTRING (-70.99901833351636 48.340767108717344,-70.99911928679208 48.340960913048036,-70.99923039707565 48.34112048704447,-70.99943398065568 48.34120196218283,-70.99958331797528 48.34121840677619,-70.99994160639724 48.34115003108988,-71.0004752300617 48.34101562577021,-71.00052841925013 48.34097266119056,-71.00055936795414 48.340919692217334,-71.0005635876265 48.34087460946158,-71.00053397497392 48.34082578942149,-71.00046857714253 48.34069321203048,-71.00045035890238 48.340617925239904,-71.00045621006807 48.340501353838626,-71.00025176592922 48.34009355612104)"
35811,94068,La Baie,La Baie,Chemin Saint-Jean,Route Rurale,3719,"LINESTRING (-70.90116004802198 48.292550135197224,-70.90103493559307 48.293018647207326,-70.90082755397454 48.29351786367803,-70.90056848601569 48.29396305531727,-70.9002456823114 48.29441400759753,-70.89986527601837 48.29483975463005,-70.89965840335435 48.29503076979062,-70.89911057692007 48.295503545701436,-70.89882720864664 48.295737783943274,-70.89851970014838 48.29595804743095,-70.89726295097479 48.29674492414183,-70.89678883889027 48.297016996486754,-70.89562637343411 48.29766420217608,-70.89506334977021 48.297977656159155,-70.89448626961816 48.29823583681758,-70.89401550191728 48.29842964519176,-70.89356383188962 48.298657553747034,-70.8930543165474 48.29891707710666,-70.89207860166633 48.299375259573885,-70.89076629251264 48.2999898986077,-70.89067239967288 48.30004156725466,-70.89049583273342 48.30015019159743,-70.89031396466777 48.30030160481137,-70.89025732174794 48.30035717692392,-70.89025698381622 48.30035758550058,-70.89022065865517 48.30040139729891,-70.89006802771236 48.30062452471696,-70.8897420956463 48.301237288132896,-70.88964553039624 48.301383719868774,-70.88952855698975 48.301522047758944,-70.88940281878233 48.30164240273751,-70.8892738459584 48.301745374056246,-70.88910840197151 48.301855541533506,-70.88694962984792 48.30305895779563,-70.88686280131837 48.30309569281807,-70.88662376167991 48.303183769329536,-70.88638842475088 48.303254744237954,-70.88569160437937 48.303405088036776,-70.88559357029789 48.303426238836586,-70.88542200809523 48.30347435365447,-70.88526485411704 48.303526966436806,-70.88491370947091 48.30367893521457,-70.88452895261179 48.30388429864722,-70.8839383882504 48.30419411754613,-70.88375740298558 48.304302517746464,-70.88360414874046 48.304407282422304,-70.88343170167546 48.30454223189098,-70.88331138379814 48.30464993893787,-70.88266069905109 48.305380431508006,-70.88251746376883 48.30552267278012,-70.88225929326414 48.30575164400817,-70.88195033766553 48.30598904612414,-70.88169112538992 48.30616375493941,-70.8815163466251 48.30627095095414,-70.88118167111135 48.30645498388122,-70.88102189217443 48.30654254312847,-70.87990497378676 48.307154600190884,-70.87867528604012 48.30783272981449,-70.87815381374453 48.30815570313499,-70.87794379301872 48.3082986528616,-70.87737978125966 48.308717397681455,-70.8769604792728 48.30903916772518,-70.87654333009942 48.309319455929376,-70.87611341145829 48.30956694718354,-70.87607730826896 48.30958569815655,-70.8757561069034 48.3097525186027,-70.87539922908334 48.30991960209686,-70.87508192598206 48.31005468780648,-70.87454924625527 48.310264369993355,-70.87415454089793 48.31044551981331,-70.87389177182735 48.31062730884184,-70.87333178733923 48.31113375268247,-70.87277381617844 48.31163879404581,-70.87256416041505 48.311832562359534,-70.87241479294036 48.311955916087534,-70.87223854209432 48.31208854941277,-70.87191299382305 48.31230322847607,-70.87159994633028 48.31247916046444,-70.87124499667934 48.31264906055174,-70.86938439078084 48.31342276592454,-70.8685704144221 48.31368589513141,-70.86783084226992 48.313907609633,-70.86761872715083 48.31397745356353,-70.86689068060392 48.31429526668523,-70.8661626249926 48.31461307430437,-70.86583344743906 48.31470801658172,-70.86558815993948 48.31476086463841,-70.86535881399564 48.31479294742064)"
36537,94068,La Baie,La Baie,Rue Windsor,Rue,58,"LINESTRING (-70.9912938446808 48.33566881370654,-70.9905068377695 48.33565237481504)"
2781144,94068,La Baie,La Baie,Rue Henry-McNicoll,Rue,70,"LINESTRING (-70.85544825816822 48.310557209801765,-70.85489565293872 48.31004278814077)"
35674,94068,La Baie,La Baie,Chemin Saint-Joseph,Route Rurale,6263,"LINESTRING (-70.9398292661834 48.39516854878399,-70.93812775711872 48.39436154790828,-70.9365595770348 48.39362052766949,-70.93467431529719 48.39272830609016,-70.93432446270722 48.39256196838139,-70.93310869468056 48.391983915661605,-70.93191769217523 48.39142194521573,-70.93140327259874 48.39117046480429,-70.93076405865024 48.390864791634904,-70.9301200017287 48.390570008436875,-70.92981542253567 48.39043273769212,-70.92885413066207 48.38997256676519,-70.92882119096402 48.38995665250946,-70.92747795789587 48.38930768537126,-70.92556600089353 48.38838800887145,-70.92333132397209 48.38733702881448,-70.92283720210048 48.38710462830155,-70.92107000079042 48.38628600831792,-70.92040153968084 48.385982694081626,-70.9182370004597 48.38495700912476,-70.91780146196606 48.38476143425477,-70.91700507445918 48.384403816081395,-70.91575194129979 48.383802152602975,-70.91486145268033 48.383386895593446,-70.91388982223813 48.382927603398954,-70.91301029095195 48.38251717180006,-70.91228371728363 48.38217504374358,-70.91132291136645 48.381722606439055,-70.91088057731254 48.38151573503585,-70.90792700138083 48.38013500791889,-70.90676075962828 48.37958607236229,-70.90661726514573 48.37951852892364,-70.90476926016159 48.37864638823153,-70.90404037564738 48.378279598840074,-70.90363700171686 48.37809100830503,-70.90326415364615 48.377977566878904,-70.90307363747121 48.37793682740424,-70.90288700108981 48.377915008026946,-70.90186900138795 48.37778800820253,-70.90131100209388 48.37767100777442,-70.9008692098165 48.37753500666213,-70.89989698979397 48.377235711420134,-70.89849800010684 48.37683600833167,-70.89810199971565 48.37670700791683,-70.89779116871017 48.37659292040725,-70.89767600030885 48.37651600861033,-70.89754858210183 48.37640908404076,-70.89749200058148 48.376295008176704,-70.89723773706558 48.37542389955591,-70.89708155476674 48.3750934263779,-70.89687913676852 48.374909743113314,-70.8966121757468 48.37476729070485,-70.89598165620806 48.37446968704444,-70.89540648346804 48.37419989589072,-70.89521765242476 48.37413703413398,-70.89501876983445 48.37408303861371,-70.89475196523372 48.3740334588994,-70.89340500036812 48.37387900800212,-70.89298400092001 48.37381400872569,-70.89264244222167 48.37375228131919,-70.89230901104804 48.373642938327734,-70.8917305967186 48.37343973804857,-70.89082300134011 48.37306600811414,-70.89054393631011 48.37291823492692,-70.89021395763406 48.37267836507282,-70.89004443329664 48.37256004922987,-70.88928500071383 48.37203000830895,-70.88902400125028 48.37190800803883,-70.88879287538855 48.37181445564565,-70.88858700052681 48.371763008913184,-70.88795373740342 48.37163178506747,-70.8877731497019 48.371584360928246,-70.88754879676033 48.37150230352594,-70.88736916416482 48.37141678085446,-70.88724800037305 48.37134400876696,-70.88710613551173 48.371257566184354,-70.886594001474 48.370833008455136,-70.885265104349 48.369636715625916,-70.88520868937901 48.36958589366138,-70.88438037539996 48.36883969006523,-70.88380300068269 48.36836800895728,-70.88356553003341 48.368242006289094,-70.88314150612905 48.3680488058267,-70.8830105677725 48.36799044399366,-70.8801139254533 48.366723342565265,-70.87807285410797 48.36583041674654,-70.87675621752611 48.365256692309906,-70.87646662134432 48.36512679386853,-70.87634900083167 48.36506200774859,-70.87614279289508 48.36494690410503,-70.87599000075447 48.364843008251775,-70.87577580962672 48.364686617288676,-70.87554500084204 48.3644810077862,-70.87525000098019 48.364162008386224,-70.87505742004367 48.36386506926254,-70.87489200180775 48.363610007906,-70.8747689301688 48.36336567393536,-70.8747132880726 48.36319593629492,-70.87466061272448 48.362967284054406,-70.8746055757018 48.36271614113086,-70.87458207890043 48.36247877672515,-70.87460100106034 48.36231000767903,-70.87464613468565 48.36214624653557,-70.87475200164877 48.36200200765899,-70.87484882072036 48.36191340410331)"
2774547,94068,La Baie,La Baie,Rue des Saules,Rue,393,"LINESTRING (-70.89175530515296 48.34223348756861,-70.89169518952313 48.34226933630264,-70.89143804066488 48.342552683565785,-70.89132000010422 48.34274700783619,-70.89127435308681 48.34289956778138,-70.89126733087859 48.34303706453975,-70.89128923291791 48.34316629548388,-70.89131374308897 48.343237732176405,-70.89134767952017 48.343309664740595,-70.89142813339315 48.343433613046884,-70.89148764667956 48.34349966191761,-70.89156741031846 48.343573924375484,-70.89165456958769 48.34364070739357,-70.89175585693049 48.34370443734513,-70.8938978044401 48.344926366531624)"
2780890,94068,La Baie,La Baie,Boulevard de la Grande-Baie Sud,ArtÃ¨re Principale,139,"LINESTRING (-70.8531245870184 48.31715044719314,-70.85285567534714 48.31716318683318,-70.85208905752732 48.31732725196327,-70.85132243341181 48.31749131109574)"
2780656,94068,La Baie,La Baie,8e Avenue,Rue,104,"LINESTRING (-70.89012547992996 48.329732066010635,-70.89035349512965 48.32967139154337,-70.89045121149573 48.32962367773276,-70.89053064496667 48.32956730443797,-70.89060191294999 48.32950035759586,-70.89065184322298 48.329432185344984,-70.89069391684657 48.32937920902773,-70.89074608356228 48.329332101166585,-70.89080962737216 48.32929262470522,-70.89088637445872 48.32925989020889,-70.89119852241309 48.329185410149805)"
2780600,94068,La Baie,La Baie,Rue Joseph-GagnÃ© Sud,ArtÃ¨re Principale,542,"LINESTRING (-70.89662882367594 48.32250084203233,-70.89904693856683 48.32430014360765,-70.90014174779913 48.32498502445318,-70.90033983961376 48.32513371024309,-70.90050564541335 48.32531734727596,-70.90061232635055 48.325502663222004,-70.90064791028989 48.32561862935133,-70.90067004551535 48.32582587026372,-70.90064037505242 48.326012766412994,-70.90057705453526 48.32617020567044,-70.90047444376177 48.32632715840653)"
37166,94068,La Baie,La Baie,Sentier Romaine,Rue,1098,"LINESTRING (-70.83934022963341 48.253768931179415,-70.83917474980686 48.25384131648669,-70.83898501877505 48.25391158658147,-70.83853257711061 48.253980581230515,-70.83812349539436 48.25415006546798,-70.83778432488549 48.25434720753776,-70.83768383188733 48.25446271088563,-70.8376338868815 48.25456617912609,-70.83755949199211 48.2547011912909,-70.83749406489443 48.25478480275867,-70.83739956757049 48.25489147762635,-70.83730327074704 48.25497402651078,-70.83718888248747 48.25505114375982,-70.83707769491132 48.25511591250014,-70.8369680929288 48.25517217435912,-70.83684050762986 48.25523945800182,-70.83677183126113 48.25527914686787,-70.8366667670565 48.255335973468675,-70.83651711681401 48.25541899087656,-70.83634036121829 48.25556074241797,-70.83615363868027 48.25572518526199,-70.83601916959596 48.25585078698414,-70.83589571485986 48.25610436583634,-70.83570473746799 48.256860575590245,-70.83568382979075 48.256958871997554,-70.8356882985004 48.25704052179179,-70.83573268298028 48.25713182714268,-70.83602475228172 48.257433623722285,-70.8362382222859 48.257695189440696,-70.83630091199193 48.25784638041558,-70.83631509173595 48.25798166236931,-70.83631151008747 48.25822537965823,-70.83632394601739 48.25850444816458,-70.83626066313019 48.258731423026276,-70.8361787715001 48.25899858481228,-70.83621206140359 48.259066902888975,-70.83627908426821 48.25921888884127,-70.83637829686754 48.25937586675516,-70.83649992453756 48.259559752286144,-70.83670587907963 48.25991257785249,-70.83678483285834 48.26012174000039,-70.8367951629246 48.26023600312177,-70.83679506810995 48.26039729991799,-70.83682212587011 48.260709586504916,-70.83686729127366 48.260833258823595,-70.83693169898332 48.26096604242435,-70.83704229938412 48.261137022537895,-70.83720613147786 48.261390893426345,-70.83746367022019 48.26178213922318,-70.8376328628499 48.262073751849265,-70.83765396017574 48.2621362249341,-70.8376733899392 48.262238574624966,-70.83767292446184 48.262252161569286)"
5738606,94068,La Baie,La Baie,Sentier Gaspard-Gagnon,Rue,101,"LINESTRING (-70.78759759195631 48.33932651953222,-70.7876109158851 48.339347059919504,-70.78764694912826 48.33939943163127,-70.78767848050707 48.33941100716218,-70.7877215947538 48.33941012225188,-70.78801785943443 48.339351496563566,-70.78806390719802 48.33935410103437,-70.78809424463843 48.339360629328674,-70.7881153312806 48.33938000078657,-70.78817704347432 48.33946866612431,-70.78831033200197 48.33959132642961,-70.78849479083841 48.33971119604177,-70.78859495507328 48.33969621806788)"
