CATEG,WKT 
Axe de desserte locale ou récréative existant,"LINESTRING  ( 285246.08700000 5043290.09810000, 285246.72850000 5043291.34300000, 285246.94670000 5043292.35290000, 285246.76420000 5043293.55340000, 285246.29190000 5043294.69530000, 285234.80780000 5043312.08020000, 285233.82390000 5043313.66190000, 285232.89210000 5043315.28420000, 285232.23880000 5043316.87230000, 285231.56770000 5043318.69830000, 285231.15370000 5043320.33960000, 285230.91610000 5043322.21830000, 285230.73690000 5043324.59650000, 285230.88840000 5043326.98120000, 285231.14570000 5043328.69320000, 285231.67500000 5043330.70160000, 285232.33790000 5043332.64650000, 285233.22720000 5043334.51650000, 285234.43580000 5043336.30020000, 285235.99790000 5043338.27610000, 285237.97200000 5043340.15420000, 285240.01630000 5043341.83530000, 285243.93210000 5043344.55890000, 285274.50440000 5043363.66000000, 285290.04240000 5043373.83340000, 285305.42200000 5043384.03820000, 285319.18110000 5043392.85740000, 285344.70720000 5043408.85520000, 285367.73610000 5043423.32200000, 285380.24420000 5043431.16370000, 285388.41310000 5043436.28690000, 285391.62850000 5043438.29540000, 285393.53420000 5043439.61630000, 285395.45140000 5043441.03030000, 285402.63960000 5043446.22660000, 285404.45250000 5043447.55910000, 285406.14980000 5043448.71730000, 285407.88790000 5043449.82340000, 285415.25540000 5043454.05380000, 285417.99330000 5043455.36830000, 285425.38840000 5043458.79570000, 285434.78170000 5043462.94390000, 285439.53030000 5043464.97600000, 285441.10070000 5043465.86710000, 285442.48510000 5043466.78090000, 285443.92670000 5043468.15900000, 285445.19390000 5043469.65270000, 285446.13540000 5043471.56340000, 285447.60290000 5043476.99100000, 285449.20080000 5043483.86330000, 285449.27120000 5043485.50420000, 285449.13700000 5043486.52210000, 285448.79900000 5043488.13300000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 286318.78530000 5050336.05760000, 286310.00000000 5050346.60000000, 286309.50000000 5050347.20000000, 286298.00000000 5050361.00000000, 286276.70000000 5050386.50000000, 286247.60000000 5050420.70000000, 286217.60000000 5050456.50000000, 286189.50000000 5050489.90000000, 286181.00000000 5050500.00000000, 286160.80000000 5050523.90000000, 286133.40000000 5050556.50000000, 286106.50000000 5050588.40000000, 286084.90000000 5050616.10000000, 286071.00000000 5050633.80000000, 286038.50000000 5050675.30000000, 286000.00000000 5050724.80000000, 285972.60000000 5050760.00000000, 285892.20000000 5050862.90000000, 285883.98730000 5050873.44990000, 285854.18300000 5050910.93780000, 285816.63590000 5050958.99590000, 285767.52330000 5051021.85720000, 285700.84100000 5051107.42150000, 285636.05480000 5051190.77390000, 285594.99140000 5051243.92880000, 285590.84710000 5051249.18140000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 286039.28540000 5043848.81780000, 286040.97400000 5043845.51860000, 286043.61980000 5043841.15300000, 286093.89080000 5043774.08090000, 286113.86690000 5043747.88710000, 286114.26370000 5043746.03500000, 286114.52830000 5043744.44750000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 285107.98450000 5045217.04500000, 285105.85770000 5045216.26890000, 285099.90000000 5045213.00000000, 285085.50000000 5045204.80000000, 285085.30000000 5045204.70000000, 285084.60000000 5045204.40000000, 285083.90000000 5045204.20000000, 285083.20000000 5045204.00000000, 285082.50000000 5045203.90000000, 285081.70000000 5045203.90000000, 285081.00000000 5045204.00000000, 285080.30000000 5045204.20000000, 285079.50000000 5045204.40000000, 285078.90000000 5045204.70000000, 285078.20000000 5045205.10000000, 285077.70000000 5045205.60000000, 285077.10000000 5045206.10000000, 285076.60000000 5045206.60000000, 285034.90000000 5045261.50000000, 285005.30000000 5045300.60000000, 285000.00000000 5045307.60000000, 284947.60000000 5045376.40000000, 284932.80000000 5045396.00000000, 284910.40000000 5045425.20000000, 284881.60000000 5045462.70000000, 284879.40000000 5045465.70000000, 284877.30000000 5045468.80000000, 284874.40000000 5045472.80000000, 284871.60000000 5045476.90000000, 284867.90000000 5045482.70000000, 284864.30000000 5045488.60000000, 284857.30000000 5045500.00000000, 284845.50000000 5045518.50000000, 284833.20000000 5045538.70000000, 284831.75630000 5045541.05100000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 286478.70780000 5054372.23620000, 286500.37600000 5054388.33810000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 277743.30920000 5047757.90560000, 277711.34880000 5047772.12660000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 290307.25060000 5046317.12570000, 290319.00000000 5046301.00000000, 290323.60000000 5046295.20000000, 290335.20000000 5046280.80000000, 290335.40000000 5046280.50000000, 290338.60000000 5046276.50000000, 290353.60000000 5046257.50000000, 290372.40000000 5046234.20000000, 290393.40000000 5046207.50000000, 290409.20000000 5046188.00000000, 290423.50000000 5046170.00000000, 290434.20000000 5046156.60000000, 290436.60000000 5046153.70000000, 290439.10000000 5046150.90000000, 290441.40000000 5046148.40000000, 290443.80000000 5046146.00000000, 290446.90000000 5046143.40000000, 290450.00000000 5046140.90000000, 290453.30000000 5046138.50000000, 290456.60000000 5046136.20000000, 290458.60000000 5046135.00000000, 290460.70000000 5046133.80000000, 290469.20000000 5046129.30000000, 290471.70000000 5046128.10000000, 290474.20000000 5046126.80000000, 290476.30000000 5046125.60000000, 290478.20000000 5046124.20000000, 290479.00000000 5046123.60000000, 290479.70000000 5046122.90000000, 290481.20000000 5046121.60000000, 290482.80000000 5046120.20000000, 290486.60000000 5046115.90000000, 290500.00000000 5046100.50000000, 290503.00000000 5046097.00000000, 290505.43070000 5046093.38530000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 290611.73590000 5047771.66820000, 290599.61430000 5047789.62950000, 290572.20000000 5047824.50000000, 290568.22890000 5047829.50470000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 284821.17130000 5051511.80990000, 284812.62830000 5051520.12760000, 284804.27050000 5051529.95290000, 284795.10590000 5051542.55520000, 284785.37270000 5051556.75770000, 284784.36450000 5051559.11160000, 284784.18240000 5051562.64230000, 284785.99390000 5051574.27950000, 284788.73080000 5051593.45450000, 284794.61500000 5051616.45130000, 284800.11570000 5051642.55570000, 284811.79780000 5051691.82020000, 284812.80730000 5051698.15040000, 284813.61650000 5051704.36730000, 284813.62920000 5051708.99370000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 289731.12460000 5046073.30470000, 289734.74890000 5046074.24510000, 289738.67110000 5046075.08550000, 289741.75270000 5046074.94540000, 289745.22100000 5046074.07700000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 290549.05930000 5046500.52970000, 290555.44880000 5046492.52660000, 290605.04880000 5046430.02660000, 290653.94880000 5046368.92660000, 290679.55230000 5046336.46470000, 290708.54770000 5046299.34500000, 290747.90880000 5046249.05810000, 290751.29090000 5046244.44830000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 280978.03150000 5047195.34100000, 281102.42900000 5047281.16850000, 281110.05800000 5047286.57180000, 281115.42020000 5047291.09700000, 281119.62250000 5047294.95580000, 281123.72360000 5047298.79230000, 281127.03080000 5047302.76110000, 281130.83890000 5047307.67620000, 281133.84580000 5047312.20790000, 281136.42360000 5047316.91620000, 281139.35770000 5047322.55790000, 281144.74880000 5047334.92660000, 281146.40280000 5047337.84230000, 281148.54430000 5047339.80810000, 281150.93220000 5047340.83440000, 281153.74880000 5047341.22660000, 281180.44880000 5047336.92660000, 281186.56230000 5047336.49550000, 281191.45700000 5047336.49550000, 281195.69040000 5047336.49550000, 281199.92370000 5047337.02460000, 281204.36980000 5047337.76030000, 281209.44870000 5047339.27370000, 281214.30600000 5047341.15830000, 281218.71050000 5047343.25650000, 281222.27780000 5047345.14940000, 281226.36940000 5047348.06520000, 281236.57290000 5047356.57480000, 281269.91050000 5047385.14990000, 281354.04820000 5047456.27010000, 281374.52700000 5047473.57390000, 281426.06820000 5047516.84580000, 281443.74220000 5047531.35900000, 281471.52650000 5047554.71210000, 281506.64160000 5047584.32950000, 281568.73060000 5047636.36430000, 281652.65750000 5047706.77810000, 281701.10850000 5047747.34380000, 281868.55800000 5047887.59470000, 281916.02430000 5047927.75850000, 281928.78020000 5047938.34020000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 290549.05930000 5046500.52970000, 290550.68370000 5046501.89280000, 290557.96760000 5046508.89660000, 290560.48880000 5046510.99770000, 290662.51910000 5046585.59090000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 285929.55930000 5044853.93980000, 285928.94600000 5044851.70890000, 285930.68340000 5044835.07970000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 291666.40080000 5050317.86000000, 291677.83160000 5050298.88840000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 287537.16600000 5051239.69480000, 287534.01810000 5051237.90690000, 287465.18540000 5051186.98290000, 287442.52790000 5051169.78440000, 287403.74460000 5051140.99450000, 287385.44260000 5051127.03120000, 287339.17620000 5051092.56270000, 287325.50000000 5051082.60000000, 287301.90000000 5051064.90000000, 287286.40970000 5051053.34310000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 288392.07960000 5048715.40410000, 288369.90920000 5048739.96980000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 283750.40780000 5042589.44880000, 283772.89350000 5042582.28670000, 283802.08060000 5042572.59100000, 283855.93970000 5042556.50320000, 283865.90690000 5042553.81200000, 283875.88840000 5042551.31670000, 283882.87360000 5042549.62030000, 283889.84370000 5042548.02710000, 283893.78620000 5042547.23860000, 283899.83650000 5042546.34600000, 283905.89110000 5042545.55180000, 283909.33510000 5042545.25670000, 283912.90670000 5042545.05830000, 283917.08300000 5042544.85940000, 283921.20230000 5042544.76130000, 283926.10980000 5042545.05570000, 283931.03130000 5042545.54790000, 283934.55640000 5042546.13540000, 283939.90100000 5042547.22410000, 283945.13700000 5042548.50850000, 283955.18290000 5042551.49240000, 283965.24010000 5042554.77840000, 283970.69000000 5042556.76010000, 283976.05360000 5042558.94530000, 283985.91770000 5042563.13010000, 283990.74700000 5042565.39700000, 284000.37370000 5042570.38700000, 284009.58660000 5042575.57040000, 284015.60040000 5042579.26160000, 284020.99880000 5042583.00990000, 284024.34110000 5042585.36910000, 284029.39940000 5042589.23730000, 284034.27190000 5042593.21480000, 284055.86450000 5042611.40870000, 284077.46330000 5042629.50760000, 284089.16300000 5042639.40730000, 284100.96990000 5042649.31320000, 284115.87260000 5042661.61540000, 284130.66770000 5042673.91130000, 284138.16090000 5042680.20560000, 284145.59500000 5042686.53470000, 284156.15190000 5042694.37690000, 284163.18520000 5042699.30030000, 284170.31840000 5042704.02220000, 284188.94480000 5042715.63870000, 284213.95770000 5042730.74650000, 284219.14340000 5042733.83800000, 284224.32710000 5042737.12760000, 284230.00000000 5042740.71040000, 284235.55960000 5042744.58240000, 284239.91470000 5042747.74970000, 284243.05700000 5042750.30280000, 284247.61850000 5042754.36850000, 284255.17980000 5042761.00090000, 284261.58030000 5042767.82810000, 284268.40740000 5042774.93970000, 284272.81670000 5042779.91800000, 284277.40440000 5042785.25240000, 284284.31300000 5042793.93790000, 284288.70290000 5042800.12370000, 284293.10550000 5042806.42740000, 284297.70370000 5042812.82500000, 284302.17960000 5042819.29010000, 284306.34960000 5042825.94260000, 284322.35100000 5042851.64470000, 284335.64580000 5042873.63620000, 284345.60740000 5042887.76880000, 284353.81060000 5042903.07490000, 284362.41390000 5042918.78080000, 284376.25790000 5042944.05400000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 280352.34880000 5047613.02660000, 280352.64880000 5047614.82660000, 280356.94880000 5047638.02660000, 280360.43000000 5047658.35920000, 280362.01750000 5047668.67800000, 280362.29870000 5047671.87040000, 280362.33490000 5047676.45680000, 280362.24650000 5047679.88770000, 280361.85870000 5047682.64810000, 280361.58500000 5047685.24680000, 280361.03430000 5047687.67050000, 280360.32090000 5047690.30290000, 280359.53890000 5047692.37810000, 280358.46130000 5047694.74540000, 280357.54880000 5047697.02660000, 280353.64880000 5047703.42660000, 280344.74880000 5047716.32660000, 280322.91700000 5047747.20260000, 280306.41250000 5047770.90590000, 280294.83950000 5047787.24540000, 280288.68780000 5047796.58640000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 290356.90350000 5049314.06630000, 290338.87000000 5049336.97780000, 290308.88970000 5049375.66970000, 290286.46890000 5049404.15200000, 290278.97590000 5049413.74280000, 290277.90400000 5049415.75930000, 290277.29470000 5049418.47310000, 290277.60420000 5049420.22570000, 290278.28500000 5049421.93290000, 290280.41550000 5049423.93310000, 290288.01210000 5049429.79750000, 290299.27940000 5049438.65030000, 290366.72210000 5049491.12380000, 290471.72270000 5049572.72720000, 290476.09500000 5049576.14310000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 288425.16060000 5047604.98090000, 288434.02980000 5047592.83220000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 290072.76080000 5048982.34170000, 290073.56860000 5048984.31600000, 290075.41900000 5048987.10460000, 290083.80760000 5048997.85550000, 290102.26280000 5049020.47290000, 290114.34880000 5049034.52660000, 290126.40860000 5049047.75930000, 290137.22100000 5049059.06080000, 290147.29380000 5049068.94520000, 290159.03460000 5049080.13270000, 290169.21600000 5049089.64250000, 290184.67290000 5049103.18540000, 290196.60790000 5049112.83560000, 290206.40470000 5049120.91270000, 290211.10030000 5049124.75460000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 283529.04210000 5050454.77220000, 283525.65400000 5050479.69900000, 283522.24880000 5050519.92660000, 283521.20900000 5050537.32530000, 283520.25640000 5050563.51910000, 283518.51020000 5050623.20920000, 283516.28770000 5050685.12180000, 283515.01770000 5050729.88940000, 283512.44880000 5050801.72660000, 283511.04900000 5050831.17210000, 283508.82640000 5050858.79470000, 283505.49260000 5050884.98850000, 283501.54880000 5050911.92660000, 283492.79260000 5050961.98240000, 283483.24880000 5051014.02660000, 283480.73830000 5051029.29140000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 283181.24880000 5049886.62660000, 283202.63420000 5049880.94520000, 283259.99410000 5049865.21960000, 283276.39670000 5049860.09190000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 289745.22100000 5046074.07700000, 289734.40210000 5046087.51910000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 277213.34970000 5046567.81400000, 277215.01180000 5046574.71420000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 275577.90570000 5046226.51540000, 275553.92290000 5046208.98350000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 290211.10030000 5049124.75460000, 290216.04840000 5049118.46510000, 290240.34240000 5049087.58510000, 290286.98870000 5049027.66560000, 290335.81140000 5048964.74570000, 290401.80630000 5048880.49100000, 290402.61100000 5048878.60140000, 290402.77750000 5048876.89540000, 290402.69900000 5048875.48050000, 290402.30820000 5048873.83210000, 290401.02460000 5048871.82190000, 290395.69520000 5048867.39870000, 290384.77510000 5048858.45490000, 290376.40270000 5048850.90640000, 290368.32030000 5048843.41650000, 290359.68410000 5048834.48680000, 290351.77760000 5048826.12710000, 290344.40540000 5048817.51330000, 290338.22560000 5048810.16690000, 290332.83410000 5048803.10060000, 290323.74190000 5048790.45700000, 290322.21400000 5048788.75960000, 290320.46460000 5048787.56070000, 290318.54880000 5048786.82660000, 290315.69740000 5048787.07900000, 290313.25840000 5048787.97430000, 290307.81030000 5048791.58590000, 290279.20090000 5048810.72270000, 290245.14880000 5048833.22660000, 290187.74880000 5048870.92660000, 290175.17820000 5048879.14890000, 290159.08210000 5048890.73800000, 290143.95170000 5048902.81020000, 290136.87570000 5048908.87350000, 290130.02770000 5048915.27480000, 290123.30670000 5048921.94340000, 290117.93440000 5048927.31540000, 290110.01460000 5048935.73330000, 290087.45430000 5048961.23910000, 290074.51350000 5048976.66020000, 290073.25600000 5048978.69950000, 290072.82960000 5048980.39380000, 290072.76080000 5048982.34170000)"
