IdGeom;nomprojet;nomrue;nlog;unites_typ;loghlm_fam;loghlm_pa;loghlm_aut;projettype;type_prog;an_program;an_effecti;arrondvill;villelie;qr2008;localisati;aired_id;longitude;latitude;xnad83;ynad83
2516;Citadelle de Saint-Ambroise;Saint-Ambroise;6;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2517;Citadelle de Saint-Ambroise;Saint-Ambroise;6;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2518;Citadelle de Saint-Ambroise;Saint-Ambroise;6;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2519;Citadelle de Saint-Ambroise;Saint-Ambroise;5;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2520;Citadelle de Saint-Ambroise;Saint-Ambroise;6;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2521;Citadelle de Saint-Ambroise;Saint-Ambroise;8;logement;0;0;0;OBNL;ACL;2005;;Le Sud-Ouest;;50;Aire de diffusion;24661048;-73,59121595;45,46833957;297667,4565;5036494,277
2522;Charon;Charon;27;logement;0;0;0;SHDM;Autres;1991;;Le Sud-Ouest;;47;Aire de diffusion;24661243;-73,55279043;45,47836237;300672,8348;5037605,419
2523;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;23;3 logement / 20 chambre;0;0;0;OBNL;ACL;2011;;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2524;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;11;5 logement / 6 chambre;0;0;0;OBNL;ACL;2011;;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2525;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;15;logement;0;0;0;OBNL;ACL;2011;;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2526;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;31;logement;0;0;0;OBNL;ACL;2013;;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2527;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;8;logement;0;0;0;OBNL;ACL;2011;;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2528;Centre-uni de la communauté chinoise de Mtl;De la Gauchetière;32;logement;0;0;0;OBNL;ACL;2009;;Ville-Marie;;38;Aire de diffusion;24662116;-73,56233492;45,50647771;299929,0688;5040730,419
2529;C.h. Radar;De Champlain;47;logement;0;0;0;Coop;ACL;2010;;Ville-Marie;;30;Aire de diffusion;24661867;-73,55193376;45,52113869;300742,8825;5042359,127
2530;C.h. la Paix;Papineau;4;logement;0;0;0;Coop;ACL;2005;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662662;-73,65942481;45,57221785;292356,8491;5048046,673
2531;C.h. la Paix;Papineau;4;logement;0;0;0;Coop;ACL;2005;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662662;-73,65942481;45,57221785;292356,8491;5048046,673
2532;C.h. la Paix;Henri-Bourassa;8;logement;0;0;0;Coop;ACL;2005;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662662;-73,65942481;45,57221785;292356,8491;5048046,673
2533;Cité des bâtisseurs de Pointe-Saint-Charles;de la Sucrerie;115;logement;0;0;0;OBNL;ACL;2011;;Le Sud-Ouest;;47;Aire de diffusion;24661252;-73,5606369;45,485897;300060,0281;5038443,176
2534;C.h. le Chalutier de Pointe-Saint-Charles;de la Sucrerie;15;logement;0;0;0;Coop;ACL;2011;;Le Sud-Ouest;;47;Aire de diffusion;24661252;-73,5606369;45,485897;300060,0281;5038443,176
2535;Immeubles Ropery/Shearer;Chateauguay;14;logement;0;0;0;OBNL;ACL;2011;;Le Sud-Ouest;;47;Aire de diffusion;24661128;-73,56509221;45,48000987;299711,2278;5037789,212
2536;OMHM - Projet de Courcelles ph.1;Saint-Jacques;67;logement;0;0;0;OMHM;LAQ;2010;;Le Sud-Ouest;;50;Aire de diffusion;24662163;-73,59474822;45,47298174;297391,8625;5037010,481
2537;Manoir Charles-Dutaud;Tupper;200;logement;0;200;0;HLM;LAQ;2011;2011;Ville-Marie;;39;Aire de diffusion;24662140;-73,58205528;45,49074415;298386,3087;5038983,328
2538;Hab. com. SOCAM;Henri-Bourassa;20;logement;0;0;0;OBNL;Aucun;2000;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662672;-73,64996917;45,58055495;293096,5965;5048971,768
2539;Hab. com. SOCAM;Henri-Bourassa;16;logement;0;0;0;OBNL;Aucun;2000;;Ahuntsic-Cartierville;;4;Aire de diffusion;24662659;-73,65964746;45,56939086;292338,8464;5047732,538
2540;Hab. com. SOCAM;Émile-Nelligan;45;logement;0;0;0;OBNL;Aucun;1999;1999;Ahuntsic-Cartierville;;1;Aire de diffusion;24662486;-73,71692701;45,52743178;287855,3354;5043080,061
2541;Ressources habitation de l'Ouest;Acadie;134;logement;0;0;0;OBNL;ACL;2009;;Ahuntsic-Cartierville;;2;Aire de diffusion;24663467;-73,68076553;45,53256412;290681,275;5043643,428
2542;C.h. de Lille;Henri-Bourassa;20;logement;0;0;0;Coop;ACL;2009;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662708;-73,65644949;45,57593564;292589,8797;5048459,381
2543;C.h. de Lille;Henri-Bourassa;16;logement;0;0;0;Coop;ACL;2009;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662708;-73,65644949;45,57593564;292589,8797;5048459,381
2544;C.h. de Lille;Henri-Bourassa;20;logement;0;0;0;Coop;ACL;2009;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662708;-73,65644949;45,57593564;292589,8797;5048459,381
2545;Maison CACI;Acadie;89;logement;0;0;0;OBNL;ACL;2009;;Ahuntsic-Cartierville;;2;Aire de diffusion;24663467;-73,68076553;45,53256412;290681,275;5043643,428
2546;Hab. Nicolas Viel;Meilleur;36;logement;0;0;0;OBNL;ACL;2011;;Ahuntsic-Cartierville;;3;Aire de diffusion;24660512;-73,66720852;45,53953225;291741,7606;5044415,509
2547;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;6;logement;0;0;0;OBNL;Autres;1993;1993;Pierrefonds-Roxboro;;;Arrondissement / Ville liée;;-73,86382818;45,4806439;276357;5037922
2548;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;6;logement;0;0;0;OBNL;Autres;1993;1993;Pierrefonds-Roxboro;;;Arrondissement / Ville liée;;-73,86382818;45,4806439;276357;5037922
2549;C.h. Louisiane;Notre-Dame;8;logement;0;0;0;Coop;LAQ;2005;;Lachine;;70;Aire de diffusion;24662193;-73,68461368;45,43434991;290355,6385;5032729,556
2550;C.h. Louisiane;Notre-Dame;8;logement;0;0;0;Coop;LAQ;2005;;Lachine;;70;Aire de diffusion;24662193;-73,68461368;45,43434991;290355,6385;5032729,556
2551;Log. com. LaSalle;33e avenue;36;logement;0;0;0;OBNL;ACL;2010;;Lachine;;69;Aire de diffusion;24662215;-73,69276566;45,43853302;289718,9335;5033195,919
2552;OMHM - Remembrance;Du Dépôt-Manning;123;logement;0;0;0;OMHM;ACL;2011;;Lachine;;70;Aire de diffusion;24663465;-73,6845945;45,43675088;290357,7511;5032996,371
2553;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;1985;2008;Saint-Laurent;;;Arrondissement / Ville liée;;-73,71286521;45,49819402;288164;5039830
2554;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;7;chambre;0;0;0;OBNL;Autres;1983;1995;Anjou;;;Arrondissement / Ville liée;;-73,56535076;45,61247271;299703;5052510
2555;Hab. pop. de Parc-Extension (HAPOPEX);Côte-des-Neiges;46;29 logement / 17 chambre;0;0;0;OBNL;ACL;2011;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660676;-73,64360573;45,50160807;293577,4965;5040197,395
2556;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;34;logement;0;0;0;OBNL;ACL;2011;;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2557;Fondations du quartier;Labarre;98;logement;0;0;0;OBNL;ACL;2011;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660609;-73,65652607;45,50185062;292567,8498;5040226,236
2558;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;10;chambre;0;0;0;OBNL;ACL;2013;;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2559;C.h. familiale Peter-Hall;Fletcher;15;logement;0;0;0;Coop;ACL;2011;;Mercier–Hochelaga-Maisonneuve;;23;Aire de diffusion;24663235;-73,51678909;45,60701999;303490,4165;5051902,085
2560;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;14;chambre;0;0;0;OBNL;ACL;2012;;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2561;C.h. Station 1;Orléans;74;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661765;-73,54360068;45,54998448;301395,612;5045564,404
2562;C.h. au Cœur du paradis;De Contrecoeur;8;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2563;C.h. au Cœur du paradis;De Contrecoeur;8;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2564;C.h. au Cœur du paradis;De Contrecoeur;19;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2565;C.h. la Providence de Contrecoeur;Duchesneau;8;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2566;C.h. la Providence de Contrecoeur;Duchesneau;8;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2567;C.h. la Providence de Contrecoeur;Duchesneau;19;logement;0;0;0;Coop;ACL;2009;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2568;C.h. des Cœurs vaillants;Durocher;10;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2569;C.h. des Cœurs vaillants;Duchesneau;10;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2570;C.h. des Cœurs vaillants;Duchesneau;10;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2571;C.h. des Cœurs vaillants;Duchesneau;10;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2572;C.h. des Cœurs vaillants;Myra-Cree;10;logement;0;0;0;Coop;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;22;Aire de diffusion;24662909;-73,53446029;45,6128838;302112,3069;5052554,186
2573;C.h. Cercle carré;Queen;49;logement;0;0;0;Coop;LAQ;2009;;Ville-Marie;;37;Aire de diffusion;24663492;-73,55409957;45,49775308;300571,9368;5039760,381
2574;C.h. Funambule;Messier;46;logement;0;0;0;Coop;ACL;2010;;Le Plateau-Mont-Royal;;31;Aire de diffusion;24661810;-73,57217574;45,53904607;299163,3479;5044350,413
2575;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;24;logement;0;0;0;OBNL;ACL;2009;;Le Plateau-Mont-Royal;;;Arrondissement / Ville liée;;-73,5807536;45,52607893;298492;5042910
2576;Résidences des pionniers du téléphone d'Amérique;Shevchenko;29;logement;0;0;0;OBNL;Aucun;1997;;LaSalle;;67;Aire de diffusion;24662175;-73,61318275;45,4298155;295943,7572;5032215,304
2577;Gérard-Poitras;Couture;50;logement;50;0;0;HLM;;1973;;Saint-Léonard;;63;Aire de diffusion;24660302;-73,59286852;45,60336515;297555,5938;5051499,971
2578;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;6;chambre;0;0;0;OBNL;Aucun;1979;2008;;Dollard-Des Ormeaux;;Arrondissement / Ville liée;;-73,81717528;45,48706389;280007;5038620
2579;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;1;logement;0;0;0;OBNL;Aucun;1989;1994;;Montréal-Est;;Arrondissement / Ville liée;;-73,52486777;45,62841559;302861;5054280
2580;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;1996;1996;;Mont-Royal;;Arrondissement / Ville liée;;-73,65155495;45,50980981;292958;5041110
2581;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;2002;2002;;Côte-Saint-Luc;;Arrondissement / Ville liée;;-73,66722653;45,46884498;291724;5036560
2582;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;2002;2002;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2583;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;2003;2003;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2584;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;2002;2002;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2585;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;chambre;0;0;0;OBNL;Aucun;2004;2004;Côte-des-Neiges–Notre-Dame-de-Grâce;;;Arrondissement / Ville liée;;-73,63177501;45,48490866;294499;5038340
2586;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;1;chambre;0;0;0;OBNL;Aucun;1983;2008;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2587;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;0;logement;0;0;0;OBNL;Aucun;1983;2000;;Montréal-Est;;Arrondissement / Ville liée;;-73,52486777;45,62841559;302861;5054280
2588;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;0;logement;0;0;0;OBNL;Aucun;1983;1997;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2589;Hab. les deux âges;Tricentenaire;35;logement;0;0;0;OBNL;ACL;2010;;Rivière-des-Prairies–Pointe-aux-Trembles;;54;Aire de diffusion;24660036;-73,49829834;45,65173889;304932,6272;5056871,693
2590;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;15;logement;0;0;0;OBNL;ACL;2010;;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2591;C.h. le Réverbère;Bourbonnière;23;logement;0;0;0;Coop;ACL;2012;;Rosemont–La Petite-Patrie;;19;Aire de diffusion;24662070;-73,56180867;45,55495439;299974,3385;5046117,651
2592;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;5;logement;0;0;0;OBNL;ACL;2010;;Rosemont–La Petite-Patrie;;;Arrondissement / Ville liée;;-73,5804084;45,55334425;298522;5045940
2593;C.h. le Réverbère;d'Orléans;54;logement;0;0;0;Coop;ACL;2012;;Rosemont–La Petite-Patrie;;19;Aire de diffusion;24662070;-73,56180867;45,55495439;299974,3385;5046117,651
2594;OMHM - Léa-Roback (Madeleine d'Ailleboust);Jeanne-d'Arc;24;logement;0;0;0;OMHM;LAQ;2009;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24662002;-73,57065101;45,55822954;299284,3002;5046482,193
2595;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;28;logement;0;0;0;OBNL;ACL;2010;;Verdun;;;Arrondissement / Ville liée;;-73,55358191;45,45194766;300609;5034670
2596;Hab. com. Entre deux âges;Gaétan-Laberge;109;logement;0;0;0;OBNL;ACL;2011;;Verdun;;64;Aire de diffusion;24661223;-73,56186143;45,46769566;299962,7501;5036420,535
2597;C.h. Rêve bleu de Verdun;Gaétan-Laberge;19;logement;0;0;0;Coop;ACL;2011;;Verdun;;64;Aire de diffusion;24661223;-73,56186143;45,46769566;299962,7501;5036420,535
2598;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;23;logement;0;0;0;OBNL;ACL;2011;;Villeray–Saint-Michel–Parc-Extension;;;Arrondissement / Ville liée;;-73,62031032;45,55573874;295407;5046210
2599;C.h. Luangphrabang-Montréal;Christophe-Colomb;19;logement;0;0;0;Coop;ACL;2011;;Villeray–Saint-Michel–Parc-Extension;;13;Aire de diffusion;24660457;-73,62895395;45,54921701;294731,0008;5045486,278
2600;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;8;logement;0;0;0;OBNL;Autres;1991;1990;Montréal-Nord;;;Arrondissement / Ville liée;;-73,63032218;45,60368875;294634;5051540
2601;Logis 12+;André-Ampère;12;logement;0;0;0;OBNL;Autres;1988;;Rivière-des-Prairies–Pointe-aux-Trembles;;52;Aire de diffusion;24662841;-73,59977706;45,62786995;297020,0682;5054223,903
2602;Studios Ville-Marie;De Champlain;12;logement;0;0;0;OBNL;Autres;1993;;Ville-Marie;;30;Aire de diffusion;24661887;-73,55696068;45,52323995;300350,3402;5042592,908
2603;C.h. Milton-Parc;Jeanne-Mance;32;logement;0;0;0;Coop;Autres;1981;;Le Plateau-Mont-Royal;;36;Aire de diffusion;24661944;-73,57559359;45,51146798;298893,5416;5041285,881
2604;Fondation Villa Notre-Dame-de-Grâce;Sagamo;8;chambre;0;0;0;OBNL;Autres;1983;;Rosemont–La Petite-Patrie;;20;Aire de diffusion;24661704;-73,57699728;45,57743465;298790,8975;5048616,947
2605;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;14;chambre;0;0;0;OBNL;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2606;Société d'entraide S.O.S. OSBL - Viau;Viau;20;chambre;0;0;0;OBNL;Autres;1985;1999;Saint-Léonard;;62;Aire de diffusion;24660389;-73,60002183;45,5848272;296995,0159;5049440,478
2607;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;12;chambre;0;0;0;OBNL;Autres;1989;;Le Sud-Ouest;;;Arrondissement / Ville liée;;-73,57667163;45,47083134;298805;5036770
2608;OBNL Augustin-Cantin;Augustin-Cantin;6;logement;0;0;0;OBNL;Aucun;1989;2011;Le Sud-Ouest;;47;Aire de diffusion;24661125;-73,5680893;45,48181216;299477,0916;5037989,694
2609;Centre-uni de la communauté chinoise de Mtl;Saint-Dominique;82;logement;0;0;0;OBNL;Autres;1984;;Ville-Marie;;38;Aire de diffusion;24661258;-73,55791465;45,5084729;300274,6343;5040951,887
2610;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;17;chambre;0;0;0;OBNL;Aucun;1987;2007;Ville-Marie;;;Arrondissement / Ville liée;;-73,55553046;45,50935694;300461;5041050
2611;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;11;chambre;0;0;0;OBNL;ACL;2012;;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2612;Villa Beaurepaire;Fieldfare;50;logement;0;0;0;OBNL;ACL;2012;;;Beaconsfield;87;Aire de diffusion;24663107;-73,88490597;45,41671904;274675,1923;5030825,746
2613;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;14;logement;0;0;0;OBNL;ACL;2012;;Le Sud-Ouest;;;Arrondissement / Ville liée;;-73,57667163;45,47083134;298805;5036770
2614;SOCAM - Impérial Tobacco;Bourget;34;logement;0;0;0;OBNL;ACL;2012;;Le Sud-Ouest;;50;Aire de diffusion;24662136;-73,58524402;45,480292;298135,835;5037822,039
2615;Hab. Loge accès;La Fontaine;22;logement;0;0;0;OBNL;ACL;2013;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661748;-73,54456575;45,54253926;301319,7994;5044737,048
2616;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;7;chambre;0;0;0;OBNL;ACL;2013;;Mercier–Hochelaga-Maisonneuve;;;Arrondissement / Ville liée;;-73,53399316;45,5759533;302147;5048450
2617;Hab. Loge-Accès;Pascal;8;logement;0;0;0;OBNL;ACL;2013;;Montréal-Nord;;61;Aire de diffusion;24662773;-73,61955127;45,61854883;295476,6659;5053190,13
2618;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;21;logement;0;0;0;OBNL;ACL;2013;;Pierrefonds-Roxboro;;;Arrondissement / Ville liée;;-73,86382818;45,4806439;276357;5037922
2619;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;14;chambre;0;0;0;OBNL;ACL;2012;;Rosemont–La Petite-Patrie;;;Arrondissement / Ville liée;;-73,5804084;45,55334425;298522;5045940
2620;Rêvanous;Laverdure;54;logement;0;0;0;OBNL;ACL;2015;;Ahuntsic-Cartierville;;4;Aire de diffusion;24660500;-73,65669821;45,55006045;292564,8528;5045583,865
2621;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;25;logement;0;0;0;OBNL;ACL;2015;;Ahuntsic-Cartierville;;;Arrondissement / Ville liée;;-73,68050874;45,54324175;290704;5044830
