cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010102,POSTE_9061,POSTE_5428,POSTE_9682,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3022,RF12010101,PRC0300,PRC0301,PRC0100,PRC0102,PRC0101,PRC3200,PRC3202,PRC3201,PRC3203,PRC3100,PRC3102,PRC3101,PRC3103,PRC3000,PRC3002,PRC3001,PRC3003,PRC2400,PRC2500,PRC2600,PRC0200,PRC2100,PRC2700,PRC2800,PRC2900,PRN0300,PRN0200,PRN0100,POSTE_6805,POSTE_6833,POSTE_6825,POSTE_6827,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
79050,2015,2014,130393102.87,0,1945207,0,1408862,0,1916135,0,1408862,0,461,0,138692,0,287486,0,1961793,0,810076,0,0,0,0,193040,6932870,991583,484092,0.015,0,0.0062,0,0,1041,0,0,0,1368,0,0,0,565,0,0,0,6.9917,0.2526,0.1007,0.1079,0.622,0.7353,0.0724,0.15,0,0,0,0,0,0,0,L'Ascension,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,850
79060,2015,2014,80318400,0,909671,0,665637,0,894721,0,665637,0,0,0,35270,0,141240,0,938691,0,224758,0,0,0,0,15832,1597945,185457,167748,0.0117,0,0.0028,0,0,726,0,0,0,992,0,0,0,238,0,0,0,8.6163,0.1875,0.0177,0.018,0.6219,0.744,0.0394,0.1579,0,0,0,0,0,0,0,Lac-Saguay,1 @ 1 999,VL,AR790,Antoine-Labelle,15,Laurentides,455
79065,2015,2014,145275577.02,0,1969289,0,1309167,0,1969289,0,1309167,0,8381,0,94205,0,331584,0,1903226,0,786582,0,0,0,0,69318,4601244,975357,732620,0.013,0,0.0054,0,0,1105,0,0,0,1524,0,0,0,633,0,0,0,4.7175,0.372,0.0352,0.0402,0.6077,0.6648,0.0478,0.1684,0,0,0,0,0,0,0,Chute-Saint-Philippe,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,912
79078,2015,2014,223306433.11,0,3957294,0,2661996,0,3676518,0,2661996,0,196881,0,48514,0,461422,0,3740193,0,3302207,0,0,0,0,575673,18806173,5780796,949571,0.0159,0,0.0148,0,0,1215,0,0,0,1525,0,0,0,1421,0,0,0,3.2532,0.2583,0.1566,0.1757,0.6747,0.7241,0.0132,0.1255,0,0,0,0,0,0,0,Lac-des-Ecorces,2 000 @ 9 999,M,AR790,Antoine-Labelle,15,Laurentides,2786
79088,2015,2014,1177297059,0,34889343,0,16139063,16071584,22182582,0,15172133,15104654,525852,506322,1867646,1867646,1121052,0,22229319,0,0,22954272,23051522,1440734,21610788,4390269,111108997,44470282,3188586,0.0184,0,0.0195,0,0,2325,0,0,0,3009,0,0,0,3196,0,0,0,2.4985,0.1437,0.1979,0.2012,0.6143,0.684,0.0842,0.0505,0,0,0,0,0,0,0,Mont-Laurier,10 000 @ 24 999,V,AR790,Antoine-Labelle,15,Laurentides,13970
79097,2015,2014,253057575.1,0,6481558,0,3111255,0,5216446,0,3111255,0,125644,0,327074,0,793249,0,5455455,0,4021226,0,0,0,0,481162,18878802,5197680,1431999,0.0211,0,0.0159,0,0,1529,0,0,0,2509,0,0,0,1893,0,0,0,3.6322,0.2745,0.0922,0.0984,0.557,0.5964,0.0627,0.1521,0,0,0,0,0,0,0,Ferme-Neuve,2 000 @ 9 999,M,AR790,Antoine-Labelle,15,Laurentides,2797
79105,2015,2014,76357800,0,1068491,0,751018,0,1068491,0,751018,0,998,0,54413,0,177763,0,1082194,0,427526,0,0,0,0,54307,3696568,448236,601746,0.0142,0,0.0056,0,0,885,0,0,0,1234,0,0,0,488,0,0,0,8.2469,0.5632,0.0508,0.0579,0.6678,0.7029,0.0509,0.1664,0,0,0,0,0,0,0,Lac-Saint-Paul,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,484
79110,2015,2014,59717084.544,0,1058538,0,600067,0,827153,0,600067,0,6452,0,34601,0,109886,0,820932,0,352686,0,0,0,0,35547,1847164,452078,315184,0.0136,0,0.0059,0,0,992,0,0,0,1307,0,0,0,566,0,0,0,4.0859,0.381,0.043,0.0475,0.5313,0.7255,0.0418,0.1328,0,0,0,0,0,0,0,Mont-Saint-Michel,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,619
79115,2015,2014,73254032,0,1238911,0,719084,0,1235766,0,719084,0,923,0,109766,0,290453,0,1396837,0,954395,0,0,0,0,140024,6391759,1205401,371602,0.0191,0,0.013,0,0,900,0,0,0,1672,0,0,0,1143,0,0,0,5.3026,0.3007,0.1133,0.1164,0.6794,0.5819,0.0888,0.235,0,0,0,0,0,0,0,Sainte-Anne-du-Lac,1 @ 1 999,M,AR790,Antoine-Labelle,15,Laurentides,599
80005,2015,2014,43352652,0,937093,0,521914,0,937093,0,521914,0,83144,0,0,0,288865,0,968707,0,1386557,0,0,0,0,348222,7842156,2706588,222429,0.0204,0,0.032,0,0,1462,0,0,0,2381,0,0,0,3727,0,0,0,2.8974,0.2374,0.3716,0.409,0.7855,0.557,0,0.3083,0,0,0,0,0,0,0,Fassett,1 @ 1 999,M,AR800,Papineau,07,Outaouais,463
80010,2015,2014,106533785.15,0,2632277,0,1895711,0,2583744,0,1895711,0,54520,0,46638,0,325549,0,2599961,0,3302653,0,0,0,0,638784,10668285,6011700,-145112,0.0239,0,0.031,0,0,2468,0,0,0,3150,0,0,0,4087,0,0,0,1.7746,-0.0562,0.2472,0.2461,0.6787,0.7337,0.0181,0.126,0,0,0,0,0,0,0,Montebello,1 @ 1 999,M,AR800,Papineau,07,Outaouais,986
80015,2015,2014,78159200,0,1064652,0,890422,0,1064652,0,890422,0,475,0,0,0,110411,0,1003441,0,415359,0,0,0,0,96693,3170709,476727,509811,0.0128,0,0.0053,0,0,3103,0,0,0,3388,0,0,0,1403,0,0,0,6.651,0.4789,0.0908,0.0994,0.7038,0.8364,0,0.1037,0,0,0,0,0,0,0,Notre-Dame-de-Bonsecours,1 @ 1 999,M,AR800,Papineau,07,Outaouais,263
80020,2015,2014,65392046,0,1028410,0,655289,0,970103,0,655289,0,62572,0,265,0,140678,0,921118,0,1136028,0,0,0,0,157446,3590976,1279815,176649,0.0131,0,0.0174,0,0,1172,0,0,0,1493,0,0,0,1976,0,0,0,2.8059,0.1821,0.1623,0.1966,0.6693,0.6755,0.0003,0.145,0,0,0,0,0,0,0,Notre-Dame-de-la-Paix,1 @ 1 999,M,AR800,Papineau,07,Outaouais,731
80027,2015,2014,318919351.8,0,5272568,0,3689819,0,5112797,0,3689819,0,29203,0,167216,0,602596,0,4996918,0,3729859,0,0,0,0,711306,20969352,6143473,1152546,0.0156,0,0.0117,0,0,1644,0,0,0,2166,0,0,0,1626,0,0,0,3.4133,0.2254,0.1391,0.1526,0.6181,0.7217,0.0327,0.1179,0,0,0,0,0,0,0,Saint-Andre-Avellin,2 000 @ 9 999,M,AR800,Papineau,07,Outaouais,3833
80037,2015,2014,196551136.6,0,3829838,0,2680113,0,3659598,0,2680113,0,24570,0,232173,0,265440,0,3592707,0,3625003,0,0,0,0,504629,12165535,4757846,638362,0.0182,0,0.0184,0,0,2324,0,0,0,2961,0,0,0,3008,0,0,0,2.5569,0.1744,0.1379,0.1488,0.5387,0.7324,0.0634,0.0725,0,0,0,0,0,0,0,Papineauville,2 000 @ 9 999,M,AR800,Papineau,07,Outaouais,2174
80045,2015,2014,88915229.445,0,1606322,0,1121946,0,1516902,0,1121946,0,9024,0,48529,0,182793,0,1702620,0,874640,0,0,0,0,151998,6803800,1239988,262839,0.019,0,0.0098,0,0,1787,0,0,0,2532,0,0,0,1307,0,0,0,5.487,0.1733,0.1002,0.0976,0.6254,0.7396,0.032,0.1205,0,0,0,0,0,0,0,Plaisance,1 @ 1 999,M,AR800,Papineau,07,Outaouais,1104
80050,2015,2014,256873116.32,0,4647176,0,3339613,0,4492248,0,3339613,0,52000,0,47973,0,598121,0,4705975,0,4477903,0,0,0,0,288197,19849876,6706758,1719277,0.0181,0,0.0174,0,0,2950,0,0,0,3981,0,0,0,3831,0,0,0,2.9597,0.3827,0.0642,0.0738,0.6062,0.7434,0.0107,0.1331,0,0,0,0,0,0,0,Thurso,2 000 @ 9 999,V,AR800,Papineau,07,Outaouais,2614
80055,2015,2014,43829240,0,722843,0,490226,0,693691,0,490226,0,56231,0,2147,0,115526,0,598532,0,524325,0,0,0,0,52852,2621798,587121,444485,0.0124,0,0.012,0,0,1953,0,0,0,2046,0,0,0,1979,0,0,0,4.4655,0.6408,0.0762,0.102,0.8494,0.7067,0.0031,0.1665,0,0,0,0,0,0,0,Lochaber,1 @ 1 999,CT,AR800,Papineau,07,Outaouais,435
80060,2015,2014,96304768,0,1232434,0,857899,0,1097434,0,857899,0,45960,0,0,0,146648,0,1114554,0,516586,0,0,0,0,54258,5683848,575511,353378,0.0111,0,0.0054,0,0,2098,0,0,0,2526,0,0,0,1221,0,0,0,9.8762,0.322,0.0494,0.0626,0.5863,0.7817,0,0.1336,0,0,0,0,0,0,0,Lochaber-Partie-Ouest,1 @ 1 999,CT,AR800,Papineau,07,Outaouais,688
80065,2015,2014,91239330,0,849788,0,567368,0,730534,0,567368,0,6931,0,1815,0,91506,0,749855,0,135789,0,0,0,0,0,2380759,114683,414840,0.0081,0,0.0015,0,0,978,0,0,0,1249,0,0,0,228,0,0,0,20.7595,0.5679,0,0,0.6841,0.7766,0.0025,0.1253,0,0,0,0,0,0,0,Mayo,1 @ 1 999,M,AR800,Papineau,07,Outaouais,617
80070,2015,2014,45295898,0,671170,0,398917,0,583362,0,398917,0,0,0,753,0,145912,0,655841,0,45982,0,0,0,0,1146,1800815,23717,102527,0.0145,0,0.001,0,0,1254,0,0,0,2006,0,0,0,141,0,0,0,75.9293,0.1758,0.002,0.0021,0.3894,0.6838,0.0013,0.2501,0,0,0,0,0,0,0,Saint-Sixte,1 @ 1 999,M,AR800,Papineau,07,Outaouais,490
80078,2015,2014,195737992.19,0,2863862,0,2059817,0,2568042,0,2059817,0,14962,0,40455,0,242066,0,2647318,0,2085076,0,0,0,0,296367,9135074,2292520,732852,0.0134,0,0.0107,0,0,1505,0,0,0,1875,0,0,0,1485,0,0,0,3.9847,0.2854,0.1154,0.1202,0.6027,0.8021,0.0158,0.0943,0,0,0,0,0,0,0,Ripon,1 @ 1 999,M,AR800,Papineau,07,Outaouais,1555
80085,2015,2014,144980874.9,0,1382875,0,908498,0,1302875,0,908498,0,2480,0,28896,0,286520,0,1391143,0,71394,0,0,0,0,22064,4314363,66165,788631,0.0096,0,0.0005,0,0,950,0,0,0,1380,0,0,0,71,0,0,0,65.2061,0.6053,0.0169,0.0183,0.5116,0.6973,0.0222,0.2199,0,0,0,0,0,0,0,Mulgrave-et-Derry,1 @ 1 999,M,AR800,Papineau,07,Outaouais,346
80090,2015,2014,113873152,0,1898830,0,1488058,0,1819762,0,1488058,0,11458,0,64919,0,168304,0,1803284,0,690344,0,0,0,0,128321,4094879,979677,221265,0.0157,0,0.0061,0,0,1087,0,0,0,1274,0,0,0,491,0,0,0,4.1798,0.1216,0.0705,0.0754,0.4971,0.8177,0.0357,0.0925,0,0,0,0,0,0,0,Montpellier,1 @ 1 999,M,AR800,Papineau,07,Outaouais,1021
80095,2015,2014,378290640,0,3610074,0,2852176,0,3193080,0,2642441,0,85881,0,1919,0,103853,0,3120490,0,629579,0,0,0,0,169340,5339854,722937,260676,0.008,0,0.0017,0,0,1227,0,0,0,1276,0,0,0,265,0,0,0,7.3863,0.0816,0.053,0.0593,0.5691,0.8276,0.0006,0.0325,0,0,0,0,0,0,0,Lac-Simon,1 @ 1 999,M,AR800,Papineau,07,Outaouais,1021
80103,2015,2014,75106104.536,0,1856225,0,1226673,0,1689611,0,1226673,0,15224,0,22927,0,233291,0,1627928,0,237108,0,0,0,0,136162,4403083,562946,412067,0.0215,0,0.0032,0,0,1440,0,0,0,1822,0,0,0,268,0,0,0,7.8215,0.2439,0.0806,0.09,0.5184,0.726,0.0136,0.1381,0,0,0,0,0,0,0,Cheneville,1 @ 1 999,M,AR800,Papineau,07,Outaouais,823
80110,2015,2014,46323779.92,0,956770,0,641997,0,910263,0,641997,0,101002,0,12711,0,82744,0,917629,0,332099,0,0,0,0,93418,2715610,406886,202449,0.0176,0,0.0072,0,0,1132,0,0,0,1394,0,0,0,567,0,0,0,6.6741,0.2224,0.1026,0.1256,0.6367,0.7053,0.014,0.0909,0,0,0,0,0,0,0,Namur,1 @ 1 999,M,AR800,Papineau,07,Outaouais,598
80115,2015,2014,88119670,0,1123056,0,736987,0,1108056,0,736987,0,4650,0,13698,0,243457,0,1153837,0,173814,0,0,0,0,40326,3894094,190074,302396,0.013,0,0.002,0,0,941,0,0,0,1419,0,0,0,215,0,0,0,20.4873,0.2729,0.0364,0.0391,0.6074,0.6651,0.0124,0.2197,0,0,0,0,0,0,0,Boileau,1 @ 1 999,M,AR800,Papineau,07,Outaouais,385
80125,2015,2014,60635125,0,811591,0,636354,0,792092,0,636354,0,8249,0,5868,0,106160,0,816176,0,129255,0,0,0,0,17677,2534944,213434,194782,0.0133,0,0.0021,0,0,875,0,0,0,1089,0,0,0,174,0,0,0,11.8769,0.2459,0.0223,0.0254,0.5544,0.8034,0.0074,0.134,0,0,0,0,0,0,0,Saint-Emile-de-Suffolk,1 @ 1 999,M,AR800,Papineau,07,Outaouais,561
80130,2015,2014,122099947,0,1454295,0,1190541,0,1439295,0,1190541,0,0,0,30502,0,116024,0,1557700,0,305268,0,0,0,0,55912,3849387,384225,428999,0.0128,0,0.0025,0,0,1117,0,0,0,1423,0,0,0,279,0,0,0,10.0186,0.2981,0.0388,0.0406,0.6093,0.8272,0.0212,0.0806,0,0,0,0,0,0,0,Lac-des-Plages,1 @ 1 999,M,AR800,Papineau,07,Outaouais,532
80135,2015,2014,227937204,0,2599803,0,2035061,0,2580868,0,2035061,0,20547,0,111392,0,210571,0,2652049,0,2215991,0,0,0,0,388363,8605834,3072034,191479,0.0115,0,0.0097,0,0,1461,0,0,0,1723,0,0,0,1451,0,0,0,2.8013,0.0742,0.1505,0.1531,0.6376,0.7885,0.0432,0.0816,0,0,0,0,0,0,0,Duhamel,1 @ 1 999,M,AR800,Papineau,07,Outaouais,420
80140,2015,2014,152652131.18,0,1452230,0,1095264,0,1437230,0,1095264,0,8030,0,39567,0,138425,0,1399197,0,810227,0,0,0,0,100203,4761594,975460,359980,0.0091,0,0.0053,0,0,781,0,0,0,968,0,0,0,564,0,0,0,4.8814,0.2505,0.0697,0.0779,0.5707,0.7621,0.0275,0.0963,0,0,0,0,0,0,0,Val-des-Bois,1 @ 1 999,M,AR800,Papineau,07,Outaouais,944
80145,2015,2014,105506064,0,989783,0,686431,0,914452,0,686431,0,2993,0,12625,0,64498,0,943356,0,30763,0,0,0,0,5486,2141107,48943,276336,0.0089,0,0.0003,0,0,665,0,0,0,876,0,0,0,29,0,0,0,43.747,0.3022,0.006,0.0066,0.4989,0.7506,0.0138,0.0705,0,0,0,0,0,0,0,Bowman,1 @ 1 999,M,AR800,Papineau,07,Outaouais,681
81017,2015,2014,31115628071,0,664968985,0,393929955,0,633937172,0,393929955,0,4851644,0,66340113,0,57066045,0,608731686,0,594462093,0,0,0,0,114292721,2283047831,1000893103,145930105,0.0194,0,0.0191,0,0,4175,0,0,0,6223,0,0,0,6126,0,0,0,2.281,0.2302,0.1803,0.1941,0.6415,0.6214,0.1046,0.09,0,0,0,0,0,0,0,Gatineau,100 000 et plus,V,AR811,Hors MRC - Gatineau,07,Outaouais,273915
82005,2015,2014,605845575.2,0,6898069,0,4865963,0,6849069,0,4865963,0,29820,0,16040,0,522182,0,6538482,0,4555721,0,0,0,0,473299,19853051,5300641,703114,0.0107,0,0.0075,0,0,1623,0,0,0,2055,0,0,0,1438,0,0,0,3.7454,0.1027,0.0691,0.0758,0.7542,0.7105,0.0023,0.0762,0,0,0,0,0,0,0,L'Ange-Gardien,2 000 @ 9 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,5339
82010,2015,2014,90774295.839,0,2618680,0,981436,0,2618680,0,981436,0,14688,0,64207,0,1416200,0,1396802,0,686997,0,0,0,0,198138,6304433,1485401,852724,0.0152,0,0.0076,0,0,1206,0,0,0,1620,0,0,0,805,0,0,0,4.2443,0.3256,0.0757,0.1506,0.7076,0.3748,0.0245,0.5408,0,0,0,0,0,0,0,Notre-Dame-de-la-Salette,1 @ 1 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,752
82015,2015,2014,1796919936.4,0,20393273,0,16163168,0,20110073,0,16163168,0,9340,0,110964,0,990601,0,18562551,0,12177520,0,0,0,0,1921161,50014895,17418957,5837685,0.0103,0,0.0068,0,0,1534,0,0,0,1694,0,0,0,1112,0,0,0,2.8713,0.2903,0.0955,0.1038,0.6763,0.8037,0.0055,0.0493,0,0,0,0,0,0,0,Val-des-Monts,10 000 @ 24 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,11025
82020,2015,2014,1163394862.6,0,13007378,0,10283071,0,12479261,0,10283071,0,0,0,101251,0,395020,0,12072775,0,5981954,0,0,0,0,663616,31557445,7273596,3875118,0.0104,0,0.0051,0,0,1968,0,0,0,2173,0,0,0,1077,0,0,0,4.3386,0.3105,0.0532,0.0574,0.7432,0.824,0.0081,0.0317,0,0,0,0,0,0,0,Cantley,10 000 @ 24 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,10412
82025,2015,2014,1449826115.8,0,14225169,0,9961326,0,13394836,0,9961326,0,194435,0,952611,0,553775,0,13247491,0,20611884,0,0,0,0,2604796,42761349,25975777,1547330,0.009,0,0.0142,0,0,2597,0,0,0,3127,0,0,0,4938,0,0,0,1.6462,0.1155,0.1945,0.1973,0.7757,0.7437,0.0711,0.0413,0,0,0,0,0,0,0,Chelsea,2 000 @ 9 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,7067
82030,2015,2014,710103513.4,0,7139864,0,5163967,0,7139864,0,5163967,0,12722,0,363631,0,1044220,0,6592871,0,3142234,0,0,0,0,792630,15869892,9169001,773975,0.0093,0,0.0044,0,0,1369,0,0,0,1647,0,0,0,787,0,0,0,1.7308,0.1084,0.111,0.121,0.7631,0.7233,0.0509,0.1463,0,0,0,0,0,0,0,Pontiac,2 000 @ 9 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,5862
82035,2015,2014,1261123166.3,0,12400684,0,9965402,0,12358684,0,9965402,0,41036,0,295219,0,917047,0,12462617,0,6235411,0,0,0,0,959048,25318562,7778944,826346,0.0098,0,0.0049,0,0,1271,0,0,0,1499,0,0,0,753,0,0,0,3.2548,0.0669,0.0776,0.0787,0.6771,0.8063,0.0239,0.0742,0,0,0,0,0,0,0,La Peche,2 000 @ 9 999,M,AR820,Les Collines-de-l'Outaouais,07,Outaouais,7930
83005,2015,2014,99350064,0,1945725,0,1246496,0,1745725,0,1246496,0,16979,0,36347,0,346899,0,1944048,0,534211,0,0,0,0,67460,4554919,1550728,-61475,0.0194,0,0.0054,0,0,1451,0,0,0,1962,0,0,0,544,0,0,0,2.9373,-0.0352,0.0386,0.0381,0.7398,0.714,0.0208,0.1987,0,0,0,0,0,0,0,Denholm,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,594
83010,2015,2014,165774720.41,0,2006724,0,1343883,0,1970502,0,1343883,0,13083,0,23194,0,447648,0,1964370,0,995435,0,0,0,0,88164,4632704,911711,483039,0.0118,0,0.006,0,0,883,0,0,0,1236,0,0,0,630,0,0,0,5.0813,0.2451,0.0447,0.0492,0.6278,0.682,0.0118,0.2272,0,0,0,0,0,0,0,Low,1 @ 1 999,CT,AR830,La Vallee-de-la-Gatineau,07,Outaouais,934
83015,2015,2014,134029639.85,0,1598957,0,1161392,0,1598957,0,1161392,0,74520,0,16065,0,230783,0,1507640,0,434134,0,0,0,0,98105,3058927,302928,633782,0.0107,0,0.0032,0,0,743,0,0,0,891,0,0,0,270,0,0,0,10.0979,0.3964,0.0614,0.0708,0.6314,0.7263,0.01,0.1443,0,0,0,0,0,0,0,Kazabazua,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,856
83020,2015,2014,248474979.51,0,2808504,0,2083429,0,2755004,0,2083429,0,9896,0,25900,0,421064,0,2711049,0,1979440,0,0,0,0,464615,9468273,3110538,264420,0.0109,0,0.008,0,0,1106,0,0,0,1378,0,0,0,1010,0,0,0,3.0439,0.096,0.1686,0.1764,0.7013,0.7562,0.0094,0.1528,0,0,0,0,0,0,0,Lac-Sainte-Marie,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,607
83032,2015,2014,436039902.36,0,5856716,0,4221998,0,5777954,0,4221998,0,36965,0,86305,0,989572,0,5243568,0,2829568,0,0,0,0,794403,12784908,3920117,683938,0.0119,0,0.0065,0,0,1253,0,0,0,1498,0,0,0,814,0,0,0,3.2614,0.1184,0.1375,0.1487,0.6596,0.7307,0.0149,0.1713,0,0,0,0,0,0,0,Gracefield,2 000 @ 9 999,V,AR830,La Vallee-de-la-Gatineau,07,Outaouais,2408
83040,2015,2014,141988068.25,0,2123616,0,1679897,0,2066846,0,1679897,0,0,0,74120,0,176894,0,2028722,0,759157,0,0,0,0,176673,4333570,860810,327375,0.0143,0,0.0053,0,0,1051,0,0,0,1191,0,0,0,446,0,0,0,5.0343,0.1584,0.0855,0.0933,0.5586,0.8128,0.0359,0.0856,0,0,0,0,0,0,0,Cayamant,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,869
83045,2015,2014,156643856.98,0,1831255,0,1401032,0,1831255,0,1401032,0,10254,0,4765,0,313333,0,1918831,0,490389,0,0,0,0,27051,2412572,215169,289270,0.0122,0,0.0031,0,0,941,0,0,0,1249,0,0,0,321,0,0,0,11.2125,0.158,0.0148,0.0152,0.5121,0.7651,0.0026,0.1711,0,0,0,0,0,0,0,Blue Sea,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,670
83050,2015,2014,122500680.98,0,1806230,0,1211136,0,1636048,0,1211136,0,4439,0,10481,0,304200,0,1681738,0,557785,0,0,0,0,17405,5582858,489618,518912,0.0137,0,0.0046,0,0,967,0,0,0,1303,0,0,0,433,0,0,0,11.4025,0.3172,0.0106,0.0122,0.5912,0.7403,0.0064,0.1859,0,0,0,0,0,0,0,Bouchette,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,792
83055,2015,2014,89256801.348,0,1718977,0,1111868,0,1718977,0,1111868,0,10278,0,6378,0,351394,0,1754803,0,292380,0,0,0,0,60595,2064950,727894,40888,0.0195,0,0.0033,0,0,1042,0,0,0,1545,0,0,0,259,0,0,0,2.8369,0.0238,0.0353,0.0362,0.5481,0.6468,0.0037,0.2044,0,0,0,0,0,0,0,Sainte-Therese-de-la-Gatineau,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,544
83060,2015,2014,187095368.4,0,2480055,0,1944738,0,2326701,0,1944738,0,0,0,14336,0,245484,0,2246509,0,1974405,0,0,0,0,321551,5818899,1972349,235549,0.012,0,0.0106,0,0,1168,0,0,0,1313,0,0,0,1154,0,0,0,2.9502,0.1012,0.1382,0.1437,0.7074,0.8358,0.0062,0.1055,0,0,0,0,0,0,0,Messines,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,1640
83065,2015,2014,234293142.6,0,8037387,0,5252042,0,8013693,0,5252042,0,539299,0,667982,0,1097028,0,8301835,0,11967741,0,0,0,0,1319149,38722001,11109939,2000242,0.0331,0,0.0511,0,0,3052,0,0,0,4194,0,0,0,6466,0,0,0,3.4853,0.2496,0.1646,0.1882,0.6046,0.6554,0.0834,0.1369,0,0,0,0,0,0,0,Maniwaki,2 000 @ 9 999,V,AR830,La Vallee-de-la-Gatineau,07,Outaouais,3928
83070,2015,2014,116356832.82,0,2412958,0,1506246,0,2274595,0,1506246,0,10237,0,34243,0,508513,0,2227045,0,1279180,0,0,0,0,210058,4992836,1324327,528185,0.0191,0,0.011,0,0,1031,0,0,0,1466,0,0,0,846,0,0,0,3.7701,0.2322,0.0923,0.0994,0.6187,0.6622,0.0151,0.2236,0,0,0,0,0,0,0,Deleage,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,1874
83075,2015,2014,44229240,0,752031,0,525328,0,752031,0,525328,0,0,0,8992,0,176464,0,769345,0,183083,0,0,0,0,7729,2471144,118878,406767,0.0174,0,0.0041,0,0,1333,0,0,0,1876,0,0,0,447,0,0,0,20.7872,0.5409,0.0103,0.0113,0.7262,0.6985,0.012,0.2346,0,0,0,0,0,0,0,Egan-Sud,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,553
83085,2015,2014,36204291.414,0,790055,0,509160,0,723450,0,509160,0,1083,0,8248,0,167662,0,795782,0,700561,0,0,0,0,181430,3685975,1080099,275185,0.022,0,0.0194,0,0,1451,0,0,0,2177,0,0,0,1919,0,0,0,3.4126,0.3804,0.2508,0.2532,0.706,0.7038,0.0114,0.2318,0,0,0,0,0,0,0,Bois-Franc,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,456
83088,2015,2014,57682721.89,0,1626521,0,615029,0,1529413,0,615029,0,102773,0,59023,0,559040,0,1607594,0,704759,0,0,0,0,166907,4105974,880806,46541,0.0261,0,0.0122,0,0,898,0,0,0,2061,0,0,0,965,0,0,0,4.6616,0.0304,0.1091,0.1164,0.6507,0.4021,0.0386,0.3655,0,0,0,0,0,0,0,Montcerf-Lytton,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,728
83090,2015,2014,69251660,0,1600075,0,958852,0,1493422,0,958852,0,22844,0,26973,0,314944,0,1479440,0,350895,0,0,0,0,111449,3612210,717993,19573,0.021,0,0.0051,0,0,963,0,0,0,1413,0,0,0,340,0,0,0,5.031,0.0131,0.0746,0.0818,0.671,0.6421,0.0181,0.2109,0,0,0,0,0,0,0,Aumond,1 @ 1 999,CT,AR830,La Vallee-de-la-Gatineau,07,Outaouais,746
83095,2015,2014,97854345.542,0,1662970,0,1067536,0,1646271,0,1067536,0,4964,0,66306,0,280301,0,1915166,0,441126,0,0,0,0,34134,2312918,421162,169537,0.0195,0,0.0045,0,0,947,0,0,0,1580,0,0,0,365,0,0,0,5.4918,0.103,0.0207,0.0193,0.4926,0.6485,0.0403,0.1703,0,0,0,0,0,0,0,Grand-Remous,1 @ 1 999,M,AR830,La Vallee-de-la-Gatineau,07,Outaouais,1196
84005,2015,2014,192882138.97,0,2067977,0,1415079,0,2067977,0,1415079,0,0,0,0,0,569885,0,2297394,0,0,0,0,0,0,0,3766610,295783,358753,0.0119,0,0,0,0,853,0,0,0,1327,0,0,0,0,0,0,0,12.7344,0.1735,0,0,0.428,0.6843,0,0.2756,0,0,0,0,0,0,0,Bristol,1 @ 1 999,M,AR840,Pontiac,07,Outaouais,1148
84010,2015,2014,129351516.7,0,2128462,0,1316902,0,2128462,0,1316902,0,82457,0,250856,0,84974,0,2199827,0,682300,0,0,0,0,123402,4987680,755856,1154172,0.0164,0,0.0053,0,0,1587,0,0,0,2384,0,0,0,768,0,0,0,6.5987,0.5423,0.058,0.0639,0.3601,0.6187,0.1179,0.0399,0,0,0,0,0,0,0,Shawville,1 @ 1 999,M,AR840,Pontiac,07,Outaouais,1692
