"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1150","RFU1300","RFU1350","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg"
09015,Les Hauteurs,M,458,1.25,13630625.00,659000.00,1787000.00,2501500.00,22453125.00,1206375.00,42237625.00,0.00,42237625.00,0.00,0.00,0.00,0.00,0.00,67875.00,0.00,0.00,0.00,0.00,858130.00,102.50,0.00,43163732.50,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09020,Sainte-Jeanne-d'Arc,P,274,1.14,10809480.00,213636.00,3864030.00,8129226.00,5952738.00,1921242.00,30890352.00,0.00,30890352.00,0.00,0.00,0.00,0.00,0.00,43548.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30933900.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09025,Saint-Gabriel-de-Rimouski,M,1199,1.12,57981056.00,3957856.00,9232832.00,10975888.00,24266144.00,2655408.00,109069184.00,0.00,109069184.00,0.00,0.00,0.00,0.00,16912.00,67648.00,0.00,0.00,0.00,0.00,1251962.88,0.00,0.00,110405706.88,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09030,Saint-Donat,P,886,1.00,56022600.00,4141400.00,15336800.00,6150900.00,13854600.00,3555600.00,99061900.00,0.00,99061900.00,0.00,0.00,0.00,0.00,137700.00,56800.00,0.00,0.00,0.00,0.00,1056242.00,0.00,0.00,100312642.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09035,Sainte-Angèle-de-Mérici,M,1002,1.32,45927552.00,5952276.00,4844004.00,5493444.00,17623848.00,2890272.00,82731396.00,0.00,82731396.00,0.00,0.00,0.00,0.00,396.00,53196.00,0.00,0.00,0.00,0.00,1057288.32,108.24,0.00,83842384.56,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09040,Padoue,M,249,1.18,8687278.00,196234.00,2876958.00,2623258.00,5242976.00,897390.00,20524094.00,0.00,20524094.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20524094.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09048,Métis-sur-Mer,V,574,1.02,44667840.00,2609976.00,52687284.00,9393996.00,5404266.00,4487286.00,119250648.00,0.00,119250648.00,0.00,0.00,0.00,0.00,8262.00,58344.00,0.00,0.00,0.00,0.00,6661675.08,0.00,0.00,125978929.08,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09055,Saint-Octave-de-Métis,P,526,1.14,25065864.00,1026684.00,2833128.00,2314770.00,13620036.00,974586.00,45835068.00,228.00,45834840.00,0.00,0.00,0.00,0.00,0.00,40356.00,0.00,0.00,0.00,0.00,438047.28,0.00,0.00,46313243.28,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09060,Grand-Métis,M,209,1.06,14355686.00,602292.00,8343790.00,3317694.00,3991430.00,587346.00,31198238.00,0.00,31198238.00,0.00,0.00,0.00,0.00,11660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31209898.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09065,Price,VL,1733,1.14,70618668.00,6976686.00,2417484.00,9400212.00,415872.00,531468.00,90360390.00,0.00,90360390.00,0.00,0.00,0.00,0.00,20064.00,76722.00,0.00,0.00,0.00,0.00,1532230.68,0.00,0.00,91989406.68,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09070,Saint-Joseph-de-Lepage,P,545,1.10,36091770.00,2341570.00,5617590.00,978450.00,7534780.00,649880.00,53214040.00,0.00,53214040.00,0.00,0.00,0.00,0.00,6930.00,0.00,0.00,0.00,0.00,0.00,0.00,2617333.40,0.00,55838303.40,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09077,Mont-Joli,V,6357,1.08,260412192.00,83027268.00,17722800.00,108598536.00,3819420.00,5809212.00,479389428.00,0.00,479389428.00,0.00,0.00,0.00,0.00,157248.00,39458016.00,2246724.00,52773336.00,0.00,0.00,8386632.00,20325671.28,0.00,602737055.28,02,2 000 @ 9 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09085,Sainte-Flavie,P,839,1.15,65799780.00,7310780.00,10795280.00,15569620.00,15903925.00,1226475.00,116605860.00,0.00,116605860.00,0.00,0.00,0.00,0.00,115.00,116495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116722470.00,01,1 @ 1 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
09092,Sainte-Luce,M,2746,1.23,222576864.00,25539474.00,41432304.00,24097791.00,30077805.00,5212617.00,348936855.00,4428.00,348932427.00,0.00,0.00,0.00,0.00,2403543.00,242433.00,0.00,830742.00,0.00,0.00,3074414.52,0.00,0.00,355483559.52,02,2 000 @ 9 999,AR090,La Mitis,,,01,Bas-Saint-Laurent
10005,Esprit-Saint,M,321,1.23,12348339.00,1336026.00,2930106.00,9543201.00,3306609.00,1765911.00,31230192.00,0.00,31230192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,489675.30,0.00,0.00,31719867.30,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10010,La Trinité-des-Monts,P,245,1.27,10546461.00,446532.00,1794002.00,8254873.00,6937756.00,1305814.00,29285438.00,0.00,29285438.00,0.00,0.00,0.00,0.00,0.00,24765.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29310203.00,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10015,Saint-Narcisse-de-Rimouski,P,1105,1.27,57348247.00,3406013.00,43824017.00,11452479.00,18120487.00,5263769.00,139415012.00,0.00,139415012.00,0.00,0.00,0.00,0.00,640207.00,0.00,0.00,0.00,0.00,0.00,1044628.34,0.00,0.00,141099847.34,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10025,Saint-Marcellin,P,374,1.00,30231100.00,462800.00,23783700.00,508400.00,5039000.00,8647800.00,68672800.00,0.00,68672800.00,0.00,0.00,0.00,0.00,94800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68767600.00,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10030,Saint-Anaclet-de-Lessard,P,3010,1.12,226822624.00,22205568.00,12978112.00,22232000.00,27162352.00,4019232.00,315419888.00,0.00,315419888.00,0.00,0.00,0.00,0.00,0.00,121408.00,0.00,1206016.00,0.00,0.00,2175230.40,0.00,0.00,318922542.40,02,2 000 @ 9 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10043,Rimouski,V,50036,1.00,3396854200.00,1019546000.00,222347200.00,896600100.00,67962900.00,64141600.00,5667452000.00,7700.00,5667444300.00,100.00,7700.00,12500.00,0.00,7444100.00,14719700.00,76401200.00,136837300.00,0.00,188223200.00,31622316.00,64753268.00,0.00,6187465584.00,04,25 000 @ 99 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10060,Saint-Valérien,P,877,1.06,46384752.00,1983578.00,12643786.00,10355352.00,14328444.00,4338898.00,90034810.00,0.00,90034810.00,0.00,0.00,0.00,0.00,0.00,39750.00,0.00,0.00,0.00,0.00,574019.68,0.00,0.00,90648579.68,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10070,Saint-Fabien,P,1796,1.06,95594828.00,7936008.00,52941276.00,15625672.00,17354638.00,4551322.00,194003744.00,0.00,194003744.00,0.00,0.00,0.00,0.00,77486.00,392836.00,0.00,0.00,0.00,0.00,1199669.84,0.00,0.00,195673735.84,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
10075,Saint-Eugène-de-Ladrière,P,400,1.12,18156096.00,1071392.00,1557360.00,18698400.00,11853632.00,889616.00,52226496.00,0.00,52226496.00,0.00,0.00,0.00,0.00,763056.00,0.00,0.00,0.00,0.00,0.00,260458.24,0.00,0.00,53250010.24,01,1 @ 1 999,AR100,Rimouski-Neigette,,,01,Bas-Saint-Laurent
11005,Saint-Clément,M,471,1.20,17403960.00,1797000.00,2167320.00,7385520.00,19101360.00,880560.00,48735720.00,0.00,48735720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,408261.60,0.00,0.00,49143981.60,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11010,Saint-Jean-de-Dieu,M,1692,1.05,63472080.00,7212240.00,3459960.00,12591705.00,27430830.00,2715825.00,116882640.00,0.00,116882640.00,0.00,0.00,0.00,0.00,0.00,52605.00,0.00,0.00,0.00,0.00,431361.00,1606195.50,0.00,118972801.50,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11015,Sainte-Rita,M,306,1.43,11602448.00,1226654.00,5380375.00,10750740.00,10267400.00,1587014.00,40814631.00,0.00,40814631.00,0.00,0.00,0.00,0.00,0.00,41899.00,0.00,0.00,0.00,0.00,1104237.42,0.00,0.00,41960767.42,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11020,Saint-Guy,M,53,1.20,2949720.00,402480.00,1530480.00,5401320.00,4905840.00,1180800.00,16370640.00,0.00,16370640.00,0.00,0.00,0.00,0.00,111120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16481760.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11025,Saint-Médard,M,197,1.00,6180000.00,302100.00,1436400.00,4251900.00,1179600.00,1184300.00,14534300.00,0.00,14534300.00,0.00,0.00,0.00,0.00,100.00,37800.00,0.00,0.00,0.00,0.00,0.00,82.00,0.00,14572282.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11030,Sainte-Françoise,P,397,1.16,17667380.00,553784.00,2811956.00,6760480.00,13035500.00,2044152.00,42873252.00,0.00,42873252.00,0.00,0.00,0.00,0.00,0.00,36308.00,0.00,0.00,0.00,0.00,434698.40,0.00,0.00,43344258.40,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11035,Saint-Éloi,P,294,1.00,18018200.00,1675800.00,1070000.00,4502500.00,15479400.00,1630500.00,42376400.00,0.00,42376400.00,0.00,0.00,0.00,0.00,0.00,59000.00,0.00,0.00,0.00,0.00,616886.00,0.00,0.00,43052286.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11040,Trois-Pistoles,V,3193,1.20,134131680.00,34255800.00,29150040.00,34122480.00,711000.00,2416920.00,234787920.00,0.00,234787920.00,0.00,0.00,0.00,0.00,23160.00,227280.00,0.00,14563920.00,0.00,0.00,5140514.40,17821322.40,0.00,272564116.80,02,2 000 @ 9 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11045,Notre-Dame-des-Neiges,M,1082,1.00,92937300.00,5016700.00,43723300.00,26939000.00,19562800.00,3546400.00,191725500.00,0.00,191725500.00,0.00,0.00,0.00,0.00,20600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191746100.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11050,Saint-Mathieu-de-Rioux,M,711,1.14,55645680.00,1815450.00,44250354.00,12386898.00,9552516.00,5684154.00,129335052.00,0.00,129335052.00,0.00,0.00,0.00,0.00,0.00,50274.00,0.00,0.00,0.00,0.00,350550.00,0.00,0.00,129735876.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
11055,Saint-Simon-de-Rimouski,M,445,1.25,34110625.00,602500.00,25284625.00,5200875.00,11396250.00,4699375.00,81294250.00,0.00,81294250.00,0.00,0.00,0.00,0.00,0.00,39250.00,0.00,0.00,0.00,0.00,724470.00,0.00,0.00,82057970.00,01,1 @ 1 999,AR110,Les Basques,,,01,Bas-Saint-Laurent
12005,Saint-Cyprien,M,1101,1.06,41599912.00,4071036.00,4126368.00,22052134.00,12787204.00,2368782.00,87005436.00,212.00,87005224.00,0.00,0.00,0.00,0.00,0.00,61692.00,0.00,3292784.00,0.00,0.00,1226006.60,0.00,0.00,91585706.60,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12010,Saint-Hubert-de-Rivière-du-Loup,M,1408,1.01,82862521.00,4257756.00,74496792.00,14394621.00,22711769.00,5150192.00,203873651.00,1111.00,203872540.00,0.00,0.00,0.00,0.00,0.00,346733.00,0.00,13433.00,0.00,0.00,2638479.56,0.00,0.00,206871185.56,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12015,Saint-Antonin,V,4339,1.00,320370000.00,33032900.00,27299300.00,58436000.00,11999000.00,20723400.00,471860600.00,0.00,471860600.00,0.00,0.00,0.00,0.00,345700.00,215800.00,0.00,3082600.00,0.00,0.00,3995286.00,0.00,0.00,479499986.00,02,2 000 @ 9 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12020,Saint-Modeste,M,1164,1.06,82565944.00,2354366.00,4714774.00,13295368.00,13498994.00,9019540.00,125448986.00,0.00,125448986.00,0.00,0.00,0.00,0.00,9252104.00,0.00,0.00,0.00,0.00,0.00,6295963.28,0.00,0.00,140997053.28,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12025,Saint-François-Xavier-de-Viger,M,247,1.02,9293322.00,488070.00,2558670.00,6687222.00,3814494.00,4543488.00,27385266.00,0.00,27385266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,482100.96,0.00,0.00,27867366.96,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12030,Saint-Épiphane,M,872,1.15,38004050.00,2877300.00,1705220.00,6486000.00,23032430.00,3279455.00,75384455.00,0.00,75384455.00,0.00,0.00,0.00,0.00,0.00,70955.00,0.00,0.00,0.00,0.00,1293041.60,0.00,0.00,76748451.60,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12035,Saint-Paul-de-la-Croix,M,312,1.22,14356228.00,270596.00,2259318.00,4238524.00,10298142.00,4229984.00,35652792.00,0.00,35652792.00,0.00,0.00,0.00,0.00,1586.00,65880.00,0.00,0.00,0.00,0.00,466386.48,0.00,0.00,36186644.48,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12043,L'Isle-Verte,M,1347,1.11,71940321.00,5950710.00,5892324.00,25526670.00,56099400.00,2905203.00,168314628.00,0.00,168314628.00,0.00,0.00,0.00,0.00,70707.00,1403040.00,0.00,629259.00,0.00,303474.00,3036154.14,1729.38,0.00,173758991.52,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12045,Notre-Dame-des-Sept-Douleurs,P,41,1.08,11174760.00,478116.00,18688320.00,5576904.00,820476.00,6760260.00,43498836.00,0.00,43498836.00,0.00,0.00,0.00,0.00,129816.00,0.00,0.00,334476.00,0.00,0.00,0.00,0.00,0.00,43963128.00,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12057,Cacouna,M,1874,1.23,157265340.00,21584901.00,20130795.00,21703227.00,26238237.00,4913973.00,251836473.00,51113.88,251785359.12,100.00,51113.88,906141.00,0.00,4058508.00,1103802.00,3424689.00,0.00,0.00,18204.00,3614318.10,0.00,0.00,264962135.10,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12065,Saint-Arsène,P,1250,1.05,66876390.00,4501875.00,1565760.00,5255985.00,37170315.00,972405.00,116342730.00,0.00,116342730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1724583.00,0.00,0.00,118067313.00,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12072,Rivière-du-Loup,V,20176,1.00,1126473500.00,491246900.00,115518200.00,557863100.00,15021400.00,37435400.00,2343558500.00,0.00,2343558500.00,0.00,0.00,0.00,0.00,268200.00,6553400.00,18241700.00,143198100.00,0.00,51778900.00,16944398.00,66287898.00,0.00,2646831096.00,03,10 000 @ 24 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
12080,Notre-Dame-du-Portage,M,1183,1.18,181096488.00,17111416.00,36680654.00,7884524.00,10723486.00,6878220.00,260374788.00,0.00,260374788.00,0.00,0.00,0.00,0.00,839452.00,140066.00,0.00,0.00,0.00,0.00,2222673.96,0.00,0.00,263576979.96,01,1 @ 1 999,AR120,Rivière-du-Loup,,,01,Bas-Saint-Laurent
13005,Dégelis,V,2890,1.10,118187410.00,24710070.00,20539530.00,49874440.00,12025420.00,5813390.00,231150260.00,0.00,231150260.00,0.00,0.00,0.00,0.00,873950.00,248160.00,0.00,693440.00,0.00,0.00,543004.00,15740711.80,0.00,249249525.80,02,2 000 @ 9 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13010,Saint-Jean-de-la-Lande,M,256,1.41,14271315.00,922563.00,9423171.00,5937933.00,7782918.00,4448973.00,42786873.00,0.00,42786873.00,0.00,0.00,0.00,0.00,25944.00,0.00,0.00,0.00,0.00,0.00,0.00,115.62,0.00,42812932.62,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13015,Packington,P,600,1.04,30444336.00,1506544.00,19614192.00,4200664.00,8940256.00,3186560.00,67892552.00,0.00,67892552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,918636.16,19784.96,0.00,68830973.12,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13020,Saint-Marc-du-Lac-Long,P,382,1.01,14127173.00,1066863.00,9431380.00,10282911.00,4572371.00,6743669.00,46224367.00,0.00,46224367.00,0.00,0.00,0.00,0.00,8686.00,0.00,0.00,0.00,0.00,0.00,402256.74,1490.76,0.00,46636800.50,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13025,Rivière-Bleue,M,1246,1.08,45092052.00,6064740.00,13138092.00,17391564.00,9164340.00,4751892.00,95602680.00,0.00,95602680.00,0.00,0.00,0.00,0.00,0.00,92988.00,0.00,3926232.00,0.00,0.00,2379607.20,1948.32,0.00,102003455.52,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13030,Saint-Eusèbe,P,610,1.00,27878100.00,1075000.00,4456400.00,6688500.00,12243700.00,8818300.00,61160000.00,0.00,61160000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1115528.00,0.00,0.00,62275528.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13040,Saint-Juste-du-Lac,M,588,1.00,24707600.00,2732600.00,11502000.00,8406700.00,9451600.00,4378100.00,61178600.00,0.00,61178600.00,0.00,0.00,0.00,0.00,43900.00,0.00,0.00,0.00,0.00,0.00,1131518.00,0.00,0.00,62354018.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13045,Auclair,M,462,1.09,16520803.00,1919599.00,5724571.00,4258085.00,18197441.00,1770378.00,48390877.00,0.00,48390877.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691801.20,178.76,0.00,49082856.96,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13050,Lejeune,M,254,1.27,8909558.00,441071.00,4569460.00,5480558.00,16516096.00,1066419.00,36983162.00,0.00,36983162.00,0.00,0.00,0.00,0.00,56134.00,37211.00,0.00,0.00,0.00,0.00,374279.16,0.00,0.00,37450786.16,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13055,Biencourt,M,444,0.98,12821340.00,1275960.00,3430294.00,6506514.00,12989900.00,1380918.00,38404926.00,0.00,38404926.00,0.00,0.00,0.00,0.00,0.00,49392.00,0.00,0.00,0.00,0.00,639826.32,241.08,0.00,39094385.40,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13060,Lac-des-Aigles,M,505,1.14,19557954.00,1576962.00,2058042.00,7819146.00,11890998.00,2295162.00,45198264.00,0.00,45198264.00,0.00,0.00,0.00,0.00,0.00,50388.00,0.00,0.00,0.00,0.00,1104092.28,0.00,0.00,46352744.28,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13065,Saint-Michel-du-Squatec,M,1032,1.18,42875300.00,5516146.00,10276738.00,15598302.00,20679028.00,3400170.00,98345684.00,0.00,98345684.00,0.00,0.00,0.00,0.00,155642.00,99828.00,0.00,1258706.00,0.00,0.00,0.00,10106098.20,0.00,109965958.20,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13073,Témiscouata-sur-le-Lac,V,5088,1.10,300803470.00,48033590.00,71833410.00,103056910.00,25606900.00,20958740.00,570293020.00,0.00,570293020.00,0.00,0.00,0.00,0.00,257180.00,287210.00,3781360.00,17272750.00,0.00,0.00,5721295.80,15978569.20,0.00,613591385.00,02,2 000 @ 9 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13075,Saint-Pierre-de-Lamy,M,119,1.06,2887546.00,530636.00,3847588.00,3985918.00,7313894.00,992266.00,19557848.00,0.00,19557848.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19557848.00,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13080,Saint-Louis-du-Ha! Ha!,P,1265,1.06,55578556.00,7063840.00,5035742.00,9413436.00,10088232.00,2383410.00,89563216.00,0.00,89563216.00,0.00,0.00,0.00,0.00,1606430.00,0.00,0.00,2473934.00,0.00,0.00,1380550.36,86.92,0.00,95024217.28,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13085,Saint-Elzéar-de-Témiscouata,M,320,1.08,10186776.00,449496.00,2045952.00,8141580.00,7480728.00,1421928.00,29726460.00,0.00,29726460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246373.92,0.00,0.00,29972833.92,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13090,Saint-Honoré-de-Témiscouata,M,762,1.16,28683088.00,3400424.00,9847124.00,11485856.00,11531560.00,6573024.00,71521076.00,0.00,71521076.00,0.00,0.00,0.00,0.00,1498024.00,29580.00,0.00,0.00,0.00,0.00,1174541.76,0.00,0.00,74223221.76,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13095,Pohénégamook,V,2513,1.27,150469346.00,15657322.00,26221690.00,50711481.00,25275540.00,10574782.00,278910161.00,0.00,278910161.00,0.00,0.00,0.00,0.00,24511.00,43688.00,318770.00,3673856.00,0.00,39497.00,4242871.88,11423116.60,0.00,298676471.48,02,2 000 @ 9 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
13100,Saint-Athanase,M,318,1.33,12048071.00,293664.00,3277120.00,9583847.00,7218043.00,1924909.00,34345654.00,0.00,34345654.00,0.00,0.00,0.00,0.00,0.00,36309.00,0.00,0.00,0.00,0.00,509201.14,0.00,0.00,34891164.14,01,1 @ 1 999,AR130,Témiscouata,,,01,Bas-Saint-Laurent
14005,Mont-Carmel,M,1146,1.01,60878356.00,3276844.00,26511894.00,7646407.00,25820549.00,18974668.00,143108718.00,0.00,143108718.00,0.00,0.00,0.00,0.00,0.00,0.00,65650.00,0.00,0.00,0.00,717883.76,0.00,0.00,143892251.76,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14010,Saint-Bruno-de-Kamouraska,M,546,1.01,26987604.00,832644.00,14133435.00,5873453.00,10229482.00,7806795.00,65863413.00,0.00,65863413.00,0.00,0.00,0.00,0.00,0.00,0.00,808.00,0.00,0.00,0.00,424204.04,0.00,0.00,66288425.04,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14018,Saint-Pascal,V,3476,1.10,186784180.00,23896620.00,13549470.00,52390140.00,40417850.00,2105730.00,319143990.00,0.00,319143990.00,0.00,0.00,0.00,0.00,220.00,258280.00,2315720.00,2271390.00,0.00,0.00,2863308.80,17341491.20,0.00,344194400.00,02,2 000 @ 9 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14025,Sainte-Hélène-de-Kamouraska,M,891,1.01,50162458.00,3710538.00,4199479.00,2945463.00,31836715.00,1124837.00,93979490.00,0.00,93979490.00,0.00,0.00,0.00,0.00,0.00,62721.00,0.00,0.00,0.00,0.00,859588.78,0.00,0.00,94901799.78,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14030,Saint-Joseph-de-Kamouraska,P,396,1.27,17297400.00,681228.00,2470150.00,4166870.00,21467445.00,2931287.00,49014380.00,0.00,49014380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,421662.86,0.00,0.00,49436042.86,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14035,Saint-Alexandre-de-Kamouraska,M,2339,1.28,135025920.00,14243456.00,11964160.00,35249536.00,45612672.00,4849152.00,246944896.00,0.00,246944896.00,0.00,0.00,0.00,0.00,0.00,0.00,71552.00,4010112.00,0.00,0.00,2965015.04,0.00,0.00,253991575.04,02,2 000 @ 9 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14040,Saint-André-de-Kamouraska,M,668,1.10,31261120.00,3510100.00,6338860.00,7774250.00,27267790.00,1826440.00,77978560.00,0.00,77978560.00,0.00,0.00,0.00,0.00,110.00,528880.00,0.00,0.00,0.00,0.00,997161.00,0.00,0.00,79504711.00,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14045,Saint-Germain-de-Kamouraska,M,297,1.25,23772500.00,2108375.00,2073625.00,3534750.00,23999250.00,386125.00,55874625.00,0.00,55874625.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55874625.00,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14050,Kamouraska,M,627,1.30,66497340.00,5945030.00,23079810.00,9471150.00,62538710.00,1930500.00,169462540.00,0.00,169462540.00,0.00,0.00,0.00,0.00,0.00,232960.00,0.00,0.00,0.00,0.00,826576.40,0.00,0.00,170522076.40,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14055,Saint-Denis-De La Bouteillerie,M,516,1.28,56230016.00,1430144.00,30162048.00,1740544.00,47571712.00,4860288.00,141994752.00,0.00,141994752.00,0.00,0.00,0.00,0.00,0.00,46720.00,0.00,0.00,0.00,0.00,974763.52,0.00,0.00,143016235.52,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
14060,Saint-Philippe-de-Néri,P,800,1.04,34454992.00,4062344.00,1129544.00,9129328.00,17216784.00,449384.00,66442376.00,0.00,66442376.00,0.00,0.00,0.00,0.00,0.00,31200.00,209872.00,0.00,0.00,0.00,933474.88,0.00,0.00,67616922.88,01,1 @ 1 999,AR140,Kamouraska,,,01,Bas-Saint-Laurent
