ID_TRC_DET,ID_LOG,DATEMAJ,TYP_VOIE,LIE_VOIE,NOM_VOIE,DIR_VOIE,DEB_GCH,FIN_GCH,DEB_DRT,FIN_DRT,ARR_GCH,ARR_DRT,LIM_GCH,LIM_DRT
4007564,394554,20190215000000,autoroute,,25,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4007581,407233,20190403000000,voie,,Non-nommée,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4007584,407235,20190403000000,voie,,Non-nommée,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4007585,407236,20190403000000,voie,,Non-nommée,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4007588,406911,20190329000000,voie,,Non-nommée,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4007589,406912,20190329000000,voie,,Non-nommée,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4007590,406913,20190329000000,voie,,Non-nommée,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4007591,406914,20190329000000,voie,,Non-nommée,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4007596,404042,20190325000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007597,319083,20171208000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007599,319085,20171208000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007600,319086,20171208000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007601,319087,20171208000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007603,319089,20171208000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007608,407296,20190405000000,chemin,,Herron,,0,0,0,0,,,Dorval,Dorval
4007611,390676,20190128000000,rond-point,,Dorval,,0,0,0,0,,,Dorval,Dorval
4007615,403800,20190321000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4007616,403803,20190321000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4007630,404073,20190325000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4007631,404091,20190325000000,autoroute,,13,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4007640,468100,20191101000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4007641,389077,20190118000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4007650,330725,20180131000000,boulevard,,Montréal-Toronto,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4007651,330737,20180131000000,boulevard,,Montréal-Toronto,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4007653,330738,20180131000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4007654,330739,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007655,330740,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007656,330741,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007657,330742,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007658,598848,20220422000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4007661,330272,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007662,330273,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007664,551551,20200923000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4007723,333395,20180212000000,avenue,,Ekers,,1900,2062,2121,2195,Côte-des-Neiges-Notre-Dame-de-Grâce,,Montréal,Mont-Royal
4007724,384369,20181212000000,place,,Chabad,,0,0,1,1,,,Côte-Saint-Luc,Côte-Saint-Luc
4007725,600646,20220526000000,chemin,,Kildare,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4007726,600644,20220526000000,voie,,Non-nommée,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4007742,396237,20190220000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4007773,326642,20180115000000,avenue,,Valois,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007774,326646,20180115000000,avenue,,Valois,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4007788,390436,20190125000000,boulevard,,Montréal-Toronto,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4007789,390544,20190128000000,boulevard,,Montréal-Toronto,,121,127,0,0,Lachine,Lachine,Montréal,Montréal
4007796,358699,20180613000000,avenue,,Pierre-Dupuy,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4007797,358700,20180613000000,avenue,,Pierre-Dupuy,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4007803,594699,20220324000000,rue,,Lacordaire,,6710,6780,0,0,Rosemont-La Petite-Patrie,Saint-Léonard,Montréal,Montréal
4007823,396461,20190225000000,rue,,Sherbrooke,Est,16275,16277,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4007845,396464,20190225000000,rue,,Sherbrooke,Est,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4007878,503853,20200225000000,place,de la,Malicorne,,6265,6555,6252,6562,Anjou,Anjou,Montréal,Montréal
4007879,503861,20200225000000,avenue,de la,Malicorne,,7231,7291,7220,7286,Anjou,Anjou,Montréal,Montréal
4007881,503865,20200225000000,avenue,de la,Nantaise,,7271,7273,0,0,Anjou,Anjou,Montréal,Montréal
4007914,387384,20190110000000,avenue,,Armand-Chaput,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4007916,387388,20190110000000,avenue,,Armand-Chaput,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4007938,370261,20180912000000,boulevard,,Maurice-Duplessis,,0,0,9838,10000,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4007993,401553,20190318000000,allée,,Jean-Rivard,,0,0,4221,8451,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4007994,370319,20180913000000,place,,Beaubien,,0,0,6553,6553,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4008027,370742,20180919000000,avenue,,Chaucer,,0,0,127,127,,,Pointe-Claire,Pointe-Claire
4008055,333947,20180219000000,boulevard,,McMillan,,400,500,555,555,,,Dorval,Dorval
4008056,403888,20190322000000,avenue,,Marshall,,0,0,0,0,,,Dorval,Dorval
4008074,401226,20190314000000,chemin,de la,Côte-Saint-Paul,,0,0,5523,5727,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4008100,399926,20190311000000,rue,de la,Station,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4008104,400017,20190311000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4008135,403726,20190321000000,avenue,,Donegani,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4008175,394524,20190214000000,rue,des,Carrières,,761,781,0,0,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4008250,326316,20180110000000,place,de la,Triade,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4008301,584398,20210128000000,rue,,Latreille,,0,0,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4008332,403451,20190320000000,autoroute,,40,,0,0,0,0,,,Kirkland,Kirkland
4008334,390128,20190123000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4008338,584264,20210113000000,voie,,Non-nommée,,0,0,0,0,,,Kirkland,Kirkland
4008343,383904,20181123000000,boulevard,,Saint-Joseph,,101,125,100,180,Lachine,Lachine,Montréal,Montréal
4008349,330729,20180131000000,boulevard,,Montréal-Toronto,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4008370,529686,20200525000000,pont,,Jacques-Cartier,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008371,529687,20200525000000,pont,,Jacques-Cartier,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008384,592209,20220127000000,avenue,,Viger,Est,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008407,392996,20190130000000,chemin,des,Moulins,,0,0,105,851,Ville-Marie,Ville-Marie,Montréal,Montréal
4008410,394660,20190218000000,rue,,Saint-Antoine,Ouest,880,900,805,885,Ville-Marie,Ville-Marie,Montréal,Montréal
4008412,392909,20190130000000,boulevard,,René-Lévesque,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4008432,465969,20191029000000,rue,du,Sulky,,0,0,19477,19515,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4008458,394679,20190218000000,chemin,,Macdonald,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008465,464105,20191021000000,rue,,Utilités publiques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008489,392943,20190130000000,rue,,Mill,,1156,1200,1151,1201,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4008492,392993,20190130000000,avenue,,Pierre-Dupuy,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008504,401180,20190314000000,rue,de,Lille,,0,0,9501,9501,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4008505,419619,20190521000000,rue,de,Lille,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008508,314916,20171128000000,boulevard,,Bouchard,,0,0,165,385,,,Dorval,Dorval
4008517,394715,20190218000000,avenue,,Atwater,,0,0,901,915,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4008518,394712,20190218000000,avenue,,Atwater,,0,0,1013,1019,Ville-Marie,Ville-Marie,Montréal,Montréal
4008555,521301,20200428000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4008557,384851,20181217000000,rue,,Clément,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008562,407302,20190405000000,route,,Transcanadienne,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4008566,330672,20180131000000,boulevard,de,Sainte-Anne-De-Bellevue,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4008569,384392,20181213000000,autoroute,,15,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4008574,372193,20180924000000,place,,Henri-Bourassa,,2000,2110,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008614,343590,20180405000000,boulevard,des,Sciences,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4008616,343592,20180405000000,boulevard,des,Sciences,,9601,9601,0,0,Anjou,Anjou,Montréal,Montréal
4008617,343593,20180405000000,boulevard,du,Golf,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4008618,343594,20180405000000,boulevard,du,Golf,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4008622,343598,20180405000000,rue,des,Bâtisseurs,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4008623,343599,20180405000000,boulevard,des,Sciences,,9761,9761,0,0,Anjou,Anjou,Montréal,Montréal
4008630,387440,20190110000000,avenue,,Papineau,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008631,387441,20190110000000,avenue,,Papineau,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008636,594997,20220330000000,rue,,Anne-Courtemanche,,5800,5958,5811,5957,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4008665,399867,20190308000000,boulevard,de l',Acadie,,9500,9610,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008686,350075,20180508000000,boulevard,,Laurentien,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4008694,390004,20190122000000,pont,,Louis-Bisson,,0,0,31,31,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4008722,596884,20220413000000,avenue,,Pierre-Dupuy,,0,0,2160,2500,Ville-Marie,Ville-Marie,Montréal,Montréal
4008739,387496,20190110000000,rue,,Saint-Marc,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008740,387497,20190110000000,rue,,Saint-Marc,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4008746,387498,20190110000000,rue,du,Fort,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4008747,387499,20190110000000,rue,du,Fort,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4008764,328320,20180119000000,boulevard,,Champlain,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008766,328321,20180119000000,boulevard,,Champlain,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008768,328323,20180119000000,rue,,Gagné,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008769,328324,20180119000000,boulevard,,Champlain,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008770,328325,20180119000000,rue,,Gagné,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008771,308574,20171030000000,rue,,Bouvier,,7700,7730,0,0,LaSalle,LaSalle,Montréal,Montréal
4008776,308578,20171030000000,rue,,Curé-De Rossi,,1100,1164,1101,1151,LaSalle,LaSalle,Montréal,Montréal
4008779,308575,20171030000000,rue,,Bouvier,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008780,308573,20171030000000,rue,,Curé-De Rossi,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008781,308580,20171030000000,rue,,Curé-De Rossi,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008786,328309,20180119000000,rue,,Thierry,,0,0,1067,1077,LaSalle,LaSalle,Montréal,Montréal
4008787,328310,20180119000000,rue,,Thierry,,0,0,1079,1089,LaSalle,LaSalle,Montréal,Montréal
4008788,328311,20180119000000,rue,,Thierry,,1066,1072,0,0,LaSalle,LaSalle,Montréal,Montréal
4008789,328312,20180119000000,rue,,Thierry,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008790,328313,20180119000000,rue,,Bouvier,,7600,7606,0,0,LaSalle,LaSalle,Montréal,Montréal
4008791,328314,20180119000000,rue,,Bouvier,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008833,389114,20190118000000,rue,,Saint-Patrick,,9500,9630,0,0,LaSalle,LaSalle,Montréal,Montréal
4008836,328142,20180118000000,rue,,Saint-Patrick,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008837,387404,20190110000000,rue,,Saint-Patrick,,7900,8300,0,0,LaSalle,LaSalle,Montréal,Montréal
4008838,398359,20190304000000,boulevard,,Angrignon,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008868,361868,20180724000000,rue,,Trudeau,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008870,361871,20180724000000,avenue,,Dollard,,0,0,2481,2495,LaSalle,LaSalle,Montréal,Montréal
4008871,361872,20180724000000,rue,,Trudeau,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008904,328359,20180119000000,avenue,,Dollard,,0,0,1791,1819,LaSalle,LaSalle,Montréal,Montréal
4008905,328360,20180119000000,avenue,,Dollard,,0,0,1855,1855,LaSalle,LaSalle,Montréal,Montréal
4008906,328361,20180119000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008908,328363,20180119000000,avenue,,Dollard,,1820,1820,0,0,LaSalle,LaSalle,Montréal,Montréal
4008909,328364,20180119000000,avenue,,Dollard,,1850,1850,0,0,LaSalle,LaSalle,Montréal,Montréal
4008910,328365,20180119000000,avenue,,Dollard,,1870,1870,0,0,LaSalle,LaSalle,Montréal,Montréal
4008913,328366,20180119000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008914,328367,20180119000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008915,328368,20180119000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008917,341796,20180323000000,avenue,,Dollard,,0,0,1651,1675,LaSalle,LaSalle,Montréal,Montréal
4008918,341797,20180323000000,avenue,,Dollard,,0,0,1689,1741,LaSalle,LaSalle,Montréal,Montréal
4008919,341798,20180323000000,avenue,,Dollard,,1664,1680,0,0,LaSalle,LaSalle,Montréal,Montréal
4008920,341799,20180323000000,avenue,,Dollard,,1682,1768,0,0,LaSalle,LaSalle,Montréal,Montréal
4008921,341800,20180323000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008923,341803,20180323000000,avenue,,Dollard,,0,0,1603,1619,LaSalle,LaSalle,Montréal,Montréal
4008924,341804,20180323000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008925,341807,20180323000000,avenue,,Dollard,,1592,1610,0,0,LaSalle,LaSalle,Montréal,Montréal
4008926,341808,20180323000000,avenue,,Dollard,,1640,1640,0,0,LaSalle,LaSalle,Montréal,Montréal
4008927,341805,20180323000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008928,341810,20180323000000,avenue,,Dollard,,0,0,1535,1553,LaSalle,LaSalle,Montréal,Montréal
4008929,341811,20180323000000,avenue,,Dollard,,0,0,1583,1591,LaSalle,LaSalle,Montréal,Montréal
4008930,341814,20180323000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008931,341815,20180323000000,avenue,,Dollard,,1550,1590,0,0,LaSalle,LaSalle,Montréal,Montréal
4008933,341812,20180323000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008934,341817,20180323000000,avenue,,Dollard,,0,0,1449,1533,LaSalle,LaSalle,Montréal,Montréal
4008935,341818,20180323000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008936,341821,20180323000000,avenue,,Dollard,,1500,1502,0,0,LaSalle,LaSalle,Montréal,Montréal
4008937,341822,20180323000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008939,341819,20180323000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008940,341824,20180323000000,avenue,,Dollard,,0,0,1397,1411,LaSalle,LaSalle,Montréal,Montréal
4008941,341825,20180323000000,avenue,,Dollard,,0,0,1447,1447,LaSalle,LaSalle,Montréal,Montréal
4008942,341828,20180323000000,avenue,,Dollard,,1400,1400,0,0,LaSalle,LaSalle,Montréal,Montréal
4008943,341829,20180323000000,avenue,,Dollard,,1460,1460,0,0,LaSalle,LaSalle,Montréal,Montréal
4008944,341826,20180323000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008947,328370,20180119000000,avenue,,Dollard,,0,0,1391,1395,LaSalle,LaSalle,Montréal,Montréal
4008949,328372,20180119000000,avenue,,Dollard,,1390,1390,0,0,LaSalle,LaSalle,Montréal,Montréal
4008950,328373,20180119000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008952,601234,20220601000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008953,601235,20220601000000,avenue,,Dollard,,0,0,1213,1229,LaSalle,LaSalle,Montréal,Montréal
4008954,601236,20220601000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008955,601237,20220601000000,avenue,,Dollard,,0,0,1275,1275,LaSalle,LaSalle,Montréal,Montréal
4008956,601240,20220601000000,avenue,,Dollard,,1100,1130,0,0,LaSalle,LaSalle,Montréal,Montréal
4008957,601241,20220601000000,avenue,,Dollard,,1200,1200,0,0,LaSalle,LaSalle,Montréal,Montréal
4008958,601242,20220601000000,avenue,,Dollard,,1220,1276,0,0,LaSalle,LaSalle,Montréal,Montréal
4008959,601243,20220601000000,avenue,,Dollard,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008961,601228,20220601000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008962,601229,20220601000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008963,601230,20220601000000,voie,,Non-nommée,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4008968,535360,20200615000000,rue,,Saint-Patrick,,6600,7050,0,0,LaSalle,LaSalle,Montréal,Montréal
4008970,563204,20201111000000,rue,,Saint-Patrick,,6550,6550,0,0,LaSalle,LaSalle,Montréal,Montréal
4008971,563205,20201111000000,rue,,Saint-Patrick,,6510,6510,0,0,LaSalle,LaSalle,Montréal,Montréal
4009015,421722,20190604000000,avenue,,Laurier,,0,0,0,0,Outremont,Outremont,Montréal,Montréal
4009049,381756,20181105000000,rue,,Cunard,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009050,381757,20181105000000,rue,,Cunard,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009065,403260,20190319000000,boulevard,,Cavendish,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009087,330764,20180131000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009091,330765,20180131000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,7455,7459,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009119,370743,20180919000000,rue,,Saint-Denis,,0,0,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4009121,394506,20190214000000,rue,,Saint-Denis,,0,0,5501,5575,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4009134,397990,20190226000000,rue,,Jean-Talon,Ouest,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009135,397994,20190226000000,rue,,Jean-Talon,Ouest,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009144,594738,20220328000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4009145,594739,20220328000000,voie,,Non-nommée,,0,0,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4009146,594732,20220328000000,avenue,des,Pins,Ouest,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4009147,594733,20220328000000,avenue,des,Pins,Ouest,354,360,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4009150,336549,20180313000000,avenue,,Girouard,,0,0,2201,2215,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009151,336544,20180313000000,avenue,,Girouard,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4009177,313172,20171115000000,boulevard,,Langelier,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4009216,401493,20190318000000,boulevard,,Saint-Michel,,0,0,9455,9475,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4009220,602630,20220609000000,boulevard,,Saint-Michel,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4009221,602631,20220609000000,boulevard,,Saint-Michel,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4009223,592901,20220216000000,rue,,J.-B.-Martineau,,0,0,0,0,Saint-Léonard,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4009224,390679,20190128000000,boulevard,,Pie-IX,,0,0,9989,9999,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4009226,392792,20190129000000,voie,,Non-nommée,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
