annee,cl_pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2021,1 000 à 4 999 personnes,55065,SAINT-MATHIAS-SUR-RICHELIEU,M,-73.21625158478068,45.4895575658489,193,247,219,260.00000000,1,4833,1825,2.64819137,453.41500000,340.39000000,257,478,419,515
2021,1 000 à 4 999 personnes,37230,SAINT-MAURICE,P,-72.53555396159192,46.47651097140433,189,250,219,260.00000000,1,3767,1526,2.46854522,456.20800000,260.42100000,332,434,419,515
2021,1 000 à 4 999 personnes,19110,SAINT-MICHEL-DE-BELLECHASSE,M,-70.89434661716483,46.84774927933135,198,199,219,260.00000000,1,1181,501,2.35816993,102.58500000,85.17844382,238,337,419,515
2021,1 000 à 4 999 personnes,13065,SAINT-MICHEL-DU-SQUATEC,M,-68.79227571513832,47.823110308742834,192,216,219,260.00000000,1,1074,498,2.15682281,125.76400000,75.27724774,321,409,419,515
2021,1 000 à 4 999 personnes,37240,SAINT-NARCISSE,P,-72.5177553679593,46.58012212816149,164,250,219,260.00000000,1,1322,574,2.30241423,113.43000000,78.94500000,235,434,419,515
2021,1 000 à 4 999 personnes,93045,SAINT-NAZAIRE,M,-71.53466469312102,48.5854309795172,168,282,219,260.00000000,1,1676,650,2.57835821,213.42200000,102.84822946,349,487,419,515
2021,1 000 à 4 999 personnes,14070,SAINT-PACÔME,M,-69.9434638529575,47.4099318583133,197,216,219,260.00000000,1,1071,491,2.18092567,107.05400000,77.01178559,274,409,419,515
2021,1 000 à 4 999 personnes,17010,SAINT-PAMPHILE,V,-69.8034222839503,46.957485278670696,171,199,219,260.00000000,1,1506,649,2.32086614,196.39300000,94.23400000,357,337,419,515
2021,1 000 à 4 999 personnes,51060,SAINT-PAULIN,M,-73.05157991127766,46.43157753828153,192,250,219,260.00000000,1,1526,651,2.34365325,143.75700000,106.78903846,258,434,419,515
2021,1 000 à 4 999 personnes,54008,SAINT-PIE,V,-72.88593708942867,45.51504860275026,242,247,219,260.00000000,2,4763,1855,2.56749556,507.10587787,421.08100000,292,478,419,515
2021,1 000 à 4 999 personnes,38065,SAINT-PIERRE-LES-BECQUETS,M,-72.19039698585188,46.470657644335205,329,221,219,260.00000000,1,1363,624,2.18436874,216.40700000,163.74400000,435,457,419,515
2021,1 000 à 4 999 personnes,91035,SAINT-PRIME,M,-72.39013299802275,48.589012754409964,232,282,219,260.00000000,1,2608,1012,2.57728119,515.08000000,221.12390943,541,487,419,515
2021,1 000 à 4 999 personnes,28020,SAINT-PROSPER,M,-70.47957838546274,46.21017328341897,195,199,219,260.00000000,1,3050,1297,2.35151117,269.22400000,217.11798907,242,337,419,515
2021,1 000 à 4 999 personnes,19082,SAINT-RAPHAËL,M,-70.72640050960669,46.78649126439392,240,199,219,260.00000000,1,1327,577,2.30000000,146.51000000,116.17093084,302,337,419,515
2021,1 000 à 4 999 personnes,53020,SAINT-ROBERT,M,-72.99002482103906,45.97736622115943,270,247,219,260.00000000,1,2067,833,2.48179272,272.62800000,203.37600000,361,478,419,515
2021,1 000 à 4 999 personnes,63035,SAINT-ROCH-DE-L'ACHIGAN,M,-73.58236827936761,45.84403467155913,294,239,219,260.00000000,1,3422,1298,2.63640824,445.30100000,366.66987200,357,371,419,515
2021,1 000 à 4 999 personnes,53040,SAINT-ROCH-DE-RICHELIEU,M,-73.16932786208208,45.89956561154122,208,247,219,260.00000000,1,2860,1220,2.34454638,285.82300000,217.29000000,274,478,419,515
2021,1 000 à 4 999 personnes,61027,SAINT-THOMAS,M,-73.34495632620751,46.01225240531063,189,239,219,260.00000000,1,3158,1250,2.52612482,306.15100000,218.17600000,266,371,419,515
2021,1 000 à 4 999 personnes,35027,SAINT-TITE,V,-72.56907290600343,46.73303037850166,372,250,219,260.00000000,1,3638,1792,2.03018661,708.95500000,493.58205780,534,434,419,515
2021,1 000 à 4 999 personnes,34090,SAINT-UBALDE,M,-72.28255816839763,46.77053544962373,218,235,219,260.00000000,1,1050,493,2.13043478,142.28100000,83.56965440,371,392,419,515
2021,1 000 à 4 999 personnes,27008,SAINT-VICTOR,M,-70.9363432927966,46.138412548124094,163,199,219,260.00000000,1,1773,694,2.55439331,153.72980000,105.47305518,238,337,419,515
2021,1 000 à 4 999 personnes,26048,SCOTT,M,-71.07535401797091,46.50906839735064,164,199,219,260.00000000,1,1747,670,2.60728346,125.14080000,104.46522628,196,337,419,515
2021,1 000 à 4 999 personnes,66127,SENNEVILLE,VL,-73.9661202657045,45.42912286355148,318,323,219,260.00000000,1,1047,395,2.65000000,291.50200000,121.55656000,763,744,419,515
2021,1 000 à 4 999 personnes,22020,SHANNON,V,-71.57602403394795,46.92244811768066,190,235,219,260.00000000,1,4670,1464,3.19000000,381.91500000,324.17402970,224,392,419,515
2021,1 000 à 4 999 personnes,45008,STANSTEAD (V),V,-72.10642796186832,45.01399137379539,245,221,219,260.00000000,1,2784,1332,2.08995502,439.31460700,248.87700000,432,422,419,515
2021,1 000 à 4 999 personnes,13073,TÉMISCOUATA-SUR-LE-LAC,V,-68.87817934715326,47.674359524457074,351,216,219,260.00000000,1,4415,2056,2.14746946,897.56500000,564.85600000,557,409,419,515
2021,1 000 à 4 999 personnes,27060,TRING-JONCTION,VL,-70.99401323922243,46.25609601756375,179,199,219,260.00000000,1,1526,632,2.41455696,158.60200000,99.68000000,285,337,419,515
2021,1 000 à 4 999 personnes,42055,VALCOURT (V),V,-72.3155190014624,45.496381992123084,322,221,219,260.00000000,1,2775,1365,2.03296703,487.32500000,326.63000000,481,422,419,515
2021,1 000 à 4 999 personnes,78005,VAL-MORIN,M,-74.19278157183737,45.99641855375091,373,243,219,260.00000000,1,2312,1331,1.73739130,417.48000000,314.64000000,495,417,419,515
2021,1 000 à 4 999 personnes,85025,VILLE-MARIE,V,-79.43014675610694,47.3312594593899,142,169,219,260.00000000,1,2641,1223,2.15913043,337.26200000,136.92708000,350,355,419,515
2021,1 000 à 4 999 personnes,39077,WARWICK,V,-72.00752044488031,45.95018648587874,205,221,219,260.00000000,1,4218,1733,2.43409669,1003.01500000,315.50650000,651,457,419,515
2021,1 000 à 4 999 personnes,44080,WATERVILLE,V,-71.86836048211697,45.307226947942524,210,221,219,260.00000000,1,1566,590,2.65347722,327.66500000,120.24500000,573,422,419,515
2021,1 000 à 4 999 personnes,49040,WICKHAM,M,-72.4944583343337,45.7592537222303,123,221,219,260.00000000,1,1063,386,2.75483871,71.77400000,47.85500000,185,457,419,515
2021,1 000 à 4 999 personnes,51020,YAMACHICHE,M,-72.83986880366396,46.31137306244259,177,250,219,260.00000000,2,3073,1190,2.58258528,873.97000000,198.72523680,779,434,419,515
2021,50 000 à 99 999 personnes,73015,BLAINVILLE,V,-73.85640610503248,45.683769220396734,182,243,218,260.00000000,1,65718,23659,2.77773719,8305.85800000,4365.82672549,346,417,407,515
2021,50 000 à 99 999 personnes,58007,BROSSARD,V,-73.44930437559363,45.44751481900911,201,247,218,260.00000000,1,91632,35067,2.61305177,11075.15600000,6732.67200000,331,478,407,515
2021,50 000 à 99 999 personnes,67050,CHÂTEAUGUAY,V,-73.7321342460895,45.35315951299629,292,247,218,260.00000000,1,50627,20284,2.49590000,9101.96000000,5387.82000000,493,478,407,515
2021,50 000 à 99 999 personnes,66142,DOLLARD-DES-ORMEAUX,V,-73.8191108937778,45.48499405162085,309,323,218,260.00000000,2,50271,17555,2.86355639,9811.94400000,5669.81500000,535,744,407,515
2021,50 000 à 99 999 personnes,49058,DRUMMONDVILLE,V,-72.51822491777622,45.88951713335906,227,221,218,260.00000000,1,79337,35513,2.23402435,13804.35300000,6580.72400000,477,457,407,515
2021,50 000 à 99 999 personnes,47017,GRANBY,V,-72.74826435485423,45.40803317747143,226,221,218,260.00000000,1,59059,26349,2.24143114,10360.42900000,4880.82300000,481,422,407,515
2021,50 000 à 99 999 personnes,74005,MIRABEL,V,-74.06128352579272,45.65166183995805,168,243,218,260.00000000,9,69264,25811,2.68350184,6688.52400000,4249.70523209,265,417,407,515
2021,50 000 à 99 999 personnes,60013,REPENTIGNY,V,-73.47198047781285,45.76667108286674,210,239,218,260.00000000,1,90105,34996,2.57471851,9761.69900000,6919.54600000,297,371,407,515
2021,50 000 à 99 999 personnes,10043,RIMOUSKI,V,-68.51884112398074,48.402591011393426,210,216,218,260.00000000,3,51040,23774,2.14687771,7269.19900000,3921.27800000,390,409,407,515
2021,50 000 à 99 999 personnes,54048,SAINT-HYACINTHE,V,-72.92951714925086,45.64416327668655,183,247,218,260.00000000,1,57711,28570,2.02000000,11222.64800000,3860.70400000,533,478,407,515
2021,50 000 à 99 999 personnes,36033,SHAWINIGAN,V,-72.81170421555551,46.69002238646492,229,250,218,260.00000000,2,51110,26570,1.92359333,9048.29500000,4277.12599686,485,434,407,515
2021,5 000 à 9 999 personnes,48028,ACTON VALE,V,-72.56175919506583,45.63927448641165,151,247,236,260.00000000,1,5993,2532,2.36700337,997.84600000,329.93300000,456,478,432,515
2021,5 000 à 9 999 personnes,16013,BAIE-SAINT-PAUL,V,-70.70417072487326,47.39652775967734,254,235,236,260.00000000,2,6325,2940,2.15126050,1121.33600000,586.57500000,486,392,432,515
2021,5 000 à 9 999 personnes,21045,BOISCHATEL,M,-71.15832663177774,46.92489535192013,253,235,236,260.00000000,1,8107,3435,2.36000000,904.25600000,750.07802057,306,392,432,515
2021,5 000 à 9 999 personnes,2028,CHANDLER,V,-64.77824585433964,48.35565122649268,247,282,236,260.00000000,2,8381,3835,2.18531571,2912.31600000,756.46581089,952,676,432,515
2021,5 000 à 9 999 personnes,60005,CHARLEMAGNE,V,-73.48962932347365,45.724988122118866,223,239,236,260.00000000,1,6293,3171,1.98455101,689.83100000,512.72200000,300,371,432,515
2021,5 000 à 9 999 personnes,99025,CHIBOUGAMAU,V,-74.24262769200848,49.87290300060909,345,341,236,260.00000000,1,8451,3201,2.64023751,2683.27400000,1065.28586981,870,1011,432,515
2021,5 000 à 9 999 personnes,71040,COTEAU-DU-LAC,V,-74.19300747334485,45.30500132252579,253,247,236,260.00000000,2,7702,2883,2.67147614,878.84900000,709.98000000,313,478,432,515
2021,5 000 à 9 999 personnes,34025,DONNACONA,V,-71.71458228031803,46.69257540253958,167,235,236,260.00000000,1,7572,3623,2.09000000,1186.58900000,461.92509100,429,392,432,515
2021,5 000 à 9 999 personnes,46112,FARNHAM,V,-72.96115110993911,45.28341862062296,224,221,236,260.00000000,1,9800,3965,2.47162673,1327.03300000,801.86600000,371,422,432,515
2021,5 000 à 9 999 personnes,3005,GASPÉ,V,-64.48208600470178,48.91333386420045,300,282,236,260.00000000,2,9041,3890,2.32414638,1924.20200000,990.14419019,583,676,432,515
2021,5 000 à 9 999 personnes,66062,HAMPSTEAD,V,-73.64619021580023,45.48124922530806,381,323,236,260.00000000,1,7433,2685,2.76836158,1452.83900000,1033.78200000,535,744,432,515
2021,5 000 à 9 999 personnes,30030,LAC-MÉGANTIC,V,-70.88709350531929,45.590527325614005,162,221,236,260.00000000,1,6236,3102,2.01040919,960.08500000,369.31358491,422,422,432,515
2021,5 000 à 9 999 personnes,15013,LA MALBAIE,V,-70.09237508392165,47.73999918876531,302,235,236,260.00000000,6,6757,3347,2.01879327,1313.35100000,743.60400910,533,392,432,515
2021,5 000 à 9 999 personnes,87090,LA SARRE,V,-79.18974579686457,48.80730936368472,198,169,236,260.00000000,1,7671,3535,2.17000000,1017.43200000,553.63424929,363,355,432,515
2021,5 000 à 9 999 personnes,90012,LA TUQUE,V,-74.36806755487399,48.131271942512996,251,250,236,260.00000000,3,9794,5090,1.92414643,2672.16100000,896.53223777,748,434,432,515
2021,5 000 à 9 999 personnes,60037,L'ÉPIPHANIE,V,-73.50411036927767,45.847472719203154,220,239,236,260.00000000,1,6288,2512,2.50323488,701.27800000,504.41059881,306,371,432,515
2021,5 000 à 9 999 personnes,71033,LES COTEAUX,M,-74.2396457737149,45.273599424663935,281,247,236,260.00000000,1,5919,2533,2.33660410,683.73100000,607.87700000,316,478,432,515
2021,5 000 à 9 999 personnes,73025,LORRAINE,V,-73.78506646087492,45.66773553118119,223,243,236,260.00000000,1,9228,3328,2.77279348,1156.04000000,749.42700000,343,417,432,515
2021,5 000 à 9 999 personnes,51015,LOUISEVILLE,V,-72.94284056897553,46.253894429890785,285,250,236,260.00000000,1,8210,3928,2.09000000,1380.90700000,852.91680467,461,434,432,515
2021,5 000 à 9 999 personnes,9077,MONT-JOLI,V,-68.17987084773753,48.585721814825945,248,216,236,260.00000000,1,6560,3160,2.07584364,956.79500000,593.57634227,400,409,432,515
2021,5 000 à 9 999 personnes,79088,MONT-LAURIER,V,-75.5777648296377,46.574718412852924,285,243,236,260.00000000,1,9889,4341,2.27805506,1844.52400000,1028.06527748,511,417,432,515
2021,5 000 à 9 999 personnes,66047,MONTRÉAL-OUEST,V,-73.65085735641573,45.453430507724356,227,323,236,260.00000000,1,5287,1995,2.65012531,844.98000000,437.59000000,438,744,432,515
2021,5 000 à 9 999 personnes,78102,MONT-TREMBLANT,V,-74.59556669610095,46.1844118267014,199,243,236,260.00000000,2,8764,5654,1.55000000,2517.74600000,635.71120000,787,417,432,515
2021,5 000 à 9 999 personnes,50072,NICOLET,V,-72.58392788786033,46.2098575401582,156,221,236,260.00000000,1,9633,4225,2.27993528,1105.10100000,548.05530000,314,457,432,515
2021,5 000 à 9 999 personnes,61030,NOTRE-DAME-DES-PRAIRIES,V,-73.41816269141114,46.05244939431499,294,239,236,260.00000000,1,9003,4152,2.16834862,1236.00300000,967.33387933,376,371,432,515
2021,5 000 à 9 999 personnes,37235,NOTRE-DAME-DU-MONT-CARMEL,P,-72.6575044579059,46.500442918830224,203,250,236,260.00000000,1,6619,2630,2.51686341,746.63680000,489.90100000,309,434,432,515
2021,5 000 à 9 999 personnes,72032,OKA,M,-74.06531066643323,45.50020473885213,189,243,236,260.00000000,2,5187,1365,3.80000000,625.23200000,358.05501943,330,417,432,515
2021,5 000 à 9 999 personnes,57030,OTTERBURN PARK,V,-73.2089505512761,45.53921803614457,280,247,236,260.00000000,1,8559,3469,2.46722288,981.18200000,873.23300000,314,478,432,515
2021,5 000 à 9 999 personnes,77030,PIEDMONT,M,-74.1170151365195,45.90553063552464,238,243,236,260.00000000,1,5432,2173,2.50000000,735.32400000,471.75441117,371,417,432,515
2021,5 000 à 9 999 personnes,32040,PLESSISVILLE (V),V,-71.77534810813253,46.22385049816014,217,221,236,260.00000000,1,6600,3478,1.89760000,1586.41000000,523.12300000,659,457,432,515
2021,5 000 à 9 999 personnes,72020,POINTE-CALUMET,M,-73.9712717078861,45.50075837504264,225,243,236,260.00000000,1,6526,2742,2.38000000,642.79800000,535.94023321,270,417,432,515
2021,5 000 à 9 999 personnes,34017,PONT-ROUGE,V,-71.69948312198599,46.77715838439387,152,235,236,260.00000000,1,9650,3752,2.57202396,1117.62700000,534.85800000,317,392,432,515
2021,5 000 à 9 999 personnes,97022,PORT-CARTIER,V,-67.13372914747886,49.90141211555261,275,258,236,260.00000000,1,6440,2697,2.38794043,994.69200000,647.33921176,423,455,432,515
2021,5 000 à 9 999 personnes,75040,PRÉVOST,V,-74.06654027106396,45.86313846594123,317,243,236,260.00000000,3,7570,3090,2.45000000,1076.76400000,876.17200000,390,417,432,515
2021,5 000 à 9 999 personnes,62037,RAWDON,M,-73.73312253562231,46.06524129990174,171,239,236,260.00000000,2,7186,3531,2.03498126,1032.87100000,447.38542909,394,371,432,515
2021,5 000 à 9 999 personnes,91025,ROBERVAL,V,-72.25591060856185,48.47081462034031,273,282,236,260.00000000,1,9980,4642,2.15000000,1730.54170000,992.83700000,475,487,432,515
2021,5 000 à 9 999 personnes,33090,SAINT-APOLLINAIRE,M,-71.48273916449932,46.60133330290622,137,199,236,260.00000000,1,5551,2254,2.46284722,373.99900000,277.60000000,185,337,432,515
2021,5 000 à 9 999 personnes,55023,SAINT-CÉSAIRE,V,-72.98482693259594,45.40526604195514,190,247,236,260.00000000,1,5090,2545,2.00000000,760.19500000,353.00000000,409,478,432,515
2021,5 000 à 9 999 personnes,66117,SAINTE-ANNE-DE-BELLEVUE,V,-73.93841884102132,45.424932237061235,310,323,236,260.00000000,1,5069,2140,2.36859426,1301.20800000,573.40027268,703,744,432,515
2021,5 000 à 9 999 personnes,22005,SAINTE-CATHERINE-DE-LA-JACQUES-CARTIER,V,-71.67053954990175,46.868619255827696,194,235,236,260.00000000,2,5009,1903,2.63231927,459.64900000,354.62747185,251,392,432,515
2021,5 000 à 9 999 personnes,62007,SAINT-FÉLIX-DE-VALOIS,M,-73.42213774661879,46.17490216616463,131,239,236,260.00000000,2,5318,2196,2.42189199,918.68900000,254.45542900,473,371,432,515
2021,5 000 à 9 999 personnes,94240,SAINT-HONORÉ,V,-71.09935175403461,48.5355456701439,208,282,236,260.00000000,1,6456,2491,2.59182796,919.93700000,490.21865183,390,487,432,515
2021,5 000 à 9 999 personnes,61005,SAINT-PAUL,M,-73.41505715847046,45.95938013622857,239,239,236,260.00000000,3,5268,2077,2.53645833,537.80300000,458.87238138,280,371,432,515
2021,5 000 à 9 999 personnes,67010,SAINT-PHILIPPE,V,-73.45626903460271,45.336831168765436,191,247,236,260.00000000,1,7050,2518,2.80000000,652.77200000,490.84000000,254,478,432,515
2021,5 000 à 9 999 personnes,68055,SAINT-RÉMI,V,-73.63963553881939,45.24836548910152,178,247,236,260.00000000,1,9001,3567,2.52340000,901.35680000,584.25900000,274,478,432,515
2021,5 000 à 9 999 personnes,77043,SAINT-SAUVEUR,V,-74.18913938255776,45.878235492242794,275,243,236,260.00000000,2,7575,4476,1.69245136,1271.43900000,761.69500000,460,417,432,515
2021,5 000 à 9 999 personnes,71025,SAINT-ZOTIQUE,M,-74.27810552405091,45.24545355298298,246,247,236,260.00000000,1,9306,3550,2.62140000,1003.96900000,834.75500000,296,478,432,515
2021,5 000 à 9 999 personnes,78010,VAL-DAVID,VL,-74.20314038026865,46.03569356226456,295,243,236,260.00000000,2,5406,2932,1.84364142,825.31200000,582.34970372,418,417,432,515
2021,5 000 à 9 999 personnes,40043,VAL-DES-SOURCES,V,-71.9455487922851,45.771720354714525,284,221,236,260.00000000,1,6975,3446,2.02397869,1152.08400000,723.84275670,453,422,432,515
2021,5 000 à 9 999 personnes,59025,VERCHÈRES,M,-73.34884744610876,45.74771502111445,224,247,236,260.00000000,1,6074,2449,2.48000000,801.80200000,496.21000000,362,478,432,515
2021,5 000 à 9 999 personnes,47025,WATERLOO,V,-72.52925383838249,45.33388975440861,174,221,236,260.00000000,1,5828,2694,2.16347501,651.20800000,369.62266000,306,422,432,515
2021,5 000 à 9 999 personnes,42088,WINDSOR,V,-71.99493716268523,45.570198900069386,210,221,236,260.00000000,1,5419,2631,2.05967313,764.83298000,414.52600000,387,422,432,515
2021,,46005,ABERCORN,VL,-72.66337369744458,45.04752356273394,,221,,260.00000000,,,,,,,,422,,515
2021,,92030,ALBANEL,M,-72.40435508144785,48.911924384836624,,282,,260.00000000,,,,,,,,487,,515
2021,,7025,ALBERTVILLE,M,-67.37391386260363,48.32917336891954,,216,,260.00000000,,,,,,,,409,,515
2021,,84050,ALLEYN-ET-CAWOOD,M,-76.2336619209854,45.912322918346135,,222,,260.00000000,,,,,,,,410,,515
2021,,7047,AMQUI,V,-67.42565424772233,48.48713318918283,,216,,260.00000000,,,,,,,,409,,515
2021,,78060,ARUNDEL,CT,-74.61018472801123,45.986067149962174,,243,,260.00000000,,,,,,,,417,,515
2021,,50013,ASTON-JONCTION,M,-72.22071906190281,46.166815044606835,,221,,260.00000000,,,,,,,,457,,515
2021,,83090,AUMOND,CT,-75.82527898159175,46.502631953086045,,222,,260.00000000,,,,,,,,410,,515
2021,,45085,AUSTIN,M,-72.26083167163549,45.20593350800546,,221,,260.00000000,,,,,,,,422,,515
2021,,87050,AUTHIER,M,-78.82988524831381,48.75614201014235,,169,,260.00000000,,,,,,,,355,,515
2021,,87100,AUTHIER-NORD,M,-78.85131915444296,48.90115898297466,,169,,260.00000000,,,,,,,,355,,515
2021,,45035,AYER'S CLIFF,VL,-72.05314024878146,45.1751181418365,,221,,260.00000000,,,,,,,,422,,515
2021,,96005,BAIE-TRINITÉ,VL,-67.35103017669854,49.45218516466617,,258,,260.00000000,,,,,,,,455,,515
2021,,78050,BARKMERE,V,-74.5438620303149,45.99212804080234,,243,,260.00000000,,,,,,,,417,,515
2021,,44045,BARNSTON-OUEST,M,-71.96650024401933,45.086019487212155,,221,,260.00000000,,,,,,,,422,,515
2021,,37210,BATISCAN,M,-72.26397100981772,46.51164560172947,,250,,260.00000000,,,,,,,,434,,515
2021,,31008,BEAULAC-GARTHBY,M,-71.40080512484151,45.83315742308066,,199,,260.00000000,,,,,,,,337,,515
2021,,46040,BEDFORD (CT),CT,-72.99258277020797,45.11289969954375,,221,,260.00000000,,,,,,,,422,,515
2021,,89050,BELCOURT,M,-77.43687828823747,48.39562506412124,,169,,260.00000000,,,,,,,,355,,515
2021,,85065,BELLETERRE,V,-78.73778738380254,47.34431822838819,,169,,260.00000000,,,,,,,,355,,515
2021,,88070,BERRY,M,-78.31509708900421,48.82851096240149,,169,,260.00000000,,,,,,,,355,,515
2021,,18065,BERTHIER-SUR-MER,M,-70.72349040110888,46.91952635889987,,199,,260.00000000,,,,,,,,337,,515
2021,,52035,BERTHIERVILLE,V,-73.18948442819602,46.07996827057952,,239,,260.00000000,,,,,,,,371,,515
2021,,48005,BÉTHANIE,M,-72.42522708356329,45.514267556692666,,247,,260.00000000,,,,,,,,478,,515
2021,,98005,BLANC-SABLON,M,-57.172926013677596,51.499284881075866,,258,,260.00000000,,,,,,,,455,,515
2021,,83045,BLUE SEA,M,-76.0755339547264,46.18573500767213,,222,,260.00000000,,,,,,,,410,,515
2021,,80115,BOILEAU,M,-74.78353527571886,45.90977684186373,,222,,260.00000000,,,,,,,,410,,515
2021,,83085,BOIS-FRANC,M,-75.95587438951289,46.522889190306344,,222,,260.00000000,,,,,,,,410,,515
2021,,45095,BOLTON-EST,M,-72.32952137849975,45.21946868566391,,221,,260.00000000,,,,,,,,422,,515
2021,,46065,BOLTON-OUEST,M,-72.44024648285378,45.23183136878959,,221,,260.00000000,,,,,,,,422,,515
2021,,98010,BONNE-ESPÉRANCE,M,-57.91195361812926,51.445187304427904,,258,,260.00000000,,,,,,,,455,,515
2021,,42040,BONSECOURS,M,-72.29333685979412,45.41200750346524,,221,,260.00000000,,,,,,,,422,,515
2021,,83050,BOUCHETTE,M,-75.90400071301887,46.215807927320256,,222,,260.00000000,,,,,,,,410,,515
2021,,80145,BOWMAN,M,-75.6692321072968,45.911417687473055,,222,,260.00000000,,,,,,,,410,,515
2021,,46090,BRIGHAM,M,-72.80724151012384,45.2603910324097,,221,,260.00000000,,,,,,,,422,,515
2021,,84005,BRISTOL,M,-76.378259010154,45.57070409433913,,222,,260.00000000,,,,,,,,410,,515
2021,,46070,BROME,VL,-72.57157046002152,45.18320496563455,,221,,260.00000000,,,,,,,,422,,515
2021,,76043,BROWNSBURG-CHATHAM,V,-74.45323421343477,45.66839650968901,,243,,260.00000000,,,,,,,,417,,515
2021,,84025,BRYSON,M,-76.61830460255216,45.6686369095539,,222,,260.00000000,,,,,,,,410,,515
2021,,41070,BURY,M,-71.46902089523441,45.52960963305647,,221,,260.00000000,,,,,,,,422,,515
2021,,67020,CANDIAC,V,-73.51113869129074,45.371108844934554,,247,,260.00000000,,,,,,,,478,,515
2021,,82020,CANTLEY,M,-75.76735752582373,45.57231722385345,,222,,260.00000000,,,,,,,,410,,515
2021,,4047,CAP-CHAT,V,-66.70160514572318,49.04991818047258,,282,,260.00000000,,,,,,,,676,,515
2021,,5060,CAPLAN,M,-65.67765552891662,48.13333028150058,,282,,260.00000000,,,,,,,,676,,515
2021,,6013,CARLETON-SUR-MER,V,-66.18690935672525,48.16428504460227,,282,,260.00000000,,,,,,,,676,,515
2021,,5077,CASCAPÉDIA-SAINT-JULES,M,-65.93165629067134,48.27022981481879,,282,,260.00000000,,,,,,,,676,,515
2021,,7018,CAUSAPSCAL,V,-67.2361609869913,48.37531720728953,,216,,260.00000000,,,,,,,,409,,515
2021,,83040,CAYAMANT,M,-76.2359945269876,46.18075621218302,,222,,260.00000000,,,,,,,,410,,515
2021,,91020,CHAMBORD,M,-72.06208079018006,48.413907479278876,,282,,260.00000000,,,,,,,,487,,515
2021,,88005,CHAMPNEUF,M,-77.46384251037463,48.567771741961415,,169,,260.00000000,,,,,,,,355,,515
2021,,41020,CHARTIERVILLE,M,-71.20113415956268,45.29593277586641,,221,,260.00000000,,,,,,,,422,,515
2021,,87095,CHAZEL,M,-79.05173958373037,48.893776295451346,,169,,260.00000000,,,,,,,,355,,515
2021,,80103,CHÉNÉVILLE,M,-75.00338937994343,45.901776557176085,,222,,260.00000000,,,,,,,,410,,515
2021,,39030,CHESTERVILLE,M,-71.78079786175414,45.96855686290544,,221,,260.00000000,,,,,,,,457,,515
2021,,84090,CHICHESTER,CT,-77.06181074690728,46.012159209028916,,222,,260.00000000,,,,,,,,410,,515
2021,,96035,CHUTE-AUX-OUTARDES,VL,-68.40293891763153,49.12430020948203,,258,,260.00000000,,,,,,,,455,,515
2021,,79065,CHUTE-SAINT-PHILIPPE,M,-75.16015444645463,46.69810072090458,,243,,260.00000000,,,,,,,,417,,515
2021,,84015,CLARENDON,M,-76.51490397610033,45.635971022814296,,222,,260.00000000,,,,,,,,410,,515
2021,,87110,CLERMONT (08),CT,-79.23895436377077,48.95223622408026,,169,,260.00000000,,,,,,,,355,,515
2021,,87075,CLERVAL,M,-79.43813558882255,48.71358510505267,,169,,260.00000000,,,,,,,,355,,515
2021,,42110,CLEVELAND,CT,-72.11118832506097,45.6837267899596,,221,,260.00000000,,,,,,,,422,,515
2021,,3010,CLORIDORME,CT,-64.87261997323735,49.15758794256737,,282,,260.00000000,,,,,,,,676,,515
2021,,44037,COATICOOK,V,-71.86298216740138,45.080411726404265,,221,,260.00000000,,,,,,,,422,,515
2021,,95050,COLOMBIER,M,-68.9516936388187,48.880669775016614,,258,,260.00000000,,,,,,,,455,,515
2021,,39152,DAVELUYVILLE,V,-72.1300441458164,46.173704743642425,,221,,260.00000000,,,,,,,,457,,515
2021,,13005,DÉGELIS,V,-68.5205990969634,47.617205084049544,,216,,260.00000000,,,,,,,,409,,515
2021,,67025,DELSON,V,-73.54832786048004,45.3778821123682,,247,,260.00000000,,,,,,,,478,,515
2021,,83005,DENHOLM,M,-75.82355421300014,45.83629373481379,,222,,260.00000000,,,,,,,,410,,515
2021,,93005,DESBIENS,V,-71.95433764159553,48.40140096016288,,282,,260.00000000,,,,,,,,487,,515
2021,,38070,DESCHAILLONS-SUR-SAINT-LAURENT,M,-72.12315955803223,46.52917019154323,,221,,260.00000000,,,,,,,,457,,515
2021,,31020,DISRAELI (P),P,-71.40817277405716,45.913828006660545,,199,,260.00000000,,,,,,,,337,,515
2021,,66087,DORVAL,V,-73.73087569565544,45.46618975647565,,323,,260.00000000,,,,,,,,744,,515
2021,,33040,DOSQUET,M,-71.54152289819076,46.46182093342008,,199,,260.00000000,,,,,,,,337,,515
2021,,85030,DUHAMEL-OUEST,M,-79.43915395380662,47.344156783545834,,169,,260.00000000,,,,,,,,355,,515
2021,,69075,DUNDEE,CT,-74.45804618673256,45.03384654811528,,247,,260.00000000,,,,,,,,478,,515
2021,,46050,DUNHAM,V,-72.78407932185202,45.15763975013786,,221,,260.00000000,,,,,,,,422,,515
