OBJECTID,MUNICIPALITE,DESIGNATION,CODE_LIEN,VOIE,NOM_VOIE,INTERSECTION,CLASSIFICATION,LONGUEUR,GEOM 
8358,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue des Mélèzes / Rue du Coteau,Nationale,48.5132230762777,Ligne
8359,10043,Rue,,Lamoureux,Rue Lamoureux,Avenue Rouleau / Rue Mercier,Locale,218.270359089462,Ligne
8360,10043,Rue,,14e Rue Ouest,14e Rue Ouest,14e Rue Est / Avenue de la Cathédrale / Rue Eudore-Couture,Locale,231.763011794892,Ligne
8361,10043,Rue,de,Lausanne,Rue de Lausanne,Boulevard Henri-Bourassa / Rue Maurice Sud / Rue du Marquis-de-Vaudreuil,Collectrice de transit,89.4420439585343,Ligne
8362,10043,Rue,,Saint-Joseph Ouest,Rue Saint-Joseph Ouest,Avenue Sirois / Rue Tessier,Locale,252.03766334873,Ligne
8363,10043,Rue,,10e Rue Ouest,10e Rue Ouest,10e Rue Est / 11e Rue Ouest / Avenue de la Cathédrale,Locale,180.837292222979,Ligne
8364,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,10e Rue Est / 10e Rue Ouest / 11e Rue Est / 11e Rue Ouest,Collectrice municipale,69.7800013015191,Ligne
8365,10043,Rue,,Vanier,Rue Vanier,Boulevard Saint-Germain / Rue Saint-François / Rue William-Price / Rue Wilson,Locale,138.875308265964,Ligne
8366,10043,Rue,,La Salle,Rue La Salle,Rue Laurier,Locale,12.7325712521077,Ligne
8367,10043,Avenue,,Rouleau,Avenue Rouleau,2e Rue Ouest / Rue Dubé,Collectrice municipale,99.4175391320616,Ligne
8368,10043,Rue,,Saint-Jean-Baptiste Ouest,Rue Saint-Jean-Baptiste Ouest,Boulevard de la Rivière / Rue Tessier,Collectrice municipale,96.7046098857754,Ligne
8369,10043,Rue,,Raoul-Roy,Rue Raoul-Roy,Rue Félix-Leclerc / Rue Pauline-Julien,Locale,194.304085378392,Ligne
8370,10043,Rue,,La Salle,Rue La Salle,Rue Boulay / Rue Wilson,Locale,296.761622814732,Ligne
8371,10043,Rue,,Saint-Laurent Ouest,Rue Saint-Laurent Ouest,Avenue Rouleau / Rue Potvin,Locale,128.163146967729,Ligne
8372,10043,Rue,,Potvin,Rue Potvin,Rue Ouellet / Rue Saint-Laurent Ouest,Locale,65.3823682832765,Ligne
8373,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Saint-François / Rue Vanier / Rue Wilson / Rue des Berges,Nationale,367.525129525325,Ligne
8374,10043,Rue,,Lavoie,Rue Lavoie,Rue Saint-André / Rue Tanguay,Locale,19.6841794367964,Ligne
8375,10043,Boulevard,de la,Rivière,Boulevard de la Rivière,Rue Saint-Germain Ouest,Régionale,72.6243655978455,Ligne
8376,10043,Rue,,Félix-Leclerc,Rue Félix-Leclerc,Rue Laure-Conan / Rue des Flandres,Locale,78.4939429179566,Ligne
8377,10043,Rue,,Laure-Conan,Rue Laure-Conan,Rue Félix-Leclerc / Rue Germaine-Guèvremont,Locale,80.4167659938836,Ligne
8378,10043,Rue,,Sainte-Anne,Rue Sainte-Anne,Avenue Rouleau / Rue Lavoie,Locale,160.244026014388,Ligne
8379,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Sainte-Anne / Rue de l'Évêché Ouest,Collectrice municipale,135.926061600715,Ligne
8380,10043,Rue,,Sainte-Thérèse,Rue Sainte-Thérèse,Avenue Rouleau / Rue Lavoie,Locale,163.880968324482,Ligne
8381,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Sainte-Marie / Rue Sainte-Thérèse,Collectrice municipale,101.476070443479,Ligne
8382,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Avenue de la Cathédrale / Rue Lepage,Locale,250.699862502354,Ligne
8383,10043,Rue,,Lepage,Rue Lepage,Rue Jules-A.-Brillant / Rue Saint-Pierre,Locale,102.519598164107,Ligne
8384,10043,Boulevard,,René-Lepage Ouest,Boulevard René-Lepage Ouest,Avenue de la Cathédrale / Boulevard René-Lepage Est / Rampe d'accès,Nationale,95.4817484223695,Ligne
8385,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Boulevard René-Lepage Est / Boulevard René-Lepage Ouest / Rampe d'accès,Collectrice municipale,48.8098968649802,Ligne
8386,10043,Avenue,,Belzile,Avenue Belzile,Rue Saint-Germain Est / Rue Saint-Pierre,Collectrice municipale,117.755057583854,Ligne
8387,10043,Rue,,Guy-Ross,Rue Guy-Ross,Rue Andrée-Gauthier / Rue Marcel-Vallée,Locale,80.1305595194493,Ligne
8388,10043,Rue,,Andrée-Gauthier,Rue Andrée-Gauthier,Rue François-Raymond / Rue Guy-Ross,Locale,286.838109073553,Ligne
8389,10043,Rue,,Notre-Dame Est,Rue Notre-Dame Est,Avenue de la Cathédrale / Rue Bellavance,Locale,186.632366830529,Ligne
8390,10043,Rue,,Bellavance,Rue Bellavance,Rue Notre-Dame Est / Rue Saint-Joseph Est,Locale,57.7632527325981,Ligne
8391,10043,Rue,de l',Évêché Est,Rue de l'Évêché Est,Avenue de la Cathédrale / Rue Saint-Edmond / Rue de l'Évêché Ouest,Locale,74.9420556594408,Ligne
8392,10043,Rue,,Alcide-C.-Horth,Rue Alcide-C.-Horth,Boulevard Arthur-Buies Est / Rue Sandy-Burgess,Locale,267.259438663244,Ligne
8393,10043,Rue,,Sainte-Thérèse,Rue Sainte-Thérèse,Rue Saint-Louis,Locale,51.8317197245085,Ligne
8394,10043,Rue,,Léon-Dion,Rue Léon-Dion,Rue Mohammed-El-Sabh / Rue Pascal-Parent / Rue Pierre-Dansereau,Locale,83.315003138816,Ligne
8395,10043,Rue,,Pascal-Parent,Rue Pascal-Parent,Rue Léon-Dion / Rue Mohammed-El-Sabh,Locale,233.322634442225,Ligne
8396,10043,Rue,,Saint-Jean-Baptiste Est,Rue Saint-Jean-Baptiste Est,Avenue de la Cathédrale / Rue Bellavance / Rue Saint-Jean-Baptiste Ouest,Collectrice municipale,186.347992937423,Ligne
8397,10043,Rue,,Bellavance,Rue Bellavance,Rue Notre-Dame Est / Rue Saint-Jean-Baptiste Est,Locale,68.8496212015724,Ligne
8398,10043,Rue,,Saint-Joseph Est,Rue Saint-Joseph Est,Rue Bellavance / Rue du Bocage,Locale,125.727703394479,Ligne
8399,10043,,, ,Rampe d'accès,Boulevard René-Lepage Ouest / Rue des Marins,Locale,70.9107181535214,Ligne
8400,10043,Rue,du,Bourgeois,Rue du Bourgeois,Rue du Bourgeois,Locale,316.463367634666,Ligne
8401,10043,,, ,Privé,Privé,Privée,53.4175638982055,Ligne
8402,10043,,, ,Privé,Privé,Privée,76.5365107584787,Ligne
8403,10043,,, ,Privé,Privé,Privée,8.00608869423766,Ligne
8404,10043,Rue,du,Bourgeois,Rue du Bourgeois,Rue Corneau,Locale,82.0372580575436,Ligne
8405,10043,Rue,,Corneau,Rue Corneau,2e Rue Est / Rue du Bourgeois,Locale,83.8862494892339,Ligne
8406,10043,Rue,,Chapais,Rue Chapais,Rue Elzéar-Sasseville / Rue Perreault,Locale,234.242013814585,Ligne
8407,10043,Rue,,Julien-Réhel,Rue Julien-Réhel,Rampe d'accès,Locale,12.0822698136567,Ligne
8408,10043,Rue,,Elzéar-Sasseville,Rue Elzéar-Sasseville,Rue Chapais / Rue Gagnon / Rue Perreault,Locale,67.3465113883414,Ligne
8409,10043,Rue,,Gagnon,Rue Gagnon,Avenue Léonidas Sud / Rue Lachance,Locale,222.645032989687,Ligne
8410,10043,Rue,,Dumais,Rue Dumais,Rue Saint-Germain Est / Rue Saint-Pierre,Locale,178.04203741378,Ligne
8411,10043,Rue,,Perreault,Rue Perreault,Rue Corneau / Rue Digé,Locale,131.343814442858,Ligne
8412,10043,Rue,,Lachance,Rue Lachance,Avenue Léonidas Sud / Rue Gagnon,Locale,179.611171258979,Ligne
8413,10043,,, ,Rampe d'accès,Avenue Léonidas Sud / Rue Saint-Jean-Baptiste Est,Locale,82.2936369841784,Ligne
8414,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rampe d'accès / Rue Saint-Jean-Baptiste Est,Collectrice municipale,59.1356590136587,Ligne
8415,10043,Rue,,D'Auteuil,Rue D'Auteuil,Rue Desrosiers / Rue Saint-Pierre,Locale,104.076340926108,Ligne
8416,10043,Rue,,Moreault,Rue Moreault,Rampe d'accès / Rue Morissette / Rue Saint-Germain Est,Collectrice municipale,206.664336013268,Ligne
8417,10043,,, ,Rampe d'accès,Boulevard du Rivage / Montée Industrielle-et-Commerciale,Locale,185.521479260075,Ligne
8418,10043,Rue,,Jean-Marie-Leblanc,Rue Jean-Marie-Leblanc,Avenue Lebrun / Projetée +,Locale,94.2867514079258,Ligne
8419,10043,Rue,,Ludger-Turcotte,Rue Ludger-Turcotte,Hervé-Dickner/Égide-Jean,Locale,189.283758730272,Ligne
8420,10043,Rue,des,Gouverneurs,Rue des Gouverneurs,Rue Julien-Réhel / Rue Marie-Antoinette,Locale,261.825344288293,Ligne
8421,10043,Montée,,Industrielle-et-Commerciale,Montée Industrielle-et-Commerciale,Rue Richard / Rue Saint-Germain,Nationale,51.3192387481521,Ligne
8422,10043,Montée,,Industrielle-et-Commerciale,Montée Industrielle-et-Commerciale,Rampe d'accès / Rue Saint-Germain,Nationale,4.91734744043982,Ligne
8423,10043,Rue,des,Façonniers,Rue des Faconniers,2e Rue Est / Montée Industrielle-et-Commerciale,Locale,358.618746042467,Ligne
8424,10043,Rue,,Moreault,Rue Moreault,Rue Desjardins / Rue Pouliot Nord / Rue Pouliot Sud,Collectrice municipale,80.6212653913188,Ligne
8425,10043,Rue,,Pouliot Sud,Rue Pouliot Sud,Rue Moreault / Rue Pouliot Nord / Rue Saint-Pierre,Locale,188.590190447577,Ligne
8426,10043,Rue,,Moreault,Rue Moreault,Avenue Léonidas Sud / Rue Pouliot Nord / Rue Pouliot Sud,Collectrice municipale,78.9122027852167,Ligne
8427,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Moreault / Rue Saint-Pierre,Collectrice municipale,122.810075731676,Ligne
8428,10043,Avenue,,4e Avenue,4e Avenue,3e Avenue / Rue du Capitaine,Locale,220.363523138375,Ligne
8429,10043,Rue,,Émilien-Amiot,Rue Émilien-Amiot,Rue des Prés-Verts / Rue des Vétérans,Locale,67.4510559436141,Ligne
8430,10043,Avenue,,Paquet Sud,Avenue Paquet Sud,Avenue du Plateau / Rue des Coquelicots,Locale,57.9734669171328,Ligne
8431,10043,Avenue,du,Plateau,Avenue du Plateau,Avenue Paquet Sud / Rue des Vétérans,Locale,170.381229932724,Ligne
8432,10043,Rue,,Richard,Rue Richard,Avenue Arthur-Roy / Montée Industrielle-et-Commerciale,Locale,103.55385591876,Ligne
8433,10043,Rue,du,Sieur,Rue du Sieur,Avenue du Comte,Locale,106.9192130057,Ligne
8434,10043,Avenue,du,Comte,Avenue du Comte,Rue du Sieur,Locale,230.496099573742,Ligne
8435,10043,Rue,,Fillion,Rue Fillion,Chemin Saint-Joseph / Route des Pionniers,Locale,139.209266606974,Ligne
8436,10043,Chemin,de la,Baie-Rose,Chemin de la Baie-Rose,Chemin de la Baie-Rose,Privée,551.158352304003,Ligne
8437,10043,Chemin,de la,Baie-Rose,Chemin de la Baie-Rose,Chemin de la Baie-Rose,Privée,126.314482683901,Ligne
8438,10043,Rue,des,Glaces,Rue des Glaces,Rue des Glaces,Locale,513.631794965528,Ligne
8439,10043,Rue,des,Glaces,Rue des Glaces,Rue des Glaces,Locale,89.534077989744,Ligne
8440,10043,Chemin,du,Lac-Linda,Chemin du Lac-Linda,Chemin Saint-Léon / Rue du Trappeur,Locale,133.827635512332,Ligne
8441,10043,Route,des,Abeilles,Route des Abeilles,Chemin du Moulin / Chemin du Rang-Double,Locale,1348.18543537573,Ligne
8442,10043,Avenue,,Saint-Michel,Avenue Saint-Michel,Rue Léon-Moyen / Rue des Leclerc,Locale,101.326625015343,Ligne
8443,10043,Route,du,Golf-du-Bic,Route du Golf-du-Bic,Chemin de la Pointe-aux-Anglais,Locale,1444.99386620044,Ligne
8444,10043,Rue,,Adrien-Breton,Rue Adrien-Breton,Rue Paul-Guérette / Rue Victoria-Régis,Locale,163.88499690932,Ligne
8445,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue Raiche / Route 132 Est,Collectrice municipale,95.7811745693829,Ligne
8446,10043,Chemin,des,Prés Ouest,Chemin des Prés Ouest,Chemin Sainte-Odile / Privé,Locale,2516.77230015824,Ligne
8447,10043,Route,,Mitoyenne,Route Mitoyenne,Boulevard Saint-Germain / Route 132 Est,Locale,2053.35693581455,Ligne
8448,10043,Avenue,de la,Falaise,Avenue de la Falaise,Route 132 Est,Locale,124.498333616572,Ligne
8449,10043,Rue,,Ernest-Lapointe,Rue Ernest-Lapointe,Rue Ernest-Lapointe,Locale,314.907789076957,Ligne
8450,10043,Rue,des,Fauvettes,Rue des Fauvettes,Rue des Colibris / Rue des Geais,Locale,175.314223368499,Ligne
8451,10043,Rue,de la,Normandie,Rue de la Normandie,Avenue Sirois / Rue d'Alsace,Locale,73.1171666502286,Ligne
8452,10043,Rue,des,Passereaux,Rue des Passereaux,Rue des Pinsons / Rue des Sarcelles,Locale,199.850960789735,Ligne
8453,10043,Rue,,J.-Alfred-Mousseau,Rue J.-Alfred-Mousseau,Avenue Sirois / Rue Ernest-Lapointe,Locale,159.959720289725,Ligne
8454,10043,Rue,du,Père-Leneuf,Rue du Père-Leneuf,Rue Joseph-Garon / Rue Pierre-Delisle,Locale,80.4250129465294,Ligne
8455,10043,Rue,des,Ardennes,Rue des Ardennes,Boulevard Saint-Germain / Rue Dieppe,Locale,176.264282642111,Ligne
8456,10043,Rue,,Ouellet,Rue Ouellet,Rue Georges-Sylvain / Rue Louis-Panet,Locale,65.6049509919793,Ligne
8457,10043,Rue,,Louis-Panet,Rue Louis-Panet,Rue Ouellet / Rue Saint-Robert,Locale,120.162677679303,Ligne
8458,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,16e Rue Est / 17e Rue Est,Collectrice municipale,73.172738775585,Ligne
8459,10043,Rue,,15e Rue Ouest,15e Rue Ouest,15e Rue Est / Avenue de la Cathédrale / Rue Monseigneur-Courchesne,Locale,86.9125787858003,Ligne
8460,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,15e Rue Est / 15e Rue Ouest / 16e Rue Est,Collectrice municipale,69.7193964134085,Ligne
8461,10043,Rue,,Dollard Sud,Rue Dollard Sud,Boulevard Saint-Germain / Rue Dollard Nord / Rue Vanier,Locale,135.450319780021,Ligne
8462,10043,Rue,du,Père-Leneuf,Rue du Père-Leneuf,Rue Joseph-Garon / Rue Monseigneur-Guay,Locale,118.479711241419,Ligne
8463,10043,Rue,,D'Iberville,Rue D'Iberville,Rue D'Iberville,Locale,88.5995781367726,Ligne
8464,10043,Rue,,Sainte-Marie,Rue Sainte-Marie,Rue Drapeau / Rue Saint-Jacques,Locale,157.509937915542,Ligne
8465,10043,Rue,,Drapeau,Rue Drapeau,Rue Sainte-Marie / Rue Tanguay,Locale,67.9804362616922,Ligne
8466,10043,Rue,,Pierre-Saindon,Rue Pierre-Saindon,Rue Saint-Louis,Locale,181.252922848903,Ligne
8467,10043,Rue,de la,Paix,Rue de la Paix,Avenue Belzile / Rue de la Bonne-Entente,Locale,87.6107523442756,Ligne
8468,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,1re Rue Est / 1re Rue Ouest / 2e Rue Est / 2e Rue Ouest,Collectrice municipale,66.4887534801725,Ligne
8469,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Rampe d'accès / Rue Saint-Germain Est / Rue Saint-Germain Ouest,Collectrice municipale,36.77707896569,Ligne
8470,10043,Rue,,Mohammed-El-Sabh,Rue Mohammed-El-Sabh,Avenue Léonidas Sud / Rue Fernand-Dumont,Locale,97.6124604623248,Ligne
8471,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Georges-Préfontaine / Rue Mohammed-El-Sabh,Locale,209.845535548126,Ligne
8472,10043,Rue,,2e Rue Est,2e Rue Est,Privé / Rue Alcide-C.-Horth / Rue Robert-Baldwin,Collectrice municipale,369.878097355665,Ligne
8473,10043,Rue,,Robert-Baldwin,Rue Robert-Baldwin,2e Rue Est,Locale,84.9391515988946,Ligne
8474,10043,Avenue,,Belzile,Avenue Belzile,Rue Saint-Pierre / Rue de l'Évêché Est,Collectrice municipale,138.94830032188,Ligne
8475,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rampe d'accès / Rue Saint-Eugène,Collectrice municipale,35.5812095473158,Ligne
8476,10043,,, ,Privé,Rue Moreault / Rue Saint-Eugène,Privée,219.045431093844,Ligne
8477,10043,Rue,,Hervé-Dickner,Rue Hervé-Dickner,Jean-Marie-Leblanc,Locale,329.649209061708,Ligne
8478,10043,Rue,,Saint-Germain,Rue Saint-Germain,Avenue Banville / Rue Saint-Yves,Collectrice municipale,322.870008314974,Ligne
8479,10043,Avenue,,Banville,Avenue Banville,Rue Saint-Germain / Rue Saint-Yves,Locale,77.7616636268155,Ligne
8480,10043,Boulevard,du,Rivage,Boulevard du Rivage,3e Avenue / Avenue du Havre,Nationale,969.005983696829,Ligne
8481,10043,Avenue,,3e Avenue,3e Avenue,Boulevard du Rivage / Rue Saint-Germain,Locale,35.8145666706998,Ligne
8482,10043,Avenue,,8e Avenue,8e Avenue,Rue des Galets / Rue du Ressac,Locale,72.106907704186,Ligne
8483,10043,Rue,du,Capitaine,Rue du Capitaine,4e Avenue / 5e Avenue,Locale,69.4374487126363,Ligne
8484,10043,Avenue,,5e Avenue,5e Avenue,Rue du Capitaine / Rue du Commandant,Locale,365.289870926176,Ligne
8485,10043,Place,des,Lilas,Place des Lilas,Place des Lilas,Locale,183.373088202521,Ligne
8486,10043,Boulevard,du,Rivage,Boulevard du Rivage,10e Avenue / 9e Avenue,Nationale,164.951018007468,Ligne
8487,10043,Rue,du,Phare,Rue du Phare,Avenue Guérette / Boulevard Sainte-Anne,Locale,622.271540732473,Ligne
8488,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Rue des Chalets,Nationale,405.702108220324,Ligne
8489,10043,Rue,des,Chalets,Rue des Chalets,Boulevard Sainte-Anne,Locale,365.358000311651,Ligne
8490,10043,Route,de la,Montagne,Route de la Montagne,Chemin de la Seigneurie Est,Locale,4017.64269991207,Ligne
8491,10043,Rue,,Saint-Yves,Rue Saint-Yves,Avenue Arthur-Roy / Rue Saint-Germain,Locale,103.118767792531,Ligne
8492,10043,Avenue,,Arthur-Roy,Avenue Arthur-Roy,Rue Richard / Rue Saint-Yves,Locale,75.2095493240054,Ligne
8493,10043,Avenue,,Lebrun,Avenue Lebrun,Projetée + / Rue Saint-Germain,Locale,189.564044470728,Ligne
8494,10043,Chemin,du,Roi,Chemin du Roi,Avenue Richelieu / Avenue de la Terrasse-Bon-Air,Locale,370.308298130949,Ligne
8495,10043,Avenue,,Richelieu,Avenue Richelieu,Chemin du Roi / Rue de l'Intendant,Locale,62.2969346181656,Ligne
8496,10043,Rang,,5e Rang,5e Rang,Chemin Duchénier / Route Majorique / Route des Pionniers,Locale,3196.14899312614,Ligne
8497,10043,Rue,des,Noisetiers,Rue des Noisetiers,Chemin du Petit-Lac-Lunettes,Privée,199.034765908103,Ligne
8498,10043,Chemin,du,Petit-Lac-Lunettes,Chemin du Petit-Lac-Lunettes,Chemin Saint-Joseph / Rue des Noisetiers,Privée,1180.02590670007,Ligne
8499,10043,Route,,Lemieux,Route Lemieux,Chemin Beauséjour / Chemin Saint-Léon,Locale,1019.48490574808,Ligne
8500,10043,Route,des,Pionniers,Route des Pionniers,Chemin Saint-Gérard / Rue du Collège,Régionale,120.916881652687,Ligne
8501,10043,Rue,,Épiphane-Lepage,Rue Épiphane-Lepage,Route des Pionniers / Rue Saint-Alphonse,Locale,163.541564435174,Ligne
8502,10043,Route,du,Portage,Route du Portage,Chemin du Petit-Portage / Route 132 Ouest,Privée,1934.30355813877,Ligne
8503,10043,Route,,132 Ouest,Route 132 Ouest,Chemin de la Baie-Rose / Rue de Sainte-Cécile-du-Bic,Nationale,344.482522258408,Ligne
8504,10043,Chemin,du,Lac-Linda,Chemin du Lac-Linda,Chemin Saint-Léon / Rue du Trappeur,Locale,972.087442383005,Ligne
8505,10043,Terrasse,,Édouard-Doucet,Terrasse Édouard-Doucet,Rue Saint-Elzéar,Privée,235.237914034653,Ligne
8506,10043,Chemin,de,Val-Neigette,Chemin de Val-Neigette,Route des Pionniers / Rue du Frasil,Collectrice de transit,542.52887038361,Ligne
8507,10043,Route,des,Pionniers,Route des Pionniers,Chemin de Val-Neigette / Rue Brisson,Régionale,712.206710823874,Ligne
8508,10043,Rue,,Saint-Elzéar,Rue Saint-Elzéar,Avenue de Saint-Valérien / Rue Paul-Brière,Locale,459.866737389279,Ligne
8509,10043,Route,,132 Ouest,Route 132 Ouest,Route 132 Est / Route du Golf-du-Bic / Route du Quai,Nationale,884.780565731974,Ligne
8510,10043,Route,du,Golf-du-Bic,Route du Golf-du-Bic,Chemin de la Pointe-aux-Anglais,Locale,91.5765854237567,Ligne
8511,10043,Route,,132 Est,Route 132 Est,Rue Maurice-Thibault / Rue de Sainte-Cécile-du-Bic,Nationale,199.452719122763,Ligne
8512,10043,Rue,,Maurice-Thibault,Rue Maurice-Thibault,Route 132 Est / Rue Paul-Guérette,Locale,39.9817543999484,Ligne
8513,10043,Chemin,,Saint-Gérard,Chemin Saint-Gérard,Route des Abeilles / Rue Saint-Alphonse,Locale,4885.93662864683,Ligne
8514,10043,Rue,,Vigno,Rue Vigno,Chemin des Pointes / Rue Jalna,Locale,442.48759621872,Ligne
8515,10043,Rue,de la,Pinède,Rue de la Pinède,Chemin du Panorama / Rue Municipale,Locale,673.951143236708,Ligne
8516,10043,Chemin,de,Rivière-Hâtée,Chemin de Rivière-Hâtée,Chemin de Rivière-Hâtée,Privée,279.205312472138,Ligne
8517,10043,Rue,des,Pomiculteurs,Rue des Pomiculteurs,Rue Pascal-Lavoie / Rue des Merises,Locale,220.146552752842,Ligne
8518,10043,Rue,,Pascal-Lavoie,Rue Pascal-Lavoie,Rue des Merises / Rue des Pomiculteurs,Locale,71.1529486697495,Ligne
8519,10043,Route,,132 Est,Route 132 Est,Chemin Oscar-Brillant / Rue Joseph-Langis,Nationale,74.4031372260273,Ligne
8520,10043,Rue,des,Horticulteurs,Rue des Horticulteurs,Rue Pierre-Parent / Rue des Potagers,Locale,96.9487732712488,Ligne
8521,10043,Rue,,Pierre-Parent,Rue Pierre-Parent,Rue des Horticulteurs,Locale,115.718348275889,Ligne
8522,10043,Route,,132 Est,Route 132 Est,Avenue des Rocailles / Rue des Maraîchers,Nationale,50.697358053157,Ligne
8523,10043,Chemin,de la,Seigneurie Est,Chemin de la Seigneurie Est,Chemin des Buttes / Route de la Montagne,Locale,493.673122355953,Ligne
8524,10043,Côte,de,L'Anse-au-Sable,Côte de L'Anse-au-Sable,Boulevard Saint-Germain / Chemin de L'Anse-au-Sable,Locale,527.091482858541,Ligne
8525,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès),Autoroute,698.623684522367,Ligne
8526,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès) / Chemin Sainte-Odile,Autoroute,196.656673485568,Ligne
8527,10043,Chemin,,Sainte-Odile,Chemin Sainte-Odile,Autoroute Jean-Lesage / Autoroute Jean-Lesage (rampe d'accès) / Boulevard Arthur-Buies Ouest,Régionale,336.847057501945,Ligne
8528,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue des Ormes / Rue des Pins,Nationale,107.682301816182,Ligne
8529,10043,Rue,,Arpin,Rue Arpin,Rue des Pins,Locale,96.7361657774382,Ligne
8530,10043,Rue,des,Agarics,Rue des Agarics,Montée Sainte-Odile / Rue des Coprins / Rue des Passereaux,Locale,118.327556331028,Ligne
8531,10043,Rue,,Monseigneur-Desbiens,Rue Monseigneur-Desbiens,Rue du Curé-Destroismaisons / Rue du Major-Abbé-Huard,Locale,133.127635680472,Ligne
8532,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Montée des Saules / Rue Bellevue,Nationale,152.783291799591,Ligne
8533,10043,Rue,,Bellevue,Rue Bellevue,Boulevard Saint-Germain / Rue Saint-Arsène,Locale,135.017068708511,Ligne
8534,10043,Rue,des,Pruches,Rue des Pruches,Rue Ladrière / Rue Rousseau,Locale,71.0544175027141,Ligne
