Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien au catalogue
Bibliobus	Jeunes - BD	Les nombrils.3,Les liens de l'amitié /[illustrations de] Delaf ; [texte de] Dubuc.	3	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1577718
Bibliobus	Jeunes - BD	Spider-Man, les aventures.10,Gare à Ultron ! /[scénario, Mitchel Scanlon, Ferg Handley ; dessin, Andie Tong ; traduction, Laurence Belingard]	3	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2075529
Bibliobus	Jeunes - BD	Only for your eyes /dessin, Midam et Adam ; scénario, Midam et Thitaume.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2282194
Bibliobus	Jeunes - BD	Les p'tits diables.13,Un frère, ça sert toujours! /scénario & dessin, Olivier Dutto.	3	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2322967
Bibliobus	Jeunes - Romans enfants	Lili a la passion du cheval /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	3	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1934340
Bibliobus	Jeunes - BD	Les Simpson.16,Wingding /[d'après Matt Groening ; adaptation française, Céline Petitdidier].	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2269165
Bibliobus	Jeunes - BD	Album Garfield.57 /[par Jim Davis].	2	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2287486
Bibliothèque Le Prévost	Adultes - DVD	L'histoire de Pi[enregistrement vidéo] =Life of Pi /réalisation, Ang Lee ; scénario, David Magee.	9	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2382089
Bibliothèque Le Prévost	Jeunes - BD	Les nombrils.4,Duel de belles /[illustrations de] Delaf ; [texte de] Dubuc.	8	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1837314
Bibliothèque Le Prévost	Jeunes - BD	Les nombrils.5,Un couple d'enfer /[illustrations de] Delaf ; [texte de] Dubuc.	8	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2267803
Bibliothèque Le Prévost	Jeunes - Nouveautés	Guiby.1,Une odeur de soufre /Sampar.	8	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2422209
Bibliothèque Le Prévost	Jeunes - Nouveautés	Captain Biceps.6,Le retour du poing de la justice /scénario, Zep ; scénario, dessin, Tebo.	7	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2451285
Bibliothèque Le Prévost	Adultes - DVD	Le bon côté des choses[enregistrement vidéo] =Silver linings playbook /scénario et réalisation, David O. Russell.	7	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2384120
Bibliothèque Le Prévost	Jeunes - BD	Les légendaires.13,Sang royal /Patrick Sobral.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2067882
Bibliothèque Le Prévost	Jeunes - Romans	Nate, ça roule! /Lincoln Peirce ; texte français d'Isabelle Allard.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2283455
Bibliothèque Le Prévost	Adultes - DVD	Lincoln[enregistrement vidéo] /réalisation, Steven Spielberg ; scénario, Tony Kushner.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2384124
Bibliothèque Le Prévost	Adultes - DVD	Django déchaîné[enregistrement vidéo] =Django unchained /écrit et réalisé par Quentin Tarantino.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2388058
Bibliothèque Le Prévost	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	6	14	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1821505
Bibliothèque Le Prévost	Adultes - DVD	Hunger games[enregistrement vidéo] :le film = The hunger games /réalisation, Gary Ross ; scénario, Gary Ross, Suzanne Collins, Billy Ray.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2342067
Bibliothèque Le Prévost	Jeunes - DVD	Mission dindons[enregistrement vidéo] =Free birds /réalisation, Jimmy Hayward ; scénario, Scott Mosier, Jimmy Hayward.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2438026
Bibliothèque Le Prévost	Jeunes - DVD	Les Schtroumpfs[enregistrement vidéo].	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1408509
Bibliothèque Le Prévost	Adultes - DVD	Argo[enregistrement vidéo] /Warner Bros. Pictures presents in association with GK Films ; a Smokehouse Pictures production ; produced by Grant Heslov, Ben Affleck, George Clooney ; screenplay by Chris Terrio ; directed by Ben Affleck.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2381463
Bibliothèque Le Prévost	Jeunes - DVD	La petite sirène[enregistrement vidéo] =The little mermaid /réalisation et scénario, John Musker, Ron Clements.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2424679
Bibliothèque Le Prévost	Jeunes - DVD	Les aventures de Bernard et Bianca[enregistrement vidéo] =The rescuers /réalisation, Wolfgang Reitherman, John Lounsbery, Art Stevens.  Bernard et Bianca en Australie = The rescuers down under / réalisation, Hendel Butoy, Mike Gabriel ; scénario, Jim Cox.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2343713
Bibliothèque Le Prévost	Jeunes - BD	Waterminator /scénario et dessin, Midam.	5	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1289072
Bibliothèque Le Prévost	Jeunes - BD	Cold case, affaires glacées /dessin, Midam ... [et al.] ; scénario, Midam et www.gameoverforever.com.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2348013
Bibliothèque Le Prévost	Jeunes - BD	Lou!.6,L'âge de cristal /Julien Neel.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2372182
Bibliothèque de Parc-Extension	Jeunes - Jeux	Uno[jeu] 	23	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2321718
Bibliothèque de Parc-Extension	Jeunes - Jeux	Trouble[jeu] :jeu classique de course rebondissante : planchette de jeu et 16 pions en plastique : 5 ans et plus	19	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1289751
Bibliothèque de Parc-Extension	Jeunes - Jeux	Happyland: véchicules d'urgence [jeu] 	17	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2260925
Bibliothèque de Parc-Extension	Jeunes - Jeux	Lego creator.4121,All kinds of animals[jouet] =Animaux de toutes sortes : 4 à 9 ans	16	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1289654
Bibliothèque de Parc-Extension	Jeunes - Jeux	Serpents et échelles[jeu] =Snakes & ladders : 2 à 6 joueurs : 4 ans et plus.	15	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1379166
Bibliothèque de Parc-Extension	Jeunes - Jeux	Dobble [jeu] 	13	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2379153
Bibliothèque de Parc-Extension	Jeunes - Jeux	Monopoly[jeu] 	11	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2314154
Bibliothèque de Parc-Extension	Adultes - Documentaires	Conduire un véhicule de promenade /[publication réalisée par la Société de l'assurance automobile du Québec ; recherche et rédaction, Michèle Jean et Micheline Briand avec la collaboration de Diane Hamel... et al.]	11	32	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1427841
Bibliothèque de Parc-Extension	Jeunes - Jeux	Monopoly [jeu] : le jeu de transactions de propriétés	11	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1343367
Bibliothèque de Parc-Extension	Jeunes - Jeux	Guess who ?[jeu] :le jeu original du personnage mystère : 2 joueurs : 6 ans et +	10	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1443170
Bibliothèque de Parc-Extension	Jeunes - Jeux	Happyland: véhicule d'exploration lunaire [jeu] 	10	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2263715
Bibliothèque de Parc-Extension	Jeunes - Jeux	Monsieur patate [jeu] : 2 ans et plus	10	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2180610
Bibliothèque de Parc-Extension	Jeunes - Jeux	Fraisinette cherche et trouve[jeu] =Strawberry Shortcake hide and seek	9	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2356589
Bibliothèque de Parc-Extension	Jeunes - Jeux	Pix [jeu] : party game.	9	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2354973
Bibliothèque de Parc-Extension	Jeunes - Jeux	Nourriture fictive [jeu] 	9	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1991979
Bibliothèque de Parc-Extension	Jeunes - Nouveautés	Captain Biceps.6,Le retour du poing de la justice /scénario, Zep ; scénario, dessin, Tebo.	9	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2451285
Bibliothèque de Parc-Extension	Jeunes - Jeux	Cherche et trouve : Spider-man [jeu]  =Spider sense Spider-man	8	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2266308
Bibliothèque de Parc-Extension	Adultes - DVD	Thor.Un monde obscur[enregistrement vidéo] =Thor.The dark world /réalisation, Alan Taylor ; scénario, Christopher L. Yost, Christopher Markus, Stephen McFeely ; histoire, Don Payne, Robert Rodat.	8	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2440674
Bibliothèque de Parc-Extension	Jeunes - Jeux	Véhicule Chubbies [jeu] 	8	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1983940
Bibliothèque de Parc-Extension	Jeunes - Jeux	Formes géométriques [jeu] 	8	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1839792
Bibliothèque de Saint-Michel	Adultes - DVD	Poirot.2[enregistrement vidéo] /réalisateurs, Edward Bennett, ... [et al.] ; scénaristes, Clive Exton ... [et al.].	9	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1509442
Bibliothèque de Saint-Michel	Adultes - DVD	Beaumarchais, l'insolent[enregistrement vidéo] /scénario, adaptation et dialogues, Édouard Molinaro, Jean-Claude Brisville ; réalisation, Édouard Molinaro.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2380558
Bibliothèque de Saint-Michel	Jeunes - BD	Tamara.11,Quelle famille d'enfer! /[illustrations de] Darasse ; [texte de] Bosse, Zidrou.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2384328
Bibliothèque de Saint-Michel	Jeunes - BD	Les p'tits diables.14,Soeur à toute heure! /scénario & dessin, Olivier Dutto.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2360693
Bibliothèque de Saint-Michel	Adultes - DVD	Arnaque américaine[enregistrement vidéo] =American hustle /réalisation, David O. Russell ; scénario, Eric Warren Singer, David O. Russell.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2446637
Bibliothèque de Saint-Michel	Jeunes - Premières poésies	L'odeur du café /Dany Laferrière ; illustrations de Francesc Rovira.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2450563
Bibliothèque de Saint-Michel	Jeunes - DVD	Le justicier de minuit[enregistrement vidéo] =The midnight stranger.	6	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2448641
Bibliothèque de Saint-Michel	Jeunes - BD	Max et Lili ont des pouvoirs magiques /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2361983
Bibliothèque de Saint-Michel	Jeunes - Romans enfants	Le royaume de la fantaisie.[1] /Geronimo Stilton ; [illustrations, Larry Keys ... et al. ; traduction, Titi Plumederat].	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1412966
Bibliothèque de Saint-Michel	Jeunes - Nouveautés	Le livre d'Hector /[texte de] Joris Chamblain ;  [illustrations de] Aurélie Neyret.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2444700
Bibliothèque de Saint-Michel	Jeunes - BD	Petite encyclopédie des inventions de maître Léonard :je pense donc génie! /[illustrations de] Turk & [texte de] De Groot.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1915961
Bibliothèque de Saint-Michel	Jeunes - BD	Foot 2 rue.19,Les Bleus pour toujours /scénario, Mathieu Mariolle ; dessin, Philippe Cardona.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2362651
Bibliothèque de Saint-Michel	Jeunes - BD	Geronimo Stilton.10,Rejoue-la nous, Mozart! /Geronimo Stilton ;  [scénario de Leonardo Favia ; illustrations, Federica Salfo ; traduction par Claude Dubois].	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2390140
Bibliothèque de Saint-Michel	Jeunes - BD	Lili se fait piéger sur Internet /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1438388
Bibliothèque de Saint-Michel	Jeunes - BD	Tamara.1,Combien?! /[illustrations de] Darasse ; [texte de] Zidrou.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1344977
Bibliothèque de Saint-Michel	Adultes - DVD	Prisonniers[enregistrement vidéo] =Prisoners /réalisation, Denis Villeneuve ; scénario, Aaron Guzikowski.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2431762
Bibliothèque de Saint-Michel	Jeunes - BD	Lili veut un téléphone portable /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1986941
Bibliothèque de Saint-Michel	Adultes - DVD	Totally spies!.Season 3,Mission mania	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2450288
Bibliothèque de Saint-Michel	Jeunes - Jeux vidéo sur console	Just dance kids.2[ressource électronique] (Wii)] /Ubisoft.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2283167
Bibliothèque de Saint-Michel	Adultes - DVD	Louis Cyr, l'homme le plus fort du monde[enregistrement vidéo] =Louis Cyr, the strongest man in the world /réalisation, Daniel Roby ; scénario, Sylvain Guy.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2427871
Bibliothèque du Mile End	Jeunes - Jeux	Toupie et Binou : Trouve la paire [jeu] 	92	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1822865
Bibliothèque du Mile End	Jeunes - Jeux	Le trésor du pirate Boom [jeu] 	49	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1839828
Bibliothèque du Mile End	Adultes - DVD	Eric Rohmer's Six moral tales[enregistrement vidéo] /[écrit et réalisé par Éric Rohmer]	15	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1456946
Bibliothèque du Mile End	Jeunes - Nouveautés	Ordinateur portable : Bibliothèque Mile-End	11	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2287751
Bibliothèque du Mile End	Jeunes - DVD	Les aventures de Tintin[enregistrement vidéo] /réalisation, Stéphane Bernasconi.	6	17	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1393483
Bibliothèque du Mile End	Jeunes - Albums carton (cartonnés)	Les petites bêtes /conception, Emilie Beaumont et Nathalie Belineau ; pâte à modeler, Christelle Mekdjian.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1367747
Bibliothèque du Mile End	Jeunes - Nouveautés	Monsieur Paillasson /par Bellebrute.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2444527
Bibliothèque du Mile End	Adultes - Collection multilingue	Lu ding ji	5	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1235565
Bibliothèque du Mile End	Jeunes - Romans pré-ado	Mystère à Paris /Téa Stilton ; [illustrations de Maria Abagnale ... et al. ; traduction de Lili Plumedesouris].	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1610658
Bibliothèque du Mile End	Jeunes - Romans pré-ado	Le collège de Raxford.1,Téa Sisters contre Vanilla girls /Téa Stilton ; [basé sur une idée originale d'Elisabeth Dammi ; illustrations de Giuseppe Facciotto ; traduction de Béatrice Didiot].	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1987355
Bibliothèque du Mile End	Adultes - DVD	Toutes nos envies[enregistrement vidéo] =All our desires /réalisation, Philippe Lioret ; scénario, Philippe Lioret, Emmanuel Courcol.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2340601
Bibliothèque du Mile End	Adultes - DVD	Le Canada grandeur nature[enregistrement vidéo] =Wild Canada /scénario et réalisation, Jeff Turner.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2458998
Bibliothèque du Mile End	Adultes - DVD	L'arbre de la vie[enregistrement vidéo] =The tree of life /scénario et réalisation, Terrence Malick.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2262203
Bibliothèque du Mile End	Jeunes - Albums carton (cartonnés)	Les légumes /conception, Nathalie Bélineau et Émilie Beaumont ; pâte à modeler, Christelle Mekdjian.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1416187
Bibliothèque du Mile End	Adultes - DVD	L'île au trésor[enregistrement vidéo] =Treasure Island /réalisation, Steve Barron ; scénario, Stewart Harcourt.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2465527
Bibliothèque du Mile End	Adultes - DVD	Hunger games[enregistrement vidéo] :le film = The hunger games /réalisation, Gary Ross ; scénario, Gary Ross, Suzanne Collins, Billy Ray.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2342067
