ï»¿TYPE_VOIE,TYPE_EQUIPEMENT,REVETEMENT_VOIE,ROUTE_VERTE_NO,ROUTE_CMM,VELO_EXPRESS,CIRCUIT_AGROTOURISTIQUE,TOUR_ILE,WKT 
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 290272.57414343 5049272.51806470, 290263.22414343 5049286.05896470, 290213.84884343 5049349.82656470, 290180.85164343 5049392.14466470, 290150.71214343 5049430.60226470, 290138.47914343 5049446.69836470, 290124.32534343 5049464.95456470, 290117.82254343 5049472.63306470, 290112.12134343 5049479.93036470, 290107.14814343 5049485.86606470, 290105.39864343 5049487.35316470, 290103.85924343 5049488.24906470, 290101.65874343 5049489.13186470, 290100.33124343 5049489.99696470, 290099.45634343 5049490.76876470, 290098.56064343 5049491.92856470, 290097.75584343 5049493.53806470, 290097.43974343 5049495.06906470, 290097.45764343 5049496.22656470, 290097.29464343 5049497.72576470, 290096.80434343 5049499.10536470, 290095.94264343 5049500.53066470, 290051.00234343 5049558.12936470, 290007.21964343 5049613.73896470, 289955.45944343 5049679.69616470, 289927.84464343 5049714.90456470, 289892.59114343 5049759.38246470, 289845.60924343 5049818.87186470, 289795.64884343 5049881.72656470, 289744.69964343 5049946.52606470, 289685.51314343 5050023.38546470, 289685.15854343 5050024.23936470, 289685.18374343 5050025.26366470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 290611.73594343 5047771.66816470, 290616.91454343 5047775.61436470, 290646.84034343 5047799.19216470, 290716.06264343 5047853.30036470, 290776.17484343 5047900.38816470, 290846.95014343 5047955.62236470, 290904.23224343 5048000.81326470, 290967.34884343 5048050.12656470, 290985.98494343 5048064.78246470, 290994.98074343 5048071.39696470, 290998.09034343 5048073.20946470, 291005.96104343 5048076.68866470, 291012.70794343 5048079.33446470, 291018.26414343 5048081.98036470, 291022.64884343 5048084.12656470, 291027.32804343 5048086.89236470, 291031.62574343 5048089.65336470, 291035.68774343 5048092.43876470, 291042.52564343 5048097.54306470, 291070.38724343 5048120.08046470, 291098.84884343 5048142.72656470, 291128.46344343 5048164.92736470, 291129.65404343 5048166.11796470, 291130.26744343 5048167.72546470)"
12103,Bande cyclable,PavÃ©,2,,,Les Chemins de la Nature,,"LINESTRING  ( 285399.27814343 5057287.84596470, 285394.87224343 5057309.91596470, 285392.08074343 5057323.71716470, 285386.55094343 5057350.21986470, 285373.19474343 5057413.67656470, 285372.90724343 5057415.64376470, 285372.89414343 5057417.37946470, 285372.98924343 5057418.46116470, 285373.21474343 5057419.37586470, 285373.56094343 5057420.32036470)"
12103,Piste cyclable,PavÃ©,,,,,Oui,"LINESTRING  ( 298328.20044343 5058164.32766470, 298330.12204343 5058168.58866470, 298331.12474343 5058170.92816470, 298332.04374343 5058172.68276470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283277.58144343 5051004.48806470, 283359.34834343 5051019.43236470, 283431.10354343 5051033.08486470, 283478.68804343 5051041.75726470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283079.20084343 5050918.60046470, 283073.12154343 5050922.27716470, 283067.74884343 5050925.52656470, 282951.24884343 5050991.12656470, 282912.88614343 5051012.07646470)"
12105,Piste polyvalente cyclable - piÃ©tonniÃ¨re,PavÃ©,,,,,,"LINESTRING  ( 282071.10944343 5046589.63746470, 282082.47944343 5046563.56026470, 282084.20354343 5046560.13956470, 282085.79104343 5046557.07046470, 282087.71184343 5046553.60276470, 282090.13694343 5046550.18426470, 282133.24624343 5046493.47096470)"
12105,Piste polyvalente cyclable - piÃ©tonniÃ¨re,PavÃ©,,,,,,"LINESTRING  ( 282133.24624343 5046493.47096470, 282197.51454343 5046409.04476470, 282236.61324343 5046362.35426470, 282277.33484343 5046309.05546470, 282278.13334343 5046307.78596470, 282279.77294343 5046305.97706470, 282280.82214343 5046304.33806470, 282281.09664343 5046302.71536470, 282281.10534343 5046301.23146470, 282281.26564343 5046299.70966470, 282281.90064343 5046298.20156470, 282282.77374343 5046296.85216470, 282284.36064343 5046294.44726470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 288950.45874343 5046049.50836470, 288966.42634343 5046060.62006470, 288974.98564343 5046066.97086470, 288980.42284343 5046071.17776470, 288985.82614343 5046075.62296470, 288986.14484343 5046075.88826470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 288751.07404343 5045913.26106470, 288807.15264343 5045951.63896470, 288869.97804343 5045994.54116470, 288936.33574343 5046039.90406470, 288950.45874343 5046049.50836470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 285929.55934343 5044853.93976470, 285928.94604343 5044851.70886470, 285930.68344343 5044835.07966470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283679.62494343 5046003.48246470, 283681.32644343 5046005.74886470, 283685.93924343 5046011.89296470, 283686.70664343 5046012.91056470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283851.31964343 5046267.76746470, 283850.98124343 5046267.44006470, 283839.31294343 5046256.45056470, 283828.22214343 5046246.98286470, 283824.71194343 5046243.81996470, 283821.45124343 5046240.40026470, 283818.45894343 5046236.74346470, 283814.25214343 5046230.86976470, 283812.62494343 5046228.56786470, 283810.99774343 5046225.86906470, 283784.40314343 5046181.83196470, 283755.11764343 5046132.44456470, 283727.89314343 5046086.83686470, 283718.08914343 5046070.05566470, 283715.58504343 5046065.86706470, 283712.77094343 5046061.88006470, 283708.29744343 5046055.45146470, 283706.98784343 5046053.49956470, 283705.42684343 5046051.74226470, 283703.64284343 5046050.21186470, 283700.66884343 5046047.88446470, 283698.12624343 5046045.09216470, 283683.47354343 5046025.87716470, 283679.38614343 5046021.29576470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 282982.55834343 5045402.99936470, 282977.18364343 5045409.32816470)"
12103,Piste cyclable,PavÃ©,,,,,,"LINESTRING  ( 282977.18364343 5045409.32816470, 282904.40414343 5045493.61196470, 282889.16004343 5045511.48566470, 282887.99594343 5045513.07316470, 282887.41374343 5045514.50186470, 282887.01304343 5045515.80246470, 282886.46134343 5045517.41226470, 282885.95474343 5045518.97746470, 282885.35004343 5045520.53436470, 282884.57284343 5045522.41296470, 282883.58064343 5045524.39736470, 282880.39844343 5045529.16386470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283671.72634343 5046012.71016470, 283661.18984343 5046000.90006470, 283653.92644343 5045993.40576470, 283631.37174343 5045972.46396470, 283607.60084343 5045952.08386470, 283547.67064343 5045900.31186470, 283485.99614343 5045847.64646470, 283430.50864343 5045799.83666470, 283385.33584343 5045761.01696470, 283348.50254343 5045729.34946470, 283301.01234343 5045688.41986470, 283245.07734343 5045640.44476470, 283161.63674343 5045568.74556470, 283107.81314343 5045522.48616470, 283070.99604343 5045490.90156470, 283048.96224343 5045471.71096470, 282999.91344343 5045429.08266470, 282977.18364343 5045409.32816470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 282982.55834343 5045402.99936470, 283010.66394343 5045427.11976470, 283058.73174343 5045468.37186470, 283071.54564343 5045479.40736470, 283081.93764343 5045488.56746470, 283083.47744343 5045489.89156470, 283137.57884343 5045536.41646470, 283179.58234343 5045572.52236470, 283251.89784343 5045634.53036470, 283263.93234343 5045644.96256470, 283309.63554343 5045683.81686470, 283344.92484343 5045714.53906470, 283399.35274343 5045761.28416470, 283403.31144343 5045763.79236470, 283407.61314343 5045765.65196470, 283409.39854343 5045766.26086470, 283411.08844343 5045767.09916470, 283412.65344343 5045768.15226470, 283419.74384343 5045774.47326470, 283428.47084343 5045781.86276470, 283434.86504343 5045788.64896470, 283439.26664343 5045793.34736470, 283444.90834343 5045799.65116470, 283450.88174343 5045805.64166470, 283507.50684343 5045854.03616470, 283565.80784343 5045904.28066470, 283590.97764343 5045925.90076470, 283593.24064343 5045927.55366470, 283595.73184343 5045928.83716470, 283598.39134343 5045929.72036470, 283600.47544343 5045930.50806470, 283602.43234343 5045931.57306470, 283604.22544343 5045932.89536470, 283613.09704343 5045940.83386470, 283622.27794343 5045948.54326470, 283628.37724343 5045955.17156470, 283632.23844343 5045959.36756470, 283636.79994343 5045964.69816470, 283641.75194343 5045969.66816470, 283646.50504343 5045974.04856470, 283648.48234343 5045975.76976470, 283650.70604343 5045977.15806470, 283653.12054343 5045978.17896470, 283655.35644343 5045979.04306470, 283657.44754343 5045980.21506470, 283659.35144343 5045981.67146470, 283666.66444343 5045989.28406470, 283675.14404343 5045997.51396470, 283679.62494343 5046003.48246470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283857.95344343 5046274.18406470, 283851.31964343 5046267.76746470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283686.70664343 5046012.91056470, 283695.02564343 5046023.72776470, 283699.16734343 5046029.09286470, 283710.30784343 5046044.29446470, 283720.85364343 5046059.91436470, 283730.78914343 5046075.92946470, 283741.82224343 5046094.22536470, 283774.28674343 5046149.27206470, 283792.61864343 5046180.30766470, 283804.87224343 5046200.88266470, 283813.58924343 5046214.87916470, 283819.94104343 5046225.30766470, 283823.60324343 5046230.66186470, 283824.80254343 5046232.22256470, 283826.20134343 5046233.60736470, 283827.77414343 5046234.79086470, 283829.49214343 5046235.75136470, 283831.36404343 5046236.62456470, 283833.11864343 5046237.71446470, 283834.73084343 5046239.00566470, 283843.66204343 5046246.63896470, 283858.69354343 5046259.22456470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283679.38614343 5046021.29576470, 283671.72634343 5046012.71016470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283984.72844343 5046383.41746470, 283967.27294343 5046366.66136470, 283964.85544343 5046364.36576470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283858.69354343 5046259.22456470, 283865.77414343 5046265.15306470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283973.07434343 5046353.72606470, 283987.78634343 5046364.37226470, 283995.24364343 5046369.76876470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 283964.85544343 5046364.36576470, 283960.02074343 5046359.77466470, 283954.80614343 5046355.44496470, 283922.83734343 5046328.93776470, 283920.18764343 5046326.48676470, 283917.75734343 5046323.81806470, 283911.92324343 5046317.30926470, 283908.22154343 5046313.52366470, 283904.26354343 5046310.00676470, 283892.75214343 5046300.54856470, 283890.18864343 5046298.63526470, 283887.35664343 5046297.14796470, 283884.11094343 5046295.81056470, 283881.00664343 5046294.17146470, 283861.53654343 5046277.64986470, 283857.95344343 5046274.18406470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 291920.46464343 5051309.93516470, 291927.57144343 5051300.58266470, 291967.85434343 5051249.31946470, 292009.12944343 5051196.20426470, 292051.92594343 5051141.76616470, 292065.22124343 5051125.03126470, 292085.66034343 5051098.63896470, 292090.42484343 5051092.96506470, 292095.38384343 5051087.46036470, 292101.39014343 5051081.19716470, 292107.62084343 5051075.15716470, 292112.58174343 5051069.79936470, 292120.45684343 5051060.22706470, 292127.86144343 5051050.28626470, 292137.51874343 5051036.52796470, 292140.01364343 5051032.59616470, 292142.14904343 5051028.45816470, 292143.43284343 5051024.71396470, 292144.36164343 5051020.86636470, 292144.92714343 5051016.94876470, 292145.48424343 5051009.02866470, 292146.38234343 5051001.13986470, 292147.71044343 5050994.08896470, 292149.62704343 5050987.17486470, 292152.11854343 5050980.44646470, 292155.16734343 5050973.95156470, 292158.75164343 5050967.73616470, 292161.52974343 5050963.76736470, 292164.96934343 5050959.07096470, 292190.03864343 5050926.52716470, 292227.87414343 5050877.57916470, 292270.60444343 5050822.67806470, 292319.15564343 5050760.03776470, 292321.40074343 5050757.18666470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 292332.74024343 5050773.84046470, 292332.57474343 5050774.05076470, 292326.63014343 5050781.60136470, 292310.22594343 5050802.43736470, 292300.56854343 5050815.13736470, 292284.56124343 5050836.10566470, 292274.50704343 5050848.93796470, 292238.65594343 5050895.10786470, 292201.94494343 5050942.53456470, 292188.29164343 5050960.38946470, 292174.82514343 5050978.38566470, 292171.90114343 5050983.82386470, 292169.42624343 5050989.48066470, 292167.41674343 5050995.31896470, 292166.62304343 5050997.56796470, 292165.96154343 5051000.87526470, 292165.43234343 5051005.04246470, 292164.30794343 5051013.70756470, 292163.11594343 5051019.87976470, 292161.42064343 5051025.93306470, 292159.23324343 5051031.82646470, 292156.56884343 5051037.52016470, 292153.45834343 5051042.96716470, 292149.96874343 5051048.17936470, 292146.11774343 5051053.13056470, 292122.96664343 5051082.96236470, 292082.08844343 5051133.82866470, 292044.38524343 5051182.04906470, 292009.19564343 5051226.63146470, 291968.44974343 5051279.08516470, 291935.67514343 5051321.26316470)"
12103,ChaussÃ©e dÃ©signÃ©e,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 286038.04744343 5043856.48396470, 286041.25694343 5043849.26256470)"
12104,Piste piÃ©tonniÃ¨re,PavÃ©,,,,,,"LINESTRING  ( 290760.94884343 5046231.62656470, 290758.67224343 5046230.54606470, 290756.42334343 5046229.46136470, 290754.17434343 5046228.27066470, 290752.34874343 5046227.13296470, 290750.39084343 5046225.91596470, 290748.51224343 5046224.61946470, 290747.21634343 5046223.63126470, 290745.97224343 5046222.44976470, 290744.88744343 5046221.41796470, 290744.19014343 5046220.79676470, 290743.40574343 5046220.17446470, 290742.51454343 5046219.47456470, 290741.81824343 5046218.98376470, 290739.03314343 5046217.00486470, 290732.55784343 5046212.58086470, 290731.02324343 5046211.54906470, 290729.85554343 5046210.83856470, 290728.84224343 5046210.36326470, 290726.18134343 5046209.08836470, 290725.14954343 5046208.66506470, 290724.46154343 5046208.32106470, 290723.85304343 5046207.92426470, 290719.40804343 5046204.90786470, 290717.87344343 5046203.90256470, 290717.13264343 5046203.47916470, 290716.23304343 5046203.18816470, 290715.33344343 5046203.05586470, 290714.67194343 5046203.02936470, 290713.74594343 5046203.05586470, 290710.55644343 5046203.22906470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 290920.49344343 5046519.96136470, 290896.41504343 5046496.67356470, 290894.62914343 5046494.68916470)"
12104,Piste piÃ©tonniÃ¨re,Gravier,,,,,,"LINESTRING  ( 290773.65384343 5046243.51106470, 290777.51064343 5046246.36826470, 290781.16194343 5046249.30506470, 290784.91894343 5046252.10966470, 290788.64964343 5046254.72906470, 290791.93044343 5046257.03096470, 290793.96774343 5046258.30096470, 290796.11084343 5046259.38576470, 290798.46574343 5046260.54986470, 290800.21194343 5046261.47596470, 290801.69354343 5046262.48136470, 290803.09594343 5046263.51326470, 290804.78924343 5046264.99496470, 290806.95884343 5046267.24386470, 290811.37734343 5046271.66236470, 290818.36244343 5046278.75336470, 290821.32574343 5046282.16636470, 290824.87124343 5046286.50556470, 290826.63834343 5046288.71126470, 290830.48024343 5046293.17316470, 290833.62894343 5046296.95666470, 290841.51344343 5046306.42876470, 290843.93244343 5046309.29406470, 290845.32344343 5046310.68856470, 290846.54054343 5046311.74686470, 290847.94284343 5046312.83176470, 290849.34514343 5046313.86356470, 290850.48294343 5046314.81616470, 290851.51474343 5046315.74206470, 290852.33494343 5046316.56226470, 290853.28744343 5046317.69996470, 290854.34584343 5046319.07586470, 290855.78464343 5046320.62036470, 290857.09744343 5046321.90696470, 290858.47334343 5046323.17696470, 290870.06214343 5046333.44276470, 290882.12704343 5046344.68756470, 290885.83124343 5046348.31236470, 290890.32924343 5046352.94256470, 290893.76874343 5046356.99076470, 290898.45194343 5046362.67926470, 290902.15604343 5046367.60056470, 290903.61134343 5046369.84946470, 290904.66964343 5046371.93976470, 290905.93964343 5046374.66496470, 290906.78634343 5046376.72866470, 290907.68594343 5046379.16286470, 290908.45324343 5046381.38536470, 290909.37924343 5046383.89896470, 290910.51694343 5046386.70356470, 290911.46944343 5046389.05826470, 290912.50134343 5046391.33366470, 290913.45384343 5046393.39746470, 290916.36424343 5046398.90076470, 290921.20614343 5046407.47336470, 290925.51884343 5046415.04046470, 290929.54054343 5046421.12586470, 290931.04864343 5046423.40126470, 290931.71004343 5046424.24796470, 290937.72894343 5046435.50416470, 290939.04014343 5046438.20576470, 290939.38254343 5046439.00996470, 290939.46244343 5046439.80546470, 290939.31644343 5046440.56436470, 290938.95264343 5046441.09356470, 290938.05964343 5046441.98646470, 290937.69584343 5046442.51566470, 290937.53044343 5046443.01176470, 290937.53044343 5046443.47476470, 290937.59664343 5046443.93776470, 290938.17184343 5046444.96646470)"
