ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
4004799,Saint-Antoine Est  rue,Saint-André  rue,Saint-Timothée  rue,54,Ville-Marie,2018-07-15,98,Excellent,2.7,Moyen
1381483,Saint-Antoine Est  rue,Montcalm  rue,Non-nommée  voie,118,Ville-Marie,2018-07-15,97,Excellent,3.08,Bon
1380968,Saint-Antoine Est  rue,de Bonsecours  rue,Berri  rue,132,Ville-Marie,2018-08-12,76,Moyen,3.21,Moyen
1380967,Saint-Antoine Est  rue,Guy-Frégault  rue,de Bonsecours  rue,29,Ville-Marie,2018-08-12,31,Très mauvais,4.9,Mauvais
1380965,Saint-Antoine Est  rue,Gosford  rue,Non-nommée  voie,29,Ville-Marie,2018-08-12,31,Très mauvais,7.34,Très mauvais
1380966,Saint-Antoine Est  rue,Non-nommée  voie,Guy-Frégault  rue,75,Ville-Marie,2018-08-12,57,Mauvais,3.59,Moyen
1380964,Saint-Antoine Est  rue,de l'Hôtel-de-Ville  avenue,Gosford  rue,133,Ville-Marie,2018-08-12,64,Moyen,5.19,Mauvais
1380963,Saint-Antoine Est  rue,Non-nommée  voie,de l'Hôtel-de-Ville  avenue,57,Ville-Marie,2018-08-12,57,Mauvais,3.98,Moyen
1380959,Saint-Antoine Est  rue,Saint-Antoine Ouest  rue,Non-nommée  voie,186,Ville-Marie,2018-08-12,50,Mauvais,5.76,Mauvais
1260815,Saint-Antoine Ouest  rue,Saint-Alexandre  rue,du Square-Victoria  rue,64,Ville-Marie,2018-08-12,87,Bon,4.38,Moyen
4004571,Saint-Antoine Ouest  rue,du Square-Victoria  rue,du Square-Victoria  rue,45,Ville-Marie,2018-08-12,97,Excellent,6.07,Très mauvais
4004564,Saint-Antoine Ouest  rue,du Square-Victoria  rue,Gauvin  rue,22,Ville-Marie,2018-08-12,80,Moyen,8.46,Très mauvais
1260817,Saint-Antoine Ouest  rue,Gauvin  rue,Robert-Bourassa  boulevard,201,Ville-Marie,2018-08-12,65,Moyen,3.29,Moyen
1371012,Saint-Antoine Ouest  rue,Bonaventure  place,Sainte-Cécile  rue,48,Ville-Marie,2018-07-29,46,Mauvais,2.2,Bon
1371013,Saint-Antoine Ouest  rue,Sainte-Cécile  rue,de la Cathédrale  rue,54,Ville-Marie,2018-07-29,43,Mauvais,2.26,Bon
1371014,Saint-Antoine Ouest  rue,de la Cathédrale  rue,Peel  rue,93,Ville-Marie,2018-07-29,83,Bon,4.83,Mauvais
1623980,Saint-Antoine Ouest  rue,Peel  rue,Jean-D'Estrées  rue,107,Ville-Marie,2018-07-29,63,Moyen,7.04,Très mauvais
1371017,Saint-Antoine Ouest  rue,Jean-D'Estrées  rue,Saint-Félix  rue,102,Ville-Marie,2018-07-29,64,Moyen,4.04,Moyen
1371018,Saint-Antoine Ouest  rue,Saint-Félix  rue,de la Montagne  rue,65,Ville-Marie,2018-07-29,49,Mauvais,3.53,Moyen
1371019,Saint-Antoine Ouest  rue,de la Montagne  rue,Lucien-L'Allier  rue,116,Ville-Marie,2018-07-29,61,Moyen,3.19,Moyen
1371020,Saint-Antoine Ouest  rue,Lucien-L'Allier  rue,de Versailles  rue,78,Ville-Marie,2018-07-29,60,Mauvais,4.05,Moyen
1371022,Saint-Antoine Ouest  rue,de Versailles  rue,Lusignan  rue,78,Ville-Marie,2018-07-29,65,Moyen,4.97,Mauvais
1371023,Saint-Antoine Ouest  rue,Lusignan  rue,Guy  rue,102,Ville-Marie,2018-07-29,56,Mauvais,4.8,Mauvais
4004931,Saint-Antoine Ouest  rue,Saint-François-Xavier  rue,Jeanne-Mance  rue,67,Ville-Marie,2018-08-12,56,Mauvais,4.97,Mauvais
1380986,Saint-Antoine Ouest  rue,Saint-Antoine Est  rue,Clark  rue,53,Ville-Marie,2018-08-12,23,Très mauvais,9.14,Très mauvais
1380987,Saint-Antoine Ouest  rue,Clark  rue,de la Place-d'Armes  côte,96,Ville-Marie,2018-08-12,31,Très mauvais,8.14,Très mauvais
4004930,Saint-Antoine Ouest  rue,de la Place-d'Armes  côte,Saint-François-Xavier  rue,139,Ville-Marie,2018-08-12,59,Mauvais,4.82,Mauvais
4004929,Saint-Antoine Ouest  rue,Jean-Paul-Riopelle  place,Saint-Alexandre  rue,79,Ville-Marie,2018-08-12,88,Bon,4.75,Mauvais
4004565,Saint-Antoine Ouest  rue,Jean-Paul-Riopelle  place,Jean-Paul-Riopelle  place,46,Ville-Marie,2018-08-12,79,Moyen,5.75,Mauvais
1380993,Saint-Antoine Ouest  rue,Jeanne-Mance  rue,Jean-Paul-Riopelle  place,123,Ville-Marie,2018-08-12,62,Moyen,4.55,Mauvais
1625399,Saint-Claude  rue,Saint-Paul Est  rue,Le Royer Est  rue,56,Ville-Marie,2018-07-15,100,Excellent,6.05,Mauvais
1381008,Saint-Claude  rue,Le Royer Est  rue,Notre-Dame Est  rue,64,Ville-Marie,2018-07-15,84,Excellent,4.82,Moyen
1381018,Saint-Denis  rue,De Maisonneuve Est  boulevard,Émery  rue,131,Ville-Marie,2018-07-20,84,Bon,3.53,Moyen
1381020,Saint-Denis  rue,Ontario Est  rue,Saint-Denis  terrasse,158,Ville-Marie,2018-07-20,79,Bon,4.08,Moyen
4008499,Saint-Denis  rue,Émery  rue,Ontario Est  rue,179,Ville-Marie,2018-07-20,87,Excellent,3.55,Moyen
1381021,Saint-Denis  rue,Saint-Denis  terrasse,Sherbrooke Est  rue,48,Ville-Marie,2018-07-20,62,Moyen,4.98,Moyen
1381032,Saint-Dominique  rue,Viger Est  avenue,De La Gauchetière Est  rue,125,Ville-Marie,2018-08-12,35,Mauvais,6.92,Mauvais
1381035,Saint-Dominique  rue,De La Gauchetière Est  rue,René-Lévesque Est  boulevard,136,Ville-Marie,2018-08-12,30,Mauvais,7.17,Mauvais
1381036,Saint-Dominique  rue,René-Lévesque Est  boulevard,Juliette-Béliveau  rue,43,Ville-Marie,2018-08-12,40,Mauvais,9.5,Très mauvais
1624334,Saint-Dominique  rue,Juliette-Béliveau  rue,du Marché  place,41,Ville-Marie,2018-08-12,23,Mauvais,6.74,Mauvais
1381037,Saint-Dominique  rue,du Marché  place,Sainte-Catherine Est  rue,117,Ville-Marie,2018-08-12,51,Moyen,5.8,Moyen
1381038,Saint-Dominique  rue,Sainte-Catherine Est  rue,De Boisbriand  rue,64,Ville-Marie,2018-08-12,64,Bon,7.48,Mauvais
1381040,Saint-Dominique  rue,De Maisonneuve Est  boulevard,Ontario Est  rue,158,Ville-Marie,2018-08-12,69,Bon,6.77,Mauvais
1381039,Saint-Dominique  rue,De Boisbriand  rue,De Maisonneuve Est  boulevard,77,Ville-Marie,2018-08-12,27,Mauvais,11.94,Très mauvais
4009992,Sainte-Catherine Est  rue,Sainte-Catherine Est  rue,Sainte-Catherine Est  rue,76,Ville-Marie,2018-07-04,69,Moyen,3.26,Bon
4006873,Sainte-Catherine Est  rue,Bercy  rue,Sainte-Catherine Est  rue,74,Ville-Marie,2018-07-04,57,Moyen,4.76,Moyen
1390681,Sainte-Catherine Est  rue,du Havre  rue,Bercy  rue,172,Ville-Marie,2018-07-04,63,Moyen,2.65,Bon
1390680,Sainte-Catherine Est  rue,Frontenac  rue,du Havre  rue,91,Ville-Marie,2018-07-04,35,Mauvais,5.49,Moyen
1390679,Sainte-Catherine Est  rue,D'Iberville  rue,Frontenac  rue,73,Ville-Marie,2018-07-29,39,Mauvais,6.23,Mauvais
1390678,Sainte-Catherine Est  rue,Poupart  rue,D'Iberville  rue,49,Ville-Marie,2018-07-04,25,Très mauvais,7.13,Très mauvais
1390677,Sainte-Catherine Est  rue,Dufresne  rue,Poupart  rue,101,Ville-Marie,2018-07-04,54,Moyen,7.31,Très mauvais
1390676,Sainte-Catherine Est  rue,Fullum  rue,Dufresne  rue,149,Ville-Marie,2018-07-04,72,Bon,5.8,Mauvais
1390675,Sainte-Catherine Est  rue,Parthenais  rue,Fullum  rue,135,Ville-Marie,2018-07-04,48,Mauvais,6.24,Mauvais
1390674,Sainte-Catherine Est  rue,De Lorimier  avenue,Parthenais  rue,178,Ville-Marie,2018-07-04,42,Mauvais,6.95,Mauvais
1390672,Sainte-Catherine Est  rue,Dorion  rue,De Lorimier  avenue,155,Ville-Marie,2018-07-04,43,Mauvais,5.04,Moyen
1390671,Sainte-Catherine Est  rue,Cartier  rue,Dorion  rue,48,Ville-Marie,2018-07-04,63,Moyen,3.96,Moyen
1381221,Sainte-Catherine Est  rue,Labelle  rue,Saint-Hubert  rue,58,Ville-Marie,2018-07-04,37,Mauvais,5.34,Moyen
1381220,Sainte-Catherine Est  rue,Berri  rue,Labelle  rue,49,Ville-Marie,2018-07-04,39,Mauvais,5.42,Moyen
4008395,Sainte-Catherine Ouest  rue,Atwater  avenue,Atwater  avenue,11,Ville-Marie,2018-08-01,97,Excellent,6.6,Mauvais
1260910,Sainte-Catherine Ouest  rue,Chomedey  rue,Lambert-Closse  rue,119,Ville-Marie,2018-07-04,44,Mauvais,6.22,Mauvais
1260885,Sainte-Catherine Ouest  rue,De Bleury  rue,Saint-Alexandre  rue,120,Ville-Marie,2018-07-04,31,Mauvais,6.88,Mauvais
1260886,Sainte-Catherine Ouest  rue,Saint-Alexandre  rue,City Councillors  rue,84,Ville-Marie,2018-07-04,5,Très mauvais,11.64,Très mauvais
1260887,Sainte-Catherine Ouest  rue,City Councillors  rue,Aylmer  rue,59,Ville-Marie,2018-07-04,5,Très mauvais,16.76,Très mauvais
1260888,Sainte-Catherine Ouest  rue,Aylmer  rue,du Square-Phillips  rue,13,Ville-Marie,2018-08-12,10,Très mauvais,7.37,Très mauvais
1260889,Sainte-Catherine Ouest  rue,du Square-Phillips  rue,Union  avenue,56,Ville-Marie,2018-07-04,32,Mauvais,9.68,Très mauvais
1260890,Sainte-Catherine Ouest  rue,Union  avenue,Robert-Bourassa  boulevard,80,Ville-Marie,2018-07-04,6,Très mauvais,13.47,Très mauvais
1260891,Sainte-Catherine Ouest  rue,Robert-Bourassa  boulevard,McGill College  avenue,165,Ville-Marie,2018-07-04,32,Mauvais,13.52,Très mauvais
4002938,Sainte-Catherine Ouest  rue,McGill College  avenue,McGill College  avenue,10,Ville-Marie,2018-07-04,100,Excellent,11.31,Très mauvais
1260894,Sainte-Catherine Ouest  rue,McGill College  avenue,Mansfield  rue,71,Ville-Marie,2018-07-04,5,Très mauvais,13.77,Très mauvais
1260895,Sainte-Catherine Ouest  rue,Mansfield  rue,Metcalfe  rue,85,Ville-Marie,2018-07-04,35,Mauvais,8.13,Très mauvais
1260896,Sainte-Catherine Ouest  rue,Metcalfe  rue,Peel  rue,96,Ville-Marie,2018-07-04,41,Mauvais,5.87,Mauvais
1260897,Sainte-Catherine Ouest  rue,Peel  rue,Stanley  rue,93,Ville-Marie,2018-07-04,38,Mauvais,6.35,Mauvais
1260898,Sainte-Catherine Ouest  rue,Stanley  rue,Drummond  rue,93,Ville-Marie,2018-07-04,47,Mauvais,6.89,Mauvais
1260899,Sainte-Catherine Ouest  rue,Drummond  rue,de la Montagne  rue,101,Ville-Marie,2018-07-04,45,Mauvais,7.28,Très mauvais
1260900,Sainte-Catherine Ouest  rue,de la Montagne  rue,Crescent  rue,94,Ville-Marie,2018-07-04,23,Très mauvais,13.21,Très mauvais
1260901,Sainte-Catherine Ouest  rue,Crescent  rue,Bishop  rue,86,Ville-Marie,2018-07-04,33,Mauvais,13.98,Très mauvais
1260902,Sainte-Catherine Ouest  rue,Bishop  rue,Mackay  rue,98,Ville-Marie,2018-07-04,51,Moyen,6.92,Mauvais
1260903,Sainte-Catherine Ouest  rue,Mackay  rue,Guy  rue,108,Ville-Marie,2018-07-04,38,Mauvais,4.58,Moyen
1260904,Sainte-Catherine Ouest  rue,Guy  rue,Pierce  rue,86,Ville-Marie,2018-07-04,48,Mauvais,5.17,Moyen
1260905,Sainte-Catherine Ouest  rue,Pierce  rue,Saint-Mathieu  rue,88,Ville-Marie,2018-07-04,65,Moyen,4.18,Moyen
1260906,Sainte-Catherine Ouest  rue,Saint-Mathieu  rue,Saint-Marc  rue,144,Ville-Marie,2018-07-04,58,Moyen,3.14,Bon
1260907,Sainte-Catherine Ouest  rue,Saint-Marc  rue,Towers  rue,67,Ville-Marie,2018-07-04,71,Bon,3.17,Bon
1260908,Sainte-Catherine Ouest  rue,Towers  rue,du Fort  rue,67,Ville-Marie,2018-07-04,55,Moyen,4.01,Moyen
1260909,Sainte-Catherine Ouest  rue,du Fort  rue,Chomedey  rue,135,Ville-Marie,2018-07-04,66,Moyen,2.75,Bon
1381048,Saint-François-Xavier  rue,de la Capitale  rue,Saint-Paul Ouest  rue,27,Ville-Marie,2018-08-19,57,Moyen,6.78,Mauvais
1381052,Saint-François-Xavier  rue,Notre-Dame Ouest  rue,Saint-Jacques  rue,71,Ville-Marie,2018-08-19,51,Moyen,7.43,Mauvais
1381053,Saint-François-Xavier  rue,Saint-Jacques  rue,des Fortifications  ruelle,42,Ville-Marie,2018-08-19,6,Très mauvais,12.78,Très mauvais
1381054,Saint-François-Xavier  rue,des Fortifications  ruelle,Saint-Antoine Ouest  rue,47,Ville-Marie,2018-08-19,16,Très mauvais,14.03,Très mauvais
1381062,Saint-Hubert  rue,Viger Est  avenue,De La Gauchetière Est  rue,104,Ville-Marie,2018-07-15,34,Très mauvais,9.11,Très mauvais
1381063,Saint-Hubert  rue,De La Gauchetière Est  rue,René-Lévesque Est  boulevard,111,Ville-Marie,2018-07-15,43,Mauvais,6.72,Très mauvais
4002956,Saint-Hubert  rue,René-Lévesque Est  boulevard,René-Lévesque Est  boulevard,13,Ville-Marie,2018-07-15,79,Moyen,10.54,Très mauvais
1381064,Saint-Hubert  rue,René-Lévesque Est  boulevard,Sainte-Catherine Est  rue,206,Ville-Marie,2018-07-15,40,Très mauvais,8.72,Très mauvais
1381065,Saint-Hubert  rue,Sainte-Catherine Est  rue,De Maisonneuve Est  boulevard,132,Ville-Marie,2018-07-15,37,Très mauvais,6.63,Très mauvais
1381631,Saint-Hubert  rue,De Maisonneuve Est  boulevard,de la Providence  ruelle,63,Ville-Marie,2018-07-15,24,Très mauvais,6.12,Mauvais
1381068,Saint-Hubert  rue,de la Providence  ruelle,Non-nommée  voie,119,Ville-Marie,2018-07-15,20,Très mauvais,6.97,Mauvais
1381069,Saint-Hubert  rue,Non-nommée  voie,Ontario Est  rue,184,Ville-Marie,2018-07-15,27,Très mauvais,9.02,Très mauvais
1381070,Saint-Hubert  rue,Ontario Est  rue,Sherbrooke Est  rue,211,Ville-Marie,2018-07-15,14,Très mauvais,11.15,Très mauvais
1381061,Saint-Hubert  rue,Saint-Antoine Est  rue,Viger Est  avenue,85,Ville-Marie,2018-07-15,95,Excellent,6.26,Très mauvais
1371069,Saint-Jacques  rue,Lucien-L'Allier  rue,de Versailles  rue,77,Ville-Marie,2018-07-04,52,Mauvais,2.69,Moyen
1371070,Saint-Jacques  rue,de Versailles  rue,Lusignan  rue,76,Ville-Marie,2018-07-04,50,Mauvais,3.38,Moyen
1371071,Saint-Jacques  rue,Lusignan  rue,Guy  rue,103,Ville-Marie,2018-07-04,31,Très mauvais,6.45,Très mauvais
1381074,Saint-Jacques  rue,Saint-Laurent  boulevard,d'Armes  place,168,Ville-Marie,2018-07-04,33,Mauvais,6.45,Mauvais
1381076,Saint-Jacques  rue,d'Armes  place,d'Armes  place,57,Ville-Marie,2018-07-04,72,Bon,9.97,Très mauvais
1381077,Saint-Jacques  rue,d'Armes  place,Saint-François-Xavier  rue,64,Ville-Marie,2018-07-04,80,Bon,8.95,Très mauvais
1381078,Saint-Jacques  rue,Saint-François-Xavier  rue,Saint-Jean  rue,113,Ville-Marie,2018-07-04,5,Très mauvais,13.87,Très mauvais
1381079,Saint-Jacques  rue,Saint-Jean  rue,Saint-Pierre  rue,79,Ville-Marie,2018-07-04,7,Très mauvais,7.46,Très mauvais
1381080,Saint-Jacques  rue,Saint-Pierre  rue,Dollard  rue,65,Ville-Marie,2018-07-04,17,Très mauvais,19.02,Très mauvais
1381081,Saint-Jacques  rue,Dollard  rue,du Square-Victoria  rue,112,Ville-Marie,2018-07-04,38,Mauvais,7.1,Très mauvais
4004937,Saint-Jacques  rue,Saint-Jacques  rue,du Square-Victoria  rue,37,Ville-Marie,2018-07-04,88,Bon,11.38,Très mauvais
4004938,Saint-Jacques  rue,du Square-Victoria  rue,Gauvin  rue,21,Ville-Marie,2018-07-04,62,Moyen,11.19,Très mauvais
1371054,Saint-Jacques  rue,Gauvin  rue,Gauvin  rue,39,Ville-Marie,2018-07-04,63,Moyen,6.27,Très mauvais
1371055,Saint-Jacques  rue,Gauvin  rue,Robert-Bourassa  boulevard,179,Ville-Marie,2018-07-04,76,Moyen,4.5,Moyen
1371057,Saint-Jacques  rue,Robert-Bourassa  boulevard,Mansfield  rue,179,Ville-Marie,2018-07-04,50,Mauvais,4.4,Moyen
1371059,Saint-Jacques  rue,Mansfield  rue,Montfort  rue,40,Ville-Marie,2018-07-04,62,Moyen,10.76,Très mauvais
1371060,Saint-Jacques  rue,Montfort  rue,Sainte-Cécile  rue,11,Ville-Marie,2018-07-04,59,Mauvais,23.26,Très mauvais
1371061,Saint-Jacques  rue,Sainte-Cécile  rue,de la Cathédrale  rue,52,Ville-Marie,2018-07-04,20,Très mauvais,6.75,Très mauvais
1371062,Saint-Jacques  rue,de la Cathédrale  rue,Peel  rue,94,Ville-Marie,2018-07-04,40,Très mauvais,6.12,Très mauvais
1371063,Saint-Jacques  rue,Peel  rue,Jean-D'Estrées  rue,109,Ville-Marie,2018-07-04,41,Mauvais,7.2,Très mauvais
1371065,Saint-Jacques  rue,Jean-D'Estrées  rue,de la Montagne  rue,161,Ville-Marie,2018-07-04,13,Très mauvais,10.35,Très mauvais
1371067,Saint-Jacques  rue,de la Montagne  rue,Lucien-L'Allier  rue,114,Ville-Marie,2018-07-04,54,Mauvais,7.13,Très mauvais
4008391,Saint-Jacques  rue,du Square-Victoria  rue,Saint-Jacques  rue,20,Ville-Marie,2018-07-04,64,Moyen,13.37,Très mauvais
1381093,Saint-Laurent  boulevard,de la Commune Est  rue,Saint-Paul Est  rue,51,Ville-Marie,2018-07-20,71,Bon,7.85,Très mauvais
1381094,Saint-Laurent  boulevard,Saint-Paul Est  rue,Le Royer Est  rue,58,Ville-Marie,2018-07-20,62,Moyen,5.06,Moyen
1381095,Saint-Laurent  boulevard,Le Royer Est  rue,Notre-Dame Est  rue,101,Ville-Marie,2018-07-20,75,Bon,3.27,Bon
1381096,Saint-Laurent  boulevard,Notre-Dame Est  rue,Saint-Jacques  rue,66,Ville-Marie,2018-07-20,42,Mauvais,12.87,Très mauvais
1381097,Saint-Laurent  boulevard,Saint-Jacques  rue,des Fortifications  ruelle,39,Ville-Marie,2018-07-20,53,Moyen,18.37,Très mauvais
1381098,Saint-Laurent  boulevard,des Fortifications  ruelle,Saint-Antoine Est  rue,43,Ville-Marie,2018-07-20,47,Mauvais,8.86,Très mauvais
1381099,Saint-Laurent  boulevard,Saint-Antoine Est  rue,Clark  rue,61,Ville-Marie,2018-07-20,65,Moyen,4.98,Mauvais
1381635,Saint-Laurent  boulevard,Clark  rue,Viger Est  avenue,72,Ville-Marie,2018-07-20,68,Moyen,5.41,Mauvais
1381100,Saint-Laurent  boulevard,Viger Est  avenue,De La Gauchetière Est  rue,118,Ville-Marie,2018-07-20,74,Moyen,10.09,Très mauvais
1381101,Saint-Laurent  boulevard,De La Gauchetière Est  rue,René-Lévesque Est  boulevard,142,Ville-Marie,2018-07-20,74,Moyen,6.28,Très mauvais
4002949,Saint-Laurent  boulevard,René-Lévesque Est  boulevard,René-Lévesque Est  boulevard,16,Ville-Marie,2018-07-20,44,Mauvais,14.32,Très mauvais
1381102,Saint-Laurent  boulevard,René-Lévesque Est  boulevard,Juliette-Béliveau  rue,43,Ville-Marie,2018-07-20,39,Très mauvais,12.24,Très mauvais
1624333,Saint-Laurent  boulevard,Juliette-Béliveau  rue,du Marché  place,45,Ville-Marie,2018-07-20,73,Moyen,3.78,Moyen
1381103,Saint-Laurent  boulevard,du Marché  place,Sainte-Catherine Est  rue,113,Ville-Marie,2018-07-20,60,Mauvais,8.78,Très mauvais
1381104,Saint-Laurent  boulevard,Sainte-Catherine Est  rue,De Maisonneuve Est  boulevard,142,Ville-Marie,2018-07-20,56,Mauvais,8.54,Très mauvais
1381105,Saint-Laurent  boulevard,De Maisonneuve Est  boulevard,Ontario Est  rue,135,Ville-Marie,2018-07-20,23,Très mauvais,16.33,Très mauvais
1381106,Saint-Laurent  boulevard,Ontario Est  rue,Saint-Norbert  rue,124,Ville-Marie,2018-07-20,9,Très mauvais,13.96,Très mauvais
1381107,Saint-Laurent  boulevard,Saint-Norbert  rue,Sherbrooke Est  rue,125,Ville-Marie,2018-07-20,8,Très mauvais,13.04,Très mauvais
1381114,Saint-Louis  rue,Gosford  rue,de Bonsecours  rue,131,Ville-Marie,2018-08-12,76,Bon,4.46,Moyen
1260835,Saint-Marc  rue,René-Lévesque Ouest  boulevard,Baile  rue,139,Ville-Marie,2018-07-21,48,Mauvais,4.56,Moyen
1260839,Saint-Marc  rue,Sainte-Catherine Ouest  rue,De Maisonneuve Ouest  boulevard,130,Ville-Marie,2018-07-21,63,Moyen,4.39,Moyen
1260840,Saint-Marc  rue,De Maisonneuve Ouest  boulevard,Lincoln  avenue,90,Ville-Marie,2018-07-21,60,Moyen,5.21,Moyen
1260845,Saint-Marc  rue,Lincoln  avenue,Sherbrooke Ouest  rue,90,Ville-Marie,2018-07-21,43,Mauvais,4.97,Moyen
1260838,Saint-Marc  rue,Tupper  rue,Sainte-Catherine Ouest  rue,91,Ville-Marie,2018-07-21,73,Bon,4.71,Moyen
1260836,Saint-Marc  rue,Baile  rue,Tupper  rue,53,Ville-Marie,2018-07-21,89,Excellent,3.72,Moyen
1260857,Saint-Mathieu  rue,Lincoln  avenue,Sherbrooke Ouest  rue,110,Ville-Marie,2018-07-22,9,Très mauvais,9.58,Très mauvais
1260858,Saint-Mathieu  rue,Sherbrooke Ouest  rue,Selkirk  avenue,80,Ville-Marie,2018-07-22,66,Bon,6.63,Mauvais
1260859,Saint-Mathieu  rue,Selkirk  avenue,de la Côte-des-Neiges  chemin,37,Ville-Marie,2018-07-22,44,Moyen,9.16,Très mauvais
1260854,Saint-Mathieu  rue,De Maisonneuve Ouest  boulevard,Lincoln  avenue,89,Ville-Marie,2018-07-22,60,Moyen,4.73,Moyen
1260853,Saint-Mathieu  rue,Sainte-Catherine Ouest  rue,De Maisonneuve Ouest  boulevard,129,Ville-Marie,2018-07-22,94,Excellent,5.98,Moyen
1260851,Saint-Mathieu  rue,Baile  rue,Tupper  rue,69,Ville-Marie,2018-07-22,22,Mauvais,5.09,Moyen
1260852,Saint-Mathieu  rue,Tupper  rue,Sainte-Catherine Ouest  rue,89,Ville-Marie,2018-07-22,20,Très mauvais,5.82,Moyen
1260850,Saint-Mathieu  rue,René-Lévesque Ouest  boulevard,Baile  rue,111,Ville-Marie,2018-07-22,24,Mauvais,10.03,Très mauvais
1381640,Saint-Nicolas  rue,du Port  rue,D'Youville  place,21,Ville-Marie,2018-08-12,77,Bon,22.54,Très mauvais
1381123,Saint-Nicolas  rue,Saint-Paul Ouest  rue,Le Moyne  rue,53,Ville-Marie,2018-08-19,68,Bon,8.84,Très mauvais
1381124,Saint-Nicolas  rue,Le Moyne  rue,du Saint-Sacrement  rue,46,Ville-Marie,2018-08-19,67,Bon,9.38,Très mauvais
1381135,Saint-Paul Est  rue,du Marché-Bonsecours  rue,Saint-Claude  rue,45,Ville-Marie,2018-07-15,68,Bon,4.78,Moyen
1381146,Saint-Paul Ouest  rue,Royale  place,Royale  place,30,Ville-Marie,2018-08-19,73,Bon,5.33,Moyen
1371119,Saint-Paul Ouest  rue,McGill  rue,De Longueuil  rue,59,Ville-Marie,2018-08-09,75,Bon,4.46,Moyen
1622538,Saint-Paul Ouest  rue,De Longueuil  rue,Richard  ruelle,22,Ville-Marie,2018-08-09,93,Excellent,7.63,Mauvais
1371120,Saint-Paul Ouest  rue,Richard  ruelle,Saint-Henri  rue,31,Ville-Marie,2018-08-09,99,Excellent,3.7,Bon
1371121,Saint-Paul Ouest  rue,Saint-Henri  rue,Dupré  rue,178,Ville-Marie,2018-08-09,92,Excellent,3.06,Bon
1371122,Saint-Paul Ouest  rue,Dupré  rue,Duke  rue,41,Ville-Marie,2018-08-09,64,Bon,4.9,Moyen
1381160,Saint-Pierre  rue,D'Youville  place,D'Youville  place,31,Ville-Marie,2018-07-04,83,Excellent,4.08,Moyen
1381161,Saint-Pierre  rue,D'Youville  place,Saint-Paul Ouest  rue,47,Ville-Marie,2018-07-04,41,Moyen,5.46,Moyen
1381162,Saint-Pierre  rue,Saint-Paul Ouest  rue,Le Moyne  rue,64,Ville-Marie,2018-07-04,72,Bon,2.48,Excellent
1381163,Saint-Pierre  rue,Le Moyne  rue,du Saint-Sacrement  rue,54,Ville-Marie,2018-07-04,68,Bon,2.84,Bon
1381164,Saint-Pierre  rue,du Saint-Sacrement  rue,des Récollets  rue,44,Ville-Marie,2018-07-04,75,Bon,4.87,Moyen
1381165,Saint-Pierre  rue,des Récollets  rue,Notre-Dame Ouest  rue,57,Ville-Marie,2018-07-04,74,Bon,4.24,Moyen
1381166,Saint-Pierre  rue,Notre-Dame Ouest  rue,Saint-Jacques  rue,70,Ville-Marie,2018-07-04,88,Excellent,10.81,Très mauvais
1381167,Saint-Pierre  rue,Saint-Jacques  rue,des Fortifications  ruelle,48,Ville-Marie,2018-07-04,61,Bon,8.15,Très mauvais
1381168,Saint-Pierre  rue,des Fortifications  ruelle,Saint-Antoine Ouest  rue,54,Ville-Marie,2018-07-04,41,Moyen,9.65,Très mauvais
1381174,Saint-Sulpice  rue,de la Commune Ouest  rue,de la Capitale  rue,23,Ville-Marie,2018-07-20,68,Bon,7.92,Mauvais
1381175,Saint-Sulpice  rue,de la Capitale  rue,Saint-Paul Ouest  rue,47,Ville-Marie,2018-07-20,38,Mauvais,10.49,Très mauvais
1623787,Saint-Sulpice  rue,Saint-Paul Ouest  rue,Le Royer Ouest  rue,55,Ville-Marie,2018-07-20,33,Mauvais,9.15,Très mauvais
1381176,Saint-Sulpice  rue,Le Royer Ouest  rue,De Brésoles  rue,47,Ville-Marie,2018-07-20,35,Mauvais,6.22,Mauvais
1381178,Saint-Sulpice  rue,De Brésoles  rue,Notre-Dame Ouest  rue,77,Ville-Marie,2018-07-20,36,Mauvais,11.02,Très mauvais
4002947,Saint-Urbain  rue,René-Lévesque Ouest  boulevard,René-Lévesque Ouest  boulevard,16,Ville-Marie,2018-07-20,36,Très mauvais,11.54,Très mauvais
1381192,Saint-Urbain  rue,De La Gauchetière Ouest  rue,René-Lévesque Ouest  boulevard,152,Ville-Marie,2018-07-20,5,Très mauvais,13.78,Très mauvais
