Date,CorridorKM1,CorridorKM1_Pietons_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Pietons_OUT_-_dir_Est_-_Morin-Heights,CorridorKM1_Velos_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Velos_OUT_-_dir_Est_-_Morin-Heights,MontLaurierKM199,MontLaurierKM199_Pietons_direction_SUD_vers_St-Jerome,MontLaurierKM199_Pietons_direction_NORD_vers_gare_Mont-Laurier,MontLaurierKM199_Velos_direction_SUD_vers_St-Jerome,MontLaurierKM199_Velos_direction_NORD_vers_gare_Mont-Laurier,Mirabel,BoisesMirabel_Verskm0,BoisesMirabel_Sud,BoisesMirabel_IN,BoisesMirabel_OUT,GareNominingue,GareNominingue_Pietons_direction_SUD,GareNominingue_Pietons_direction_NORD,GareNominingue_Velos_direction_SUD,GareNominingue_Velos_direction_NORD,Gare_de_Tremblant,Gare_de_Tremblant_A_IN,Gare_de_Tremblant_A_OUT,Gare_de_Tremblant_B_IN,Gare_de_Tremblant_B_OUT,Prevost,IN,OUT,MT_ROLLAND_NORD,MT_ROLLAND_NORD_A_IN,MT_ROLLAND_NORD_A_OUT,MT_ROLLAND_NORD_B_IN,MT_ROLLAND_NORD_B_OUT,Mont_Rolland_(5238A),5238A_Sens_IN,5238A_Sens_OUT,Blainville_(7282A),7282A_Sens_IN,7282A_Sens_OUT,Prevost_suite,Prevost_suite_Cyclists,Prevost_suite_Cars,Compteur_lac_Mercier_Tremblant,Compteur_lac_Mercier_Tremblant_IN,Compteur_lac_Mercier_Tremblant_OUT 
2016-02-04,14,7,7,0,0,56,23,33,0,0,0,0,0,0,0,46,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-05,87,35,46,2,4,140,65,74,0,1,6,6,0,0,0,166,82,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-06,454,220,232,2,0,279,147,130,2,0,1,1,0,0,0,299,128,169,1,1,0,0,0,0,0,0,0,0,506,275,231,0,0,,,,,,,,,,,,
2016-02-07,458,62,395,0,1,174,80,93,1,0,0,0,0,0,0,136,52,84,0,0,0,0,0,0,0,0,0,0,563,319,244,0,0,,,,,,,,,,,,
2016-02-08,69,35,34,0,0,69,34,35,0,0,0,0,0,0,0,49,26,23,0,0,0,0,0,0,0,0,0,0,172,75,97,0,0,,,,,,,,,,,,
2016-02-09,67,33,34,0,0,71,22,49,0,0,0,0,0,0,0,52,13,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-10,64,29,35,0,0,88,50,38,0,0,0,0,0,0,0,83,49,34,0,0,0,0,0,0,0,0,0,0,20,9,11,0,0,,,,,,,,,,,,
2016-02-11,54,28,26,0,0,81,35,46,0,0,4,4,0,0,0,51,32,19,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,,,,,,,,,,,,
2016-02-12,58,32,25,1,0,136,61,75,0,0,1,1,0,0,0,105,42,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-13,104,46,56,0,2,100,54,45,0,1,0,0,0,0,0,115,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-14,79,43,36,0,0,130,64,66,0,0,1,1,0,0,0,76,60,15,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,
2016-02-15,72,31,41,0,0,68,34,34,0,0,0,0,0,0,0,64,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-16,30,13,15,1,1,96,53,43,0,0,0,0,0,0,0,67,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-17,58,27,30,0,1,87,44,43,0,0,0,0,0,0,0,74,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-18,100,48,52,0,0,146,65,81,0,0,0,0,0,0,0,97,45,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-19,121,59,62,0,0,182,89,93,0,0,1,1,0,0,0,145,63,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-20,111,57,54,0,0,163,81,82,0,0,0,0,0,0,0,40,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-21,262,126,136,0,0,160,112,48,0,0,6,6,0,0,0,221,143,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-22,44,20,24,0,0,101,28,73,0,0,0,0,0,0,0,98,32,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-23,64,30,33,0,1,97,55,42,0,0,0,0,0,0,0,123,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-24,55,27,28,0,0,104,72,32,0,0,0,0,0,0,0,56,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-25,11,8,3,0,0,111,71,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-26,70,33,36,0,1,168,73,95,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-27,306,151,155,0,0,262,113,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-28,296,145,151,0,0,176,115,61,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-02-29,131,67,61,1,2,0,0,0,0,0,0,0,0,0,0,65,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-01,152,76,76,0,0,0,0,0,0,0,1,1,0,0,0,54,23,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-02,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-05,306,304,2,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-06,330,199,131,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-07,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,1,1,0,0,0,0,0,63,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-08,36,15,21,0,0,0,0,0,0,0,0,0,0,0,0,51,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-09,24,12,12,0,0,33,20,13,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-10,18,10,8,0,0,52,19,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-11,58,22,34,2,0,63,33,30,0,0,0,0,0,0,0,58,26,25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-12,228,104,121,1,2,159,73,86,0,0,1,0,1,0,0,140,61,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-13,202,99,103,0,0,61,31,30,0,0,18,18,0,0,0,50,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-14,13,5,8,0,0,6,3,3,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-15,4,2,2,0,0,2,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-16,27,10,15,2,0,7,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-17,29,14,15,0,0,4,2,2,0,0,11,11,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-18,34,16,17,0,1,6,3,3,0,0,1,1,0,0,0,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-19,284,137,147,0,0,26,14,12,0,0,12,12,0,0,0,25,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-20,359,175,184,0,0,28,12,16,0,0,3,2,0,1,0,32,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-21,30,13,17,0,0,5,3,2,0,0,1,1,0,0,0,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-22,52,24,28,0,0,7,4,3,0,0,0,0,0,0,0,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-23,36,18,17,0,1,4,2,2,0,0,3,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-24,24,10,14,0,0,2,0,2,0,0,3,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-25,6,4,2,0,0,1,0,1,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-26,180,86,85,5,4,10,5,5,0,0,0,0,0,0,0,21,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-27,168,82,84,0,2,0,0,0,0,0,8,5,0,2,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-29,19,8,9,0,2,7,4,3,0,0,9,8,0,1,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-30,23,11,10,1,1,4,2,2,0,0,18,7,0,11,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-03-31,0,0,0,0,0,5,2,3,0,0,9607,9603,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-01,0,0,0,0,0,2,0,2,0,0,59271,56415,2834,11,11,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-02,0,0,0,0,0,0,0,0,0,0,81888,80491,1376,18,3,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-03,0,0,0,0,0,1,1,0,0,0,69412,61066,8331,12,3,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-04,0,0,0,0,0,14,7,7,0,0,46579,46175,377,23,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-05,0,0,0,0,0,9,6,3,0,0,17881,17857,0,24,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-06,0,0,0,0,0,2,1,1,0,0,18,6,0,8,4,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-07,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-08,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-09,0,0,0,0,0,0,0,0,0,0,72,22,0,48,2,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-10,0,0,0,0,0,0,0,0,0,0,132,58,0,74,0,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-11,0,0,0,0,0,2,1,1,0,0,2,0,0,2,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-12,0,0,0,0,0,5,3,2,0,0,35,2,0,20,13,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-13,0,0,0,0,0,8,4,4,0,0,175,34,0,137,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-14,0,0,0,0,0,6,5,1,0,0,321,80,0,241,0,23,11,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-15,0,0,0,0,0,1,1,0,0,0,502,55,0,447,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-16,0,0,0,0,0,8,4,3,1,0,1113,142,0,963,8,29,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-17,0,0,0,0,0,10,5,2,2,1,2588,247,23,2151,167,29,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-18,0,0,0,0,0,6,4,2,0,0,87,3,1,67,16,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-19,0,0,0,0,0,15,7,6,1,1,610,70,1,504,35,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-20,0,0,0,0,0,23,6,4,5,8,777,98,7,603,69,16,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-21,0,0,0,0,0,46,17,12,9,8,1393,102,38,875,378,15,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-22,0,0,0,0,0,3,2,1,0,0,101,2,0,55,44,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-23,0,0,0,0,0,27,7,4,9,7,1095,113,53,599,330,29,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-24,0,0,0,0,0,54,19,15,14,6,1145,82,73,523,467,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-25,0,0,0,0,0,41,21,13,5,2,407,35,38,172,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-26,2,1,1,0,0,41,24,16,1,0,321,29,22,133,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-27,0,0,0,0,0,22,10,12,0,0,257,49,30,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-28,0,0,0,0,0,64,32,31,1,0,389,23,24,180,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-29,0,0,0,0,0,45,20,22,1,2,698,79,48,281,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-04-30,0,0,0,0,0,262,97,89,46,30,1922,95,98,875,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-01,0,0,0,0,0,72,38,34,0,0,329,12,12,174,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-02,0,0,0,0,0,33,16,17,0,0,27,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-03,0,0,0,0,0,129,49,41,13,26,715,28,15,378,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-04,0,0,0,0,0,150,53,41,25,31,227,2,1,126,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-05,2,1,1,0,0,157,33,34,46,44,1029,88,46,493,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-06,0,0,0,0,0,153,29,19,52,53,1671,131,66,915,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-07,0,0,0,0,0,146,31,18,45,52,2076,111,48,1271,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-08,0,0,0,0,0,54,25,27,1,1,120,29,2,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-09,0,0,0,0,0,34,14,14,4,2,238,45,0,184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-10,0,0,0,0,0,165,43,33,45,44,1149,135,0,1009,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-11,0,0,0,0,0,183,43,33,53,54,1649,161,23,1325,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-12,0,0,0,0,0,185,18,18,84,65,1968,170,2,1777,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-13,0,0,0,0,0,22,2,1,10,9,290,13,0,192,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-14,0,0,0,0,0,102,13,17,39,33,1904,170,0,1682,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-15,0,0,0,0,0,24,9,2,12,1,156,46,0,82,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-16,0,0,0,0,0,12,6,6,0,0,59,1,0,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-17,0,0,0,0,0,39,14,15,6,4,334,31,0,234,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-18,0,0,0,0,0,138,33,29,42,34,1065,123,13,837,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-19,0,0,0,0,0,106,16,14,42,34,724,66,2,586,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-20,0,0,0,0,0,243,31,28,104,80,1736,163,7,1503,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-21,0,0,0,0,0,303,18,13,169,103,1881,170,9,1549,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-22,0,0,0,0,0,316,31,24,160,101,2370,212,52,1708,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-23,0,0,0,0,0,356,42,21,176,117,2911,242,60,2083,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-24,0,0,0,0,0,179,22,16,77,64,1465,169,25,1117,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-25,0,0,0,0,0,93,15,13,34,31,735,53,12,476,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-26,0,0,0,0,0,174,20,18,76,60,1631,135,36,1034,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-27,0,0,0,0,0,98,33,5,31,29,839,45,3,472,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-28,2,1,1,0,0,217,14,13,98,92,1986,76,0,1397,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-29,0,0,0,0,0,212,22,13,101,76,1124,46,6,649,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-30,0,0,0,0,0,142,15,15,57,55,908,74,1,600,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-05-31,0,0,0,0,0,115,16,13,42,44,1327,145,3,965,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-01,0,0,0,0,0,319,61,51,103,104,1807,248,4,1501,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-02,0,0,0,0,0,55,15,16,14,10,144,1,0,89,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-03,0,0,0,0,0,451,37,41,208,165,1702,133,1,1265,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-04,0,0,0,0,0,419,42,24,229,124,2572,133,0,2113,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-05,0,0,0,0,0,22,4,3,6,9,110,22,0,54,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-06,0,0,0,0,0,68,15,15,20,18,365,61,0,207,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-07,0,0,0,0,0,86,18,17,27,24,571,67,2,445,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-08,0,0,0,0,0,48,8,8,16,16,426,53,3,289,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-09,0,0,0,0,0,139,20,17,44,58,55,42,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-10,0,0,0,0,0,136,18,18,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-11,0,0,0,0,0,80,9,11,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-12,0,0,0,0,0,70,10,8,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-13,0,0,0,0,0,150,32,21,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-14,0,0,0,0,0,206,20,29,85,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-15,12,6,6,0,0,461,66,39,167,189,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-16,2,1,1,0,0,200,18,23,88,71,16,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-17,6,3,3,0,0,319,26,28,143,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-18,0,0,0,0,0,224,15,11,118,80,32,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-19,30,1,29,0,0,191,23,11,94,63,29,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-20,2,1,1,0,0,129,14,9,72,34,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-21,0,0,0,0,0,205,23,21,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-22,0,0,0,0,0,164,16,16,82,50,161,33,30,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-23,0,0,0,0,0,243,17,16,115,95,97,35,52,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-24,0,0,0,0,0,380,28,25,188,139,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-25,2,1,1,0,0,302,33,14,159,96,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-26,50,43,7,0,0,202,12,3,120,67,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-27,2,1,1,0,0,151,12,12,76,51,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-28,2,1,1,0,0,174,21,19,80,54,79,13,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-29,18,6,12,0,0,169,19,13,82,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
2016-06-30,45,36,9,0,0,262,22,9,143,88,528,1,1,266,260,0,0,0,0,0,0,0,0,0,0,0,0,0,466,352,0,61,53,,,,,,,,,,,,
2016-07-01,0,0,0,0,0,323,32,18,179,94,2112,0,0,1061,1051,0,0,0,0,0,0,0,0,0,0,,,,13760,12600,12,654,494,,,,,,,,,,,,
2016-07-02,242,108,134,0,0,142,8,8,77,49,418,0,0,212,206,0,0,0,0,0,0,0,0,0,0,,,,36490,36022,35,354,79,,,,,,,,,,,,
2016-07-03,144,50,94,0,0,282,32,27,131,92,2506,0,0,1257,1249,0,0,0,0,0,0,0,0,0,0,,,,26978,25551,45,1047,335,,,,,,,,,,,,
2016-07-04,230,86,144,0,0,341,42,28,158,113,1371,0,0,691,680,0,0,0,0,0,0,0,0,0,0,,,,3332,2697,1,347,287,,,,,,,,,,,,
2016-07-05,804,351,453,0,0,260,26,25,130,79,1261,0,0,634,627,0,0,0,0,0,0,0,0,0,0,,,,6125,5455,0,360,310,,,,,,,,,,,,
2016-07-06,2646,842,1746,28,30,208,17,17,96,78,1003,0,0,505,498,0,0,0,0,0,0,0,0,0,0,,,,20557,20071,3,435,48,,,,,,,,,,,,
