an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2018,2017,34025,Donnacona,V,7123,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,731506475.000000,,18804678.000000,,8665195.000000,,11880136.000000,,5859933.000000,,2343112.000000,,97199.000000,,1607726.000000,,404436.000000,,12737601.000000,,10033627.000000,,,,,1571891.000000,78371788.000000,12167374.000000,2440602.000000,,,,,,,,0.017300,,4377.000000,,,,3504.000000,,,3149.000000,,,,2402.000000,,,0.690500,0.493300,0.197200,0.135300,0.034000,0.140100,0.205400,0.630700,0.100400,0.013700,,,3474.000000,,,,2782.000000,,,0.139200,0.155300,1.234000,,1924.000000,,,119.000000,124.000000
2018,2017,34030,Cap-Santé,V,3464,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,356917195.100000,,4641988.000000,,3597748.000000,,4316090.000000,,2799274.000000,,798474.000000,,21097.000000,,76061.000000,,185504.000000,,4931712.000000,,5956839.000000,,,,,909913.000000,24294415.000000,6889654.000000,2057216.000000,,,,,,,,0.013800,,2481.000000,,,,3018.000000,,,1899.000000,,,,2211.000000,,,0.833600,0.648600,0.185000,0.017600,0.043000,0.105800,0.476600,0.652900,0.019100,0.016700,,,3010.000000,,,,3661.000000,,,0.189900,0.283600,1.002800,,1990.000000,,,97.000000,99.000000
2018,2017,34038,Saint-Basile,V,2624,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,258435854.700000,,4292041.000000,,3302067.000000,,4074791.000000,,2691486.000000,,610581.000000,,88704.000000,,11548.000000,,270146.000000,,4375618.000000,,6210034.000000,,,,,553362.000000,24624733.000000,6308086.000000,1151621.000000,,,,,,,,0.016600,,2425.000000,,,,2950.000000,,,1941.000000,,,,2273.000000,,,0.810400,0.660500,0.149800,0.002800,0.066300,0.120500,0.282600,0.466400,0.024500,0.024000,,,3512.000000,,,,4274.000000,,,0.156000,0.256200,1.053400,,1540.000000,,,102.000000,119.000000
2018,2017,34048,Portneuf,V,3139,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,296339930.000000,,7463310.000000,,4070898.000000,,5199623.000000,,3018635.000000,,1052263.000000,,146258.000000,,30310.000000,,464338.000000,,5877473.000000,,8030303.000000,,,,,968146.000000,43056897.000000,10827977.000000,373876.000000,,,,,,,,0.019300,,2733.000000,,,,3130.000000,,,2032.000000,,,,2223.000000,,,0.782900,0.580500,0.202400,0.005800,0.089300,0.121900,0.071900,0.579200,0.059200,0.027100,,,3829.000000,,,,4386.000000,,,0.193200,0.251500,1.303900,,1850.000000,,,126.000000,139.000000
2018,2017,34058,Deschambault-Grondines,M,2276,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,422697205.500000,,5828613.000000,,4155607.000000,,4820078.000000,,3303983.000000,,851624.000000,,15634.000000,,65364.000000,,243083.000000,,5168960.000000,,2671586.000000,,,,,627959.000000,33605331.000000,3269265.000000,2775431.000000,,,,,,,,0.012200,,2895.000000,,,,3937.000000,,,2446.000000,,,,3175.000000,,,0.862100,0.685500,0.176700,0.013600,0.050400,0.073900,0.575800,0.532800,0.031500,0.006300,,,1501.000000,,,,2041.000000,,,0.145500,0.097300,0.978400,,1519.000000,,,95.000000,88.000000
2018,2017,34060,Saint-Gilbert,P,289,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,27913743.000000,,974428.000000,,330622.000000,,476522.000000,,278819.000000,,51803.000000,,798.000000,,,,93442.000000,,512256.000000,,257586.000000,,,,,86459.000000,4134981.000000,578983.000000,106843.000000,,,,,,,,0.018300,,2122.000000,,,,3653.000000,,,1401.000000,,,,2362.000000,,,0.693800,0.585100,0.108700,,0.196100,0.110100,0.224200,0.670200,0.124300,0.009200,,,1069.000000,,,,1840.000000,,,0.179600,0.140000,1.175800,,1356.000000,,,110.000000,117.000000
2018,2017,34065,Saint-Marc-des-Carrières,V,2917,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,230282306.100000,,6070260.000000,,3204798.000000,,4581474.000000,,2231947.000000,,972851.000000,,48942.000000,,201601.000000,,362157.000000,,4766082.000000,,6219425.000000,,,,,821792.000000,32614496.000000,7821643.000000,1480851.000000,,,,,,,,0.020500,,3306.000000,,,,2999.000000,,,2336.000000,,,,2037.000000,,,0.699500,0.487200,0.212300,0.044000,0.079000,0.177400,0.323200,0.638000,0.035400,0.027000,,,4358.000000,,,,3954.000000,,,0.194700,0.239800,1.447700,,1838.000000,,,140.000000,147.000000
2018,2017,34078,Saint-Casimir,M,1439,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,112053734.100000,,2294722.000000,,1539276.000000,,2182938.000000,,950755.000000,,588521.000000,,63751.000000,,74351.000000,,316279.000000,,2157382.000000,,1463952.000000,,,,,314678.000000,11805027.000000,1644163.000000,725431.000000,,0.000000,,,,,,0.018700,,2059.000000,,,,2478.000000,,,1605.000000,,,,1822.000000,,,0.705100,0.435500,0.269600,0.034100,0.144900,0.115900,0.332300,0.552600,0.053500,0.013100,,,1439.000000,,,,1732.000000,,,0.167800,0.139300,1.416100,,1325.000000,,,132.000000,119.000000
2018,2017,34085,Saint-Thuribe,P,281,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,34146783.000000,,1216829.000000,,457738.000000,,629631.000000,,354589.000000,,103149.000000,,660.000000,,463.000000,,130337.000000,,705232.000000,,611939.000000,,,,,348742.000000,7390517.000000,1820392.000000,530667.000000,,,,,,,,0.020600,,1788.000000,,,,3914.000000,,,1214.000000,,,,2543.000000,,,0.727000,0.563200,0.163800,0.000700,0.207000,0.065300,0.842800,0.794300,0.113700,0.017900,,,1553.000000,,,,3400.000000,,,0.417700,0.246300,1.323300,,1230.000000,,,123.000000,131.000000
2018,2017,34090,Saint-Ubalde,M,1374,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,219472288.700000,,3338463.000000,,2513359.000000,,2993595.000000,,1933407.000000,,422572.000000,,8604.000000,,131148.000000,,244819.000000,,2895896.000000,,783315.000000,,,,,165027.000000,15055723.000000,1331822.000000,1378189.000000,,,,,,,,0.013200,,1776.000000,,,,2493.000000,,,1617.000000,,,,2170.000000,,,0.787000,0.645800,0.141200,0.043800,0.081800,0.087400,0.460400,0.546700,0.027600,0.003600,,,482.000000,,,,676.000000,,,0.068800,0.088500,1.135500,,1719.000000,,,106.000000,84.000000
2018,2017,34097,Saint-Alban,M,1285,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,161159296.050000,,2714259.000000,,1462273.000000,,2106699.000000,,1189549.000000,,272724.000000,,9305.000000,,24891.000000,,158961.000000,,2119300.000000,,2636592.000000,,,,,342639.000000,14054387.000000,2939890.000000,473359.000000,,,,,,,,0.013100,,1564.000000,,,,2422.000000,,,1118.000000,,,,1679.000000,,,0.694100,0.564700,0.129500,0.011800,0.075500,0.218600,0.224700,0.603400,0.043800,0.016400,,,1954.000000,,,,3027.000000,,,0.185400,0.209200,0.893900,,1274.000000,,,83.000000,83.000000
2018,2017,34105,Sainte-Christine-d'Auvergne,M,518,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,140371214.000000,,1569717.000000,,1046480.000000,,1295064.000000,,859153.000000,,187327.000000,,2536.000000,,599.000000,,117734.000000,,1444257.000000,,775941.000000,,,,,78335.000000,7126520.000000,1363366.000000,866595.000000,,,,,,,,0.010300,,1215.000000,,,,2333.000000,,,897.000000,,,,1693.000000,,,0.808100,0.663400,0.144600,0.000500,0.090900,0.100600,0.669200,0.456400,0.084500,0.005500,,,654.000000,,,,1256.000000,,,0.069100,0.191300,0.725200,,1278.000000,,,68.000000,66.000000
2018,2017,34115,Saint-Léonard-de-Portneuf,M,1084,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,134898474.600000,,1977490.000000,,1087556.000000,,1455166.000000,,839560.000000,,247996.000000,,4551.000000,,22682.000000,,131372.000000,,1552446.000000,,654077.000000,,,,,159893.000000,5639350.000000,654482.000000,397824.000000,,,,,,,,0.011500,,1460.000000,,,,1984.000000,,,1069.000000,,,,1394.000000,,,0.747400,0.577000,0.170400,0.015600,0.090300,0.146800,0.273400,0.467300,0.061600,0.004800,,,617.000000,,,,839.000000,,,0.108500,0.116100,0.781000,,1150.000000,,,73.000000,73.000000
2018,2017,34120,Lac-Sergent,V,523,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,132179796.000000,,1245714.000000,,817447.000000,,884693.000000,,546034.000000,,271413.000000,,22706.000000,,,,45682.000000,,1018375.000000,,141506.000000,,,,,71918.000000,3431356.000000,507208.000000,621622.000000,,,,,,,,0.007500,,1847.000000,,,,2294.000000,,,1557.000000,,,,1884.000000,,,0.924000,0.617200,0.306800,,0.051600,0.024400,0.702600,0.664200,0.059500,0.001100,,,263.000000,,,,326.000000,,,0.077700,0.147800,0.606800,,1833.000000,,,57.000000,48.000000
2018,2017,34128,Saint-Raymond,V,10224,10 000 @ 24 999,AR340,Portneuf,03,Capitale-Nationale,,,1208247437.950000,,21217725.000000,,13224512.000000,,17938158.000000,,10224613.000000,,2999899.000000,,437744.000000,,388008.000000,,746788.000000,,17954392.000000,,16673159.000000,,,,,2157541.000000,60697037.000000,16119512.000000,4119349.000000,,,,,,,,0.014500,,2290.000000,,,,2766.000000,,,1767.000000,,,,2088.000000,,,0.737200,0.570000,0.167200,0.021600,0.041600,0.199500,0.229600,0.615900,0.064700,0.013800,,,2180.000000,,,,2633.000000,,,0.129400,0.265600,1.014300,,1759.000000,,,93.000000,97.000000
2018,2017,34135,Rivière-à-Pierre,M,648,1 @ 1 999,AR340,Portneuf,03,Capitale-Nationale,,,128364627.600000,,1424976.000000,,1055854.000000,,1373855.000000,,867531.000000,,188323.000000,,2728.000000,,84477.000000,,61869.000000,,1563613.000000,,789888.000000,,,,,103455.000000,6000169.000000,951627.000000,508828.000000,,,,,,,,0.012200,,1527.000000,,,,2147.000000,,,1070.000000,,,,1452.000000,,,0.768500,0.631500,0.137100,0.061500,0.045000,0.124900,0.370400,0.488200,0.013000,0.006200,,,773.000000,,,,1087.000000,,,0.075100,0.158600,0.818400,,1333.000000,,,76.000000,78.000000
2018,2017,35005,Notre-Dame-de-Montauban,M,765,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,123723633.600000,,2250885.000000,,1537133.000000,,2227216.000000,,1329415.000000,,207718.000000,,63647.000000,,35588.000000,,315039.000000,,2311979.000000,,1609710.000000,,,,,197705.000000,6497741.000000,2208428.000000,528651.000000,,0.000000,,,,,,0.018200,,1564.000000,,,,2636.000000,,,1130.000000,,,,1802.000000,,,0.690200,0.596900,0.093300,0.016000,0.141400,0.152400,0.237400,0.577200,0.013200,0.013000,,,1119.000000,,,,1887.000000,,,0.089400,0.339900,1.234400,,1371.000000,,,115.000000,116.000000
2018,2017,35010,Lac-aux-Sables,P,1300,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,239878825.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,
2018,2017,35015,Saint-Adelphe,P,908,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,110249519.400000,,2307418.000000,,1063380.000000,,1500812.000000,,869996.000000,,193384.000000,,8012.000000,,8352.000000,,231572.000000,,1550241.000000,,580438.000000,,,,,344389.000000,7317087.000000,825911.000000,225888.000000,,,,,,,,0.014000,,1558.000000,,,,2309.000000,,,1103.000000,,,,1592.000000,,,0.708500,0.579700,0.128900,0.005600,0.154300,0.131600,0.150500,0.571200,0.093800,0.005300,,,586.000000,,,,869.000000,,,0.217100,0.112900,0.959400,,982.000000,,,89.000000,89.000000
2018,2017,35020,Saint-Séverin,P,842,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,64699940.250000,,1748086.000000,,932242.000000,,1248175.000000,,552611.000000,,379631.000000,,36984.000000,,10437.000000,,207868.000000,,1279760.000000,,1601320.000000,,,,,306219.000000,9622210.000000,2564392.000000,286638.000000,,,,,,,,0.019200,,2196.000000,,,,2756.000000,,,1714.000000,,,,2067.000000,,,0.746900,0.442700,0.304100,0.008400,0.166500,0.078200,0.229600,0.649500,0.054200,0.024700,,,2829.000000,,,,3551.000000,,,0.260000,0.266500,1.449900,,1340.000000,,,135.000000,122.000000
2018,2017,35027,Saint-Tite,V,3762,2 000 @ 9 999,AR350,Mékinac,04,Mauricie,,,344201070.000000,,6438865.000000,,4563444.000000,,6118291.000000,,3088667.000000,,1474777.000000,,191341.000000,,278184.000000,,202121.000000,,6146188.000000,,4649595.000000,,,,,1327602.000000,27305325.000000,6618058.000000,1225421.000000,,,,,,,,0.017300,,2397.000000,,,,2362.000000,,,1865.000000,,,,1810.000000,,,0.745900,0.504800,0.241000,0.045500,0.033000,0.175600,0.200300,0.636900,0.036300,0.013500,,,1872.000000,,,,1844.000000,,,0.203900,0.242400,1.322500,,1426.000000,,,128.000000,124.000000
2018,2017,35035,Hérouxville,P,1316,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,102402728.400000,,2141710.000000,,1266662.000000,,1682146.000000,,894853.000000,,371809.000000,,9014.000000,,7553.000000,,222836.000000,,1818993.000000,,3211725.000000,,,,,390891.000000,13017674.000000,3519594.000000,268245.000000,,,,,,,,0.017700,,1985.000000,,,,2366.000000,,,1441.000000,,,,1656.000000,,,0.753000,0.532000,0.221000,0.004500,0.132500,0.110000,0.159500,0.646400,0.041600,0.031400,,,3522.000000,,,,4198.000000,,,0.228300,0.270400,1.205900,,1458.000000,,,112.000000,113.000000
2018,2017,35040,Grandes-Piles,VL,397,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,93853800.000000,,2184325.000000,,787626.000000,,2062621.000000,,643018.000000,,144608.000000,,235.000000,,48784.000000,,33986.000000,,1771280.000000,,1527936.000000,,,,,201062.000000,10537306.000000,1429553.000000,670924.000000,,,,,,,,0.018900,,3113.000000,,,,4119.000000,,,1512.000000,,,,1832.000000,,,0.381900,0.311700,0.070100,0.023700,0.016500,0.578000,0.325300,0.710300,0.100600,0.016300,,,2685.000000,,,,3553.000000,,,0.125400,0.135700,0.865100,,1430.000000,,,81.000000,120.000000
2018,2017,35045,Saint-Roch-de-Mékinac,P,371,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,58637043.200000,,1570890.000000,,643872.000000,,1243043.000000,,553967.000000,,89905.000000,,,,77512.000000,,34218.000000,,1220560.000000,,337452.000000,,,,,83457.000000,3432136.000000,208088.000000,203390.000000,,,,,,,,0.020800,,2119.000000,,,,3381.000000,,,1175.000000,,,,1784.000000,,,0.518000,0.445700,0.072300,0.062400,0.027500,0.392100,0.163600,0.659200,0.144000,0.005800,,,586.000000,,,,935.000000,,,0.072500,0.060600,1.177300,,1308.000000,,,110.000000,132.000000
2018,2017,35050,Sainte-Thècle,M,2495,2 000 @ 9 999,AR350,Mékinac,04,Mauricie,,,231732745.000000,,3510871.000000,,2248395.000000,,3241341.000000,,1708542.000000,,539853.000000,,36914.000000,,87516.000000,,471639.000000,,3614527.000000,,5923323.000000,,,,,589588.000000,13931699.000000,3067408.000000,82720.000000,,,,,,,,0.015400,,1790.000000,,,,2078.000000,,,1149.000000,,,,1306.000000,,,0.693700,0.527100,0.166600,0.027000,0.145500,0.133800,0.025500,0.527600,0.168600,0.025600,,,2963.000000,,,,3440.000000,,,0.169800,0.220200,0.973900,,1111.000000,,,94.000000,111.000000
2018,2017,35055,Trois-Rives,M,467,1 @ 1 999,AR350,Mékinac,04,Mauricie,,,153043725.000000,,1183369.000000,,839026.000000,,1134871.000000,,610422.000000,,228604.000000,,604.000000,,87617.000000,,71717.000000,,1200639.000000,,278496.000000,,,,,33120.000000,2802741.000000,118264.000000,327561.000000,,,,,,,,0.007800,,1027.000000,,,,1458.000000,,,757.000000,,,,1019.000000,,,0.739300,0.537900,0.201400,0.077200,0.063200,0.120300,0.288600,0.730600,0.033300,0.001800,,,238.000000,,,,338.000000,,,0.029200,0.042200,0.537400,,845.000000,,,50.000000,50.000000
2018,2017,36033,Shawinigan,V,48971,25 000 @ 99 999,AR361,Hors MRC - Shawinigan,04,Mauricie,,,3540465502.000000,,112774643.000000,,66332547.000000,,95187238.000000,,54630876.000000,,11701671.000000,,155253.000000,,5051436.000000,,10013642.000000,,95798765.000000,,202367656.000000,,,,,30632855.000000,540817129.000000,220105550.000000,4239356.000000,,,,,,,,0.027000,,4260.000000,,,,3199.000000,,,3082.000000,,,,2219.000000,,,0.696900,0.573900,0.122900,0.053100,0.105200,0.144900,0.044500,0.673800,0.062200,0.057200,,,9013.000000,,,,6770.000000,,,0.299300,0.407000,1.838800,,1786.000000,,,173.000000,166.000000
2018,2017,37067,Trois-Rivières,V,136018,100 000 et plus,AR371,Hors MRC - Trois-Rivières,04,Mauricie,,,11445233217.770000,,328571049.000000,,198543233.000000,,289506442.000000,,168205294.000000,,29852465.000000,,1662523.000000,,13032580.000000,,26734144.000000,,282700514.000000,,335699404.000000,,,,,55593639.000000,1161388574.000000,389538097.000000,36191152.000000,,,,,,,,0.024600,,5631.000000,,,,3750.000000,,,4120.000000,,,,2650.000000,,,0.684100,0.581000,0.103100,0.045000,0.092300,0.178500,0.125000,0.587700,0.052100,0.029300,,,6726.000000,,,,4480.000000,,,0.200400,0.335400,1.588900,,1946.000000,,,138.000000,124.000000
2018,2017,37205,Sainte-Anne-de-la-Pérade,M,2054,2 000 @ 9 999,AR372,Les Chenaux,04,Mauricie,,,202997579.200000,,4024082.000000,,3003357.000000,,3686394.000000,,2228983.000000,,774374.000000,,49053.000000,,64356.000000,,223382.000000,,3756419.000000,,3895115.000000,,,,,548269.000000,16784575.000000,4603519.000000,606932.000000,,,,,,,,0.018300,,2266.000000,,,,2874.000000,,,1900.000000,,,,2328.000000,,,0.814700,0.604700,0.210100,0.017500,0.060600,0.107200,0.164600,0.731300,0.101800,0.019200,,,2381.000000,,,,3019.000000,,,0.151500,0.274300,1.449400,,1697.000000,,,140.000000,132.000000
2018,2017,37210,Batiscan,M,918,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,124382216.250000,,1529144.000000,,1204256.000000,,1514302.000000,,981288.000000,,222968.000000,,143735.000000,,4765.000000,,74389.000000,,1667884.000000,,1005903.000000,,,,,297112.000000,5708758.000000,1628208.000000,131450.000000,,,,,,,,0.012300,,1738.000000,,,,2523.000000,,,1463.000000,,,,1994.000000,,,0.795300,0.648000,0.147200,0.003100,0.049100,0.152500,0.086800,0.610400,0.006700,0.008100,,,1147.000000,,,,1665.000000,,,0.197100,0.285200,0.954300,,1668.000000,,,89.000000,78.000000
2018,2017,37215,Sainte-Geneviève-de-Batiscan,P,1034,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,133127116.500000,,2518594.000000,,1508042.000000,,2141468.000000,,1067027.000000,,441015.000000,,3300.000000,,120332.000000,,367520.000000,,1945292.000000,,4847827.000000,,,,,854044.000000,19813300.000000,4992514.000000,1577073.000000,,,,,,,,0.014600,,1968.000000,,,,2881.000000,,,1592.000000,,,,2237.000000,,,0.704200,0.498300,0.205900,0.056200,0.171600,0.068000,0.736400,0.742400,0.191800,0.036400,,,4912.000000,,,,7193.000000,,,0.389500,0.252000,1.149700,,1576.000000,,,107.000000,93.000000
2018,2017,37220,Champlain,M,1772,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,225423339.900000,,3574650.000000,,2025092.000000,,2784531.000000,,1504921.000000,,520171.000000,,161992.000000,,6999.000000,,176345.000000,,2255678.000000,,3289820.000000,,,,,498262.000000,10931167.000000,3075812.000000,1212534.000000,,,,,,,,0.009300,,1590.000000,,,,2055.000000,,,1597.000000,,,,1987.000000,,,0.727300,0.540500,0.186800,0.002500,0.063300,0.206900,0.435500,0.657300,0.071000,0.014600,,,2498.000000,,,,3228.000000,,,0.230000,0.281400,0.838400,,1536.000000,,,78.000000,59.000000
2018,2017,37225,Saint-Luc-de-Vincennes,M,618,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,49288512.000000,,802271.000000,,531737.000000,,782704.000000,,399229.000000,,132508.000000,,3214.000000,,11092.000000,,193613.000000,,963000.000000,,438585.000000,,,,,204719.000000,5616810.000000,1927305.000000,136781.000000,,,,,,,,0.019500,,1935.000000,,,,2999.000000,,,1117.000000,,,,1662.000000,,,0.679400,0.510100,0.169300,0.014200,0.247400,0.059100,0.174800,0.708100,0.011100,0.008900,,,884.000000,,,,1371.000000,,,0.214100,0.343100,1.065700,,1098.000000,,,99.000000,124.000000
2018,2017,37230,Saint-Maurice,P,3263,2 000 @ 9 999,AR372,Les Chenaux,04,Mauricie,,,259587149.100000,,3433234.000000,,2442605.000000,,3221501.000000,,1929512.000000,,501214.000000,,58185.000000,,15022.000000,,513077.000000,,3518217.000000,,2732270.000000,,,,,914195.000000,7909918.000000,2968082.000000,413813.000000,,,,,,,,0.013300,,1920.000000,,,,2313.000000,,,1380.000000,,,,1633.000000,,,0.754500,0.598900,0.155600,0.004700,0.159300,0.081500,0.128500,0.481300,0.041500,0.010500,,,1516.000000,,,,1826.000000,,,0.230500,0.375200,0.914800,,1308.000000,,,88.000000,96.000000
2018,2017,37235,Notre-Dame-du-Mont-Carmel,P,5683,2 000 @ 9 999,AR372,Les Chenaux,04,Mauricie,,,398417255.300000,,8569963.000000,,4878159.000000,,5498656.000000,,3526057.000000,,1352102.000000,,,,38936.000000,,255014.000000,,5504387.000000,,5994973.000000,,,,,286010.000000,26572168.000000,6116388.000000,1018446.000000,,,,,,,,0.013800,,1515.000000,,,,1941.000000,,,1366.000000,,,,1720.000000,,,0.887200,0.641300,0.245900,0.007100,0.046400,0.059400,0.185200,0.682100,0.134100,0.015000,,,1650.000000,,,,2114.000000,,,0.058300,0.230200,1.199300,,1615.000000,,,116.000000,99.000000
2018,2017,37240,Saint-Narcisse,P,1826,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,161707342.400000,,3121082.000000,,1561932.000000,,2402455.000000,,1245925.000000,,316007.000000,,12600.000000,,40529.000000,,605217.000000,,2510624.000000,,3711253.000000,,,,,560373.000000,17561391.000000,5103242.000000,710387.000000,,,,,,,,0.015400,,1970.000000,,,,2491.000000,,,1262.000000,,,,1557.000000,,,0.650100,0.518600,0.131500,0.016900,0.251900,0.081100,0.295700,0.632200,0.052000,0.023000,,,2927.000000,,,,3700.000000,,,0.249000,0.290600,0.963500,,1191.000000,,,90.000000,98.000000
2018,2017,37245,Saint-Stanislas,M,1013,1 @ 1 999,AR372,Les Chenaux,04,Mauricie,,,111444599.200000,,1920927.000000,,1326377.000000,,1725193.000000,,1020637.000000,,305740.000000,,6213.000000,,8927.000000,,276849.000000,,1657037.000000,,1983919.000000,,,,,446822.000000,12651576.000000,3837436.000000,418963.000000,,,,,,,,0.014800,,1790.000000,,,,2375.000000,,,1516.000000,,,,1908.000000,,,0.768800,0.591600,0.177200,0.005200,0.160500,0.065500,0.242800,0.630800,0.021900,0.017800,,,2152.000000,,,,2855.000000,,,0.271300,0.303300,1.180900,,1223.000000,,,110.000000,94.000000
