id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"661e83541c002b0019d3f0e1","OCC-2404GD14400158","2215","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.5096272494279,45.66137940908389
"66194911caac5200197caaee","OCC-2404PY16208598",,"Lachine","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation avec excavation","43e entre Joseph-Dubreuil et 43e","Organisation publique ou son sous-traitant","Les Entreprises Claude Chagnon Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.71822371927767,45.46405547470937
"661d1f0918cecc00196ce05f","OCC-2404MF12834113","328902","Ahuntsic-Cartierville","Travaux","Permis émis","2024-04-17T20:00:00Z","2024-09-30T19:59:59Z","Égouts et aqueducs - Excavation","Gouin entre Antoine-Berthelet et Joseph-Saucier","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74237441958635,45.5194148799762
"66194ab213a98f0019958ce6","OCC-2404FL18782758",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-12-31T18:59:59Z","Construction/rénovation sans excavation","De Castelnau entre Casgrain et De Gaspé","Organisation publique ou son sous-traitant","Procova Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61851349370635,45.53679446127246
"66181b69caac5200197c8f15","OCC-2404UG12644494","20268","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-04-14T20:00:00Z","2024-08-17T19:59:59Z","Autre","Beaconsfield entre Notre-Dame-de-Grâce et Monkland","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30","09:00","15:30",,,"2024-07-10T19:41:18Z",-73.62700025362287,45.46939968158878
"66194b1c13a98f0019958d0a","OCC-2404MB10065154","2319836","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-04-21T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Arcand entre Robert-Jurie et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.54127234952396,45.58516225966206
"668c0e7061690400198faebb","OCC-2407NZ06627685","510102","Outremont","Travaux","Permis émis","2024-07-09T20:00:00Z","2024-08-16T19:59:59Z","Autre","Côte-Sainte-Catherine entre Pagnuelo et Claude-Champagne","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61074675209295,45.51409911607486
"668c0dfc61690400198fae62","OCC-2407AP07490644",,"Ville-Marie","Travaux","Permis émis","2024-07-19T20:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Hôpital entre Saint-François-Xavier et Saint-Jean","Entreprise","LEM experts-conseils inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55667887014643,45.50336569936789
"66194c8913a98f0019958d72","OCC-2404YI10055896","226700","Anjou","Travaux","Permis émis","2024-04-28T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Ruelle","Entrepreneur sous contrat avec la Ville de Montréal","Les entreprises Roseneige","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","21:00","07:00","21:00","07:00","21:00","07:00","21:00","07:00","21:00",,,"2024-07-10T19:41:18Z",-73.58655776447853,45.60713121325775
"65aa73d768105500190e50a4","OCC-2401RC16026648",,"Ville-Marie","Travaux","Permis émis","2024-01-11T19:00:00Z","2025-01-06T18:59:59Z","Autre","De Boisbriand entre Saint-Dominique et De Bullion","Organisation publique ou son sous-traitant","Partenariat du Quartier des spectacles","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56318057912897,45.511424155927166
"668c32c261690400198fb6c0","OCC-2407OK06775151","1140","Montréal-Nord","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-11-01T19:59:59Z","Construction/rénovation avec excavation","Saint-Julien entre Amos et Henri-Bourassa","Entrepreneur sous contrat avec la Ville de Montréal","Les Terrassements Multi-paysages Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6416863488516,45.5960711800991
"6686e2bbd0ecba0019c3c862","OCC-2407XV06727242",,"Pierrefonds-Roxboro","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-23T19:59:59Z","Construction/rénovation avec excavation","3e entre Centre-Commercial et 2e","Organisation publique ou son sous-traitant","Centre de services scolaire Marguerite-Bourgeoys","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.80307269119824,45.50889190366683
"668c415583487c0019ba9919","OCC-2407KH07530300","290109","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-10-31T19:59:59Z","Égouts et aqueducs - Excavation","9e entre 15e et 19e","Entrepreneur sous contrat avec la Ville de Montréal","CONSTRUCTION G-NESIS INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.81159280626936,45.50198737665203
"668c409e83487c0019ba98da","OCC-2407KY07341709",,"Anjou","Travaux","Permis émis","2024-07-31T20:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Azilda entre Éric et Yves-Prévost","Entreprise","Construction Doverco","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54375332448198,45.60848706858768
"668c3e0d61690400198fba8d","OCC-2407KS06750534","510101","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-06-24T20:00:00Z","2024-08-23T19:59:59Z","Égouts et aqueducs - Excavation","Belgrave entre Upper-Lachine et Belgrave","Entrepreneur sous contrat avec la Ville de Montréal","Insituform Technologies Limited","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61467678846023,45.46641260654
"668d2a5a83487c0019ba9fa1","OCC-2407QJ07367213",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2022-06-29T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","Savane entre Savane et Savane","Entreprise","Loracon Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.65364996365585,45.4992250197531
"668d12a583487c0019ba9cec","OCC-2407SF07333026","1140","Montréal-Nord","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-11-01T19:59:59Z","Construction/rénovation avec excavation","Saint-Julien entre Amos et Henri-Bourassa","Entrepreneur sous contrat avec la Ville de Montréal","Les Terrassements Multi-paysages Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64095929577955,45.59538507668575
"668d2c3883487c0019baa047","OCC-2407KE07367956","1664298","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-07-14T20:00:00Z","2024-11-01T19:59:59Z","Construction/rénovation sans excavation","Carrières entre De La Roche et De Normanville","Entrepreneur sous contrat avec la Ville de Montréal","Construction MLSR inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"05:00","17:00","05:00","17:00","05:00","17:00","05:00","17:00","05:00","17:00",,,"2024-07-10T19:41:18Z",-73.59205967171427,45.53519960704638
"668d29e961690400198fc690","OCC-2407UE07366800",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2022-01-10T19:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation avec excavation","Savane entre Savane et Savane","Entreprise","Loracon Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.65363145405063,45.4990976521156
"63c99fd09b421200195e4fb0","OCC-2301ON16269307",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2021-05-20T20:00:00Z","2024-10-27T19:59:59Z","Construction/rénovation sans excavation","Saint-Dominique entre Saint-Dominique et Bellechasse","Organisation publique ou son sous-traitant","Pomerleau","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.60381398425339,45.529060593335736
"63c9a0f26d6ae10019328183","OCC-2301DT16274899",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2021-05-20T20:00:00Z","2024-10-27T19:59:59Z","Construction/rénovation sans excavation","Bellechasse entre Saint-Dominique et De Gaspé","Organisation publique ou son sous-traitant","Pomerleau","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.60410702323279,45.530030772564224
"63c9a08d9b421200195e4fe2","OCC-2301CT16792855",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2021-05-20T20:00:00Z","2024-10-27T19:59:59Z","Construction/rénovation sans excavation","Henri-Julien entre Marmier et Bellechasse","Organisation publique ou son sous-traitant","Pomerleau","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6017580790288,45.53086087307456
"6687fd8bf08cbb00190d54ad","OCC-2407IW03971872","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Louis-Hémon entre Bélanger et Jean-Talon","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.60060733023573,45.55047568515271
"6687f5f0d0ecba0019c3dc9e","OCC-2407WO06525018","509905","Lachine","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-12T19:59:59Z","Égouts et aqueducs - Réhabilitation","56e entre René-Huguet et Sir-George-Simpson","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.72057001573934,45.44508693039359
"668802f4d0ecba0019c3e06a","OCC-2407QY06723691","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","François-Perrault entre L.-O.-David et Fénelon","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.60196065659613,45.56165471174884
"6688026bd0ecba0019c3e04d","OCC-2407MX07589552","509905","Lachine","Travaux","Permis émis","2024-07-14T20:00:00Z","2024-09-23T19:59:59Z","Égouts et aqueducs - Réhabilitation","51e entre Saint-Joseph et René-Huguet","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.71327853839695,45.43859829928586
"6688042bf08cbb00190d577c","OCC-2407OJ04131260","472110","Le Sud-Ouest","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-12-20T18:59:59Z","Autre","Saint-Antoine entre Sainte-Marguerite et Lacasse","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.590680551318,45.477107420327854
"6687fed5f08cbb00190d5521","OCC-2407JD07360372","509905","Lachine","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-09-16T19:59:59Z","Égouts et aqueducs - Réhabilitation","47e entre Victoria et Sherbrooke","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.708937189789,45.44318561128979
"66880521d0ecba0019c3e0ed","OCC-2407ZH06529071","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Garnier entre Jean-Talon et De Castelnau","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.6099892373749,45.54679364874674
"66880960f08cbb00190d58da","OCC-2407NY06725651","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Musset entre François-Perrault et Crémazie","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.60319100014436,45.5637644168094
"6688082ff08cbb00190d588e","OCC-2407IM06724902","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Molson entre Bélanger et De Beaujeu","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.59931378837337,45.55360849467297
"668806e7f08cbb00190d5859","OCC-2407AQ06529734","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Marquette entre L.-O.-David et Villeray","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.61409715898056,45.55015711690615
"66880afbf08cbb00190d5938","OCC-2407HF06530445","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Rousselot entre Tillemont et Jarry","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.61976726080674,45.55035879434433
"66880d23f08cbb00190d5a4e","OCC-2407SL06531962","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Sagard entre Jean-Talon et Everett","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.60472913397395,45.551669064154616
"668828c4d0ecba0019c3eb19","OCC-2407BT04073839",,"Ville-Marie","Travaux","Permis émis","2024-05-15T20:00:00Z","2024-10-04T19:59:59Z","Construction/rénovation sans excavation","Alexandre-DeSève entre Ontario et Alexandre-DeSève","Entreprise","Groupe ERM inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56165668750009,45.524947703701805
"668810bef08cbb00190d5bd9","OCC-2407PV06537081","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Saint-Gérard entre Villeray et Gounod","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.62456794127847,45.54327977646437
"66880eb5d0ecba0019c3e3b1","OCC-2407XU04144066","2320268","Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Autre","Saint-Dominique entre Villeray et Gounod","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.62695893233784,45.53842582654575
"66882acdd0ecba0019c3ebfb","OCC-2407EJ04080446",,"Ville-Marie","Travaux","Permis émis","2024-06-02T20:00:00Z","2024-09-30T19:59:59Z","Construction/rénovation sans excavation","Parthenais entre René-Lévesque et Sainte-Catherine","Entreprise","Devcor 1994","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54785160861896,45.52554535765994
"668bccf0d0ecba0019c3f89d","OCC-2407LM06477130",,"Ville-Marie","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-31T19:59:59Z","Construction/rénovation sans excavation","Metcalfe entre Mount-Royal et De Maisonneuve","Entreprise","Groupe Atwill-Morin inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.57305588176999,45.50103555257952
"66884291d0ecba0019c3f2e1","OCC-2407LJ06518209","724412","L'Île-Bizard-Sainte-Geneviève","Travaux","Permis émis","2024-07-07T20:00:00Z","2024-08-26T19:59:59Z","Réseaux routier - Réfection et travaux corrélatifs","Chèvremont entre Chèvremont et Chèvremont","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.87727229491847,45.49359308839883
"66886692d0ecba0019c3f699","OCC-2407TS06504744",,"Ville-Marie","Travaux","Permis émis","2024-06-25T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","De Maisonneuve entre Saint-Hubert et Saint-Christophe","Entreprise","Construction Vergo inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.5601916337973,45.51639697329402
"66883a2dd0ecba0019c3f08c","OCC-2407FI07563460",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2024-07-08T20:00:00Z","2024-10-31T19:59:59Z","Construction/rénovation sans excavation","Saint-Laurent entre Bellarmin et Crémazie","Organisation publique ou son sous-traitant","Loiselle inc.","t","f","t","f","t","f","t","f","t","f","t","f","t","f","21:00","23:59","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","00:00","05:00","2024-07-10T19:41:18Z",-73.64088599448488,45.541944333386205
"6686c977d0ecba0019c3c31b","OCC-2407MS03195052","1666318","L'Île-Bizard-Sainte-Geneviève","Travaux","Permis émis","2024-07-14T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation avec excavation","Triolet entre Chèvremont et Chèvremont","Entrepreneur sous contrat avec la Ville de Montréal","Limoges et fils inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.86733477066953,45.50586852583768
"667b04c6e28351001a8de34c","OCC-2407OE03177721","1570499","Ahuntsic-Cartierville","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-16T19:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Prieur entre Grande Allée et D'Auteuil","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.66678157616958,45.55140934689428
