id_request,streetid,streetimpactwidth,streetimpacttype,nbfreeparkingplace,sidewalk_blockedtype,backsidewalk_blockedtype,bikepath_blockedtype,name,shortname,fromname,fromshortname,toname,toshortname,length,isarterial,stmimpact_blockedtype,otherproviderimpact_blockedtype,reservedlane_blockedtype
"66c3892e3ca1a80019875553","boulevard Sainte-Gertrude ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","boulevard Sainte-Gertrude ","Sainte-Gertrude","boulevard Léger ","Léger","boulevard Gouin Est ","Gouin",341.24,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c389ff3ca1a8001987558a","boulevard Sainte-Gertrude ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","boulevard Sainte-Gertrude ","Sainte-Gertrude","boulevard Léger ","Léger","boulevard Gouin Est ","Gouin",341.24,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b7463ca1a800198760bb","avenue Stuart ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Obstruée","avenue Stuart ","Stuart","chemin de la Côte-Sainte-Catherine ","Côte-Sainte-Catherine","avenue Saint-Viateur ","Saint-Viateur",144.09,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3a604342a2f0019ce3390","avenue Proulx ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","avenue Proulx ","Proulx","rue Arthur-Chevrier ","Arthur-Chevrier","boulevard Léger ","Léger",139.01,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66b65f7d123ac3001a709b23","boulevard Léger ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Léger ","Léger","boulevard Henri-Bourassa Est ","Henri-Bourassa","boulevard Henri-Bourassa Est ","Henri-Bourassa",73.37,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66b65f7d123ac3001a709b23","boulevard Henri-Bourassa Est ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Henri-Bourassa Est ","Henri-Bourassa","avenue Garon ","Garon","avenue Balzac ","Balzac",341.95,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b2b83ca1a8001987607e","place D'Youville ","0-3 mètres","Voie de stationnement et voie de circulation obstruées",2,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","place D'Youville ","D'Youville","rue Saint-Nicolas ","Saint-Nicolas","rue Saint-Pierre ","Saint-Pierre",119.91,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b3a5342a2f0019ce34dc","avenue Davaar ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Davaar ","Davaar","chemin de la Côte-Sainte-Catherine ","Côte-Sainte-Catherine","avenue Bernard ","Bernard",232.4,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b4b5342a2f0019ce34f9","avenue Dollard ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Dollard ","Dollard","boulevard Dollard ","Dollard","avenue Ducharme ","Ducharme",170.82,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b53e3ca1a80019876097","avenue Outremont ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Outremont ","Outremont","chemin de la Côte-Sainte-Catherine ","Côte-Sainte-Catherine","avenue Elmwood ","Elmwood",217.07,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c3b5da342a2f0019ce351d","avenue Querbes ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Querbes ","Querbes","avenue Elmwood ","Elmwood","avenue Saint-Viateur ","Saint-Viateur",172.21,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4ace41c10f70019f77050","avenue du Président-Kennedy ","0-3 mètres","Aucun impact / non applicable",2,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue du Président-Kennedy ","Président-Kennedy","rue City Councillors ","City Councillors","rue Aylmer ","Aylmer",62.74,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a490140fba00196ed68a","rue René-Lévesque ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue René-Lévesque ","René-Lévesque","rue Oscar-Benoît ","Oscar-Benoît","rue Guillaume-Chartier ","Guillaume-Chartier",77.15,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a490140fba00196ed68a","rue Guillaume-Chartier ","9-12 mètres","Voie de stationnement et voie de circulation obstruées",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Guillaume-Chartier ","Guillaume-Chartier","rue Victoria  (P.-A.-T.)","Victoria","rue François-Beau ","François-Beau",315.86,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a490140fba00196ed68a","rue Victoria  (P.-A.-T.)","9-12 mètres","Voie de stationnement et voie de circulation obstruées",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Victoria  (P.-A.-T.)","Victoria","28e avenue   (P.-A.-T.)","28e","rue Guillaume-Chartier ","Guillaume-Chartier",71.17,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a4d4140fba00196ed6a7","rue Clark ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Clark ","Clark","rue Evans ","Evans","rue Sherbrooke Ouest ","Sherbrooke",162.69,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a73a140fba00196ed76f","avenue Papineau ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue Papineau ","Papineau","rue Sainte-Catherine Est ","Sainte-Catherine","rue Dansereau ","Dansereau",41.99,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a7c1140fba00196ed7b1","rue Sainte-Catherine Est ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Sainte-Catherine Est ","Sainte-Catherine","avenue Papineau ","Papineau","rue Cartier ","Cartier",89.78,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a9121c10f70019f76e41","avenue Olivier-Charbonneau ","9-12 mètres","Voie de stationnement et voie de circulation obstruées",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue Olivier-Charbonneau ","Olivier-Charbonneau","rue Pierre-Chasseur ","Pierre-Chasseur","avenue Blaise-Pascal ","Blaise-Pascal",169.28,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a98f1c10f70019f76e9b","avenue Papineau ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue Papineau ","Papineau","rue Dansereau ","Dansereau","boulevard De Maisonneuve Est ","De Maisonneuve",90.63,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a9fb140fba00196ed8a5","rue Sainte-Catherine Est ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Sainte-Catherine Est ","Sainte-Catherine","avenue Papineau ","Papineau","rue Cartier ","Cartier",89.78,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4aa43140fba00196ed8d7","avenue René-Descartes ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue René-Descartes ","René-Descartes","rue La Valinière ","La Valinière","18e avenue   (R.-D.-P.)","18e",138,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4aa43140fba00196ed8d7","rue Henri-Gagnon ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Henri-Gagnon ","Henri-Gagnon","rue Barthélemy ","Barthélemy","rue La Valinière ","La Valinière",72.6,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4aa43140fba00196ed8d7","rue La Valinière ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue La Valinière ","La Valinière","avenue Blaise-Pascal ","Blaise-Pascal","boulevard Maurice-Duplessis ","Maurice-Duplessis",312.56,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c49e18140fba00196ed495","84e avenue   (P.-A.-T.)","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","84e avenue   (P.-A.-T.)","84e","rue Bellerive ","Bellerive","rue des Capucins ","Capucins",186.75,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c49e18140fba00196ed495","rue Nicolas-Gervais ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Nicolas-Gervais ","Nicolas-Gervais","83e avenue   (P.-A.-T.)","83e","rue Jacques-Archambault ","Jacques-Archambault",160.58,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a2103ca1a80019876b4a","rue Alexander-C.-Hutchison ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Alexander-C.-Hutchison ","Alexander-C.-Hutchison","rue Eugène-Payette ","Eugène-Payette","rue Forsyth ","Forsyth",126.25,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a2103ca1a80019876b4a","rue Eugène-Payette ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Eugène-Payette ","Eugène-Payette","rue Henri-M.-Perrault ","Henri-M.-Perrault","rue Alexander-C.-Hutchison ","Alexander-C.-Hutchison",169.27,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4a2103ca1a80019876b4a","rue Henri-M.-Perrault ","9-12 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Henri-M.-Perrault ","Henri-M.-Perrault","rue Eugène-Payette ","Eugène-Payette","rue Forsyth ","Forsyth",130.48,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4aeda1c10f70019f7713c","rue de Verdun ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Aucun impact / non applicable","Aucun impact / non applicable","Obstruée","rue de Verdun ","Verdun","4e avenue  ","4e","5e avenue  ","5e",68.29,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b1301c10f70019f771e8","rue Cartier ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Cartier ","Cartier","rue Sainte-Catherine Est ","Sainte-Catherine","boulevard De Maisonneuve Est ","De Maisonneuve",131.45,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b240140fba00196edb99","rue Joseph-Dufresne ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","rue Joseph-Dufresne ","Joseph-Dufresne","boulevard Lacordaire ","Lacordaire","avenue Aimé-Léonard ","Aimé-Léonard",89.21,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b303140fba00196edbdf","avenue Hector-Lamarre ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","avenue Hector-Lamarre ","Hector-Lamarre","rue Joseph-Dufresne ","Joseph-Dufresne","boulevard Gouin Est ","Gouin",191.73,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b369140fba00196edc14","rue Metcalfe ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Metcalfe ","Metcalfe","place Mount-Royal ","Mount-Royal","boulevard De Maisonneuve Ouest ","De Maisonneuve",126.37,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b4171c10f70019f77329","boulevard Léger ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Barré","Obstrué","Aucun impact / non applicable","boulevard Léger ","Léger","boulevard Rolland ","Rolland","boulevard Langelier ","Langelier",408.38,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4c0a61c10f70019f77724","avenue Somerled ","3-6 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","avenue Somerled ","Somerled","rue West Broadway ","West Broadway","avenue Patricia ","Patricia",161.25,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4c0a61c10f70019f77724","rue de Terrebonne ","3-6 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","rue de Terrebonne ","Terrebonne","rue West Broadway ","West Broadway","avenue Patricia ","Patricia",161.1,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4c0a61c10f70019f77724","avenue Westmore ","3-6 mètres","Rue barrée",0,"Barré","Obstrué","Aucun impact / non applicable","avenue Westmore ","Westmore","rue Sherbrooke Ouest ","Sherbrooke","avenue Somerled ","Somerled",469.2,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4c2fb140fba00196ee103","rue Sherbrooke Ouest ","6-9 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Sherbrooke Ouest ","Sherbrooke","rue West Broadway ","West Broadway","avenue Patricia ","Patricia",161.84,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66c4b725140fba00196edd51","boulevard Léger ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Obstrué","Aucun impact / non applicable","boulevard Léger ","Léger","avenue Allard ","Allard","boulevard Albert-Hudon ","Albert-Hudon",49.61,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
