"ProblÃ¨me","Date rÃ©alisÃ©e","secteur","District","CoordonnÃ©e x","CoordonnÃ©e y","Emplacement pour tri" 
"EGPUISARD","2018-12-20","01","03","291215,09999999998","5053164","DU;Aristocrates;Avenue;3117"
"EGCONDUITEMAITR","2018-11-08","03","13","284615,5","5042627,5999999996","CH;Ãles;Promenade;100"
"EGPUISARD","2018-11-11","05","20","280961,29999999999","5047383,2000000002","FA;Imelda;Rue;397"
"EGCONDUITEMAITR","2018-11-09","03","13","284615,5","5042627,5999999996","CH;Ãles;Promenade;100"
"EGPUISARD","2018-11-20","05","","284550,09999999998","5050274","RO;Le Corbusier;Boulevard"
"EGPUISARD","2018-11-18","01","01","298297,45140000002","5059731,557","FR;Moulin;MontÃ©e;1295"
"EGPUISARD","2018-11-11","05","","283348,29999999999","5049356","RO;Dagenais Ouest;Boulevard"
"EGCONDUITEMAITR","2018-11-11","03","13","284545,40000000002","5042662","CH;Leduc;Rue;127"
"EGCONDUITEMAITR","2018-12-19","04","16","281036,59999999998","5042215,5999999996","DO;Ouellette;Rue;526"
"EGPUISARD","2018-11-18","04","","278680,20000000001","5047771","FA;43e;Avenue"
"EGPUISARD","2018-12-18","02","11","288078,79999999999","5045491,7000000002","LR;Cartier Ouest;Boulevard;437"
"EGPUISARD","2018-11-15","04","17","280054","5042331","DO;Bord-de-l'Eau;Chemin;710"
"EGPUISARD","2018-11-20","05","21","282131,59999999998","5052471,5","RO;Sainte-Rose;Boulevard;274"
"EGPUISARD","2018-11-15","05","","280811,59999999998","5051541","FA;Lisbonne;Boulevard"
"EGAUTRES","2018-11-13","05","19","280848","5048913,5999999996","FA;Flavie;Rue;3378"
"EGPUISARD","2018-11-13","05","","282880,27000000002","5052300","RO;Ãquerre;Chemin"
"EGENTRÃESERVICE","2018-11-13","05","20","282920,59999999998","5049613,2969000004","RO;Ombrette;Rue;2650"
"EGPUISARD","2018-11-26","03","","287217,79999999999","5044839","LR;Cartier Ouest;Boulevard"
"EGENTRÃESERVICE","2018-11-14","03","13","285687,70000000001","5043611,7000000002","CH;LÃ©vesque Ouest;Boulevard;4096"
"EGPUISARD","2018-11-13","05","19","279320,40000000002","5048227,7999999998","FA;Nancy;Rue;3953"
"EGPUISARD","2018-11-14","03","13","285458,59999999998","5043654","CH;89e;Avenue;242"
"EGPUISARD","2018-11-15","05","19","280550","5048922,7000000002","FA;Blaise;Rue;435"
"EGREGARD","2018-11-13","01","03","290768,01439999999","5052815,6562999999","DU;Aristocrates;Avenue;2935"
"EGPUISARD","2018-11-13","01","03","290768,01439999999","5052815,6562999999","DU;Aristocrates;Avenue;2935"
"EGPUISARD","2018-11-15","05","19","280575,40000000002","5048837,9000000004","FA;Blaise;Rue;426"
"EGPUISARD","2018-11-16","01","","293038","5051131","VP;LÃ©vesque Est;Boulevard"
"EGCONDUITEMAITR","2018-11-16","06","10","285192,79999999999","5055311","AU;Saint-SaÃ«ns Est;Rue;440"
"EGCONDUITEMAITR","2018-12-12","01","02","296597,70000000001","5057223,2000000002","DU;Kugler;Rue;410"
"EGPUISARD","2018-11-17","01","03","291050,12920000002","5052994,1447999999","DU;Aristocrates;Avenue;3041"
"EGPUISARD","2018-11-15","04","","0","0","DO;Coquelicots;Rue"
"EGPUISARD","2018-11-15","04","","0","0","DO;Coquelicots;Rue"
"EGENTRÃESERVICE","2018-11-26","03","14","284859,70000000001","5043662,5","CH;95e;Avenue;455"
"EGCONDUITEMAITR","2018-11-21","03","12","286985,29999999999","5045140,7999999998","LR;Daniel-Johnson;Boulevard;154"
"EGREGARD","2018-11-16","05","19","281223,40000000002","5048956,5","FA;Girouard;Rue;3302"
"EGPUISARD","2018-12-19","06","10","285425,79999999999","5053792,4000000004","AU;Laurentides;Boulevard;5361"
"EGREGARD","2018-11-16","05","","282972,40000000002","5053331","RO;Dufferin;Terrasse"
"EGCONDUITEMAITR","2018-11-18","01","01","298025,90000000002","5058689,9000000004","FR;LÃ©a;Rue;975"
"EGREGARD","2018-11-16","06","","285195","5052837","AU;Obernai;Rue"
"EGREGARD","2018-11-20","04","18","277127,09999999998","5046613,7999999998","FA;15e;Avenue;921"
"EGPUISARD","2018-11-18","05","","284550,09999999998","5050274","RO;Le Corbusier;Boulevard"
"EGCONDUITEMAITR","2018-11-19","03","","0","0","CH;Albert-Murphy;Avenue"
"EGPUISARD","2018-11-21","03","13","285325,40210000001","5043213,0724999998","CH;Ãles;Promenade;50"
"EGPUISARD","2018-11-20","03","15","282938,40000000002","5046548,7999999998","CH;ClÃ©roux;Boulevard;4348"
"EGPUISARD","2018-11-18","01","03","290768,01439999999","5052815,6562999999","DU;Aristocrates;Avenue;2935"
"EGREGARD","2018-11-26","03","15","282964,79999999999","5046555,2000000002","CH;ClÃ©roux;Boulevard;4330"
"EGFOSSÃ","2018-11-26","06","","0","0","AU;Plage-Venise;Rue"
"EGPUISARD","2018-11-20","01","01","297522,79999999999","5057545,2999999998","DU;LÃ©vesque Est;Boulevard;7751"
"EGCONDUITEMAITR","2018-12-27","06","10","285312,90000000002","5056097,7999999998","AU;Renoir;Rue;6680"
"EGPUISARD","2018-11-20","06","08","287772,79999999999","5051788,7999999998","VI;Lunebourg;Rue;1823"
"EGPUISARD","2018-11-26","03","12","285116,29999999999","5045555,4000000004","CH;Souvenir;Chemin;3690"
"EGPUISARD","2018-11-26","03","15","282524,90000000002","5046280,9000000004","CH;HÃ©mon;Rue;2546"
"EGENTRÃESERVICE","2018-11-22","05","19","280995,29999999999","5049667,0999999996","FA;Cyprien;Rue;3313"
"EGREGARD","2018-11-26","03","15","282932,79999999999","5046545","CH;ClÃ©roux;Boulevard;4350"
"EGREGARD","2018-11-26","03","12","285069,29999999999","5045558,5999999996","CH;Souvenir;Chemin;3720"
"EGCONDUITEMAITR","2018-11-29","03","12","286897,09999999998","5044188,2000000002","CH;68e;Avenue;154"
"EGENTRÃESERVICE","2018-11-20","02","05","288772","5046121","LR;LÃ©o-Lacombe;Avenue;750"
"EGAUTRES","2018-11-24","07","04","0","0","DU;LÃ©vesque Est;Boulevard;1940"
"EGREGARD","2018-11-20","01","","290739,29999999999","5053275","DU;Gouverneurs;Avenue"
"EGPUISARD","2018-11-21","02","","288343","5045309","LR;Dussault;Avenue"
"EGCONDUITEMAITR","2018-11-30","04","16","281377,59999999998","5043003,5","DO;Dauphinais;Rue;800"
"EGPUISARD","2018-11-21","05","19","279892,59999999998","5048013,9000000004","FA;Julie;Rue;3783"
"EGREGARD","2018-11-21","05","","280009,5","5048185","FA;Dagenais Ouest;Boulevard"
"EGENTRÃESERVICE","2018-11-21","01","03","290712,79999999999","5049838,4000000004","DU;Alsace;Croissant;2120"
"EGREGARD","2018-11-22","04","","281284,09999999998","5042550","DO;Samson;Boulevard"
"EGREGARD","2018-11-22","04","16","281446,59999999998","5042418","DO;Samson;Boulevard;300"
"EGAUTRES","2018-11-22","06","10","285583,5","5054378,4000000004","AU;Provence;Rue;5605"
"EGPUISARD","2018-11-26","05","","282880,27000000002","5052300","RO;Ãquerre;Chemin"
"EGENTRÃESERVICE","2018-12-17","03","12","286793,29999999999","5044403","CH;69e;Avenue;297"
"EGAUTRES","2018-11-26","03","14","284141,20000000001","5043654,2999999998","CH;101e;Avenue;675"
"EGPUISARD","2018-11-24","06","","285886,59999999998","5053124","AU;Laurentides;Boulevard"
"EGAUTRES","2018-11-29","01","01","299386,59999999998","5058986,9000000004","FR;Chartrand;Rue;8790"
"EGPUISARD","2018-11-24","02","07","286890,29999999999","5049177,5","VI;Cunard;Rue;900"
"EGCONDUITEMAITR","2018-11-25","05","21","282735,40000000002","5053270,5","RO;Bouffard;Rue;6"
"EGCONDUITEMAITR","2018-11-25","05","10","283135,29999999999","5054659,5","RO;Saint-Paul;Rue;20"
"EGPUISARD","2018-11-25","01","02","291611,5","5055463,0999999996","DU;Saint-FranÃ§ois;MontÃ©e;2055"
"EGPUISARD","2018-12-17","02","05","290401,40000000002","5046035,9000000004","LR;Prairies;Boulevard;99"
"EGPUISARD","2018-12-17","02","04","290182,90000000002","5047671,4000000004","PV;Saint-AndrÃ©;Rue;381"
"EGPUISARD","2018-11-25","05","21","282737,20000000001","5052176,2000000002","RO;Roi-du-Nord;Boulevard;196"
"EGPUISARD","2018-11-28","03","","287033","5044719","CH;63e;Avenue"
"EGPUISARD","2018-11-27","05","21","282131,59999999998","5052471,5","RO;Sainte-Rose;Boulevard;274"
"EGPUISARD","2018-11-26","06","08","288804,90000000002","5052069,2000000002","VI;Norman-Bethune;Boulevard;1726"
"EGPUISARD","2018-12-17","02","","286319,70000000001","5050327","VI;Saint-ElzÃ©ar Ouest;Boulevard"
"EGPUISARD","2018-12-03","03","","0","0","CH;Cherrier;Rue"
"EGPUISARD","2018-11-26","06","08","288613","5052282","VI;Ivan-Pavlov;Boulevard;431"
"EGPUISARD","2018-11-27","04","16","282057,09999999998","5042844","DO;Rinfret;Rue;241"
"EGPUISARD","2018-11-28","03","13","285811,29999999999","5043746,7000000002","CH;LÃ©vesque Ouest;Boulevard;3997"
"EGPUISARD","2018-11-28","03","15","283521,41979999997","5046163,7768000001","CH;Favreau;Rue;2062"
"EGPUISARD","2018-11-25","05","20","284071,79999999999","5048555,0999999996","CH;Edmond-Rostand;Rue;3144"
"EGPUISARD","2018-11-25","02","11","287642,40000000002","5047397,2582999999","CH;Laval;Boulevard;720"
"EGPUISARD","2018-11-28","03","14","283818,09999999998","5043842,7999999998","CH;Sablon;Chemin;870"
"EGPUISARD","2018-11-28","03","13","284399,59999999998","5043108,7000000002","CH;Samson;Boulevard;4750"
"EGPUISARD","2018-12-17","02","11","287793,79999999999","5047277,2000000002","LR;Laval;Boulevard;665"
"EGPUISARD","2018-11-25","01","","291732,09999999998","5052216","VP;Charron;Rue"
"EGPUISARD","2018-11-28","03","","0","0","CH;92e;Avenue"
"EGPUISARD","2018-12-17","02","11","288735,40000000002","5045764,5999999996","LR;Laval;Avenue;88"
"EGPUISARD","2018-11-25","06","08","286400,29999999999","5051204,0999999996","VI;Charleroi;Rue;164"
"EGPUISARD","2018-11-26","06","09","286350,8346","5053568,5621999996","VI;Tivoli;Rue;2445"
"EGPUISARD","2018-11-27","01","03","291754,09999999998","5051440,2000000002","VP;Lesage;Boulevard;1084"
"EGPUISARD","2018-11-27","03","15","283370,09999999998","5045712,7000000002","CH;Louis-Payette;Avenue;4440"
"EGPUISARD","2018-12-17","02","05","289505,79999999999","5046621","LR;Baladins;Rue;302"
"EGPUISARD","2018-11-27","01","02","292931,90000000002","5052038,9000000004","VP;Claudette;Rue;4518"
"EGPUISARD","2018-11-27","01","02","293337,5","5052228,9000000004","VP;Saint-Laurent;Avenue;987"
"EGENTRÃESERVICE","2018-12-06","06","08","287372,09999999998","5051491,7000000002","VI;Capitol;Rue;1841"
"EGPUISARD","2018-11-27","06","","287168,20000000001","5051223","VI;Laurentides;Boulevard"
"EGPUISARD","2018-11-29","04","17","275253,30650000001","5045186,9357000003","LO;17e;Avenue;2825"
"EGPUISARD","2018-11-28","03","14","284021,90000000002","5043205","CH;Curie;Rue;4937"
"EGPUISARD","2018-11-27","01","03","290568,07679999998","5051079,3690999998","DU;Saint-Martin Est;Boulevard;2800"
"EGPUISARD","2018-11-29","04","17","275630,90000000002","5045283,7999999998","LO;27e;Avenue;3169"
"EGPUISARD","2018-12-17","02","06","288675,20000000001","5047400,9000000004","LR;BrianÃ§on;Rue;595"
"EGPUISARD","2018-11-27","03","14","283818,09999999998","5043842,7999999998","CH;Sablon;Chemin;870"
"EGPUISARD","2018-11-27","01","03","291105,09999999998","5051697,2999999998","DU;Rivard;Rue;3500"
"EGREGARD","2018-12-27","03","15","282932,79999999999","5046545","CH;ClÃ©roux;Boulevard;4350"
"EGENTRÃESERVICE","2018-12-20","02","04","290345,40000000002","5048334,5999999996","PV;Concorde Est;Boulevard;172"
"EGREGARD","2018-11-27","05","20","282037,5","5046792,5999999996","CH;Laval Ouest (A-440);Desserte nord;4575"
"EGPUISARD","2018-12-11","02","04","291359,79999999999","5048950,2999999998","DU;Leblanc;Boulevard;470"
"EGPUISARD","2018-11-27","06","","286718,79999999999","5051888","VI;Laurentides;Boulevard"
"EGPUISARD","2018-11-27","02","04","290242,40000000002","5048059,2000000002","PV;Alexandre;Rue;362"
"EGREGARD","2018-11-27","05","","282972,40000000002","5053331","RO;Dufferin;Terrasse"
"EGPUISARD","2018-11-27","03","","282299,40000000002","5044273","CH;Casavant;Rue"
"EGPUISARD","2018-11-27","05","20","283169,70000000001","5050606,2000000002","RO;Chardonneret;Rue;6838"
"EGREGARD","2018-12-10","06","09","285285,59999999998","5053582,9000000004","AU;Thibault;Rue;5288"
"EGPUISARD","2018-11-27","05","","280761,5","5048898","FA;Fridolin;Rue"
"EGPUISARD","2018-11-27","05","20","282920,5","5050810,2999999998","RO;Chardonneret;Rue;6585"
"EGREGARD","2018-12-12","02","","287682,09999999998","5046964","LR;Charles-Gill;Rue"
"EGREGARD","2018-11-29","05","20","282699,79999999999","5050321,4000000004","RO;Merle;Rue;2790"
"EGENTRÃESERVICE","2018-12-04","04","17","279638,29999999999","5043031,5","DO;Corbeil;Rue;940"
"EGENTRÃESERVICE","2018-11-28","05","10","283082,79999999999","5054554","RO;LÃ©tourneau;Rue;32"
"EGPUISARD","2018-12-17","02","07","287508,5","5049299,4000000004","CH;Tripoli;Rue;2166"
"EGPUISARD","2018-12-03","04","16","281519,20000000001","5043091,4000000004","DO;Joseph-TassÃ©;Rue;835"
"EGPUISARD","2018-11-29","06","09","287800,49339999998","5052626,2339000003","VI;Monette;MontÃ©e;2058"
"EGCONDUITEMAITR","2018-12-27","02","07","287636,5","5049608,9000000004","CH;VÃ©rone;Rue;2262"
"EGPUISARD","2018-12-03","03","14","283392,90000000002","5043842,5","CH;ChÃ¢telaine;Avenue;946"
"EGREGARD","2018-11-29","05","21","283637,08750000002","5054146,6004999997","RO;Laguerrier;Rue;144"
"EGPUISARD","2018-12-17","02","06","288579,29999999999","5047008","LR;Royan;Rue;485"
"EGPUISARD","2018-11-29","06","09","286690,20000000001","5053200,7999999998","VI;Aladin;Rue;2311"
"EGENTRÃESERVICE","2018-12-14","03","14","284859,70000000001","5043662,5","CH;95e;Avenue;455"
"EGPUISARD","2018-12-11","03","12","285689,64500000002","5045755,9375","CH;Souvenir;Place;1"
"EGPUISARD","2018-12-19","06","08","288117,40000000002","5052179,2999999998","VI;Adolphe-Pinard;Rue;1827"
"EGPUISARD","2018-12-10","06","08","287939,79999999999","5050451,7000000002","VI;BÃ©dard;Rue;1563"
"EGCONDUITEMAITR","2018-12-04","06","10","284865,79999999999","5055624,2000000002","AU;Laurentides;Boulevard;6750"
"EGREGARD","2018-12-05","05","19","279366,09999999998","5048405,0999999996","FA;Mario;Rue;3914"
"EGENTRÃESERVICE","2018-12-03","05","20","281668,09999999998","5048188,2000000002","FA;France;Rue;3100"
"EGPUISARD","2018-12-04","04","18","278631,6825","5047298,7407999998","FA;Rudy;Rue;4136"
"EGPUISARD","2018-12-04","01","02","291875,79999999999","5051509,2000000002","VP;Dufault;Rue;1077"
"EGPUISARD","2018-12-04","02","07","286357,41239999997","5048957,2046999997","CH;Cunard;Rue;1527"
"EGPUISARD","2018-12-03","05","21","281904,59999999998","5051887,0999999996","RO;Clarence-Gagnon;Rue;142"
"EGPUISARD","2018-12-17","02","06","290587","5049359,5999999996","DU;Taschereau;Rue;1780"
"EGENTRÃESERVICE","2018-12-04","03","13","284445,70000000001","5042733,5999999996","CH;Saint-Judes;Rue;159"
"EGENTRÃESERVICE","2018-12-02","03","07","284742","5046209","CH;Pouliot;Rue;640"
"EGPUISARD","2018-12-03","03","14","283818,09999999998","5043842,7999999998","CH;Sablon;Chemin;870"
"EGPUISARD","2018-12-03","04","17","275695","5046060,9000000004","LO;18e;Rue;4195"
"EGPUISARD","2018-12-04","01","03","290988,40000000002","5050241,7999999998","DU;De Meulles;Rue;2475"
"EGPUISARD","2018-12-19","04","17","277247","5042191,7000000002","IL;Tour;Chemin;309"
"EGPUISARD","2018-12-04","04","","0","0","DO;NoÃ«l;Rue"
"EGENTRÃESERVICE","2018-12-04","01","02","297083,29999999999","5057663,2000000002","DU;Marronnier;Rue;290"
"EGPUISARD","2018-12-05","06","10","285172,70000000001","5054540,5","AU;Perron;Avenue;180"
"EGPUISARD","2018-12-05","06","10","285172,70000000001","5054540,5","AU;Perron;Avenue;180"
"EGCONDUITEMAITR","2018-12-05","05","","280755,29999999999","5047665","FA;Irwin;Rue"
"EGCONDUITEMAITR","2018-12-04","04","18","278199,59999999998","5047963,4000000004","FA;38e;Avenue;1071"
"EGPUISARD","2018-12-19","02","","0","0","DU;Ãcole;Rue"
"EGENTRÃESERVICE","2018-12-06","03","14","284859,70000000001","5043662,5","CH;95e;Avenue;455"
"EGPUISARD","2018-12-04","05","","283801,09999999998","5049640","RO;Dagenais Ouest;Boulevard"
"EGPUISARD","2018-12-11","02","07","288273,59999999998","5048876,2999999998","CH;ValliÃ¨res;Rue;1795"
"EGAUTRES","2018-12-05","03","14","283985,40000000002","5043279,5999999996","CH;Canterbury;Rue;555"
"EGAUTRES","2018-12-05","06","09","286961,90000000002","5053383,9000000004","AU;Rucher;Rue;2256"
"EGPUISARD","2018-12-04","06","09","284993,79999999999","5053144,7999999998","AU;Valais;Rue;2991"
"EGPUISARD","2018-12-04","06","09","284993,79999999999","5053144,7999999998","AU;Valais;Rue;2991"
"EGENTRÃESERVICE","2018-12-05","02","07","286182,59999999998","5047891,4000000004","CH;Le Corbusier;Boulevard;2055"
"EGREGARD","2018-12-07","02","07","286170,40000000002","5047907,9000000004","CH;Le Corbusier;Boulevard;2105"
"EGCONDUITEMAITR","2018-12-07","06","09","286191,29999999999","5053182,7999999998","VI;Richmond;Place;2314"
"EGENTRÃESERVICE","2018-12-11","01","04","292056,70000000001","5049871,5","DU;Montrose;Rue;621"
"EGREGARD","2018-12-07","03","14","284273,70000000001","5044299,5","CH;PagÃ©;Rue;1462"
"EGCONDUITEMAITR","2018-12-27","06","","285482,29999999999","5057747,2000000002","AU;Brissette;Terrasse;300"
"EGPUISARD","2018-12-07","03","","287491,59999999998","5044458","LR;Prairies;Boulevard"
"EGREGARD","2018-12-10","06","09","287286,59999999998","5053902,5","VI;Lima;Rue;426"
"EGAUTRES","2018-12-18","02","07","286182,59999999998","5047891,4000000004","CH;Le Corbusier;Boulevard;2055"
"EGREGARD","2018-12-18","02","","0","0","DU;Ãcole;Rue"
"EGPUISARD","2018-12-10","01","02","293021,70000000001","5051101,0999999996","VP;LÃ©vesque Est;Boulevard;4140"
"EGPUISARD","2018-12-07","02","","0","0","DU;Ãcole;Rue"
"EGPUISARD","2018-12-11","02","06","290529,5","5049052,0999999996","DU;Victor-Morin;Rue;1036"
"EGCONDUITEMAITR","2018-12-19","03","14","283985,40000000002","5043279,5999999996","CH;Canterbury;Rue;555"
"EGPUISARD","2018-12-10","06","09","286873","5052403,0999999996","VI;Murcie;Rue;2094"
"EGREGARD","2018-12-10","04","","279677,40000000002","5042883","DO;Iris;Rue"
"EGREGARD","2018-12-10","04","17","275316,40000000002","5044345,9000000004","LO;Sainte-Rose;Boulevard;699"
"EGFOSSÃ","2018-12-11","06","","0","0","AU;Plage-Venise;Rue"
"EGREGARD","2018-12-20","03","12","286378,42790000001","5045320,2084999997","CH;Notre-Dame;Boulevard;3045"
"EGENTRÃESERVICE","2018-12-11","01","03","290842,59999999998","5050150","DU;Blois;Boulevard;2290"
"EGENTRÃESERVICE","2018-12-11","05","21","282350,53120000003","5052488,2253999999","RO;Filion;Rue;110"
"EGPUISARD","2018-12-20","03","07","283934,79999999999","5046887,5999999996","CH;Victor-DorÃ©;Rue;3884"
"EGENTRÃESERVICE","2018-12-18","01","03","290842,59999999998","5050150","DU;Blois;Boulevard;2290"
"EGREGARD","2018-12-18","03","14","283982,20000000001","5043240,2999999998","CH;Canterbury;Rue;556"
"EGPUISARD","2018-12-19","02","","0","0","CH;Industriel;Boulevard;2550"
"EGENTRÃESERVICE","2018-12-20","06","09","286169,5","5052859,7999999998","VI;Milan;Rue;2312"
"EGREGARD","2018-12-27","05","20","282808,79999999999","5050559,2000000002","RO;Perruches;Avenue;6545"
"EGREGARD","2018-12-27","04","17","275546,09999999998","5046141,7999999998","LO;14e;Rue;3933"
"EGREGARD","2018-12-27","05","19","279398,79999999999","5048461,7000000002","FA;Mario;Rue;3884"
